證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,2903963,"1,648",98738281,34.15,34.20,33.80,34.00,-,0.1,34.00,530,34.05,123,14.17,
亞泥,1651166,972,53876840,32.45,32.70,32.45,32.60,+,0.15,32.60,46,32.65,101,12.83,
嘉泥,127450,38,1289392,10.00,10.15,10.00,10.15,,0.0,10.15,2,10.20,23,0.0,
環泥,131837,73,2732452,20.65,20.85,20.60,20.80,+,0.05,20.75,2,20.80,7,9.72,
幸福,231000,109,2378550,10.35,10.35,10.25,10.30,-,0.05,10.30,3,10.35,66,8.88,
信大,55351,36,559194,10.15,10.20,10.05,10.15,-,0.05,10.05,5,10.20,6,50.75,
東泥,87000,47,1357050,15.35,15.80,15.30,15.70,+,0.15,15.40,2,15.70,1,92.35,
味全,1686926,593,34245910,20.50,20.55,19.80,20.10,+,0.05,20.10,16,20.15,2,0.0,
味王,24027,30,477940,19.90,19.90,19.85,19.90,-,0.15,19.85,24,19.90,4,14.96,
大成,454538,328,8285434,18.25,18.30,18.15,18.30,+,0.15,18.25,5,18.30,18,16.79,
大飲,35017,22,516851,15.25,15.25,14.70,14.70,-,0.3,14.70,4,14.75,2,38.68,
卜蜂,306350,188,6591950,21.60,21.60,21.45,21.45,-,0.2,21.45,42,21.65,5,7.72,
統一,4982088,"2,976",285625642,57.30,57.50,56.90,57.50,,0.0,57.30,10,57.50,962,25.0,
愛之味,343877,158,2232627,6.50,6.54,6.46,6.46,-,0.04,6.46,21,6.50,24,0.0,
泰山,171433,87,1749484,10.20,10.25,10.15,10.20,,0.0,10.15,24,10.20,9,78.46,
福壽,181712,21,2654694,14.55,14.70,14.55,14.65,,0.0,14.65,6,14.70,13,44.39,
台榮,57196,30,562730,9.97,9.99,9.73,9.95,-,0.02,9.90,1,9.95,4,41.46,
福懋油,31391,20,713706,22.90,23.00,22.45,22.50,-,0.5,22.50,6,22.90,1,97.83,
佳格,1164412,987,86196288,73.80,74.50,72.60,74.20,+,0.8,74.20,2,74.30,5,21.26,
聯華,723895,340,13727539,19.00,19.10,18.80,19.05,+,0.05,19.00,44,19.05,22,10.24,
聯華食,89919,54,2347636,26.10,26.20,26.05,26.05,-,0.05,26.00,15,26.10,4,12.52,
大統益,35002,26,2512545,71.60,72.00,71.60,72.00,+,0.3,71.70,4,72.00,44,11.88,
天仁,8300,12,314108,37.80,38.00,37.70,37.70,+,0.4,37.60,3,37.70,1,17.87,
