證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8719024,"3,348",368171551,42.25,42.55,41.85,42.10,-,0.15,42.10,104,42.15,10,14.57,
亞泥,4653231,"2,116",176850038,37.60,38.40,37.45,38.00,+,0.4,38.00,127,38.05,63,13.82,
嘉泥,155672,52,2198907,14.15,14.20,14.10,14.20,+,0.05,14.10,76,14.20,73,7.72,
環泥,165991,82,4279616,25.70,25.85,25.70,25.85,+,0.1,25.80,8,25.85,16,11.34,
幸福,197018,61,2026434,10.20,10.35,10.20,10.30,+,0.05,10.30,4,10.35,34,13.21,
信大,240723,55,3245652,13.40,13.50,13.40,13.40,,0.0,13.40,5,13.50,16,14.89,
東泥,20000,13,328050,16.50,16.50,16.35,16.35,-,0.15,16.30,3,16.45,64,74.32,
味全,1092401,520,26978090,24.85,24.90,24.50,24.60,-,0.25,24.60,80,24.65,5,30.00,
味王,44758,26,1061285,23.80,23.80,23.60,23.75,-,0.05,23.75,8,23.80,2,28.27,
大成,1464697,707,39573269,26.95,27.10,26.90,27.00,+,0.05,27.00,94,27.05,122,7.85,
大飲,58025,35,1219532,21.00,21.10,20.90,21.10,,0.0,21.05,20,21.10,24,105.50,
卜蜂,698270,382,17316675,24.90,24.90,24.75,24.75,-,0.15,24.75,72,24.80,16,7.98,
統一,8551001,"4,193",411684286,48.20,48.45,48.00,48.00,-,0.2,48.00,"1,046",48.05,31,23.88,
愛之味,599192,260,4810789,8.05,8.07,8.01,8.04,+,0.01,8.03,80,8.04,16,0.00,
泰山,505399,121,6066564,11.95,12.05,11.95,12.00,+,0.05,12.00,27,12.05,22,0.00,
福壽,22883,27,346931,15.05,15.25,15.05,15.25,+,0.1,15.10,5,15.25,31,40.13,
台榮,179001,50,1864260,10.30,10.50,10.30,10.40,+,0.1,10.35,36,10.40,5,34.67,
福懋油,226246,81,4786510,21.20,21.35,20.90,20.90,-,0.35,20.90,25,21.15,6,"2,090.00",
佳格,1287482,940,85987384,67.10,67.10,66.50,66.70,-,0.4,66.70,21,66.80,13,23.99,
聯華,385012,258,7872491,20.60,20.60,20.40,20.45,-,0.05,20.45,1,20.50,116,9.13,
聯華食,217797,186,6730207,31.05,31.10,30.65,31.00,-,0.05,30.95,5,31.00,2,21.09,
大統益,33177,24,2316807,69.90,70.30,69.70,70.00,+,0.1,70.00,1,70.30,1,14.11,
天仁,6242,7,293286,46.95,47.10,46.95,47.00,+,0.15,46.95,1,47.10,5,18.50,
黑松,125653,106,4813388,38.10,38.50,38.10,38.45,+,0.25,38.30,5,38.50,32,19.23,
興泰,136000,81,3560300,26.00,26.60,26.00,26.60,+,0.5,26.50,3,26.70,1,11.13,
宏亞,10465,25,252580,24.20,24.40,24.00,24.05,+,0.05,24.10,3,24.35,1,12.27,
綠悅-KY,48950,51,7292574,149.00,150.00,148.50,148.50,-,0.5,148.00,11,149.00,8,16.23,
台塑,5759971,"3,506",396709273,68.50,69.50,68.50,68.50,-,0.5,68.40,242,68.50,21,18.07,
南亞,8406952,"4,165",517109540,61.50,61.90,61.10,61.10,-,0.7,61.10,237,61.20,27,13.79,
台聚,9044601,"2,674",162278480,17.80,18.25,17.50,18.05,+,0.45,18.05,35,18.10,88,25.79,
華夏,6811017,"1,759",89936617,13.40,13.50,13.00,13.35,-,0.05,13.30,10,13.35,27,19.63,
三芳,224928,119,6801781,30.05,30.35,30.00,30.20,+,0.15,30.20,3,30.30,3,11.71,
亞聚,3190966,"1,194",76279134,23.40,24.15,23.40,24.00,+,0.55,24.00,155,24.05,24,20.87,
台達化,835428,358,8219146,9.71,9.99,9.70,9.74,-,0.06,9.74,12,9.76,2,0.00,
台苯,3123954,945,43064954,13.90,14.00,13.60,13.70,-,0.25,13.70,6,13.75,16,13.70,
國喬,6892023,"1,945",113407165,16.60,16.65,16.30,16.30,-,0.35,16.30,298,16.35,35,15.98,
國喬特,2000,1,43000,21.50,21.50,21.50,21.50,X,0.0,21.05,2,21.50,1,0.00,
聯成,631901,315,7076980,11.20,11.30,11.15,11.25,+,0.05,11.20,11,11.25,73,66.18,
中石化,79735482,"14,672",995429337,12.50,12.80,12.20,12.20,-,0.25,12.20,"2,699",12.25,539,0.00,
達新,22152,23,630884,28.50,28.55,28.35,28.55,+,0.1,28.35,2,28.60,2,30.05,
上曜,165500,59,2109425,12.75,12.80,12.65,12.75,,0.0,12.75,8,12.80,16,0.00,
東陽,3120595,"1,500",116239789,37.00,37.55,36.85,37.20,+,0.2,37.20,15,37.30,10,18.60,
大洋,171000,129,6197350,35.65,36.55,35.65,36.20,+,0.5,36.20,8,36.30,6,0.00,
永裕,62208,47,2064955,33.20,33.30,33.15,33.20,+,0.1,33.20,4,33.30,32,11.90,
地球,77100,36,1093270,14.20,14.25,14.10,14.15,-,0.05,14.15,3,14.25,7,23.58,
恆大,144000,67,2907900,20.10,20.35,20.10,20.35,+,0.2,20.30,7,20.35,3,40.70,
台化,7005946,"3,377",442653598,63.50,63.80,62.60,62.70,-,0.8,62.70,34,62.80,13,18.50,
再生-KY,684716,398,24328077,35.20,35.85,35.20,35.50,+,0.3,35.50,22,35.60,7,7.73,
廣華-KY,176119,120,16650319,95.00,95.20,94.00,95.00,+,1.0,94.90,3,95.00,8,12.72,
昭輝,81000,66,8335000,102.00,104.00,102.00,102.00,-,0.5,102.00,13,102.50,5,23.72,
勝悅-KY,131100,90,13507300,103.00,103.50,102.50,103.00,+,0.5,103.00,4,103.50,22,10.49,
遠東新,4344746,"1,911",133229361,30.45,30.90,30.45,30.60,+,0.15,30.60,153,30.65,102,14.71,
新纖,2246169,"1,113",24495814,10.85,11.00,10.85,10.90,+,0.05,10.90,15,10.95,119,12.98,
南染,50201,53,1287388,25.20,25.80,25.20,25.80,+,0.3,25.80,39,25.90,9,18.83,
宏洲,1429987,309,9065463,6.10,6.52,6.06,6.52,+,0.42,6.52,402,--,0,0.00,
東和,61255,30,502130,8.12,8.26,8.12,8.22,+,0.03,8.22,13,8.23,1,43.26,
廣豐,623901,202,10967664,17.60,17.65,17.50,17.55,-,0.05,17.55,48,17.60,10,12.19,
嘉裕,160609,88,1262564,7.88,7.91,7.82,7.89,+,0.07,7.86,2,7.89,1,25.45,
東華,12001,8,83196,6.90,6.97,6.90,6.97,+,0.01,6.90,16,6.97,1,0.00,
新紡,34001,31,1335039,39.15,39.65,39.10,39.50,+,0.35,39.10,17,39.65,2,89.77,
利華,76002,17,605724,7.99,7.99,7.93,7.95,-,0.04,7.95,1,7.98,2,0.00,
大魯閣,92000,48,1793800,19.35,19.80,19.35,19.80,+,0.2,19.50,1,19.80,7,0.00,
福懋,975865,682,29734414,30.20,30.75,30.10,30.35,+,0.15,30.35,89,30.40,1,15.25,
中福,123997,36,747741,6.00,6.07,6.00,6.02,+,0.03,6.02,1,6.03,1,0.00,
華友聯,36000,13,1718700,47.60,47.90,47.60,47.75,+,0.25,47.25,2,47.80,1,9.78,
勤益控,374000,145,7629800,20.20,20.60,20.20,20.50,+,0.35,20.45,18,20.55,2,0.00,
裕豐,194420,37,1305217,6.50,6.80,6.50,6.51,+,0.15,6.51,4,6.69,10,162.75,
中和,23498,14,341671,14.60,14.65,14.50,14.50,-,0.05,14.50,8,14.60,20,0.00,
南紡,1372288,616,24443091,17.75,18.05,17.70,17.70,-,0.15,17.70,134,17.80,53,52.06,
大東,141322,51,1304901,9.23,9.38,9.15,9.38,+,0.15,9.23,17,9.38,3,0.00,
名軒,172314,85,4098178,23.95,24.05,23.65,23.65,-,0.35,23.65,18,23.75,34,16.20,
立益,1000,1,6280,6.28,6.28,6.28,6.28,-,0.17,6.28,20,6.44,3,0.00,
力麗,516926,345,4680153,9.00,9.10,9.00,9.03,,0.0,9.03,5,9.08,3,43.00,
大宇,282151,74,2547169,9.07,9.07,8.99,9.04,-,0.03,9.00,9,9.04,13,43.05,
宏和,496568,91,14928675,29.70,30.25,29.50,30.00,+,0.2,29.70,1,29.90,1,"3,000.00",
力鵬,3338556,916,40236391,12.00,12.15,11.95,12.10,+,0.1,12.05,43,12.10,49,16.81,
佳和,18531,11,68144,3.62,3.84,3.62,3.84,,0.0,3.68,2,3.86,2,0.00,
年興,101219,71,2699923,26.60,26.85,26.40,26.50,,0.0,26.40,7,26.50,9,14.56,
宏益,114480,44,1455496,12.70,12.80,12.65,12.80,+,0.1,12.70,31,12.80,1,9.21,
大將,138318,48,1284921,9.20,9.36,9.18,9.30,+,0.16,9.27,4,9.34,1,0.00,
台富,213010,76,1714600,7.89,8.15,7.89,8.03,+,0.14,7.99,1,8.05,5,20.08,
集盛,950421,393,8622979,9.03,9.12,9.03,9.05,+,0.02,9.05,12,9.06,5,43.10,
怡華,23000,8,166540,7.32,7.32,7.18,7.18,-,0.14,6.86,1,7.18,2,0.00,
宜進,213683,105,1748412,8.10,8.23,8.10,8.19,+,0.16,8.13,34,8.19,9,11.70,
聯發,221475,85,2168374,9.85,9.85,9.76,9.81,-,0.06,9.81,4,9.82,3,10.78,
宏遠,2660409,718,40007561,15.00,15.20,14.85,15.00,-,0.1,15.00,194,15.05,13,21.43,
強盛,386000,151,6349050,16.40,16.55,16.35,16.45,+,0.05,16.40,25,16.45,1,28.86,
得力,4180504,"1,006",59621305,13.70,14.70,13.70,14.15,+,0.3,14.15,55,14.25,3,141.50,
偉全,81635,43,1363568,16.70,16.80,16.60,16.80,,0.0,16.80,1,16.85,6,15.85,
聚隆,159122,59,2839061,17.85,18.00,17.80,17.80,-,0.1,17.80,38,18.00,1,34.23,
南緯,195740,74,2627352,13.40,13.50,13.35,13.45,+,0.05,13.45,3,13.50,15,27.45,
昶和,23000,11,230780,9.93,10.35,9.92,10.20,+,0.2,10.00,5,10.20,4,0.00,
理隆,4000,3,48800,11.95,12.35,11.95,12.35,+,0.1,12.20,3,12.30,4,308.75,
大統新創,1000,1,18250,18.25,18.25,18.25,18.25,+,0.2,18.25,4,18.65,1,27.24,
首利,257139,108,2315008,8.90,9.04,8.90,9.00,+,0.04,9.00,7,9.01,3,0.00,
三洋紡,114030,49,2825343,24.50,25.00,24.50,24.60,-,0.05,24.55,6,24.75,8,0.00,
台南,77059,49,1999984,25.85,26.00,25.85,26.00,+,0.15,25.95,2,26.00,11,36.11,
弘裕,77511,25,647399,8.33,8.39,8.30,8.37,+,0.04,8.31,1,8.37,2,16.10,
本盟,17000,10,250600,15.10,15.10,14.70,14.70,X,0.0,14.75,1,14.90,1,0.00,
儒鴻,2353519,"1,912",707567700,305.00,305.50,297.00,299.00,-,8.0,299.00,1,299.50,22,27.18,
聚陽,891412,679,153009566,172.50,173.00,170.00,172.50,+,0.5,172.50,1,173.00,23,20.63,
士電,52998,42,2069622,39.00,39.20,39.00,39.10,-,0.1,39.00,41,39.10,58,15.64,
東元,3215894,"1,989",94043800,29.05,29.40,29.05,29.10,+,0.05,29.10,234,29.15,3,13.66,
正道,496663,186,11552646,23.30,23.45,23.15,23.30,,0.0,23.25,15,23.30,110,0.00,
永大,1026501,822,76234017,75.50,75.50,73.70,74.70,-,0.5,74.40,3,74.70,3,14.12,
瑞利,187701,53,1169113,6.19,6.27,6.18,6.24,,0.0,6.23,2,6.24,2,0.00,
中興電,691405,378,14216704,20.40,20.70,20.40,20.45,+,0.05,20.40,69,20.45,16,13.19,
亞力,180416,55,1616462,8.98,9.04,8.93,8.99,-,0.06,8.95,5,8.99,61,26.44,
力山,306119,85,3234010,10.55,10.65,10.50,10.65,,0.0,10.65,15,10.70,16,14.39,
川飛,1103,4,14890,--,--,--,--,,0.0,14.05,1,14.80,1,21.29,
利奇,343754,150,5046054,14.50,14.85,14.45,14.60,+,0.05,14.60,18,14.65,5,11.41,
華城,108000,42,1670750,15.50,15.55,15.40,15.40,+,0.05,15.40,21,15.45,3,27.50,
大億,92136,80,6434520,70.30,70.30,69.60,69.70,-,0.3,69.70,17,69.90,5,13.23,
堤維西,6146014,"2,489",140686360,22.50,23.25,22.45,22.60,+,0.3,22.60,152,22.65,15,31.39,
耿鼎,1683033,524,13447971,7.65,8.16,7.65,7.96,+,0.33,7.96,9,8.00,28,0.00,
江申,107003,76,6729189,63.50,63.50,62.60,62.70,-,0.7,62.70,2,63.00,7,13.63,
日馳,60003,45,802439,13.60,13.60,13.25,13.35,-,0.15,13.35,6,13.40,3,13.91,
鑽全,902360,600,40760932,45.40,45.65,44.75,45.10,-,0.15,45.10,13,45.20,3,9.76,
恩德,105194,51,1164453,11.15,11.15,11.00,11.10,,0.0,11.05,5,11.10,6,52.86,
樂士,36441,9,146285,4.10,4.10,3.90,3.90,-,0.1,3.90,14,4.10,2,0.00,
亞崴,62000,40,2470400,39.90,40.10,39.70,39.70,+,0.15,39.70,4,39.90,2,14.18,
高林股,798250,197,19660999,24.15,24.90,24.15,24.50,+,0.35,24.50,10,24.65,9,24.75,
勤美,2385362,"1,100",74025820,30.00,31.65,29.95,31.30,+,1.3,31.30,38,31.35,1,4.56,
車王電,371285,200,22762740,61.40,61.70,61.20,61.20,-,0.2,61.20,42,61.30,1,25.39,
中宇,29317,32,1972035,67.90,67.90,67.10,67.30,-,0.2,67.30,17,67.90,3,13.51,
和大,724874,480,39894083,54.60,55.40,54.60,54.80,-,0.1,54.80,33,55.00,3,20.37,
廣隆,176100,122,16641240,94.20,95.00,94.20,94.50,+,0.4,94.40,26,94.50,10,12.80,
