證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5770369,"2,203",244762542,42.15,42.60,42.05,42.25,+,0.25,42.25,209,42.30,2,14.62,
亞泥,2793779,"1,283",107537776,38.35,38.55,38.35,38.50,+,0.15,38.45,293,38.50,196,14.00,
嘉泥,183062,90,2502679,13.70,13.75,13.65,13.75,,0.0,13.70,40,13.75,24,7.47,
環泥,3621928,"1,175",105572727,28.45,29.85,28.20,29.55,+,1.15,29.50,61,29.55,4,12.96,
幸福,345337,111,3595454,10.40,10.55,10.35,10.40,-,0.05,10.40,5,10.45,10,13.33,
信大,44804,18,618184,13.85,13.85,13.75,13.75,-,0.15,13.75,17,13.85,1,15.28,
東泥,17129,12,284071,16.70,16.70,16.45,16.45,-,0.25,16.45,2,16.60,5,74.77,
味全,416953,214,10583548,25.30,25.50,25.30,25.40,+,0.15,25.35,18,25.40,16,30.98,
味王,84445,52,1994847,23.55,23.80,23.45,23.65,+,0.05,23.55,2,23.65,3,28.15,
大成,1226227,633,33755108,27.50,27.65,27.45,27.50,,0.0,27.50,24,27.55,11,7.99,
大飲,72061,47,1566669,21.80,21.80,21.65,21.80,,0.0,21.75,10,21.80,10,109.00,
卜蜂,519585,295,14284527,27.40,27.60,27.40,27.50,+,0.2,27.50,47,27.55,11,8.87,
統一,3733027,"2,224",193531072,52.10,52.20,51.60,51.60,-,0.5,51.60,847,51.80,140,25.67,
愛之味,599853,196,4796391,8.00,8.01,7.99,7.99,+,0.01,7.99,76,8.00,36,0.00,
泰山,198947,113,2392514,12.00,12.10,12.00,12.05,+,0.05,12.05,3,12.10,51,0.00,
福壽,3295,8,48962,14.90,14.90,14.90,14.90,,0.0,14.85,49,14.90,4,39.21,
台榮,80007,41,855520,10.70,10.75,10.65,10.70,,0.0,10.65,11,10.70,19,35.67,
福懋油,35510,44,731745,20.60,20.75,20.55,20.55,-,0.1,20.50,11,20.55,25,"2,055.00",
