證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4962439,"1,898",211254740,42.70,42.95,42.35,42.50,-,0.2,42.50,533,42.55,123,14.51,
亞泥,1848869,"1,317",70740470,38.40,38.45,38.15,38.20,-,0.15,38.20,65,38.25,66,13.74,
嘉泥,392866,84,5440734,13.90,13.90,13.80,13.85,-,0.05,13.85,28,13.90,3,0.00,
環泥,488822,213,14387108,29.60,29.70,29.30,29.30,-,0.4,29.30,148,29.35,14,12.74,
幸福,3581122,991,39727446,11.15,11.15,10.85,10.85,+,0.4,10.85,118,10.90,3,9.52,
信大,167150,35,2324585,13.90,14.00,13.70,14.00,+,0.1,13.90,5,14.00,70,20.90,
東泥,64538,49,1113553,17.20,17.55,17.10,17.30,-,0.2,17.20,2,17.30,1,91.05,
味全,554103,349,12552828,22.50,22.85,22.50,22.70,+,0.25,22.70,71,22.75,1,0.00,
味王,266870,102,6496514,24.25,24.55,24.25,24.25,+,0.2,24.20,11,24.25,9,21.65,
大成,1066500,667,25435555,23.75,24.00,23.70,23.90,+,0.15,23.90,5,23.95,2,16.95,
大飲,36008,31,786226,21.90,21.95,21.75,21.95,-,0.05,21.90,2,21.95,2,59.32,
卜蜂,419742,336,11476432,27.20,27.50,27.20,27.35,+,0.15,27.30,28,27.35,1,8.82,
統一,14553279,"5,535",788182750,54.60,55.00,53.60,54.10,-,0.2,54.00,346,54.10,544,26.26,
愛之味,1210963,367,9584066,7.94,8.00,7.86,7.87,-,0.07,7.86,138,7.87,16,0.00,
泰山,586499,224,7155557,12.30,12.40,12.10,12.20,-,0.05,12.15,5,12.20,13,122.00,
福壽,29032,22,447742,15.55,15.60,15.30,15.50,,0.0,15.35,5,15.55,4,43.06,
台榮,58230,25,621659,10.70,10.75,10.60,10.75,-,0.1,10.65,2,10.75,3,63.24,
福懋油,21451,19,455654,21.00,21.40,21.00,21.40,+,0.4,21.00,5,21.40,7,112.63,
佳格,1686124,843,131994403,77.00,79.00,77.00,77.70,+,0.7,77.70,25,77.80,1,26.79,
聯華,1607743,529,34373760,21.50,21.50,21.20,21.40,+,0.1,21.40,84,21.45,72,13.72,
