證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7138982,"3,968",306343549,42.95,43.20,42.60,42.75,-,0.1,42.75,80,42.85,109,14.79,
亞泥,6634841,"2,581",258900352,39.10,39.15,38.95,39.10,+,0.1,39.05,7,39.10,261,14.22,
嘉泥,186981,91,2550319,13.65,13.70,13.60,13.65,-,0.05,13.60,244,13.70,485,7.42,
環泥,119680,79,3189946,26.60,26.75,26.60,26.65,+,0.05,26.65,13,26.70,6,11.69,
幸福,178500,81,1816649,10.10,10.25,10.10,10.15,,0.0,10.15,18,10.20,20,13.01,
信大,86001,28,1182863,13.75,13.80,13.65,13.75,-,0.05,13.75,3,13.80,24,15.28,
東泥,19650,19,326859,16.60,16.85,16.55,16.55,-,0.2,16.50,3,16.70,5,75.23,
味全,759575,317,19228637,25.30,25.45,25.20,25.30,,0.0,25.25,127,25.30,9,30.85,
味王,82791,48,1945726,23.50,23.65,23.50,23.65,+,0.1,23.65,1,23.70,3,28.15,
大成,1251617,666,34607152,27.70,27.70,27.50,27.65,+,0.15,27.60,165,27.65,3,8.04,
大飲,42004,28,880534,21.00,21.00,20.85,21.00,+,0.05,20.95,2,21.00,42,105.00,
卜蜂,1774405,922,49449430,28.00,28.20,27.60,27.80,-,0.15,27.75,25,27.85,5,8.97,
統一,7391440,"3,102",394350763,53.20,53.70,53.00,53.40,-,0.2,53.40,136,53.50,638,26.57,
愛之味,392293,194,3138765,8.00,8.03,7.98,7.98,-,0.02,7.98,20,7.99,3,0.00,
泰山,804620,167,9549371,11.90,12.00,11.80,11.95,+,0.1,11.95,12,12.00,102,0.00,
福壽,22307,22,334168,15.00,15.05,14.95,15.05,+,0.05,15.00,3,15.05,10,39.61,
台榮,43009,20,449490,10.45,10.50,10.45,10.45,,0.0,10.45,18,10.50,19,34.83,
福懋油,44250,40,903117,20.60,20.60,20.35,20.45,,0.0,20.45,1,20.50,11,"2,045.00",
佳格,1982608,"1,354",148038993,73.10,75.50,73.10,74.90,+,2.5,74.90,13,75.00,150,26.94,
聯華,356702,163,7408023,20.75,20.80,20.75,20.80,+,0.05,20.75,72,20.80,45,9.29,
聯華食,309450,150,9474190,30.80,30.85,30.55,30.60,-,0.2,30.60,16,30.70,14,20.82,
大統益,68292,57,4923039,72.50,72.50,71.80,71.90,-,0.1,71.90,3,72.00,2,14.50,
天仁,160885,63,7523558,47.00,47.00,46.55,46.80,-,0.25,46.70,6,46.95,2,18.43,
黑松,123669,106,4674175,37.75,37.90,37.70,37.70,-,0.2,37.70,3,37.85,3,18.85,
興泰,129001,46,3075223,23.80,24.15,23.60,23.70,-,0.1,23.65,9,23.80,1,9.92,
宏亞,10256,29,254223,24.90,24.90,24.55,24.70,-,0.1,24.60,2,24.80,2,12.60,
綠悅-KY,516451,465,73747944,141.50,145.00,141.00,143.00,+,3.5,143.00,6,143.50,2,15.63,
台塑,4931629,"2,363",383144936,78.30,78.50,77.30,77.90,-,0.2,77.60,13,77.90,213,20.55,
南亞,6770426,"3,420",469874643,69.50,69.70,69.10,69.50,+,0.2,69.40,1,69.50,775,15.69,
台聚,2814794,"1,079",48445323,17.20,17.50,17.05,17.10,-,0.05,17.10,84,17.15,471,24.43,
華夏,3161106,921,48680708,15.50,15.50,15.25,15.40,+,0.05,15.35,20,15.40,187,22.65,
三芳,3661398,"1,980",145676099,39.60,40.35,39.30,39.50,+,1.1,39.45,8,39.50,16,15.31,
亞聚,1557094,708,33452360,21.80,21.80,21.40,21.60,+,0.2,21.55,7,21.60,2,18.78,
台達化,230812,137,2151800,9.31,9.38,9.28,9.35,+,0.04,9.33,3,9.35,4,0.00,
台苯,1387171,482,18592208,13.30,13.50,13.30,13.40,+,0.1,13.40,69,13.45,32,13.40,
國喬,3975932,"1,312",66123607,16.95,17.05,16.50,16.55,-,0.3,16.55,79,16.60,269,16.23,
國喬特,1000,1,21550,21.55,21.55,21.55,21.55,X,0.0,21.40,3,21.85,1,0.00,
聯成,1071331,306,12236530,11.45,11.50,11.35,11.40,-,0.05,11.35,74,11.40,12,67.06,
中石化,33293307,"6,463",398945045,11.75,12.20,11.65,12.10,+,0.35,12.05,"1,055",12.10,181,0.00,
達新,6802,28,191108,28.10,28.15,28.10,28.15,-,0.2,28.15,3,28.35,3,29.63,
上曜,441050,180,5555224,12.65,12.75,12.35,12.60,-,0.05,12.55,2,12.60,45,0.00,
東陽,2845242,"1,735",108944153,38.50,38.50,37.90,38.45,+,0.05,38.40,23,38.45,40,19.23,
大洋,79001,38,2754885,34.95,35.15,34.60,34.70,-,0.2,34.70,10,34.85,5,0.00,
永裕,267933,161,9678157,36.20,36.50,35.75,36.50,+,0.4,36.20,5,36.40,2,13.08,
地球,21001,14,295164,14.05,14.10,14.00,14.10,,0.0,14.00,17,14.10,8,23.50,
恆大,196001,115,4037820,20.70,20.75,20.50,20.60,,0.0,20.60,15,20.65,8,41.20,
台化,3728074,"1,755",265837341,71.70,72.00,70.90,71.40,+,0.1,71.30,11,71.40,366,21.06,
再生-KY,1920889,"1,074",72423005,37.80,38.20,37.35,37.80,+,0.8,37.75,16,37.80,10,8.24,
廣華-KY,198411,144,18396217,93.40,93.50,92.30,92.50,-,0.9,92.50,1,93.00,11,12.38,
昭輝,199501,165,16919533,85.40,85.70,84.20,84.20,-,0.9,84.20,2,84.50,1,19.58,
勝悅-KY,156581,144,15939843,101.50,103.00,101.00,102.50,+,1.0,102.50,1,103.00,43,10.44,
遠東新,6321057,"2,070",205874074,32.60,32.80,32.40,32.80,+,0.25,32.70,6,32.80,193,15.77,
新纖,2126523,752,23599354,11.15,11.20,11.05,11.10,,0.0,11.10,294,11.15,299,13.21,
南染,1814,17,45888,25.30,25.30,25.30,25.30,-,0.3,25.30,13,25.55,2,18.47,
宏洲,328115,48,2139259,6.55,6.58,6.48,6.49,-,0.06,6.48,11,6.52,6,0.00,
東和,81536,58,660322,8.08,8.14,8.06,8.09,+,0.04,8.08,2,8.09,1,42.58,
廣豐,379317,169,6846556,17.95,18.15,17.90,18.05,+,0.15,18.05,5,18.10,109,12.53,
嘉裕,1613508,405,12855544,7.88,8.09,7.85,8.08,+,0.19,8.08,14,8.09,15,26.06,
東華,71501,27,495982,6.99,6.99,6.90,6.90,-,0.03,6.90,2,6.96,3,0.00,
新紡,78190,61,3065895,39.45,39.45,39.10,39.45,,0.0,39.30,11,39.60,3,89.66,
利華,439519,42,3442108,7.83,7.88,7.81,7.87,-,0.02,7.86,1,7.87,7,0.00,
大魯閣,154295,73,2951505,19.05,19.30,19.05,19.15,+,0.05,19.10,22,19.15,6,0.00,
福懋,2637455,"1,097",91137392,33.95,34.95,33.95,34.65,+,0.7,34.65,36,34.70,37,17.41,
中福,2647555,671,17572717,6.73,6.73,6.26,6.44,+,0.15,6.35,5,6.44,18,0.00,
華友聯,21000,6,985850,47.00,47.25,46.60,46.80,-,0.2,46.50,3,46.85,1,9.59,
勤益控,169122,78,3191755,18.95,19.00,18.80,18.90,,0.0,18.90,5,19.00,11,0.00,
裕豐,2000,1,12600,6.30,6.30,6.30,6.30,-,0.1,6.35,20,6.48,3,157.50,
中和,35472,26,521113,14.80,14.80,14.60,14.65,-,0.15,14.65,2,14.75,1,0.00,
南紡,1143970,375,19972867,17.50,17.60,17.35,17.45,-,0.05,17.45,175,17.50,20,51.32,
大東,170104,59,1605092,9.44,9.50,9.30,9.47,+,0.03,9.44,4,9.47,6,0.00,
名軒,49485,38,1182688,23.95,24.00,23.75,23.95,,0.0,23.90,1,23.95,4,16.40,
立益,29706,24,202640,6.81,7.09,6.81,7.09,+,0.11,6.81,1,7.09,2,0.00,
力麗,1258932,373,11851421,9.41,9.49,9.35,9.39,+,0.09,9.39,14,9.40,325,44.71,
大宇,279014,84,2535776,9.15,9.24,9.02,9.13,-,0.01,9.10,2,9.13,1,43.48,
宏和,369046,129,10591501,28.45,28.95,28.45,28.45,+,0.2,28.45,6,28.60,1,"2,845.00",
力鵬,4917750,"1,254",57414126,11.55,11.85,11.55,11.70,+,0.25,11.65,151,11.70,56,16.25,
佳和,27293,15,103536,3.79,3.80,3.79,3.80,+,0.09,3.80,4,3.82,2,0.00,
年興,78379,59,2018658,25.75,25.85,25.70,25.75,,0.0,25.75,3,25.85,7,14.15,
宏益,4711065,"1,145",73239363,15.10,15.80,15.10,15.75,+,0.85,15.70,8,15.75,69,11.33,
大將,39751,21,354618,8.93,9.03,8.90,8.90,-,0.06,8.89,1,8.95,1,0.00,
台富,84234,43,694934,8.27,8.27,8.20,8.26,+,0.07,8.22,1,8.26,12,20.65,
集盛,776097,240,6990943,9.02,9.05,8.95,8.98,-,0.02,8.98,13,9.02,1,42.76,
怡華,0,0,0,--,--,--,--,,0.0,6.80,4,7.21,1,0.00,
宜進,354872,110,2848756,8.02,8.09,8.00,8.04,+,0.03,8.03,2,8.05,51,11.49,
聯發,341600,61,3345922,9.78,9.85,9.72,9.85,+,0.05,9.84,5,9.85,1,10.82,
宏遠,6627056,"1,867",105871686,15.70,16.30,15.65,16.05,+,0.5,16.00,160,16.05,31,22.93,
強盛,632100,238,10638390,16.85,17.10,16.65,16.90,+,0.2,16.90,19,16.95,30,29.65,
得力,6645888,"1,842",105987754,15.80,16.30,15.65,15.95,+,0.45,15.90,90,15.95,92,159.50,
偉全,62800,35,1033458,16.50,16.50,16.40,16.45,,0.0,16.40,44,16.45,7,15.52,
聚隆,193280,92,3566982,18.50,18.55,18.40,18.45,,0.0,18.45,3,18.55,1,35.48,
南緯,158255,77,2049590,12.95,13.05,12.85,13.00,+,0.15,12.95,25,13.00,7,26.53,
昶和,26000,12,267750,10.35,10.35,10.25,10.30,+,0.05,10.15,2,10.35,3,0.00,
理隆,4000,3,49050,12.35,12.40,12.15,12.40,+,0.1,12.20,3,12.40,12,310.00,
大統新創,0,0,0,--,--,--,--,,0.0,18.65,1,19.05,1,28.43,
首利,104447,70,894260,8.63,8.63,8.54,8.56,+,0.03,8.54,17,8.56,1,0.00,
三洋紡,82003,46,1749563,21.20,21.80,21.10,21.25,+,0.05,21.25,49,21.35,1,0.00,
台南,88669,65,2417313,27.35,27.35,27.20,27.20,-,0.15,27.20,2,27.30,33,37.78,
弘裕,120002,56,1076218,8.64,9.05,8.64,8.92,-,0.02,8.92,2,9.02,6,17.15,
本盟,9009,8,117965,13.20,13.20,13.00,13.10,+,0.35,12.95,5,13.20,31,0.00,
儒鴻,3944734,"3,041",1402220240,347.00,363.00,346.50,362.00,+,20.0,361.50,6,362.00,9,32.91,
聚陽,1997147,"1,682",401832547,202.00,203.50,199.00,201.00,-,1.0,201.00,6,201.50,1,24.04,
士電,46431,48,1852518,40.00,40.00,39.80,39.95,-,0.05,39.90,2,39.95,7,15.98,
東元,8089757,"2,940",262480487,31.80,33.00,31.80,32.30,+,0.6,32.30,24,32.35,1,15.16,
正道,977739,397,24347176,24.20,25.20,24.20,24.90,+,0.75,24.85,30,24.90,36,0.00,
永大,1217613,679,88147066,72.60,73.00,72.20,72.30,-,0.2,72.30,23,72.40,50,13.67,
瑞利,313903,91,2026998,6.48,6.53,6.42,6.42,+,0.02,6.42,10,6.45,9,0.00,
中興電,368120,213,7506816,20.35,20.50,20.35,20.35,,0.0,20.35,61,20.40,5,13.13,
亞力,141017,56,1260627,8.94,8.98,8.91,8.91,-,0.02,8.91,1,8.94,16,26.21,
力山,176525,52,1919645,10.85,10.95,10.80,10.95,+,0.1,10.85,1,10.95,32,14.80,
川飛,6854,13,136368,20.00,20.00,19.85,19.85,-,0.15,19.85,1,20.00,2,30.08,
利奇,1407948,497,22051871,15.75,15.80,15.55,15.70,-,0.05,15.65,37,15.70,22,12.27,
華城,81400,48,1277140,15.65,15.75,15.65,15.70,-,0.1,15.70,4,15.75,40,28.04,
大億,142160,88,10465808,74.40,74.40,73.30,73.80,-,0.2,73.60,2,73.90,8,14.00,
堤維西,3393666,"1,536",76021044,21.65,23.00,21.50,22.55,+,0.9,22.55,20,22.60,34,31.32,
耿鼎,84577,46,631176,7.45,7.50,7.45,7.47,+,0.02,7.47,5,7.49,8,0.00,
江申,64130,58,3884204,60.30,60.90,60.20,60.90,,0.0,60.50,5,61.00,1,13.24,
