證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7207120,"3,453",285574678,39.60,39.80,39.50,39.80,,0.0,39.70,30,39.80,385,14.96,
亞泥,3012234,"1,578",107151238,35.70,35.95,35.50,35.60,-,0.15,35.55,84,35.60,624,12.76,
嘉泥,179545,88,2127778,11.90,11.95,11.80,11.80,-,0.1,11.80,130,11.90,37,0.00,
環泥,324192,177,8262703,25.60,25.70,25.30,25.65,+,0.05,25.50,1,25.70,24,11.15,
幸福,396000,169,4132800,10.35,10.55,10.35,10.35,+,0.05,10.35,45,10.45,2,9.08,
信大,51026,43,582997,11.50,11.55,11.35,11.35,-,0.2,11.35,8,11.40,3,23.16,
東泥,91496,53,1302493,14.40,14.60,14.05,14.30,-,0.05,14.25,2,14.30,11,75.26,
味全,563252,300,10966687,19.55,19.60,19.35,19.40,,0.0,19.40,5,19.45,4,0.00,
味王,76000,43,1672644,22.25,22.25,21.90,21.95,-,0.05,21.95,3,22.20,2,17.42,
大成,582181,441,12411248,21.30,21.45,21.25,21.25,-,0.15,21.25,70,21.35,2,15.07,
大飲,97001,54,1889069,19.75,19.95,19.40,19.55,-,0.2,19.35,11,19.55,12,52.84,
卜蜂,289026,182,7307101,25.45,25.50,25.10,25.10,-,0.15,25.10,24,25.25,6,8.10,
統一,7797725,"3,374",427525963,54.90,55.00,54.70,54.80,+,0.2,54.70,609,54.80,396,26.60,
愛之味,1567927,485,11887019,7.50,7.65,7.49,7.58,+,0.13,7.58,3,7.61,2,0.00,
泰山,620558,251,7600404,12.05,12.35,12.05,12.20,+,0.15,12.20,26,12.25,52,122.00,
福壽,197001,40,2963165,15.15,15.15,14.85,14.90,-,0.1,14.85,12,15.10,14,41.39,
台榮,27001,12,274860,10.20,10.25,10.15,10.20,,0.0,10.20,2,10.25,10,60.00,
福懋油,45001,40,1002872,23.15,23.15,22.00,22.25,-,0.3,22.15,8,22.50,35,117.11,
佳格,2365837,"1,686",217186100,91.10,92.50,90.90,91.10,,0.0,91.00,8,91.10,49,26.64,
聯華,516006,244,11067425,21.55,21.55,21.40,21.45,,0.0,21.45,3,21.50,17,13.75,
聯華食,86350,65,2670320,31.15,31.15,30.85,31.00,,0.0,30.95,3,31.05,2,15.58,
大統益,71520,58,5099479,71.20,71.50,71.00,71.10,-,0.1,71.10,29,71.40,3,12.09,
天仁,48347,38,2040678,42.50,42.90,42.00,42.05,+,0.05,42.05,1,42.55,1,18.44,
黑松,166752,108,5777667,34.90,35.10,34.40,34.40,-,0.6,34.40,12,34.55,17,30.44,
興泰,71000,40,1332900,19.50,19.50,18.60,18.95,+,0.05,18.95,1,19.10,1,42.11,
宏亞,18206,21,429890,23.60,23.70,23.45,23.60,,0.0,23.60,15,23.75,1,11.74,
綠悅-KY,160000,150,21121000,131.50,134.00,130.00,131.00,,0.0,131.00,22,132.00,1,12.66,
台塑,2458605,"1,716",176066228,71.80,72.00,71.10,71.90,,0.0,71.80,1,71.90,114,31.67,
南亞,4515390,"2,294",305358271,68.00,68.50,66.90,68.20,+,0.2,68.10,1,68.20,122,17.81,
台聚,847443,416,10736997,12.70,12.70,12.60,12.70,+,0.1,12.65,42,12.70,14,18.96,
華夏,872265,564,9083504,10.40,10.55,10.30,10.45,+,0.15,10.45,118,10.50,7,38.70,
三芳,384024,305,15575971,40.70,41.15,40.20,40.20,-,0.6,40.20,3,40.40,2,15.23,
