證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7162951,"2,965",240342734,32.35,34.05,32.30,33.75,+,0.5,33.75,10,33.85,53,12.69,
亞泥,3658860,"2,042",128351177,35.25,35.40,34.90,35.35,-,0.15,35.20,4,35.35,9,12.67,
嘉泥,24952,17,264041,10.50,10.65,10.50,10.60,-,0.05,10.55,30,10.60,1,0.0,
環泥,209300,79,4913690,23.60,23.75,23.30,23.75,-,0.05,23.55,1,23.75,3,10.33,
幸福,27910,24,277287,9.80,9.95,9.80,9.93,-,0.02,9.89,3,9.93,1,8.71,
信大,18210,10,202552,11.10,11.30,11.10,11.30,+,0.2,11.10,1,11.30,2,23.06,
東泥,6000,6,83550,13.85,14.10,13.85,13.90,+,0.1,13.85,1,13.90,1,73.16,
味全,1536466,682,35328587,23.00,23.20,22.70,22.90,-,0.25,22.90,1,22.95,21,0.0,
味王,22842,20,500153,22.00,22.00,21.85,21.90,-,0.25,21.85,10,22.00,6,17.38,
大成,1608683,857,32066978,20.10,20.15,19.75,20.15,-,0.05,20.05,4,20.15,1,14.29,
大飲,23000,21,424750,18.35,19.00,18.20,18.65,+,0.05,18.50,1,18.65,7,50.41,
卜蜂,421555,254,10605001,25.20,25.25,25.00,25.05,-,0.15,25.05,5,25.20,3,8.08,
統一,11418476,"4,276",605425161,53.10,53.50,52.70,52.80,-,0.3,52.80,435,52.90,11,25.63,
愛之味,819240,289,6268744,7.68,7.74,7.58,7.71,+,0.03,7.71,3,7.73,5,0.0,
泰山,279481,78,3267970,11.70,11.75,11.65,11.75,+,0.1,11.75,1,11.80,23,117.5,
福壽,234057,34,3460393,14.80,15.00,14.75,14.85,-,0.05,14.85,2,14.90,1,41.25,
台榮,56000,27,558150,9.98,10.10,9.84,10.00,+,0.02,10.00,2,10.05,8,58.82,
福懋油,92129,38,2099942,22.50,23.30,22.50,23.30,+,0.85,22.65,6,23.30,2,122.63,
佳格,1291727,964,119661786,92.60,93.40,91.80,92.30,-,1.1,92.30,11,92.40,11,26.99,
聯華,476792,350,9930972,20.80,21.00,20.70,20.80,,0.0,20.75,40,20.80,31,13.33,
聯華食,62000,45,1924800,31.20,31.20,30.90,31.10,+,0.15,31.05,1,31.15,4,15.63,
大統益,16515,15,1181753,71.30,71.70,71.30,71.40,,0.0,71.40,3,71.70,3,12.14,
天仁,16300,15,665530,40.55,41.00,40.55,41.00,+,0.3,40.80,1,41.00,4,17.98,
黑松,79449,38,2620867,32.80,33.10,32.80,32.90,+,0.2,32.90,3,33.00,5,29.12,
興泰,43000,24,805950,18.65,18.95,18.60,18.95,,0.0,18.90,4,18.95,1,42.11,
宏亞,5155,10,118353,23.00,23.00,22.95,22.95,+,0.1,22.85,2,22.95,2,11.42,
綠悅-KY,78060,55,9774920,124.50,126.50,124.50,126.00,+,0.5,125.00,5,126.00,7,12.17,
台塑,3486075,"1,869",248903222,71.20,71.70,70.70,71.30,-,0.2,71.20,1,71.30,15,31.41,
南亞,2308946,"1,153",148603815,64.40,64.90,64.00,64.40,-,0.6,64.20,12,64.40,78,16.81,
台聚,399933,218,4458294,11.00,11.25,11.00,11.20,+,0.05,11.15,1,11.20,66,16.72,
華夏,962004,428,10435642,10.90,11.00,10.80,10.80,-,0.2,10.80,118,10.85,12,40.0,
三芳,347232,219,11916785,33.50,34.85,33.40,34.80,+,0.95,34.75,1,34.80,13,13.18,
亞聚,184420,112,2796083,15.20,15.20,15.10,15.20,-,0.05,15.20,6,15.25,10,13.82,
台達化,255249,78,1789001,6.90,7.08,6.90,7.08,+,0.11,7.05,30,7.08,5,0.0,
台苯,1886617,564,27247830,14.20,14.70,14.15,14.50,+,0.15,14.50,34,14.55,37,0.0,
國喬,1922871,884,30636186,15.35,16.10,15.35,16.00,+,0.5,16.00,16,16.05,13,32.65,
國喬特,5000,4,104550,20.85,20.95,20.85,20.95,X,0.0,20.20,4,21.80,4,0.0,
聯成,1163701,793,10740302,9.23,9.35,9.16,9.35,+,0.09,9.33,11,9.35,32,25.27,
中石化,6604047,"1,728",54164253,8.07,8.35,8.07,8.30,+,0.24,8.29,1,8.30,1,27.67,
達新,17010,11,393884,23.15,23.20,23.10,23.20,+,0.05,23.10,5,23.20,2,18.27,
上曜,84335,28,844020,10.00,10.05,9.99,10.05,+,0.05,10.00,1,10.05,2,0.0,
東陽,1657648,849,55029016,33.10,33.70,32.55,33.00,+,0.1,33.00,41,33.05,1,21.02,
