證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4831399,"2,976",148218707,30.60,31.15,30.35,30.35,+,0.15,30.35,47,30.45,65,17.05,
亞泥,1872196,"1,097",53954415,28.60,29.25,28.60,28.60,+,0.05,28.60,41,28.70,10,14.59,
嘉泥,53022,55,521611,9.83,9.87,9.80,9.87,+,0.04,9.83,2,9.87,1,0.00,
環泥,355138,145,8419377,23.30,24.30,23.30,23.50,+,0.2,23.50,1,23.60,7,11.69,
幸福,112000,56,1136350,10.15,10.20,10.05,10.20,+,0.1,10.15,1,10.20,68,8.57,
信大,17020,9,170649,10.05,10.10,10.00,10.00,-,0.05,10.00,2,10.05,12,250.00,
東泥,5000,3,73900,14.70,14.80,14.70,14.80,,0.0,14.70,2,14.80,4,87.06,
味全,1274221,529,21967455,17.45,17.50,17.10,17.25,-,0.25,17.25,7,17.30,26,0.00,
味王,134707,86,3061266,22.90,22.95,22.60,22.80,-,0.15,22.75,1,22.80,39,13.99,
大成,392159,230,7862534,20.10,20.15,20.00,20.10,+,0.05,20.05,25,20.10,76,23.10,
大飲,19003,18,296795,15.70,15.75,15.50,15.65,-,0.15,15.55,2,15.65,2,35.57,
卜蜂,445059,276,10615279,23.90,23.95,23.75,23.75,,0.0,23.75,17,23.80,21,9.06,
統一,5844025,"2,840",318081650,53.80,54.90,53.80,54.20,+,0.6,54.20,90,54.30,3,21.25,
愛之味,1357789,348,10445410,7.67,7.80,7.65,7.65,-,0.02,7.65,23,7.66,2,85.00,
泰山,338141,151,3900892,11.40,11.70,11.40,11.40,,0.0,11.40,98,11.45,10,54.29,
福壽,233004,44,3416856,14.80,14.80,14.65,14.70,-,0.1,14.65,2,14.70,7,37.69,
台榮,21012,25,221220,10.60,10.60,10.40,10.60,,0.0,10.50,1,10.60,34,22.55,
福懋油,13010,30,321737,24.85,24.90,24.60,24.70,+,0.1,24.60,10,24.80,1,32.93,
佳格,1082541,738,84817837,78.20,78.90,77.50,78.30,+,0.6,78.00,3,78.30,8,23.30,
聯華,331921,129,6332733,19.00,19.15,19.00,19.10,+,0.1,19.05,1,19.10,16,11.44,
聯華食,88985,75,2581516,29.40,29.45,28.90,28.90,-,0.1,28.90,1,29.10,1,11.47,
大統益,55132,40,4160397,76.00,76.00,75.30,75.60,+,0.4,75.50,9,75.60,9,11.04,
