證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3127823,"1,985",110084109,35.10,35.50,35.00,35.25,-,0.4,35.20,1,35.25,26,14.69,
亞泥,2971676,"2,193",100931126,33.10,34.20,33.10,34.10,+,0.7,34.00,16,34.10,48,13.43,
嘉泥,151694,113,1535657,10.10,10.20,10.10,10.15,+,0.05,10.10,52,10.15,26,0.0,
環泥,401026,256,9195888,23.00,23.20,22.80,22.95,-,0.3,22.90,2,22.95,67,10.72,
幸福,742002,282,7769170,10.50,10.55,10.40,10.50,-,0.05,10.45,220,10.50,3,9.05,
信大,39002,33,403070,10.40,10.40,10.20,10.40,,0.0,10.35,4,10.40,3,52.0,
東泥,105202,56,1421837,13.45,13.70,13.30,13.70,+,0.05,13.55,3,13.70,2,80.59,
味全,1375305,514,26696923,19.25,19.75,19.10,19.65,+,0.5,19.60,6,19.65,16,0.0,
味王,56752,53,1138611,19.90,20.40,19.85,20.00,+,0.2,20.00,1,20.15,9,15.04,
大成,781752,456,14194643,18.15,18.25,18.00,18.25,+,0.1,18.20,26,18.25,31,16.74,
大飲,29004,26,423957,14.35,15.00,14.35,14.55,+,0.1,14.55,1,14.65,2,38.29,
卜蜂,602807,354,12444785,20.20,20.90,20.20,20.70,+,0.5,20.70,17,20.75,5,7.45,
統一,11192987,"3,952",644265988,57.50,58.00,57.30,57.50,+,0.3,57.40,14,57.50,793,25.0,
愛之味,2224586,810,14804583,6.50,6.76,6.49,6.72,+,0.24,6.68,8,6.72,7,0.0,
泰山,224172,108,2367669,10.65,10.70,10.50,10.60,,0.0,10.50,35,10.60,7,81.54,
福壽,45349,36,667777,14.70,14.80,14.65,14.80,,0.0,14.65,7,14.80,10,44.85,
台榮,119402,45,1175397,9.88,9.90,9.78,9.90,+,0.04,9.81,2,9.94,22,41.25,
福懋油,17216,19,384709,22.00,22.65,22.00,22.65,+,0.05,22.65,3,22.70,3,98.48,
