證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6580244,"3,403",278653844,42.00,42.60,42.00,42.25,-,0.25,42.20,"2,015",42.25,37,14.62,
亞泥,5748051,"3,487",219453335,38.30,38.35,38.05,38.35,+,0.05,38.30,21,38.35,252,13.95,
嘉泥,111956,54,1547591,13.85,13.85,13.80,13.80,,0.0,13.80,92,13.85,34,7.50,
環泥,156598,85,4205506,27.15,27.15,26.80,26.90,+,0.05,26.85,4,26.90,1,11.80,
幸福,133852,55,1362453,10.25,10.25,10.15,10.15,-,0.1,10.10,38,10.15,3,13.01,
信大,31000,18,428750,13.85,13.85,13.80,13.80,,0.0,13.80,3,13.90,15,15.33,
東泥,24065,21,402272,16.75,16.85,16.50,16.60,+,0.15,16.40,3,16.60,11,75.45,
味全,1319368,725,33537882,25.50,25.60,25.25,25.25,-,0.1,25.25,107,25.35,10,30.79,
味王,94553,25,2231244,23.80,23.80,23.55,23.65,-,0.2,23.65,3,23.70,6,28.15,
大成,3536415,"1,430",97928775,27.80,27.95,27.45,27.80,+,0.3,27.80,13,27.85,22,8.08,
大飲,28000,18,592750,21.15,21.30,21.05,21.20,,0.0,21.10,2,21.20,10,106.00,
卜蜂,1127895,604,30788286,27.40,27.40,27.15,27.35,+,0.15,27.30,16,27.35,38,8.82,
統一,11835414,"4,748",613428128,51.50,52.50,51.20,52.30,+,1.2,52.10,23,52.30,305,26.02,
愛之味,483811,170,3836331,7.96,8.00,7.90,7.94,-,0.02,7.93,4,7.94,30,0.00,
泰山,256788,80,3047343,11.90,11.95,11.85,11.85,-,0.05,11.85,86,11.90,15,0.00,
福壽,27628,17,413655,15.05,15.05,14.95,15.00,,0.0,14.95,3,15.00,27,39.47,
台榮,65000,28,679900,10.45,10.50,10.45,10.45,,0.0,10.45,7,10.50,21,34.83,
福懋油,277137,39,5645802,20.15,20.40,20.15,20.25,+,0.05,20.25,10,20.40,2,"2,025.00",
佳格,455370,418,31100660,68.70,68.70,68.00,68.00,-,0.4,68.00,11,68.30,4,24.46,
聯華,386818,137,7974120,20.65,20.70,20.60,20.60,,0.0,20.60,12,20.65,49,9.20,
