證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,9545464,"5,124",301448160,32.00,32.05,31.45,31.45,-,0.55,31.45,716,31.60,26,17.67,
亞泥,3283787,"1,974",95377373,29.50,29.50,28.90,29.10,-,0.3,29.10,5,29.15,56,14.85,
嘉泥,70905,49,707588,9.93,10.05,9.93,9.97,-,0.08,9.96,1,9.98,1,0.00,
環泥,514455,155,11882970,23.35,23.40,22.75,22.80,-,0.6,22.80,37,23.00,20,11.34,
幸福,955021,173,9571811,10.05,10.10,9.99,10.05,-,0.05,10.05,1,10.10,79,8.45,
信大,33900,17,339514,10.05,10.05,9.96,10.00,-,0.05,10.00,1,10.05,24,250.00,
東泥,18003,15,270595,14.85,15.20,14.85,15.20,+,0.2,14.95,3,15.20,20,89.41,
味全,264184,134,5004817,19.00,19.00,18.85,18.95,,0.0,18.95,6,19.00,74,0.00,
味王,34442,27,790908,23.00,23.00,22.80,22.90,-,0.1,22.90,1,22.95,10,14.05,
大成,290125,206,5576378,19.25,19.30,19.15,19.25,+,0.05,19.20,10,19.25,20,22.13,
大飲,19002,21,290680,15.35,15.60,15.20,15.25,-,0.1,15.25,8,15.35,11,34.66,
卜蜂,730850,364,15756989,21.90,21.90,21.10,21.55,-,0.35,21.50,20,21.55,16,8.23,
統一,7748291,"3,786",423953598,54.90,55.10,54.00,54.90,,0.0,54.90,98,55.00,119,21.53,
愛之味,6938086,"1,817",50696083,6.89,7.54,6.88,7.43,+,0.56,7.43,31,7.44,23,82.56,
泰山,227689,114,2414911,10.60,10.70,10.50,10.65,+,0.05,10.60,17,10.65,23,50.71,
福壽,13013,10,191838,14.75,14.80,14.70,14.80,-,0.05,14.65,18,14.80,13,37.95,
台榮,70346,27,744896,10.50,10.65,10.50,10.50,-,0.15,10.50,5,10.60,6,22.34,
福懋油,15213,16,368212,24.30,24.60,24.00,24.15,,0.0,24.15,1,24.55,5,32.20,
佳格,415148,399,32080796,78.00,78.20,76.70,77.20,-,0.8,77.20,14,77.40,39,22.98,
聯華,207965,140,4025766,19.40,19.45,19.30,19.30,,0.0,19.30,82,19.35,2,11.56,
聯華食,724811,370,21467021,29.00,30.50,28.90,29.60,+,1.4,29.60,1,29.70,5,11.75,
大統益,30000,21,2235000,74.80,74.80,74.40,74.60,-,0.2,74.50,2,74.70,2,10.89,
天仁,17050,18,639584,37.50,37.60,37.30,37.60,+,0.3,37.35,1,37.60,7,18.43,
黑松,34760,34,1111320,31.95,32.10,31.75,32.10,+,0.15,32.00,7,32.10,5,19.94,
興泰,43001,27,776818,18.05,18.20,18.00,18.20,,0.0,18.15,2,18.20,15,0.00,
宏亞,14010,17,290802,20.50,20.90,20.50,20.90,+,0.3,20.90,1,20.95,1,23.48,
綠悅-KY,869983,620,114213273,127.00,133.00,127.00,132.00,+,4.0,131.50,10,132.00,24,11.73,
台塑,3066111,"1,851",229034989,75.00,75.30,74.20,74.90,-,0.2,74.80,15,74.90,79,19.45,
南亞,3099124,"2,063",188658977,61.50,61.50,60.50,61.10,-,0.6,61.00,11,61.10,65,14.41,
台聚,760193,535,9953459,13.10,13.20,13.00,13.00,-,0.05,13.00,81,13.10,82,18.57,
華夏,2997956,"1,196",44986933,15.10,15.20,14.85,14.90,-,0.2,14.90,256,15.00,6,15.85,
三芳,447982,336,17211841,38.60,39.15,37.90,38.70,+,0.1,38.65,2,38.70,17,13.77,
