證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11209355,"4,637",305203016,27.65,27.65,26.90,27.15,-,0.7,27.15,212,27.25,1,15.25,
亞泥,2382176,"1,559",64265858,27.00,27.15,26.85,27.00,-,0.15,27.00,721,27.05,7,13.78,
嘉泥,133315,44,1270482,9.58,9.58,9.49,9.58,-,0.02,9.56,2,9.58,4,0.00,
環泥,198339,121,4550111,22.00,23.25,22.00,23.05,-,0.15,23.05,1,23.10,3,11.47,
幸福,358510,95,3579434,9.93,10.00,9.86,10.00,+,0.01,10.00,29,10.05,53,8.40,
信大,89200,14,891040,9.92,10.00,9.92,10.00,+,0.05,9.95,17,10.05,3,250.00,
東泥,30389,16,422518,14.00,14.00,13.80,13.85,-,0.35,13.85,1,13.90,2,81.47,
味全,2826239,"1,089",47329729,16.20,17.05,16.15,17.05,+,0.6,17.00,6,17.05,6,0.00,
味王,158895,50,3575599,22.40,22.80,22.40,22.45,-,0.3,22.45,13,22.65,16,13.77,
大成,752247,415,14343254,19.35,19.35,18.90,19.10,-,0.4,19.05,12,19.10,5,21.95,
大飲,12025,11,183331,15.40,15.40,15.15,15.15,-,0.4,15.15,5,15.40,1,34.43,
卜蜂,396961,253,8932114,22.50,22.70,22.35,22.40,-,0.4,22.40,53,22.50,2,8.55,
統一,6811218,"3,361",361794779,53.30,53.40,52.80,52.90,-,0.9,52.90,168,53.00,85,20.75,
愛之味,846331,284,5921060,7.01,7.08,6.90,7.00,-,0.03,6.96,19,7.00,11,77.78,
泰山,243702,139,2749616,11.25,11.40,11.15,11.35,-,0.05,11.35,27,11.40,37,54.05,
福壽,39793,26,578997,14.55,14.60,14.50,14.60,,0.0,14.50,20,14.60,10,37.44,
台榮,169002,30,1831670,10.40,10.95,10.40,10.50,,0.0,10.50,3,10.70,6,22.34,
福懋油,42503,25,1044921,24.50,24.95,24.40,24.70,+,0.15,24.70,1,25.00,3,32.93,
佳格,621731,550,47714734,76.20,77.70,75.50,76.80,+,0.1,76.80,9,77.00,8,22.86,
聯華,274212,182,5094949,18.60,18.65,18.50,18.55,-,0.15,18.55,38,18.60,59,11.11,
聯華食,76128,54,2067880,27.20,27.50,27.00,27.20,-,0.45,27.15,2,27.20,3,10.79,
大統益,67835,54,5084741,74.50,75.30,74.50,74.90,-,0.2,75.00,4,75.20,3,10.93,
天仁,39000,26,1391850,35.80,35.80,35.50,35.60,-,0.2,35.50,10,35.60,7,17.45,
黑松,79310,70,2473670,31.35,31.35,31.00,31.30,-,0.05,31.30,9,31.40,1,19.44,
興泰,26629,13,487247,18.30,18.30,18.30,18.30,,0.0,18.30,4,18.35,1,0.00,
宏亞,11000,7,221200,20.25,20.25,19.60,20.10,-,0.1,20.10,4,20.20,6,22.58,
綠悅-KY,298379,247,33699480,113.50,116.50,110.00,115.00,+,1.0,115.00,2,115.50,22,10.22,
台塑,4149617,"1,767",294295451,71.10,71.30,69.80,71.30,-,0.7,71.10,2,71.30,77,18.52,
南亞,4364897,"2,601",245750877,56.00,56.80,55.80,56.20,-,0.6,56.20,11,56.40,100,13.25,
台聚,1627335,669,19893297,12.45,12.45,12.15,12.15,-,0.45,12.15,33,12.20,27,17.36,
華夏,2297857,"1,245",31008043,13.60,13.80,13.25,13.25,-,0.55,13.25,106,13.30,17,14.10,
三芳,295648,221,10961622,36.35,37.80,36.35,37.25,-,0.85,37.25,9,37.45,1,13.26,
亞聚,510690,252,8592283,16.90,16.95,16.70,16.75,-,0.3,16.70,23,16.75,1,16.92,
台達化,171626,78,1183923,6.98,6.98,6.82,6.92,-,0.11,6.92,5,6.93,5,0.00,
台苯,1656569,489,23006095,13.65,14.05,13.55,13.95,+,0.3,13.95,28,14.00,286,21.46,
國喬,3315181,"1,211",42966912,12.95,13.05,12.80,12.95,-,0.3,12.95,9,13.00,124,9.66,
國喬特,0,0,0,--,--,--,--,,0.0,20.75,1,21.20,2,0.00,
聯成,561280,273,5025416,8.82,9.01,8.81,8.97,-,0.01,8.97,67,8.99,6,448.50,
中石化,4747725,"1,190",33507129,7.11,7.13,7.02,7.04,-,0.16,7.04,8,7.05,6,11.35,
達新,162104,25,3750560,23.15,23.30,22.40,22.85,-,0.55,22.80,6,23.05,1,15.23,
上曜,132000,100,1248280,9.60,9.67,9.25,9.65,-,0.01,9.65,1,9.66,3,0.00,
東陽,6741837,"2,923",241695473,36.30,36.50,35.00,35.00,-,1.6,34.95,73,35.00,176,19.66,
大洋,66000,49,1646400,25.15,25.15,24.70,24.70,-,0.5,24.70,3,24.75,5,308.75,
永裕,63424,54,1502382,24.15,24.15,23.40,23.65,-,0.65,23.65,1,23.75,2,9.20,
地球,26055,66,288555,11.10,11.20,11.00,11.00,-,0.3,11.00,5,11.20,1,16.67,
恆大,99236,53,2068632,20.95,21.00,20.75,21.00,,0.0,20.95,2,21.00,30,20.79,
台化,3518034,"1,577",235052564,67.50,67.50,66.30,66.90,-,0.8,66.80,14,66.90,4,25.34,
再生-KY,3172486,"1,333",54602136,17.50,17.80,16.80,16.85,-,1.15,16.85,2,16.90,2,10.15,
廣華-KY,1022704,679,127139796,119.50,127.50,119.00,125.00,+,3.0,125.00,17,125.50,32,14.09,
昭輝,646300,426,35546079,55.20,55.80,54.10,54.40,-,1.9,54.30,7,54.60,1,12.45,
勝悅-KY,399189,310,25249819,63.00,64.00,62.60,63.00,-,1.7,63.00,21,63.40,3,7.93,
遠東新,8054311,"3,286",197758899,24.80,24.90,24.25,24.65,-,0.35,24.65,4,24.70,435,14.76,
新纖,655330,418,5416282,8.19,8.38,8.15,8.29,+,0.01,8.29,83,8.30,22,14.80,
