證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7069706,"2,196",309018923,43.50,43.90,43.50,43.60,,0.0,43.60,372,43.70,15,14.88,
亞泥,5897824,"2,770",229959902,39.15,39.30,38.80,38.80,-,0.35,38.80,540,39.00,15,13.96,
嘉泥,620618,327,8834840,14.15,14.30,14.15,14.20,+,0.15,14.20,18,14.25,46,473.33,
環泥,1433705,820,46698732,32.40,32.95,32.20,32.75,+,0.95,32.70,12,32.75,8,14.49,
幸福,477800,259,5289218,11.10,11.15,11.00,11.10,+,0.15,11.05,39,11.10,90,11.81,
信大,153999,118,2139285,13.90,13.95,13.80,13.90,+,0.1,13.85,9,13.90,35,20.75,
東泥,245083,202,4276296,17.35,17.65,17.30,17.55,+,0.2,17.55,1,17.60,32,70.20,
味全,572128,400,13722373,24.00,24.05,23.90,24.05,+,0.15,24.05,4,24.10,67,0.00,
味王,294657,140,7087585,23.85,24.15,23.85,24.00,,0.0,23.95,10,24.00,8,21.43,
大成,1848490,922,46305000,25.00,25.15,25.00,25.00,,0.0,25.00,150,25.05,50,14.71,
大飲,37241,26,824302,22.20,22.25,22.05,22.15,-,0.05,22.10,2,22.15,15,100.68,
卜蜂,1166875,408,32986994,28.40,28.50,28.15,28.40,+,0.05,28.40,1,28.45,28,8.85,
統一,12560064,"4,684",636141918,51.20,51.40,50.30,50.30,-,0.7,50.30,422,50.40,23,24.66,
愛之味,1576097,457,12854339,8.14,8.18,8.10,8.17,+,0.06,8.17,45,8.18,36,0.00,
泰山,487516,252,6254599,12.80,12.90,12.70,12.85,+,0.15,12.85,2,12.90,36,64.25,
福壽,190556,132,2949764,15.40,15.60,15.25,15.60,+,0.35,15.60,4,15.65,4,36.28,
台榮,66004,46,715643,10.90,10.90,10.75,10.90,+,0.05,10.85,4,10.90,52,36.33,
福懋油,160611,105,3249470,20.55,20.70,20.00,20.10,-,0.25,20.10,1,20.20,1,95.71,
佳格,852034,623,65199769,77.60,77.60,76.00,76.00,-,0.9,76.00,8,76.20,2,26.21,
聯華,463869,317,9786999,21.05,21.15,21.00,21.15,+,0.1,21.10,19,21.15,7,10.52,
聯華食,264400,197,9534364,36.20,36.20,35.90,36.10,+,0.1,36.05,12,36.10,4,24.07,
大統益,84665,77,6683800,79.40,79.40,78.60,79.10,+,0.4,79.00,3,79.10,17,12.82,
天仁,55000,43,2581800,47.10,47.10,46.70,47.00,,0.0,46.95,2,47.00,2,18.50,
黑松,251860,190,9695272,38.50,38.55,38.40,38.55,+,0.15,38.55,1,38.60,41,39.34,
興泰,48051,37,1146980,24.10,24.15,23.75,23.95,+,0.05,23.90,2,23.95,4,24.95,
宏亞,90137,43,2336725,26.10,26.10,25.75,26.00,,0.0,26.00,4,26.05,2,16.77,
綠悅-KY,829001,613,118974146,137.50,146.00,137.50,146.00,+,9.5,145.50,27,146.00,557,14.09,
台塑,7090058,"3,194",564731725,81.00,81.10,78.90,78.90,-,1.6,78.90,23,79.10,1,27.88,
南亞,11564329,"4,566",883418551,77.60,78.40,75.50,75.50,-,1.4,75.50,139,76.10,4,18.83,
台聚,2478713,912,41162561,16.70,16.75,16.50,16.55,-,0.05,16.55,26,16.70,3,26.69,
華夏,1074807,558,14933721,13.85,13.95,13.75,13.90,+,0.1,13.85,16,13.90,16,55.60,
三芳,4373507,"2,807",246850070,55.80,58.00,54.10,55.70,-,0.3,55.70,1,55.80,14,21.51,
亞聚,1259072,607,28661018,22.80,22.95,22.65,22.65,+,0.05,22.65,32,22.70,7,21.37,
台達化,561949,190,5223266,9.35,9.35,9.23,9.26,,0.0,9.26,7,9.29,9,0.00,
台苯,1874233,799,27875284,14.85,15.00,14.75,14.90,+,0.1,14.90,40,14.95,12,0.00,
國喬,6566838,"2,447",127359169,19.10,19.95,18.95,19.70,+,0.7,19.70,10,19.75,129,61.56,
國喬特,13000,8,286500,22.00,22.30,21.95,22.30,+,0.4,22.00,8,22.45,2,0.00,
聯成,4459978,"1,084",53709221,12.00,12.10,11.90,12.10,+,0.1,12.05,203,12.10,153,0.00,
中石化,9746883,"2,309",112101482,11.35,11.60,11.35,11.55,+,0.15,11.50,477,11.55,123,88.85,
達新,89346,63,2520838,28.25,28.30,28.15,28.20,+,0.1,28.15,4,28.20,10,22.93,
上曜,207000,79,2375250,11.50,11.55,11.45,11.50,+,0.05,11.50,3,11.55,61,0.00,
東陽,780439,531,28569511,36.80,36.90,36.40,36.40,-,0.05,36.40,8,36.45,6,23.64,
大洋,371054,298,14242818,38.30,38.55,38.10,38.30,+,0.2,38.30,3,38.45,3,0.00,
永裕,145978,89,5315799,36.70,36.70,36.30,36.30,-,0.05,36.30,36,36.35,10,11.94,
地球,58454,47,775041,13.20,13.30,13.20,13.30,+,0.15,13.25,4,13.35,2,23.33,
恆大,156260,82,3197503,20.50,20.55,20.40,20.55,+,0.05,20.50,15,20.55,13,34.83,
台化,7153662,"3,352",567383336,80.00,80.40,78.20,78.20,-,1.3,78.20,103,78.50,6,43.44,
再生-KY,642341,440,18932903,29.40,29.60,29.35,29.50,+,0.1,29.45,8,29.50,29,6.50,
廣華-KY,443656,334,49474453,113.00,113.50,110.00,113.50,+,1.0,113.00,2,113.50,8,15.03,
昭輝,436555,286,39407972,88.50,90.90,88.50,90.90,+,2.4,89.70,1,90.90,1,19.89,
勝悅-KY,756277,573,80207639,104.00,107.50,103.50,107.00,+,4.0,107.00,9,107.50,25,10.12,
遠東新,10790441,"2,214",363782712,33.80,33.85,33.50,33.70,,0.0,33.70,"2,654",33.75,983,16.05,
新纖,16343835,"3,560",181748748,10.85,11.25,10.85,11.15,+,0.25,11.10,266,11.15,150,13.43,
南染,1290232,456,35113514,26.20,27.90,26.20,27.90,+,1.8,27.90,164,--,0,19.24,
宏洲,400013,113,2673573,6.70,6.80,6.57,6.70,+,0.05,6.60,25,6.70,13,0.00,
東和,2579279,770,22322148,8.46,8.76,8.46,8.72,+,0.26,8.72,19,8.73,59,218.00,
