證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11348029,"4,148",427950631,37.55,38.00,37.40,38.00,+,0.95,37.95,219,38.00,177,15.83,
亞泥,2520287,"1,634",86287724,34.40,34.55,34.05,34.30,-,0.1,34.30,1,34.35,11,13.5,
嘉泥,113259,54,1218264,10.80,10.80,10.75,10.80,,0.0,10.75,8,10.80,54,0.0,
環泥,135456,100,2938442,21.50,21.75,21.50,21.70,+,0.2,21.70,6,21.75,29,10.14,
幸福,368100,102,3796674,10.30,10.40,10.25,10.30,-,0.05,10.30,2,10.35,18,8.88,
東泥,32636,20,508157,15.15,15.60,15.15,15.60,+,0.3,15.15,1,15.60,8,91.76,
味全,1325936,513,26558961,20.25,20.25,19.85,20.00,-,0.1,19.95,48,20.00,71,0.0,
味王,113398,91,2357084,20.65,21.15,20.60,20.85,+,0.4,20.80,2,20.85,6,15.68,
大成,957008,510,19167060,20.25,20.30,19.80,20.05,+,0.05,20.00,8,20.05,18,18.39,
大飲,46800,30,697888,15.05,15.05,14.85,14.90,-,0.1,14.90,5,14.95,3,39.21,
卜蜂,586671,337,13027738,22.00,22.30,21.95,22.25,+,0.3,22.15,11,22.25,4,8.0,
統一,6784866,"2,626",384822807,57.20,57.30,56.40,56.80,-,0.1,56.70,3,56.80,137,24.7,
愛之味,1783921,492,12152995,6.75,6.86,6.75,6.83,+,0.12,6.83,1,6.84,3,0.0,
泰山,161667,90,1691633,10.45,10.55,10.40,10.50,+,0.1,10.45,22,10.50,15,80.77,
福壽,69002,21,1026928,14.90,14.95,14.75,14.90,,0.0,14.85,10,14.90,21,45.15,
台榮,19000,14,187270,9.83,9.88,9.83,9.87,+,0.04,9.83,5,9.85,1,41.13,
福懋油,9622,15,222735,22.85,23.20,22.85,23.20,+,0.15,23.20,2,23.30,1,100.87,
佳格,798240,722,61313849,77.00,77.50,76.30,76.50,-,0.5,76.50,100,76.70,27,21.92,
聯華,920176,440,17952681,19.60,19.60,19.40,19.50,+,0.05,19.50,21,19.55,48,10.48,
聯華食,113680,71,3048410,26.75,27.00,26.70,26.90,+,0.35,26.75,10,26.90,35,12.93,
大統益,55062,44,4094712,74.60,75.00,73.70,73.70,-,1.2,73.70,2,74.50,1,12.16,
天仁,27155,19,1050289,38.75,38.80,38.30,38.50,-,0.25,38.45,1,38.85,1,18.25,
黑松,171621,122,5400378,31.50,31.65,31.25,31.25,-,0.5,31.25,14,31.70,2,22.64,
興泰,31320,22,575000,18.40,18.50,18.25,18.35,-,0.05,18.20,5,18.35,2,0.0,
宏亞,10009,14,223399,22.00,22.40,22.00,22.40,+,0.8,21.60,2,22.05,2,24.62,
綠悅-KY,394130,269,48608620,121.00,125.50,121.00,123.00,+,3.5,123.00,2,123.50,50,11.4,
台塑,8613085,"4,524",662921484,76.10,77.70,76.10,77.00,+,1.6,76.90,28,77.00,"3,685",22.78,
南亞,7650124,"3,753",504370711,65.40,66.20,65.40,65.90,+,1.0,65.80,63,65.90,111,15.88,
