證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8449762,"3,434",318429751,37.85,37.90,37.40,37.70,-,0.25,37.70,18,37.75,7,14.17,
亞泥,7698913,"3,380",270167300,35.55,35.55,34.90,35.00,-,0.65,35.00,128,35.05,15,12.54,
嘉泥,219637,95,2620526,11.95,12.00,11.80,12.00,,0.0,11.90,69,12.00,67,0.00,
環泥,1056941,340,27440978,26.20,26.50,25.60,25.75,-,0.7,25.75,48,25.80,3,11.20,
幸福,411281,126,4277164,10.40,10.50,10.20,10.40,,0.0,10.40,13,10.50,39,9.12,
信大,27001,25,328762,12.20,12.25,12.15,12.15,-,0.15,12.15,3,12.30,6,24.80,
東泥,108251,64,1619539,14.95,15.10,14.85,14.95,+,0.05,14.85,5,14.95,6,78.68,
味全,1412501,392,26844417,19.00,19.15,18.70,19.10,-,0.15,19.05,45,19.10,9,0.00,
味王,165302,91,3618674,21.90,22.10,21.70,21.90,-,0.5,21.90,7,22.10,3,17.38,
大成,1333391,773,28414553,21.60,21.60,21.00,21.50,-,0.2,21.50,12,21.55,1,15.25,
大飲,118001,71,2311969,20.00,20.00,19.15,19.85,-,0.4,19.55,1,19.85,5,53.65,
卜蜂,351161,249,8748839,25.25,25.25,24.50,25.00,-,0.45,25.00,16,25.05,1,8.06,
統一,10207442,"4,008",548031162,53.80,54.30,53.10,54.00,,0.0,53.90,77,54.00,45,26.21,
愛之味,593268,253,4294568,7.30,7.30,7.15,7.24,-,0.06,7.24,5,7.25,10,0.00,
泰山,1097155,242,12945560,11.65,11.95,11.20,11.95,+,0.05,11.85,52,11.95,12,119.50,
福壽,70038,29,1032007,14.70,14.80,14.60,14.80,,0.0,14.70,5,14.80,31,41.11,
台榮,31182,29,321354,10.40,10.40,10.25,10.30,-,0.1,10.20,7,10.30,6,60.59,
福懋油,68349,49,1514145,22.10,22.80,21.60,22.30,,0.0,22.25,3,22.30,32,117.37,
佳格,3429259,"2,303",291440233,83.10,87.40,81.00,87.00,-,1.0,87.00,22,87.10,2,25.44,
聯華,661237,272,14014531,21.20,21.40,21.00,21.25,-,0.15,21.25,3,21.30,67,13.62,
聯華食,113279,85,3506818,31.05,31.15,30.75,31.15,-,0.15,31.10,6,31.15,5,15.65,
大統益,108255,102,8121126,75.20,75.30,74.70,75.30,-,0.7,75.20,4,75.40,3,12.81,
天仁,24050,24,1046139,43.60,43.80,43.20,43.80,-,0.4,43.65,1,44.00,5,19.21,
黑松,70303,58,2468155,35.50,35.50,34.90,35.20,+,0.05,35.05,10,35.20,55,31.15,
興泰,109001,40,2064518,19.15,19.15,18.80,18.85,-,0.5,18.85,6,18.90,137,41.89,
宏亞,34001,20,808974,22.80,24.25,22.80,24.25,-,0.35,24.20,2,24.30,1,12.06,
綠悅-KY,640900,485,80937900,128.00,129.00,124.50,126.50,-,3.5,126.00,23,126.50,5,12.22,
台塑,4996347,"2,498",347842406,70.00,70.50,69.10,69.80,-,0.2,69.70,5,69.80,33,30.75,
南亞,8409323,"3,312",553815738,65.60,66.40,65.30,65.60,X,0.0,65.60,330,65.70,2,17.13,
台聚,1683373,658,20890538,12.55,12.55,12.25,12.45,-,0.3,12.45,20,12.50,33,18.58,
華夏,1049484,391,10806533,10.20,10.45,10.10,10.40,-,0.05,10.35,83,10.40,35,38.52,
三芳,629666,386,24924422,39.80,40.50,38.95,40.50,+,0.3,40.20,16,40.50,12,15.34,
亞聚,1295373,599,22594442,17.70,17.70,17.20,17.35,-,0.55,17.30,39,17.35,55,15.77,
台達化,756740,223,5901828,7.81,7.97,7.75,7.82,-,0.21,7.82,15,7.86,5,0.00,
台苯,6411600,"1,266",85565687,13.55,13.65,13.00,13.55,-,0.3,13.55,27,13.60,28,0.00,
國喬,6155201,"2,872",110539348,17.30,18.40,17.30,18.15,+,0.5,18.15,8,18.20,13,37.04,
國喬特,5000,4,111400,22.20,22.65,22.15,22.65,+,0.1,22.20,2,22.65,2,0.00,
聯成,1935303,753,18856247,9.90,9.91,9.67,9.73,-,0.19,9.72,20,9.73,72,0.00,
中石化,9638734,"2,444",86064526,8.80,9.05,8.73,9.03,+,0.17,9.03,24,9.04,82,30.10,
