證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7492868,"2,961",258273637,34.55,34.60,34.25,34.45,+,0.7,34.45,2,34.50,105,12.95,
亞泥,1637268,829,58018811,35.55,35.60,35.35,35.35,,0.0,35.35,216,35.40,6,12.67,
嘉泥,121021,55,1288373,10.55,10.70,10.55,10.70,+,0.1,10.65,46,10.70,2,0.00,
環泥,155623,96,3728320,24.20,24.20,23.75,23.95,+,0.2,23.90,3,23.95,25,10.41,
幸福,366000,157,3693250,10.05,10.25,10.00,10.15,+,0.22,10.05,60,10.15,13,8.90,
信大,66056,34,743186,11.55,11.60,11.00,11.30,,0.0,11.20,8,11.30,5,23.06,
東泥,12000,11,167050,13.80,14.00,13.80,13.85,-,0.05,13.85,1,14.00,21,72.89,
味全,5003771,"1,901",118849104,22.90,24.20,22.85,24.00,+,1.1,23.95,10,24.00,33,0.00,
味王,96733,59,2132762,21.90,22.60,21.80,22.15,+,0.25,22.15,1,22.20,1,17.58,
大成,652908,359,13266713,20.20,20.50,20.10,20.40,+,0.25,20.40,9,20.45,8,14.47,
大飲,40001,23,745518,18.65,18.80,18.50,18.65,,0.0,18.65,2,18.70,14,49.08,
卜蜂,565470,287,14374299,25.05,25.60,25.05,25.45,+,0.4,25.45,18,25.50,1,8.21,
統一,17291762,"7,479",957931704,53.20,56.30,53.20,55.50,+,2.7,55.50,546,55.60,16,26.94,
愛之味,1528012,513,11993386,7.90,7.90,7.76,7.85,+,0.14,7.84,5,7.85,2,0.00,
泰山,977676,380,11943910,12.05,12.40,12.00,12.25,+,0.5,12.20,9,12.25,3,122.50,
福壽,1595,7,23862,15.00,15.00,15.00,15.00,+,0.15,14.90,5,14.95,4,41.67,
台榮,14001,9,140410,10.00,10.10,9.89,10.10,+,0.1,10.00,10,10.10,18,59.41,
福懋油,723092,73,16605069,23.30,23.30,22.75,23.00,-,0.3,23.00,19,23.20,3,121.05,
佳格,1423990,"1,120",133673537,92.20,94.60,92.20,94.30,+,2.0,94.20,18,94.30,15,27.57,
聯華,650447,424,13749822,21.30,21.35,21.05,21.20,+,0.4,21.15,12,21.20,14,13.59,
聯華食,158213,107,4968040,31.10,31.65,31.00,31.65,+,0.55,31.55,2,31.65,4,15.90,
大統益,26003,23,1859021,71.30,71.90,71.30,71.60,+,0.2,71.50,9,71.70,3,12.18,
天仁,7061,8,290431,41.00,41.50,40.80,41.30,+,0.3,41.00,1,41.30,1,18.11,
黑松,184501,118,6069578,33.00,33.35,32.75,33.10,+,0.2,33.00,1,33.10,18,29.29,
興泰,34000,16,645950,18.95,19.05,18.95,19.00,+,0.05,19.00,5,19.45,2,42.22,
宏亞,22003,19,499522,22.70,22.75,22.70,22.75,-,0.2,22.80,5,23.10,1,11.32,
綠悅-KY,128099,106,16587766,126.50,132.50,125.00,132.50,+,6.5,131.50,1,133.00,3,12.80,
台塑,1538990,"1,035",109300682,70.50,71.30,70.50,70.60,-,0.7,70.60,31,70.70,9,31.10,
南亞,981654,619,62930013,64.40,64.60,63.80,64.00,-,0.4,64.00,101,64.10,26,16.71,
台聚,1096421,462,12133917,11.15,11.15,11.00,11.10,-,0.1,11.05,98,11.10,59,16.57,
華夏,2783104,759,30955702,11.00,11.25,10.90,11.20,+,0.4,11.15,3,11.20,51,41.48,
三芳,809285,448,27665638,32.20,35.75,32.20,34.60,-,0.2,34.55,5,34.75,1,13.11,
亞聚,361766,201,5445763,15.20,15.25,14.90,15.10,-,0.1,15.10,54,15.15,1,13.73,
台達化,420171,161,2967180,6.96,7.21,6.90,7.18,+,0.1,7.17,4,7.18,29,0.00,
台苯,3134698,687,45811635,14.55,14.80,14.40,14.70,+,0.2,14.70,102,14.75,17,0.00,
國喬,2605754,"1,061",41547919,15.80,16.25,15.60,16.15,+,0.15,16.10,52,16.15,56,32.96,
國喬特,0,0,0,--,--,--,--,,0.0,20.75,5,21.35,4,0.00,
聯成,1667113,660,15967483,9.41,9.81,9.40,9.70,+,0.35,9.68,68,9.70,1,26.22,
中石化,3782822,"1,167",31489896,8.30,8.39,8.21,8.35,+,0.05,8.35,274,8.36,5,27.83,
達新,63900,29,1494899,23.00,23.60,23.00,23.60,+,0.4,23.55,5,23.60,1,18.58,
上曜,74000,33,742340,9.92,10.10,9.92,10.10,+,0.05,10.00,7,10.15,6,0.00,
東陽,3199895,"1,358",106994569,33.00,33.85,32.70,33.75,+,0.75,33.75,13,33.80,36,21.50,
大洋,59000,44,1415600,23.90,24.25,23.55,24.20,+,0.3,24.10,2,24.20,1,0.00,
永裕,86900,59,2302938,26.20,26.80,26.20,26.60,+,0.4,26.60,2,26.70,2,9.14,
地球,2000,2,20900,10.35,10.55,10.35,10.55,-,0.05,10.45,2,10.60,1,22.93,
恆大,75000,42,1491100,19.85,19.95,19.85,19.95,,0.0,19.90,38,19.95,4,35.63,
台化,2341496,948,169880551,72.40,72.90,72.30,72.50,,0.0,72.40,211,72.50,1,28.10,
再生-KY,2035682,783,30773900,14.40,15.40,14.40,15.40,+,1.4,15.40,559,--,0,4.30,
廣華-KY,923457,698,81099830,84.70,89.80,84.10,89.80,+,5.1,89.50,2,89.80,2,10.94,
昭輝,725010,291,61702568,84.60,86.60,84.00,86.60,+,2.3,85.40,3,86.60,7,22.49,
勝悅-KY,345100,249,26397880,75.00,78.70,74.90,78.10,+,3.6,78.10,1,78.20,1,7.69,
遠東新,1490551,773,44923110,30.00,30.35,30.00,30.10,,0.0,30.10,71,30.15,77,13.38,
新纖,1167794,453,10548841,9.00,9.06,8.98,9.05,+,0.05,9.05,4,9.06,6,15.60,
南染,3029,5,69360,22.90,22.90,22.90,22.90,-,0.05,22.75,5,23.10,2,14.87,
宏洲,70500,26,511120,6.96,7.30,6.96,7.26,+,0.06,7.26,1,7.30,2,0.00,
東和,215886,95,1470926,6.56,6.99,6.56,6.98,+,0.08,6.94,3,6.98,5,174.50,
廣豐,90772,34,1439507,15.80,15.95,15.75,15.80,,0.0,15.80,12,15.90,2,6.72,
嘉裕,311000,123,2139298,6.80,6.97,6.80,6.86,-,0.04,6.86,1,6.90,9,0.00,
東華,3,2,16,--,--,--,--,,0.0,6.46,6,6.55,1,0.00,
新紡,58332,24,2266114,38.85,39.00,38.50,38.85,,0.0,38.80,8,38.85,10,129.50,
利華,14200,9,97413,6.87,6.87,6.80,6.87,,0.0,6.81,2,6.87,13,0.00,
大魯閣,35000,27,583200,16.60,16.70,16.60,16.60,,0.0,16.55,16,16.70,5,0.00,
福懋,693048,369,20139201,29.00,29.20,28.95,29.15,+,0.2,29.10,78,29.15,91,14.01,
中福,14292,13,71740,4.91,5.06,4.91,5.06,+,0.01,5.02,4,5.06,24,0.00,
華友聯,59000,15,2819350,47.60,47.85,47.55,47.55,+,0.15,47.30,1,47.55,1,9.14,
勤益控,248000,69,2960700,11.80,12.10,11.75,12.10,+,0.3,12.10,7,12.20,12,15.92,
裕豐,33363,16,146491,4.88,4.88,4.30,4.54,,0.0,4.31,1,4.53,1,26.71,
中和,23000,12,291200,12.70,12.85,12.60,12.80,+,0.1,12.65,2,12.80,3,320.00,
南紡,1289637,529,18299723,13.90,14.35,13.85,14.35,+,0.35,14.30,5,14.35,191,42.21,
大東,36390,29,287062,7.80,8.09,7.76,7.90,+,0.09,7.89,1,8.07,1,0.00,
名軒,42000,19,898800,21.40,21.50,21.20,21.40,+,0.2,21.15,2,21.40,14,14.56,
立益,482000,39,2428020,5.17,5.36,4.98,5.35,,0.0,5.35,3,5.37,52,0.00,
力麗,1006647,375,8504487,8.38,8.55,8.34,8.52,+,0.09,8.51,5,8.52,1,37.04,
大宇,851001,290,8077719,9.30,9.74,9.20,9.65,+,0.34,9.60,10,9.65,10,38.60,
宏和,255022,67,5174593,19.85,20.45,19.65,20.00,+,0.15,20.00,11,20.10,7,"1,000.00",
力鵬,1080613,294,8688668,8.00,8.18,7.95,8.14,+,0.14,8.13,3,8.14,1,814.00,
佳和,257679,92,1518722,5.61,6.00,5.61,5.85,+,0.05,5.78,5,5.85,2,8.36,
年興,84213,71,1916516,22.90,23.00,22.60,22.85,-,0.05,22.85,23,23.00,19,18.58,
宏益,6266672,"2,280",178011070,26.65,29.20,26.65,29.20,+,2.65,29.20,"8,150",--,0,11.41,
大將,906757,361,8721121,9.66,10.10,9.45,9.54,+,0.09,9.54,23,9.55,14,0.00,
台富,2608103,901,28130151,10.25,11.20,10.00,11.20,+,1.0,11.15,8,11.20,33,14.18,
集盛,8559176,"2,514",93390267,10.45,11.30,10.35,11.25,+,0.8,11.25,95,11.30,199,26.79,
怡華,0,0,0,--,--,--,--,,0.0,--,0,6.45,1,0.00,
宜進,5566332,"1,695",65173730,11.25,12.05,11.20,11.85,+,0.65,11.85,167,11.90,16,16.93,
聯發,2492820,916,32749163,12.85,13.40,12.65,13.30,+,0.35,13.25,19,13.30,5,12.20,
宏遠,2855681,"1,104",42633766,14.25,15.35,14.25,15.30,+,0.9,15.20,3,15.30,20,16.45,
強盛,255000,108,4251300,16.50,16.80,16.50,16.65,+,0.15,16.65,16,16.70,81,23.13,
得力,11272000,"5,111",296084850,24.75,27.20,24.50,27.20,+,2.45,27.20,"8,289",--,0,6.14,
偉全,13000,10,199800,15.25,15.40,15.25,15.35,-,0.05,15.35,3,15.50,7,16.16,
聚隆,111400,70,1401869,12.10,13.10,12.10,12.90,+,0.5,12.85,5,13.10,2,43.00,
南緯,478001,183,5726062,11.70,12.15,11.65,12.10,+,0.5,12.05,3,12.10,7,25.21,
昶和,23000,9,222000,9.52,9.74,9.52,9.72,+,0.02,9.53,1,9.76,1,0.00,
理隆,1000,1,13150,13.15,13.15,13.15,13.15,+,0.35,12.75,2,13.00,10,0.00,
大統新創,0,0,0,--,--,--,--,,0.0,18.75,1,19.40,3,26.94,
首利,294802,120,1201498,4.06,4.12,4.05,4.08,+,0.03,4.08,8,4.10,6,0.00,
三洋紡,17001,16,244414,14.05,14.60,14.05,14.55,,0.0,14.40,1,14.55,1,0.00,
台南,132000,61,3232900,24.30,24.70,24.25,24.70,+,0.1,24.65,4,24.70,1,28.07,
弘裕,617003,243,5541567,8.74,9.13,8.72,9.13,+,0.37,9.13,5,9.14,3,16.60,
本盟,1020,2,8374,8.21,8.21,8.21,8.21,+,0.31,7.88,1,8.04,1,0.00,
儒鴻,3028094,"2,582",1423421065,449.00,484.00,447.00,480.00,+,40.0,480.00,1,482.50,1,41.17,
聚陽,1814781,"1,461",454207312,242.00,256.00,241.50,252.00,+,10.0,252.00,12,252.50,1,25.98,
士電,175401,70,6681028,37.30,38.40,36.95,38.40,+,0.8,38.40,1,38.45,16,15.42,
東元,2530634,"1,079",61861285,24.30,24.70,24.15,24.35,+,0.4,24.35,205,24.40,23,12.24,
正道,625567,270,8717244,13.30,14.45,13.00,14.20,+,0.7,14.20,18,14.25,8,64.55,
永大,815128,628,39465033,47.50,49.45,47.45,48.90,+,1.4,48.90,3,49.00,1,9.63,
瑞利,128225,33,511322,3.98,4.05,3.95,4.00,+,0.02,4.00,4,4.01,1,0.00,
中興電,830639,379,14579521,17.20,17.90,17.20,17.90,+,0.85,17.90,323,17.95,18,10.41,
亞力,94276,46,774462,8.25,8.25,8.17,8.23,+,0.06,8.23,15,8.24,16,15.24,
力山,181793,71,1858688,10.00,10.30,10.00,10.30,+,0.1,10.20,3,10.30,18,12.12,
川飛,4000,3,104000,26.20,26.20,25.80,25.80,-,0.4,25.35,1,26.20,1,5.61,
利奇,191423,104,2163670,11.25,11.45,11.15,11.45,+,0.2,11.40,12,11.45,31,14.87,
華城,267000,143,4029550,15.10,15.25,14.90,15.20,+,0.6,15.15,1,15.20,2,12.67,
大億,436307,358,36624061,82.80,85.40,81.60,84.40,+,0.9,84.30,1,84.40,7,14.58,
堤維西,1169471,608,22311169,18.60,19.35,18.60,19.20,+,0.7,19.15,1,19.20,13,12.31,
耿鼎,734003,84,3758925,5.10,5.20,5.10,5.12,+,0.04,5.12,6,5.17,5,0.00,
江申,986309,705,68583948,66.50,72.00,66.40,72.00,+,6.5,72.00,102,--,0,14.78,
日馳,126001,58,1737064,13.50,14.15,13.40,14.10,+,0.7,14.00,10,14.10,12,15.33,
鑽全,477000,332,18543400,39.20,39.20,38.60,39.20,+,0.2,39.10,1,39.20,11,8.02,
恩德,52384,30,432440,8.23,8.38,8.22,8.29,-,0.14,8.26,5,8.29,1,0.00,
樂士,117000,7,452510,3.60,3.91,3.60,3.91,+,0.01,3.90,100,3.91,44,0.00,
亞崴,118088,89,3397857,29.30,29.30,28.50,28.90,-,0.4,28.90,3,29.00,1,11.07,
高林股,69000,42,1179350,17.00,17.25,17.00,17.25,+,0.2,17.15,4,17.25,11,21.84,
勤美,159241,111,4230115,26.55,26.70,26.45,26.60,-,0.05,26.60,13,26.65,8,15.47,
車王電,280000,198,8376100,28.50,30.65,28.50,30.40,+,1.15,30.40,2,30.45,7,17.67,
中宇,26393,27,1627303,62.50,62.50,60.80,61.30,-,1.2,62.00,2,62.30,1,11.23,
和大,5271208,"3,856",472821839,85.50,92.80,84.70,91.60,+,5.7,91.50,46,91.60,4,28.27,
廣隆,577000,376,72788500,121.50,128.00,121.50,126.50,+,3.5,126.50,26,127.00,3,15.48,
正峰新,160507,95,858045,5.50,5.60,5.10,5.32,-,0.18,5.32,5,5.38,1,0.00,
巨庭,1456000,902,45903400,30.75,31.90,30.20,31.80,+,1.0,31.80,6,31.85,17,13.65,
喬福,53100,33,952399,17.80,18.00,17.65,17.90,+,0.3,17.90,5,17.95,1,7.43,
錩泰,232000,131,4619450,19.00,20.25,19.00,20.10,+,1.6,20.00,19,20.15,5,10.10,
伸興,398680,375,58792500,149.50,150.00,145.00,149.00,-,6.5,148.00,7,149.50,6,11.32,
中砂,169112,142,8517312,50.20,50.70,49.60,50.70,+,0.85,50.50,3,50.70,2,11.55,
倉佑,80000,55,1248000,15.05,16.35,15.05,16.20,+,0.2,16.00,5,16.20,3,18.41,
信錦,440090,294,19352205,43.00,44.50,43.00,44.40,+,1.4,44.35,2,44.40,12,7.49,
程泰,18000,15,1178900,64.90,66.30,64.90,65.80,+,0.9,65.80,10,66.00,1,9.44,
永冠-KY,1979104,"1,605",396494142,196.50,204.50,196.00,198.50,+,1.0,198.50,36,199.00,2,20.44,
亞德客-KY,1032320,876,158929740,147.50,158.00,147.50,157.00,+,10.0,156.50,5,157.00,8,17.84,
英瑞-KY,110200,60,2424930,22.35,22.35,21.60,22.20,+,0.3,22.20,4,22.25,5,13.29,
華電,34000,17,382650,11.35,11.35,11.15,11.20,,0.0,11.20,3,11.25,2,9.66,
聲寶,1237237,245,14835366,11.95,12.15,11.80,12.15,-,0.05,12.10,2,12.15,178,9.49,
