公司代號,公司名稱,合計：共 811 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1310,台苯,,0.07,-1.52,14052.10,1.54,1.59
1312,國喬石化,,7.28,2.67,18740.03,4.26,2.78
1313,聯成,,3.12,0.12,40111.87,-0.03,0.13
1314,中石化,,-1.44,-4.84,25883.47,-3.61,-3.79
1315,達新工業,,18.46,2.74,2233.97,8.17,7.07
1316,上曜,,13.08,-18.85,627.89,-19.92,-20.97
1319,東陽,,22.55,5.43,15597.31,7.43,5.86
1321,大洋,,4.48,-2.59,4213.59,-2.16,-2.16
1323,永裕,,25.60,12.47,2549.32,13.46,9.66
1324,地球工業,,16.52,3.13,1096.16,3.92,3.30
1325,恒大,,8.77,1.99,813.79,4.30,3.24
1326,台化,,5.72,2.44,312066.89,6.64,6.18
1337,再生-KY,,35.92,27.75,4207.38,29.51,21.79
1338,廣華-KY,,22.57,10.29,6094.02,9.94,7.26
1339,昭輝,,36.62,24.09,1041.56,25.91,20.55
1340,勝悅-KY,,37.13,32.92,2165.84,36.30,30.54
1402,遠東新,,20.95,6.18,176220.51,10.16,8.28
1410,南染,,30.71,18.88,488.82,20.50,17.00
1413,宏洲纖維,,-2.71,-5.56,2712.37,-6.27,-6.32
1414,東和,,5.11,0.16,989.51,1.73,1.98
1416,廣豐,,9.91,-92.32,151.26,169.47,147.07
1417,嘉裕,,26.40,-8.16,2392.53,0.16,0.22
1418,東華,,-0.32,-8.80,1453.66,-6.43,-6.62
1419,新紡,,24.41,-3.94,818.61,17.69,17.46
1423,利華羊毛,,-3.86,-9.36,527.23,-8.72,-12.35
1432,大魯閣實業,,6.41,-24.07,671.85,-7.73,-9.07
1434,福懋興業,,11.72,5.89,36829.60,9.00,8.28
1435,中福國際,,87.89,-11.32,19.78,4.98,4.98
1436,華友聯,,29.15,21.16,1370.77,21.50,20.95
1437,勤益投控,,20.47,9.06,875.46,25.70,23.67
1438,裕豐,,81.28,-877.38,0.64,-484.09,-479.10
1439,中和羊毛,,2.58,-4.70,295.25,-0.71,-0.59
1440,南紡,,8.46,1.53,15282.45,3.07,2.25
1441,大東紡織,,-1.18,-12.70,1122.01,-9.69,-9.57
1442,名軒,,48.74,34.44,879.88,37.34,30.80
1443,立益紡織,,-1.00,-9.39,1404.22,-25.14,-25.14
1444,力麗,,3.98,-0.72,8653.65,2.34,1.90
1445,大宇紡織,,7.08,0.54,1403.47,1.61,1.57
1446,宏和,,23.15,2.23,605.15,3.99,2.95
1447,力鵬,,4.55,1.45,17322.93,2.57,2.17
1449,佳和實業,,2.13,-8.87,2614.06,-7.15,-7.48
1451,年興紡織,,8.37,2.42,9951.35,7.33,5.61
1452,宏益,,11.00,6.59,1540.17,9.09,8.21
1453,大將,,-6.94,-22.63,178.63,-17.87,-18.31
1454,台富,,8.02,2.11,1571.90,3.43,3.17
1455,集盛,,2.48,0.06,13470.91,0.42,0.22
1456,怡華,,0.28,-10.71,694.79,-158.78,-158.61
1457,宜進,,5.98,1.78,3468.67,4.28,4.15
1459,聯發紡織,,4.61,0.61,2965.09,5.60,4.85
1460,宏遠,,17.16,3.21,5836.67,4.33,3.75
1463,強盛染整,,10.69,-0.52,792.53,4.00,3.51
1464,得力實業,,12.59,0.25,3797.13,1.05,0.97
1465,偉全實業,,12.76,4.01,1984.22,6.71,6.16
1466,聚隆,,7.10,0.32,3722.10,0.96,0.81
1467,南緯實業,,18.24,1.85,5330.81,1.51,1.19
1468,昶和纖維,,15.63,-7.58,497.81,-8.24,-8.24
1470,大統新創,,20.25,9.04,552.66,9.95,8.27
1471,首利,,3.38,-3.46,3057.85,-1.83,-2.01
1472,三洋紡,,0.46,-5.56,779.12,-6.10,-6.13
1473,台南企業,,19.45,-3.32,6904.12,-1.81,-3.21
1474,弘裕,,7.58,0.65,2557.34,1.15,0.93
1475,本盟光電,,-22.18,-45.62,154.15,-40.92,-40.90
1476,儒鴻,,25.78,16.40,15061.49,17.31,13.83
1477,聚陽實業,,22.18,10.73,15519.86,10.37,8.38
1503,士電,,20.93,6.93,14532.57,8.97,7.21
1504,東元電機,,24.92,8.77,41224.29,11.51,8.84
1506,正道,,15.19,1.86,1153.98,0.75,0.59
1507,永大機電,,26.06,11.67,17189.77,12.41,9.41
1512,瑞利,,11.44,-4.27,2747.01,-5.77,-7.35
1513,中興電,,17.37,4.75,7699.22,6.40,5.03
1514,亞力電機,,13.57,0.73,2227.81,2.20,2.34
1515,力山,,18.69,2.47,2562.52,3.45,2.45
1516,川飛,,10.69,4.60,147.41,8.27,8.27
1517,利奇機械,,16.27,7.24,2827.49,10.18,7.17
1519,華城電機,,19.63,5.20,3244.70,4.54,3.63
1521,大億,,18.12,8.34,3648.93,9.52,7.84
1522,堤維西,,19.55,3.93,13770.02,5.10,3.79
1524,耿鼎企業,,13.77,1.11,1792.83,0.14,0.09
1525,江申工業,,10.34,0.90,839.57,31.03,27.75
1526,日馳,,22.70,8.17,551.95,7.73,6.93
1527,鑽全,,28.35,19.39,2403.18,28.31,23.32
1528,恩德,,24.42,0.59,2496.36,0.59,0.08
1529,樂士,,-11.65,-55.29,85.02,-37.66,-49.76
1530,亞崴機電,,22.00,8.19,2814.00,8.19,6.53
1531,高林股,,17.01,4.43,2133.69,6.86,6.73
1532,勤美,,21.47,9.41,11181.06,8.44,4.37
1533,車王電,,36.26,11.97,2004.90,11.42,8.45
1535,中宇,,9.31,4.80,7300.97,7.95,6.36
1536,和大工業,,30.47,17.62,3099.25,19.37,15.83
1537,廣隆光電,,18.69,12.45,4996.93,13.05,9.62
1538,正峰新,,14.19,-9.85,661.70,-2.18,-2.18
1539,巨庭機械,,10.76,6.22,1963.26,6.73,5.17
1540,喬福機械,,26.70,13.97,792.25,16.92,14.58
1541,錩泰,,14.63,4.94,2035.65,5.70,4.79
1558,伸興,,24.70,15.71,4652.46,16.98,13.26
1560,中砂,,33.11,19.78,3308.84,18.79,14.95
1568,倉佑,,15.37,6.39,1624.42,6.22,4.86
1582,信錦,,22.30,11.51,7404.94,12.03,8.15
1583,程泰,,26.33,11.20,5541.48,11.75,9.22
1589,永冠-KY,,31.52,18.82,5373.35,17.90,13.66
1590,亞德客-KY,,55.31,29.38,6334.98,29.41,21.88
1592,英瑞-KY,,29.21,6.42,3704.56,4.96,3.27
1603,華電,,10.98,5.91,2070.90,7.41,6.38
1604,聲寶,,22.88,2.50,8088.30,7.45,7.41
1605,華新,,5.12,2.71,123350.58,2.64,1.87
1608,華榮,,0.99,-1.01,7528.61,2.23,2.11
1609,大亞電線,,3.57,-1.65,12060.64,0.16,0.03
1611,中電,,24.09,4.21,2115.40,-1.07,0.04
1612,宏泰,,5.12,0.30,3014.80,8.18,7.23
1614,三洋電,,17.33,5.26,4234.73,4.95,4.08
1615,大山,,5.04,1.13,2021.08,3.68,3.35
1616,億泰,,1.77,-3.80,2906.05,-4.76,-3.96
1617,榮星電線,,8.54,2.15,2725.02,2.07,1.56
1618,合機公司,,1.64,-4.29,1522.60,-0.28,-0.20
1626,艾美特-KY,,17.56,-1.42,9663.28,-2.41,-2.44
1701,中化,,31.48,6.68,3926.26,7.48,5.70
1702,南僑投控,,32.96,10.49,11023.92,10.62,6.91
1707,葡萄王,,88.14,24.70,4524.94,25.81,21.21
1708,東鹼,,31.48,19.29,3078.80,20.63,16.37
1709,和益化工,,9.03,2.49,8707.77,2.59,2.05
1710,東聯,,9.04,3.95,10752.85,2.48,2.26
1711,永光化學,,24.20,8.91,7581.02,9.64,7.87
1712,興農,,24.08,3.82,13143.87,3.74,3.09
1713,國化,,16.88,8.53,548.13,13.36,11.53
1714,和桐化學,,4.76,0.99,41452.48,-0.04,-0.39
1717,長興材料,,19.09,7.26,30058.86,7.41,5.63
1720,生達化學,,43.81,12.65,2420.63,14.96,12.64
1721,三晃,,8.06,-1.97,1185.52,0.53,0.53
1722,台肥,,-0.49,-8.54,10224.77,2.91,2.32
1723,中碳,,33.03,28.38,7093.85,30.29,25.83
1724,台硝,,12.72,2.50,947.53,1.45,1.00
1725,元禎,,3.96,1.83,7889.03,2.03,1.73
1726,永記造漆,,28.21,15.92,6120.74,15.67,12.84
1727,中華化學,,14.11,5.57,1634.06,5.46,4.57
1730,花仙子,,46.28,7.77,1105.37,9.02,7.04
1731,美吾華,,45.34,5.05,912.19,8.40,7.12
1732,毛寶,,38.68,-1.14,422.69,-0.83,-0.79
1733,五鼎,,29.29,16.53,1293.58,17.02,14.34
1734,杏輝藥品,,39.82,5.26,1940.97,6.73,2.88
1735,日勝化,,12.19,1.65,3352.66,1.05,0.36
1736,喬山健康,,46.47,6.67,11169.80,7.56,6.26
1737,臺鹽,,35.15,6.76,1951.03,9.45,8.27
1762,中化合成,,31.71,0.37,654.28,2.08,2.18
1773,勝一化工,,16.13,7.34,5482.07,8.56,7.12
1783,和康生技,,42.25,-3.56,191.52,-0.27,-0.30
1786,科妍,,52.36,-6.02,123.85,0.27,0.27
1789,台灣神隆,,40.22,15.66,3247.53,16.25,14.76
1802,台玻,,7.91,-4.48,30896.66,-2.63,-2.87
1805,寶徠,,14.09,3.01,971.74,2.98,2.98
1806,冠軍,,31.83,7.55,5093.77,-4.36,-6.75
1808,潤隆,,21.89,12.24,2728.94,10.89,10.44
1809,中釉,,21.96,6.61,2737.63,6.96,5.24
1810,和成,,27.13,2.74,4474.93,5.26,4.06
1817,凱撒衛浴,,30.06,11.98,1386.25,11.96,9.12
1902,台紙,,9.14,-0.29,4983.09,1.59,1.10
1903,士紙,,6.92,-13.37,1250.82,-16.97,-16.97
1904,正隆,,16.10,1.99,31888.97,0.05,-0.42
1905,華紙,,5.36,-1.95,15505.31,-1.36,-1.36
1906,寶隆,,17.95,-0.55,327.88,67.92,64.65
1907,永豐餘,,14.81,0.59,44425.25,1.25,0.51
1909,榮成,,19.56,9.11,20360.41,6.09,4.41
2002,中鋼,,11.04,7.32,276845.57,7.32,6.17
2006,東和鋼鐵,,7.90,3.51,26450.05,4.99,4.29
2007,燁興公司,,-2.78,-6.44,5439.05,-8.51,-8.56
2008,高興昌,,-9.87,-19.49,1025.25,-18.34,-29.59
2009,第一伸銅,,0.47,-1.24,3093.97,4.82,4.40
2010,春源鋼鐵,,6.35,1.82,15472.71,2.46,2.23
2012,春雨,,15.39,2.74,6809.47,2.25,1.51
2013,中鋼構,,2.80,0.62,12966.35,1.58,1.38
2014,中鴻,,3.54,0.90,29002.02,0.78,0.78
2015,豐興鋼鐵,,8.08,5.63,22687.82,6.15,5.18
2017,官田鋼,,7.55,1.30,4544.74,0.89,0.10
2020,美亞鋼管,,13.33,7.59,4296.22,7.40,6.45
2022,聚亨,,6.36,0.47,6599.08,1.04,0.91
2023,燁輝,,7.24,2.34,45248.06,1.91,1.29
2024,志聯工業,,12.40,6.69,1327.54,6.25,8.97
2025,千興,,2.85,0.75,3995.76,0.95,0.95
2027,大成鋼,,18.50,8.05,38196.51,6.69,4.85
2028,威致鋼鐵,,-2.77,-5.45,7434.63,-6.34,-6.34
2029,盛餘,,10.88,5.24,12096.45,3.35,2.29
2030,彰源,,11.39,4.84,10479.49,3.84,3.07
2031,新光鋼,,6.85,5.40,6865.70,3.84,3.19
2032,新鋼工業,,5.70,2.41,2587.54,2.81,2.09
2033,佳大世界,,10.65,0.02,604.05,-2.38,-2.32
2034,允強,,8.95,4.75,19947.71,4.85,4.21
2038,海光企業,,0.97,-0.57,8786.48,-0.54,-0.45
2049,上銀科技,,38.95,19.41,10790.29,18.98,14.04
2059,川湖,,54.37,41.11,3076.38,46.40,38.16
2062,橋椿,,21.99,10.99,4532.44,11.42,8.95
2101,南港輪胎,,18.12,6.74,9745.80,5.31,3.29
2102,泰豐輪胎,,21.97,7.80,5850.38,7.77,5.77
2103,台橡,,12.54,6.13,23947.69,4.82,3.83
2104,國際中橡,,16.27,8.75,16872.95,20.38,14.93
2105,正新,,27.31,16.53,98427.29,16.12,11.97
2106,建大,,26.24,13.44,25417.19,13.83,10.63
2107,厚生,,69.69,64.19,4677.97,66.04,60.93
2108,南帝化工,,12.46,2.32,6031.01,2.99,2.29
2109,華豐橡膠,,23.14,9.18,5098.54,8.63,6.45
2114,鑫永銓,,34.38,26.86,1554.08,27.94,22.99
2115,六暉-KY,,20.93,11.22,1953.00,11.44,8.83
2201,裕隆汽車,,15.88,2.03,87607.38,4.24,3.43
2204,中華汽車,,18.32,6.87,28478.85,9.71,8.41
2206,三陽工業,,13.41,-1.46,28173.82,-0.06,-0.90
2207,和泰汽車,,13.23,6.25,118301.59,8.06,6.76
2208,台船公司,,3.19,1.36,18419.29,1.54,1.31
2227,裕隆日產,,12.53,2.26,26387.32,18.42,14.85
2228,劍麟,,30.94,16.50,2680.59,18.01,13.57
2231,為升,,49.12,37.08,1509.28,38.57,33.16
2301,光寶科技,,12.74,3.32,170584.00,3.35,2.46
2302,麗正,,25.03,-2.51,476.66,-3.29,-3.29
2303,聯電,,21.08,5.39,102776.79,7.92,6.83
2305,全友電腦,,39.46,-9.29,559.03,25.12,20.23
2308,台達電,,27.12,12.29,141106.78,14.34,11.98
2312,金寶電子,,6.13,2.16,38548.61,4.58,4.78
2313,華通,,13.70,7.73,23862.89,6.89,5.02
2314,台揚科技,,11.87,-6.76,4606.22,-7.84,-8.11
2316,楠梓電,,12.99,4.77,5216.41,5.31,4.61
2317,鴻海,,6.74,2.96,2713067.66,3.68,2.77
2321,東訊,,8.64,0.14,4941.38,0.12,0.07
2323,中環,,1.80,-10.44,11928.63,-11.12,-11.51
2324,仁寶電腦,,3.77,1.22,599297.96,0.72,0.51
2327,國巨,,26.40,15.63,20807.64,18.77,14.89
2328,廣宇,,8.91,2.27,12470.58,3.70,2.60
2329,華泰電子,,14.27,7.04,9837.39,6.99,4.42
2330,台積電,,49.45,38.44,540285.39,39.38,34.02
2331,精英,,10.00,3.02,41782.89,3.80,2.66
2332,友訊科技,,27.47,0.75,21930.92,0.65,0.20
2337,旺宏,,13.84,-25.33,16454.10,-25.43,-25.46
2338,光罩,,18.98,2.33,1300.78,5.29,3.52
2340,光磊,,26.58,11.61,4729.33,11.47,9.00
2342,茂矽,,-26.71,-42.50,1360.57,-20.66,-20.97
2344,華邦電,,27.55,8.89,28424.82,9.33,7.54
2345,智邦科技,,16.02,1.47,16551.86,2.52,2.46
2347,聯強國際,,3.47,1.41,246796.16,1.84,1.54
2348,海悅,,43.28,28.38,1422.13,27.70,27.70
2349,錸德科技,,-10.00,-26.79,8862.03,-28.10,-29.63
2351,順德,,17.58,9.61,7387.36,9.70,7.61
2352,佳世達,,11.43,2.39,98076.89,2.79,2.52
2353,宏碁,,8.85,0.78,243747.17,0.71,0.47
2354,鴻準,,18.55,9.13,44659.71,10.62,9.62
2355,敬鵬,,13.81,7.88,15790.63,10.69,7.83
2356,英業達,,5.17,1.54,322928.50,2.20,1.59
2357,華碩,,14.00,4.57,339448.70,5.66,4.47
2358,廷鑫,,3.03,-0.88,1353.67,-0.88,-0.82
2359,所羅門,,19.46,7.59,3783.08,9.97,7.46
2360,致茂電子,,39.19,12.67,7699.89,15.00,12.76
2362,藍天,,35.24,14.53,14056.97,16.44,11.04
2363,矽統科技,,32.00,-61.70,361.39,-11.02,-11.02
2364,倫飛電腦,,16.92,-28.69,629.10,-25.72,-25.75
2365,昆盈企業,,18.51,0.90,5683.48,2.20,1.63
2367,燿華,,12.19,1.03,9984.39,2.42,2.42
2368,金像電,,13.86,3.79,14106.18,2.22,1.41
2369,菱生,,13.26,4.06,4474.97,4.59,3.84
2371,大同,,16.43,1.55,84541.78,1.15,0.60
2373,震旦行,,43.36,7.38,8101.77,13.65,11.82
2374,佳能,,8.87,0.65,17803.12,0.20,0.05
2375,智寶,,17.22,4.05,1245.19,11.94,8.60
2376,技嘉,,18.07,3.81,41486.72,5.58,4.59
2377,微星科技,,13.53,4.32,63193.49,4.63,3.91
2379,瑞昱,,44.09,10.10,23700.95,15.74,14.08
2380,虹光精密,,27.40,-5.94,2144.05,-4.13,-4.84
2382,廣達,,4.49,1.61,674671.01,2.66,2.05
2383,台光電子,,17.41,9.01,13643.76,8.81,7.35
2385,群光電子,,15.67,5.38,55934.46,6.75,5.56
2387,精元電腦,,13.02,5.87,11714.71,5.73,4.24
2388,威盛電子,,30.32,-10.08,5074.78,-16.09,-17.41
2390,云辰,,30.54,1.08,983.27,-2.95,-5.13
2392,正崴,,11.60,1.69,62156.16,2.24,1.40
2393,億光電子,,24.93,9.02,22426.62,9.04,7.28
2395,研華,,40.35,15.87,26549.10,17.03,13.91
2397,友通資訊,,32.49,13.52,1951.24,15.01,12.08
2399,映泰,,9.34,0.72,3512.45,2.84,2.48
2401,凌陽科技,,41.05,2.75,6510.63,7.67,7.07
2402,毅嘉科技,,17.95,11.03,8714.98,12.60,9.97
2404,漢唐,,21.90,11.18,4120.17,19.41,15.72
2405,浩鑫,,13.63,-1.54,5495.22,-4.12,-4.41
2406,國碩科技,,10.61,3.72,9733.66,6.99,5.48
2408,南亞科,,43.99,37.20,36698.51,58.78,53.46
2409,友達,,10.86,4.41,302730.20,3.98,3.80
2412,中華電,,36.22,21.20,166974.83,22.04,18.49
2413,環科,,17.75,2.80,3268.84,0.43,0.56
2414,精技電腦,,9.25,2.08,11429.07,2.16,1.85
2415,錩新,,23.97,9.01,1615.35,16.89,10.98
2417,圓剛,,39.63,-23.09,620.38,-15.79,-15.29
2419,仲琦,,25.82,3.62,4258.93,4.01,3.65
2420,新巨,,34.84,15.94,2587.81,19.02,15.42
2421,建準電機,,20.99,4.84,7045.80,5.61,4.39
2423,固緯,,47.33,7.88,1568.64,10.94,9.21
2424,隴華電子,,42.13,0.86,49.33,18.91,-18.01
2425,承啟,,6.00,4.32,4363.57,4.75,4.43
2426,鼎元,,15.47,7.14,3847.99,6.86,6.86
2427,三商電腦,,34.47,0.01,1191.93,1.74,1.23
2428,興勤電子,,26.67,15.63,3369.29,17.88,13.51
2429,銘旺科,,-3.50,-10.05,634.91,-10.44,-10.44
2430,燦坤實業,,16.84,1.48,19652.18,1.67,1.26
2431,聯昌電子,,13.06,2.97,3112.35,4.58,4.31
2433,互盛電,,44.42,17.05,1713.71,27.78,24.15
2434,統懋,,-46.15,-118.12,197.85,91.70,91.70
2436,偉詮電,,22.36,-0.11,1427.00,13.13,12.74
2438,翔耀實業,,37.15,18.69,219.51,29.78,23.93
2439,美律,,23.96,12.49,9053.29,13.34,10.94
2440,太空梭,,7.07,-1.44,1872.90,-1.04,-1.40
2441,超豐電子,,28.10,24.38,7907.23,25.05,22.08
2442,新美齊,,25.23,5.16,737.03,17.61,14.00
2443,新利虹,,23.64,-29.57,257.95,-0.50,-44.17
2444,兆勁,,14.11,1.84,1169.03,2.61,2.61
2448,晶電,,20.05,10.09,21996.20,9.57,7.80
2449,京元電子,,30.56,18.54,12049.79,19.97,16.87
2450,神腦,,12.71,0.26,30632.54,1.12,0.95
2451,創見資訊,,20.88,14.23,20242.46,15.48,13.37
2453,凌群,,22.22,2.15,3189.36,2.98,2.56
2454,聯發科,,49.03,23.71,157610.20,25.74,22.83
2455,全新,,34.02,24.77,1508.17,25.87,21.04
2456,奇力新,,23.27,11.77,2922.91,11.44,8.56
2457,飛宏科技,,14.47,0.90,9431.51,2.08,1.36
2458,義隆,,46.16,19.36,5820.47,22.93,18.92
2459,敦吉,,11.63,5.69,7881.55,6.74,5.12
2460,建通精密,,13.43,3.90,2944.92,3.85,2.26
2461,光群雷射,,27.34,8.15,3139.95,8.18,6.44
2462,良得電,,12.31,3.47,3319.38,5.15,3.95
2464,盟立,,17.64,6.25,5031.37,6.74,5.67
2465,麗臺科技,,14.87,-6.22,1573.08,-6.45,-6.45
2466,冠西電,,12.11,-5.98,960.83,-7.98,-9.04
2467,志聖工業,,34.59,6.72,2746.79,8.06,6.21
2468,華經,,11.07,1.15,1130.88,2.08,1.65
2471,資通,,26.91,-2.16,416.03,2.08,1.66
2472,立隆電子,,23.34,11.83,4575.51,13.50,10.41
2474,可成科技,,46.92,36.13,38263.63,40.74,29.91
2475,華映,,14.54,-0.97,42012.52,-2.34,-2.81
2476,鉅祥,,27.80,11.50,3575.92,14.02,10.30
2477,美隆電,,9.70,-4.05,2664.82,-6.19,-7.03
2478,大毅,,14.92,3.63,3041.60,5.23,4.26
2480,敦陽科技,,27.24,7.70,3055.04,7.68,6.35
2481,強茂,,18.52,5.89,13043.40,2.46,1.00
2482,連宇,,34.57,-6.46,524.43,-4.55,-3.82
2483,百容,,24.67,7.60,1262.42,12.43,11.52
2484,希華,,21.13,8.87,1993.78,9.75,9.54
2485,兆赫電子,,17.56,4.58,5392.93,8.24,6.71
2486,一詮精密,,12.20,4.26,5535.33,4.23,3.15
2488,漢平,,22.22,8.33,1408.54,10.66,8.32
2489,瑞軒,,11.21,0.43,12938.40,6.01,5.12
2491,吉祥全,,9.18,-19.92,491.70,47.87,47.71
2492,華新科,,14.22,2.47,10796.46,4.04,3.70
2493,揚博科技,,30.38,16.65,1755.04,17.99,15.48
2495,普安,,44.28,2.33,1184.72,7.23,5.82
2496,卓越成功,,-37.44,-96.69,78.66,-92.26,-92.56
2497,怡利電子,,31.53,15.38,2640.07,17.28,13.53
2498,宏達電,,22.14,0.38,140045.15,1.08,0.73
2499,東貝光電,,20.78,8.68,6583.50,9.69,8.75
2501,國建,,30.70,13.36,4777.39,17.79,13.83
2504,國產,,10.17,3.29,25470.34,3.27,2.70
2505,國揚實業,,31.27,11.04,1443.32,7.56,7.56
2506,太設,,44.20,14.48,2580.65,17.37,11.49
2509,全坤建,,39.16,-616.75,24.88,-553.54,-559.03
2511,太子,,31.58,9.01,9780.69,10.71,9.92
2515,中工,,8.41,3.30,11098.35,2.02,3.32
2516,新建,,4.12,2.43,8177.97,2.55,2.12
2520,冠德,,40.46,26.12,7298.15,24.36,20.22
2524,京城,,47.05,38.84,2388.33,37.04,28.67
2527,宏璟,,21.78,18.11,4916.53,20.53,19.13
2528,皇普建設,,31.79,17.16,326.67,20.58,17.89
2530,華建,,44.33,-1216.68,7.83,-1221.45,-1213.39
2534,宏盛,,22.85,-121.54,169.08,-160.82,-168.26
2535,達工,,9.32,5.78,8399.77,5.76,5.19
2536,宏普建設,,42.21,31.11,2469.12,26.40,23.30
2537,聯上開發,,38.18,30.82,891.11,27.82,27.54
2538,基泰建設,,71.19,60.69,2151.75,63.19,60.45
2539,櫻花建設,,38.52,31.46,3024.75,31.40,28.72
2540,愛山林,,35.58,14.58,805.42,13.01,12.76
2542,興富發,,39.83,32.64,29663.69,32.26,30.50
2543,皇昌營造,,6.79,4.41,3655.67,5.88,5.18
2545,皇翔,,68.33,48.97,2590.54,43.82,40.29
2546,根基,,7.63,4.81,3962.59,5.26,4.15
2547,日勝,,46.14,-1.30,2519.90,-7.00,-11.84
2548,華固建設,,37.50,4.85,1433.32,2.93,-11.87
2597,潤弘精密,,12.84,8.49,10516.81,10.47,9.27
2601,益航,,75.73,16.05,6204.59,13.88,6.74
2603,長榮海運,,5.45,1.92,107097.54,1.44,0.90
2605,新興,,35.01,30.79,3502.45,28.23,28.47
2606,裕民,,19.70,16.20,6810.07,29.81,25.85
2607,榮運,,13.29,9.58,4879.43,12.39,9.15
2608,嘉里大榮,,20.12,14.67,6047.30,15.00,12.26
2609,陽明海運,,4.07,1.48,99839.03,0.59,0.15
2610,華航,,7.88,0.55,112439.01,-1.23,-2.15
2611,志信,,20.91,-1.52,1082.51,5.86,4.91
2612,中航,,25.70,16.25,2594.30,10.93,8.77
2613,中櫃,,10.11,5.77,1999.68,5.19,4.23
2614,東森,,4.34,-26.52,9405.09,-33.32,-34.01
2615,萬海,,13.14,7.73,49018.99,8.79,7.31
2616,山隆通運,,5.70,0.91,15450.86,1.50,1.15
2617,台航,,13.45,9.03,2185.47,14.89,9.95
2618,長榮航空,,10.27,3.15,98150.63,0.43,-0.21
2634,漢翔公司,,10.12,5.48,16973.81,5.95,6.96
2636,台驊投控,,17.31,2.59,7011.86,3.20,2.56
2637,慧洋-KY,,20.22,18.64,6622.76,17.93,17.92
2642,宅配通,,20.07,5.58,1918.96,6.18,5.14
2701,萬企,,47.66,39.95,280.79,98.71,83.67
2702,華園,,77.37,15.60,533.87,14.19,8.41
2704,國賓,,40.02,12.60,2580.53,16.16,13.38
2705,六福,,34.97,-0.37,2102.09,-2.87,-2.87
2706,第一店,,67.79,58.80,275.04,142.40,119.72
2707,晶華酒店,,36.64,20.39,4579.60,20.28,16.40
2712,遠雄來,,41.59,21.96,472.21,21.89,18.35
2722,夏都,,60.66,33.94,576.73,34.16,27.91
2723,美食-KY,,55.99,4.05,13079.07,4.49,2.53
2727,王品,,51.47,8.06,12949.50,8.26,6.30
2731,雄獅旅遊,,13.69,2.42,13520.14,2.97,2.43
2816,旺旺保險,,36.96,12.10,4409.28,12.45,12.95
2823,中壽,,5.58,3.92,142657.70,3.93,3.67
2832,台產,,41.10,18.07,3057.42,18.31,15.53
2841,台灣土地,,90.00,-51.33,324.59,-60.81,-60.55
2850,新產,,33.25,11.80,8360.56,11.85,10.41
2851,中再保,,8.93,6.58,12241.88,6.58,5.77
2852,第一保,,32.61,10.89,3637.15,10.90,8.89
2867,三商美邦,,5.18,2.16,115901.12,2.12,1.88
2901,欣欣大眾,,87.62,26.18,114.93,31.13,25.71
