公司代號,公司名稱,合計：共 835 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1312,國喬石化,,8.09,3.52,12322.21,4.18,2.21
1313,聯成,,3.15,0.16,27280.60,-0.60,-0.41
1314,中石化,,-1.08,-4.45,17151.02,-4.01,-4.16
1315,達新工業,,18.06,0.82,1389.68,1.95,1.01
1316,上曜,,16.23,-16.37,444.88,-17.30,-18.78
1319,東陽,,23.25,6.47,10515.24,8.38,6.40
1321,大洋,,4.89,-2.07,2826.56,-0.93,-0.93
1323,永裕,,24.91,12.10,1655.13,12.75,8.89
1324,地球工業,,16.59,2.95,727.40,4.11,3.44
1325,恒大,,10.15,3.38,568.89,3.89,2.86
1326,台化,,5.23,2.06,211341.88,5.53,4.99
1337,再生-KY,,36.56,28.59,2786.60,30.79,22.79
1338,廣華-KY,,22.12,10.02,4102.62,9.80,7.18
1339,昭輝,,38.21,25.70,733.44,26.52,20.66
1340,勝悅-KY,,36.52,31.81,1325.63,37.34,31.47
1402,遠東新,,21.00,6.67,116819.69,11.00,8.60
1410,南染,,28.44,15.88,311.32,16.67,13.69
1413,宏洲纖維,,0.21,-2.69,1844.82,-3.77,-3.89
1414,東和,,9.84,4.51,606.99,4.82,4.88
1416,廣豐,,11.31,-100.32,84.77,67.16,50.25
1417,嘉裕,,28.74,-4.73,1619.96,4.91,4.37
1418,東華,,-0.93,-9.31,958.01,-5.24,-5.48
1419,新紡,,26.22,-2.44,548.48,11.62,11.40
1423,利華羊毛,,-3.78,-9.32,334.71,-10.40,-13.34
1432,大魯閣實業,,4.40,-29.94,429.83,-24.52,-24.99
1434,福懋興業,,12.01,6.37,25008.67,6.32,5.61
1435,中福國際,,87.88,-18.01,12.78,0.09,0.09
1436,華友聯,,29.46,21.96,1002.50,22.26,21.69
1437,勤益投控,,19.70,7.64,611.99,34.01,31.54
1438,裕豐,,83.04,-611.31,0.62,-340.71,-335.54
1439,中和羊毛,,2.18,-5.80,177.84,-2.42,-2.23
1440,南紡,,9.30,2.44,9775.46,3.36,2.30
1441,大東紡織,,3.96,-9.35,643.49,-7.38,-7.26
1442,名軒,,49.36,37.87,711.71,39.06,31.38
1443,立益紡織,,-7.05,-15.84,830.19,-20.21,-20.21
1444,力麗,,4.95,0.11,5847.74,1.95,1.23
1445,大宇紡織,,7.98,1.44,944.87,2.17,2.18
1446,宏和,,25.88,4.58,388.44,6.55,5.08
1447,力鵬,,4.48,1.48,12059.43,1.77,1.41
1449,佳和實業,,1.69,-9.86,1621.04,-7.94,-8.48
1451,年興紡織,,8.87,2.77,6726.75,8.27,6.06
1452,宏益,,11.19,6.86,1014.17,8.26,7.73
1453,大將,,-10.30,-28.96,99.25,-24.05,-21.25
1454,台富,,7.60,1.58,1010.38,2.29,2.08
1455,集盛,,1.99,-0.35,9217.83,0.26,0.05
1456,怡華,,-0.49,-19.55,491.68,-25.50,-24.88
1457,宜進,,5.08,1.05,2367.34,4.93,4.82
1459,聯發紡織,,5.36,1.32,2007.19,2.22,1.86
1460,宏遠,,16.91,3.36,3882.67,4.22,3.67
1463,強盛染整,,11.10,-0.02,528.33,3.89,3.14
1464,得力實業,,13.23,0.47,2399.49,1.32,1.21
1465,偉全實業,,13.72,4.77,1288.87,7.77,7.29
1466,聚隆,,7.33,0.68,2434.63,1.41,1.28
1467,南緯實業,,19.11,0.49,3139.47,0.26,-0.07
1468,昶和纖維,,19.56,-3.38,384.15,-6.51,-6.51
1470,大統新創,,21.56,10.70,395.13,11.63,9.65
1471,首利,,3.67,-3.70,1976.68,-3.18,-3.34
1472,三洋紡,,-1.03,-6.81,482.78,-7.61,-7.60
1473,台南企業,,20.64,-2.20,4721.55,-0.83,-2.55
1474,弘裕,,8.08,0.99,1663.00,0.98,0.75
1475,本盟光電,,-21.65,-46.78,97.71,-45.07,-45.01
1476,儒鴻,,25.84,15.85,9364.70,16.59,13.00
1477,聚陽實業,,23.38,11.33,9567.77,10.76,8.78
1503,士電,,20.67,6.98,9665.90,8.66,6.79
1504,東元電機,,24.77,9.11,27774.51,11.98,9.07
1506,正道,,13.85,0.13,731.26,-0.40,-0.59
1507,永大機電,,26.30,11.19,10481.19,11.80,8.64
1512,瑞利,,12.39,-4.09,1840.06,-6.80,-7.76
1513,中興電,,17.58,4.51,4807.14,6.63,5.26
1514,亞力電機,,12.09,-0.49,1474.16,0.76,1.04
1515,力山,,18.07,0.36,1508.89,1.40,0.46
1516,川飛,,9.88,3.92,94.41,4.75,4.75
1517,利奇機械,,15.45,6.50,1861.76,9.80,6.45
1519,華城電機,,18.90,4.05,1973.05,3.63,2.92
1521,大億,,18.95,8.77,2395.26,9.92,8.14
1522,堤維西,,18.78,3.46,9253.94,5.39,3.86
1524,耿鼎企業,,14.83,2.01,1200.05,0.55,0.37
1525,江申工業,,8.91,0.04,541.87,32.22,27.55
1526,日馳,,22.81,8.31,365.50,7.87,7.18
1527,鑽全,,28.28,18.87,1517.67,22.12,18.06
1528,恩德,,26.86,3.48,1738.89,2.19,1.90
1529,樂士,,-15.46,-47.42,61.80,-55.68,-71.32
1530,亞崴機電,,22.21,8.52,1854.71,7.87,6.12
1531,高林股,,18.05,6.48,1488.83,7.38,7.48
1532,勤美,,22.05,10.19,7568.00,8.88,4.00
1533,車王電,,36.53,11.40,1313.55,12.95,9.96
1535,中宇,,8.38,4.16,5101.57,6.73,5.26
1536,和大工業,,29.31,16.09,1989.52,18.79,15.46
1537,廣隆光電,,18.38,12.31,3244.47,12.73,9.07
1538,正峰新,,14.19,-10.13,431.44,4.59,4.59
1539,巨庭機械,,10.83,6.41,1294.53,6.06,4.61
1540,喬福機械,,29.12,17.03,504.94,18.84,16.32
1541,錩泰,,14.81,4.88,1311.49,4.35,3.73
1558,伸興,,23.68,13.94,2726.92,15.23,11.73
1560,中砂,,32.26,21.46,2191.67,19.47,15.76
1568,倉佑,,16.11,6.73,1058.50,6.22,4.85
1582,信錦,,22.00,10.98,4640.23,11.72,7.83
1583,程泰,,26.90,11.28,3594.02,11.17,8.67
1587,吉茂,,24.56,6.33,669.50,5.03,3.86
1589,永冠-KY,,31.58,19.48,3585.43,18.55,14.17
1590,亞德客-KY,,56.32,31.22,4201.19,31.80,23.97
1592,英瑞-KY,,29.39,7.34,2571.80,6.05,3.99
1598,岱宇國際,,24.54,3.52,1937.76,3.61,2.87
1603,華電,,10.94,6.29,1524.83,6.79,6.07
1604,聲寶,,22.92,1.78,5486.83,6.59,6.53
1605,華新,,4.36,1.77,80047.56,1.05,0.76
1608,華榮,,0.64,-1.39,4993.70,2.93,2.74
1609,大亞電線,,3.54,-1.69,7922.47,0.04,0.10
1611,中電,,23.68,4.33,1469.58,-1.69,0.07
1612,宏泰,,5.45,0.28,2067.25,9.29,8.29
1614,三洋電,,17.19,4.29,2482.15,4.34,3.67
1615,大山,,6.15,2.17,1364.77,5.37,4.89
1616,億泰,,1.89,-3.43,2003.23,-5.63,-4.68
1617,榮星電線,,7.75,1.30,1770.40,1.48,1.10
1618,合機公司,,0.58,-4.76,1155.60,-3.70,-3.61
1626,艾美特-KY,,18.04,0.13,7275.30,-2.82,-2.79
1701,中化,,31.58,6.84,2652.21,8.12,5.99
1702,南僑投控,,33.20,10.91,7159.54,10.73,7.07
1707,葡萄王,,88.08,23.95,3022.89,24.42,19.79
1708,東鹼,,31.33,19.09,2030.21,21.08,16.39
1709,和益化工,,9.80,3.37,5761.04,3.36,2.66
1710,東聯,,10.02,5.37,7462.72,1.76,1.50
1711,永光化學,,25.09,10.46,5185.04,10.80,8.69
1712,興農,,24.07,4.00,8819.20,4.39,3.70
1713,國化,,16.96,8.18,349.40,13.12,11.21
1714,和桐化學,,4.98,1.37,28365.96,0.28,-0.05
1717,長興材料,,19.00,6.91,19270.74,6.67,5.11
1720,生達化學,,44.17,13.56,1611.81,14.89,12.70
1721,三晃,,8.40,-2.12,815.09,1.19,1.19
1722,台肥,,-0.22,-8.56,6569.22,2.55,1.79
1723,中碳,,32.90,28.24,4792.16,30.02,25.51
1724,台硝,,8.31,-3.02,534.71,-6.17,-4.48
1725,元禎,,3.43,1.31,5042.88,1.30,1.02
1726,永記造漆,,28.93,16.96,4069.59,16.54,13.36
1727,中華化學,,15.06,6.28,1069.58,6.12,5.14
1730,花仙子,,46.10,7.24,720.10,8.54,6.49
1731,美吾華,,45.12,6.12,594.59,6.19,5.09
1732,毛寶,,38.88,0.66,290.84,0.98,0.51
1733,五鼎,,29.20,16.80,865.50,16.84,14.40
1734,杏輝藥品,,41.61,11.53,1441.38,12.73,7.98
1735,日勝化,,12.01,1.77,2242.42,0.44,-0.18
1736,喬山健康,,45.47,4.91,7109.80,7.52,6.22
1737,臺鹽,,35.49,6.38,1274.09,9.41,8.41
1760,寶齡富錦,,59.45,5.61,447.23,5.94,3.28
1762,中化合成,,35.41,7.76,491.63,8.34,7.33
1773,勝一化工,,15.34,6.90,3536.54,8.08,6.75
1776,展宇,,18.22,4.47,1100.73,4.20,3.41
1783,和康生技,,42.60,-2.36,128.44,0.53,0.47
1786,科妍,,52.64,-4.40,82.42,2.06,2.06
1789,台灣神隆,,41.56,17.60,2245.05,17.70,15.94
1802,台玻,,9.24,-4.08,19963.73,-9.64,-10.12
1805,寶徠,,13.90,5.40,931.86,5.37,5.37
1806,冠軍,,30.38,6.26,3230.52,4.29,1.59
1808,潤隆,,27.82,7.91,668.92,4.38,4.11
1809,中釉,,21.80,6.25,1708.42,6.04,4.64
1810,和成,,27.34,3.53,3016.77,7.05,5.51
1817,凱撒衛浴,,29.82,10.73,880.48,10.67,8.12
1902,台紙,,7.64,-2.78,3110.89,-0.83,-0.66
1903,士紙,,6.20,-8.74,834.99,-17.66,-17.66
1904,正隆,,16.27,1.57,20702.58,-0.96,-1.61
1905,華紙,,5.15,-1.97,10425.16,-1.49,-1.50
1906,寶隆,,17.53,-1.16,218.83,109.70,104.76
1907,永豐餘,,14.65,0.42,29023.94,-0.52,-1.18
1909,榮成,,19.74,9.14,13336.36,4.11,3.10
2002,中鋼,,10.04,6.33,184577.18,6.34,5.40
2006,東和鋼鐵,,8.36,4.23,17947.13,5.49,4.72
2007,燁興公司,,-2.97,-6.38,3372.80,-8.75,-8.83
2008,高興昌,,-8.65,-17.85,669.97,-17.05,-34.26
2009,第一伸銅,,-0.57,-2.38,1949.43,7.14,6.52
2010,春源鋼鐵,,6.18,1.58,10185.87,2.28,1.99
2012,春雨,,16.14,3.03,4471.49,1.75,1.13
2013,中鋼構,,3.53,1.30,8943.52,1.57,1.32
2014,中鴻,,3.85,1.35,19460.91,0.86,0.86
2015,豐興鋼鐵,,8.15,5.76,15499.88,6.12,5.13
2017,官田鋼,,6.08,-0.14,2951.28,-0.57,-1.11
2020,美亞鋼管,,15.09,9.24,2956.87,7.26,6.21
2022,聚亨,,6.08,0.64,4638.05,1.43,1.28
2023,燁輝,,7.50,2.77,29766.56,1.68,1.03
2024,志聯工業,,12.13,6.39,875.56,5.67,9.80
2025,千興,,3.87,1.77,2550.60,2.11,2.11
2027,大成鋼,,17.82,7.34,24721.39,5.38,3.87
2028,威致鋼鐵,,-2.42,-5.33,5024.31,-6.18,-6.18
2029,盛餘,,11.47,5.93,8024.17,3.77,2.58
2030,彰源,,11.05,4.62,6654.39,3.56,2.89
2031,新光鋼,,6.87,4.47,4655.07,4.14,3.43
2032,新鋼工業,,8.06,4.49,1702.96,4.82,3.61
2033,佳大世界,,10.91,0.16,391.59,-0.86,-0.89
2034,允強,,8.95,4.59,13160.26,4.52,3.89
2038,海光企業,,0.79,-0.74,5951.42,-1.21,-0.97
2049,上銀科技,,39.50,18.22,6550.40,17.47,12.04
2059,川湖,,54.73,41.76,2076.46,44.19,35.47
2062,橋椿,,21.80,11.05,2938.44,9.39,7.04
2101,南港輪胎,,18.61,7.75,6961.52,7.05,4.89
2102,泰豐輪胎,,22.80,9.08,4057.09,8.88,6.60
2103,台橡,,13.11,6.41,16115.90,4.96,3.85
2104,國際中橡,,17.32,10.04,11308.94,8.59,3.43
2105,正新,,26.98,16.44,64285.22,15.55,11.07
2106,建大,,25.95,13.08,17003.22,13.35,10.39
2107,厚生,,70.78,65.52,3429.39,64.99,58.11
2108,南帝化工,,11.26,0.92,3845.48,1.39,1.27
2109,華豐橡膠,,22.79,8.78,3357.14,8.11,5.68
2114,鑫永銓,,34.16,26.50,967.86,28.06,23.03
2115,六暉-KY,,20.75,10.77,1325.09,11.16,8.63
2201,裕隆汽車,,14.98,1.45,54549.41,3.57,2.73
2204,中華汽車,,18.39,7.09,19972.31,9.77,8.39
2206,三陽工業,,14.32,-1.42,18404.48,1.50,0.54
2207,和泰汽車,,13.02,6.11,79467.27,7.95,6.63
2208,台船公司,,2.74,1.05,12535.69,1.21,1.06
2227,裕隆日產,,12.04,1.92,18276.72,17.08,13.54
2228,劍麟,,31.48,16.66,1690.98,17.91,13.43
2231,為升,,48.53,36.48,983.10,36.77,31.11
2301,光寶科技,,12.99,3.42,109976.28,4.00,3.13
2302,麗正,,21.52,-8.71,302.09,-8.48,-8.49
2303,聯電,,20.88,5.71,67562.94,7.62,6.57
2305,全友電腦,,41.30,-7.05,385.39,2.56,-0.23
2308,台達電,,27.03,12.23,90651.88,14.21,11.78
2312,金寶電子,,6.88,2.74,25601.77,5.36,5.07
2313,華通,,13.25,7.26,14869.08,5.86,4.15
2314,台揚科技,,11.25,-8.04,3092.39,-9.58,-9.80
2316,楠梓電,,13.22,4.55,3310.31,6.16,5.39
2317,鴻海,,6.55,2.77,1762573.64,3.29,2.30
2321,東訊,,8.70,0.59,3470.56,1.21,1.21
2323,中環,,1.55,-10.65,7902.20,-11.87,-12.24
2324,仁寶電腦,,4.08,1.39,372504.94,0.33,0.10
2327,國巨,,26.13,15.29,13641.42,18.25,14.00
2328,廣宇,,9.32,2.46,7581.34,2.81,1.54
2329,華泰電子,,13.76,6.54,6304.09,5.96,3.40
2330,台積電,,48.78,37.21,331235.66,38.46,32.46
2331,精英,,10.36,3.37,28174.26,3.91,2.59
2332,友訊科技,,27.99,0.80,14366.61,1.71,1.11
2337,旺宏,,11.65,-31.43,9762.77,-31.59,-31.63
2338,光罩,,19.35,3.44,870.36,5.89,4.60
2340,光磊,,26.23,11.45,3128.88,11.64,9.23
2342,茂矽,,-20.81,-35.88,975.42,-6.54,-7.28
2344,華邦電,,27.18,7.65,18493.38,7.89,6.39
2345,智邦科技,,16.09,1.74,11204.73,3.11,3.06
2347,聯強國際,,3.45,1.27,156082.26,1.67,1.45
2348,海悅,,50.52,35.85,975.69,35.31,35.31
2349,錸德科技,,-11.87,-28.97,5924.32,-31.61,-33.12
2351,順德,,16.86,8.84,4735.29,8.70,6.67
2352,佳世達,,11.65,2.44,63174.43,2.47,2.18
2353,宏碁,,8.80,0.50,158060.80,0.43,0.31
2354,鴻準,,17.03,7.47,24683.32,7.85,6.85
2355,敬鵬,,14.25,8.15,10482.97,10.51,7.77
2356,英業達,,5.13,1.64,221588.71,2.18,1.56
2357,華碩,,14.03,4.56,215533.08,5.41,4.31
2358,廷鑫,,2.45,-1.74,866.70,-1.62,-1.48
2359,所羅門,,19.77,8.27,2550.30,8.80,5.60
2360,致茂電子,,37.92,10.35,4633.60,12.70,10.77
2362,藍天,,33.88,15.69,10047.13,15.45,10.47
2363,矽統科技,,28.48,-68.98,245.16,-48.28,-48.28
2364,倫飛電腦,,16.12,-30.76,417.00,-29.22,-29.27
2365,昆盈企業,,18.55,1.24,3721.48,1.14,0.47
2367,燿華,,11.07,-0.47,6153.20,0.24,0.31
2368,金像電,,10.99,0.58,8734.45,-1.45,-1.76
2369,菱生,,13.51,4.39,2941.12,5.11,3.33
2371,大同,,19.29,5.30,57715.89,4.26,3.58
2373,震旦行,,43.60,7.75,5342.73,13.35,11.48
2374,佳能,,7.74,-0.12,11827.01,-1.69,-1.64
2375,智寶,,18.67,4.78,836.41,12.79,7.64
2376,技嘉,,18.82,3.92,27761.31,5.46,4.39
2377,微星科技,,13.65,4.47,41498.31,5.02,4.25
2379,瑞昱,,44.39,11.00,15400.51,13.27,11.91
2380,虹光精密,,26.08,-5.81,1467.84,-4.61,-5.31
2382,廣達,,4.49,1.67,430338.24,2.75,2.11
2383,台光電子,,16.43,7.99,8548.32,7.78,6.40
2385,群光電子,,15.27,4.91,35937.90,6.68,5.31
2387,精元電腦,,11.78,4.13,7032.73,4.31,3.65
2388,威盛電子,,32.11,-3.84,3715.25,-12.28,-13.46
2390,云辰,,31.85,3.90,684.17,2.18,0.07
2392,正崴,,10.33,0.80,41305.93,1.16,0.72
2393,億光電子,,25.23,8.68,13900.72,8.54,6.53
2395,研華,,40.73,16.51,17424.57,16.78,13.57
2397,友通資訊,,32.52,13.41,1305.60,13.89,11.51
2399,映泰,,10.28,1.74,2373.45,3.34,2.96
2401,凌陽科技,,40.83,1.40,4112.08,6.66,6.15
2402,毅嘉科技,,17.69,11.89,5946.88,13.28,10.63
2404,漢唐,,24.34,12.53,2530.17,23.94,19.87
2405,浩鑫,,14.30,0.81,4001.64,-2.97,-3.65
2406,國碩科技,,12.04,5.06,6754.27,9.40,8.02
2408,南亞科,,41.85,34.73,23607.94,56.07,51.49
2409,友達,,8.94,2.33,195843.71,2.29,2.14
2412,中華電,,36.81,21.86,110834.15,22.67,19.02
2413,環科,,16.64,2.01,2191.69,-2.46,-2.11
2414,精技電腦,,9.63,2.12,7218.71,2.15,1.82
2415,錩新,,24.11,9.66,1060.23,9.05,6.27
2417,圓剛,,40.41,-20.28,434.05,-12.72,-12.29
2419,仲琦,,26.90,1.04,2737.40,4.07,3.73
2420,新巨,,34.15,14.89,1699.32,17.13,13.79
2421,建準電機,,20.97,4.42,4524.07,5.34,4.19
2423,固緯,,46.95,6.92,1022.83,10.42,8.33
2424,隴華電子,,37.02,5.82,45.10,11.99,-27.61
2425,承啟,,6.01,4.60,3036.68,4.62,4.15
2426,鼎元,,14.30,7.46,2722.59,6.61,6.61
2427,三商電腦,,33.32,-0.23,821.21,2.00,1.45
2428,興勤電子,,26.71,15.36,2138.39,17.05,12.35
2429,銘旺科,,-3.03,-9.34,439.08,-9.89,-9.89
2430,燦坤實業,,16.92,1.73,12932.95,1.84,1.38
2431,聯昌電子,,12.60,1.90,1847.99,3.12,2.80
2433,互盛電,,45.27,17.30,1108.63,21.96,17.82
2434,統懋,,-42.42,-120.47,138.33,174.70,174.70
2436,偉詮電,,22.47,-1.01,874.11,10.95,10.56
2438,翔耀實業,,31.94,9.14,89.99,39.93,34.91
2439,美律,,23.88,12.10,5589.14,12.76,10.44
2440,太空梭,,7.23,-0.89,1262.84,-1.55,-1.82
2441,超豐電子,,28.11,24.45,5155.49,24.93,22.00
2442,新美齊,,23.80,-0.54,407.92,11.62,7.57
2443,新利虹,,22.49,-22.40,183.48,-9.45,-43.86
2444,兆勁,,14.86,3.27,781.10,3.41,3.41
2448,晶電,,18.74,9.50,14367.09,-0.50,-0.74
2449,京元電子,,29.64,17.48,7655.83,18.81,15.85
2450,神腦,,12.75,0.81,21482.56,1.62,1.34
2451,創見資訊,,20.62,14.24,13451.27,14.95,12.94
2453,凌群,,21.92,3.04,2173.89,3.60,2.92
2454,聯發科,,48.98,23.54,100138.05,25.62,22.66
2455,全新,,33.00,22.82,902.69,23.54,17.95
2456,奇力新,,23.05,11.07,1859.74,10.32,7.26
2457,飛宏科技,,14.38,0.57,6068.41,1.50,0.79
2458,義隆,,46.31,19.28,3818.93,23.40,19.22
2459,敦吉,,11.47,5.33,4884.46,6.54,4.83
2460,建通精密,,12.81,3.39,1923.28,3.57,2.16
2461,光群雷射,,27.18,7.63,2050.97,7.75,5.44
2462,良得電,,11.85,2.61,2096.12,4.56,3.59
2464,盟立,,16.78,6.23,3285.00,6.39,5.27
2465,麗臺科技,,13.64,-7.63,1030.88,-7.88,-7.88
2466,冠西電,,9.09,-13.81,512.16,-15.10,-15.81
2467,志聖工業,,35.44,8.57,1893.36,8.74,6.79
2468,華經,,10.61,0.68,757.24,1.32,0.97
2471,資通,,25.22,-2.84,281.15,2.77,2.33
2472,立隆電子,,23.38,11.83,2971.77,11.75,9.12
2474,可成科技,,45.76,35.25,23734.88,39.16,27.95
2475,華映,,16.41,2.62,28843.65,1.83,1.16
2476,鉅祥,,28.06,11.47,2322.92,13.79,10.03
2477,美隆電,,10.09,-5.90,1629.23,-2.25,-2.85
2478,大毅,,13.88,2.65,1969.02,4.43,3.58
2480,敦陽科技,,28.64,6.66,1797.67,7.29,6.20
2481,強茂,,18.30,6.02,8616.22,1.86,0.62
2482,連宇,,34.18,-10.34,324.11,-9.08,-7.38
2483,百容,,23.47,6.34,823.51,11.56,10.89
2484,希華,,21.23,7.99,1213.65,8.42,9.57
2485,兆赫電子,,17.41,4.57,3449.17,7.20,5.76
2486,一詮精密,,11.89,3.82,3573.05,3.94,3.07
2488,漢平,,22.73,9.50,932.65,10.76,8.13
2489,瑞軒,,10.96,0.55,10071.84,6.14,5.31
2491,吉祥全,,9.93,-19.23,348.11,72.99,72.81
2492,華新科,,12.77,0.63,6864.70,1.22,0.92
2493,揚博科技,,30.76,17.72,1130.08,19.40,17.00
2495,普安,,44.63,-0.23,751.55,1.63,1.06
2496,卓越成功,,-19.28,-73.86,61.25,-68.77,-68.77
2497,怡利電子,,32.59,16.90,1792.78,17.75,13.45
2498,宏達電,,21.82,0.39,98181.24,0.89,0.38
2499,東貝光電,,21.14,6.64,3962.74,8.07,7.40
2501,國建,,28.67,10.33,3095.75,11.84,6.95
2504,國產,,10.40,3.42,16506.17,2.87,2.30
2505,國揚實業,,29.44,10.63,1051.81,7.23,7.93
2506,太設,,43.89,5.01,1123.59,1.74,-5.84
2509,全坤建,,35.95,-531.57,17.04,-337.58,-342.02
2511,太子,,31.54,9.30,6669.43,11.16,9.86
2515,中工,,6.86,0.91,6243.97,1.35,0.91
2516,新建,,3.99,2.23,5480.31,2.44,2.03
2520,冠德,,39.41,28.79,6598.01,27.26,23.13
2524,京城,,51.38,38.68,1016.12,36.27,18.40
2527,宏璟,,26.35,-2.22,320.80,-5.07,-15.81
2528,皇普建設,,30.68,17.49,255.05,17.32,14.40
2530,華建,,25.55,-1249.93,5.85,-1010.63,-999.85
2534,宏盛,,20.24,-86.23,160.07,-132.23,-137.64
2535,達工,,10.48,7.01,5947.37,7.39,6.93
2536,宏普建設,,37.60,26.96,1807.22,22.63,19.65
2537,聯上開發,,38.73,30.23,549.09,26.56,26.10
2538,基泰建設,,71.20,62.28,2148.33,60.32,57.58
2539,櫻花建設,,37.63,29.72,1897.77,29.63,26.50
2540,愛山林,,28.22,7.63,513.76,6.51,6.12
2542,興富發,,38.90,30.13,11008.68,29.04,25.98
2543,皇昌營造,,4.88,2.23,2002.95,4.03,3.85
2545,皇翔,,72.38,50.48,1546.26,41.43,38.33
2546,根基,,8.42,5.85,2935.51,5.70,4.38
2547,日勝,,49.14,-2.50,1555.65,-7.72,-12.28
2548,華固建設,,28.56,-15.54,721.59,-17.66,-43.44
2597,潤弘精密,,12.70,8.36,6761.09,8.43,7.33
2601,益航,,76.69,18.50,4285.15,23.70,16.15
2603,長榮海運,,2.48,-1.11,69499.66,-1.84,-2.18
2605,新興,,37.85,33.79,2451.00,32.69,28.89
2606,裕民,,18.61,15.00,4400.82,28.00,22.18
2607,榮運,,13.14,9.22,3103.99,11.24,7.23
2608,嘉里大榮,,19.60,14.04,3896.31,14.31,11.59
2609,陽明海運,,1.48,-0.83,62527.16,-1.39,-2.08
2610,華航,,5.97,-1.49,72194.61,-3.98,-5.07
2611,志信,,21.62,-2.10,688.25,-1.77,-1.91
2612,中航,,25.41,16.19,1728.07,9.67,7.35
2613,中櫃,,9.55,5.28,1303.37,4.57,3.61
2614,東森,,-1.33,-31.34,6412.25,-42.12,-42.56
2615,萬海,,12.15,6.62,31410.72,6.85,5.59
2616,山隆通運,,5.77,0.95,10101.72,1.32,0.92
2617,台航,,15.27,10.81,1441.25,18.07,11.96
2618,長榮航空,,8.96,1.50,62330.59,-0.21,-0.87
2633,台灣高鐵,,33.21,30.82,19116.53,6.65,26.59
2634,漢翔公司,,14.22,10.36,10961.71,8.91,7.66
2636,台驊投控,,17.21,2.06,4441.34,2.26,1.71
2637,慧洋-KY,,20.25,18.69,4337.91,18.42,18.42
2642,宅配通,,21.39,6.86,1275.54,7.58,6.30
2701,萬企,,49.23,41.59,178.11,91.16,77.06
2702,華園,,77.61,17.18,360.06,15.12,8.69
2704,國賓,,41.18,14.75,1730.04,14.10,10.63
2705,六福,,32.42,-4.83,1291.26,-7.93,-7.94
2706,第一店,,67.81,58.72,181.18,127.84,107.62
2707,晶華酒店,,37.07,21.36,3025.78,21.43,17.33
2712,遠雄來,,35.79,11.89,251.88,11.57,9.97
2722,夏都,,56.18,25.16,310.19,25.36,20.22
2723,美食-KY,,56.87,4.45,8342.22,4.51,2.38
2727,王品,,51.92,8.91,8412.28,8.96,6.94
2731,雄獅旅遊,,14.69,2.34,8024.26,2.94,2.37
2739,寒舍餐旅,,41.44,8.93,2206.13,10.53,7.76
2816,旺旺保險,,38.25,13.51,2859.94,13.88,14.73
2823,中壽,,4.20,2.57,94840.87,2.58,2.61
2832,台產,,42.02,19.09,2020.10,19.38,16.27
