公司代號,公司名稱,合計：共 816 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1434,福懋興業,,10.45,5.22,24378.19,6.01,4.98
1435,中福國際,,83.19,-46.59,11.59,-25.32,-25.32
1436,華友聯,,35.47,-1405.99,1.22,-956.24,-954.02
1437,勤益投控,,3.18,-4.07,685.16,-7.10,-8.22
1438,裕豐,,69.98,52.59,38.10,48.43,43.97
1439,中和羊毛,,1.12,-4.50,220.42,1.10,0.80
1440,南紡,,13.18,7.21,10635.33,9.12,6.83
1441,大東紡織,,9.05,-1.80,649.21,0.81,0.96
1442,名軒,,42.05,36.21,2947.30,36.21,33.75
1443,立益紡織,,5.84,-2.51,948.30,-4.19,-4.19
1444,力麗,,5.42,1.05,6071.54,6.01,5.68
1445,大宇紡織,,9.67,2.67,1046.84,4.02,3.90
1446,宏和,,22.86,2.81,410.14,4.24,3.75
1447,力鵬,,5.91,3.31,13271.04,4.96,4.26
1449,佳和實業,,5.50,-5.46,1816.03,-3.66,-3.82
1451,年興紡織,,11.90,5.81,6720.90,7.09,5.98
1452,宏益,,7.70,4.13,1088.05,5.54,4.56
1453,大將,,15.33,2.36,121.00,4.57,3.73
1454,台富,,8.12,1.67,1066.30,2.21,1.92
1455,集盛,,3.62,1.20,8460.65,2.81,2.58
1456,怡華,,2.27,-5.40,380.26,-14.75,-13.53
1457,宜進,,3.78,0.14,2218.24,0.27,0.22
1459,聯發紡織,,2.95,-1.15,1811.63,-0.87,-1.10
1460,宏遠,,15.62,2.39,3547.36,3.41,3.41
1463,強盛染整,,9.80,-3.59,434.58,-1.13,-1.12
1464,得力實業,,11.67,-1.16,2080.36,0.41,0.14
1465,偉全實業,,12.49,3.60,1226.35,5.50,4.74
1466,聚隆,,8.86,2.13,2575.58,2.02,1.49
1467,南緯實業,,18.65,2.28,3316.07,3.05,2.06
1468,昶和纖維,,10.41,-7.20,455.91,-4.78,-4.78
1470,大統新創,,13.78,2.80,316.21,3.68,3.06
1471,首利,,4.74,-0.78,3297.64,0.79,0.55
1472,三洋紡,,0.41,-18.25,418.68,-19.79,-19.46
1473,台南企業,,26.28,1.49,4993.35,2.29,0.73
1474,弘裕,,6.23,-0.25,1846.47,0.88,0.73
1475,本盟光電,,-18.84,-42.71,116.07,-41.44,-41.41
1476,儒鴻,,28.83,18.50,7804.46,19.40,15.71
1477,聚陽實業,,20.38,9.36,8420.38,9.65,8.07
1503,士電,,20.74,7.08,8845.56,7.96,5.89
1504,東元電機,,23.49,8.53,28288.40,9.89,7.17
1506,正道,,7.35,-6.08,711.70,-3.67,-4.92
1507,永大機電,,25.34,10.16,8932.33,10.57,7.34
1512,瑞利,,12.23,-4.42,1602.79,-4.38,-6.00
1513,中興電,,19.14,5.45,4644.52,7.06,5.40
1514,亞力電機,,12.73,2.91,1894.52,3.19,2.69
1515,力山,,19.63,-0.26,1405.75,8.51,8.44
1516,川飛,,10.75,1.72,66.25,1.79,1.79
1517,利奇機械,,15.60,7.02,1907.88,10.39,7.37
1519,華城電機,,16.23,1.01,2188.10,1.86,1.46
1521,大億,,15.00,4.84,1862.21,7.47,6.23
1522,堤維西,,17.44,3.00,7904.90,3.75,3.18
1524,耿鼎企業,,12.29,0.24,1230.46,1.09,0.96
1525,江申工業,,9.24,1.03,527.84,26.63,21.61
1526,日馳,,20.06,6.06,350.20,5.99,5.48
1527,鑽全,,25.10,13.52,1257.96,33.80,28.05
1528,恩德,,24.60,2.76,1859.05,4.98,4.06
1529,樂士,,14.19,-19.41,51.78,-16.35,-16.35
1530,亞崴機電,,20.40,7.10,1453.59,11.00,8.35
1531,高林股,,23.70,11.02,1674.42,17.10,10.88
1532,勤美,,23.05,11.75,7181.70,12.10,10.78
1533,車王電,,34.57,6.05,1075.85,10.10,7.05
1535,中宇,,10.13,5.74,5134.88,7.65,6.25
1536,和大工業,,25.01,11.46,1725.88,12.38,10.65
1537,廣隆光電,,21.09,13.89,2666.93,15.15,11.84
1538,正峰新,,13.53,-31.18,367.44,-37.82,-36.53
1539,巨庭機械,,11.56,5.15,905.50,7.99,6.69
1540,喬福機械,,20.22,9.47,467.84,15.83,13.71
1541,錩泰,,16.39,1.16,879.52,2.67,1.72
1558,伸興,,24.13,15.20,2433.30,17.37,13.62
1560,中砂,,27.98,16.26,1994.71,15.07,12.44
1568,倉佑,,13.68,3.92,852.96,4.20,2.52
1582,信錦,,21.86,10.77,4370.85,10.53,6.70
1583,程泰,,25.15,9.12,2831.82,12.41,9.14
1587,吉茂,,26.51,5.65,590.83,6.01,5.18
1589,永冠-KY,,26.06,11.66,2584.05,10.63,8.07
1590,亞德客-KY,,54.58,29.69,3497.10,31.55,23.07
1598,岱宇國際,,22.52,0.20,1226.00,1.34,0.70
1603,華電,,13.76,8.62,1302.27,7.55,6.69
1604,聲寶,,21.49,1.93,6097.55,4.99,5.01
1605,華新,,2.64,-0.64,72911.33,1.34,0.78
1608,華榮,,-0.74,-2.56,5596.90,-2.54,-2.15
1609,大亞電線,,3.41,-1.68,8423.97,-1.67,-1.55
1611,中電,,19.11,2.44,1838.60,1.30,0.22
1612,宏泰,,1.52,-3.55,2027.76,0.13,0.26
1614,三洋電,,15.81,2.47,2709.94,3.67,3.26
1615,大山,,4.55,0.88,1454.88,1.25,0.81
1616,億泰,,1.58,-4.19,1616.58,0.08,1.50
1617,榮星電線,,5.78,-0.06,1886.52,0.57,0.41
1618,合機公司,,1.24,-3.69,1210.35,-1.92,-2.54
1626,艾美特-KY,,19.50,5.25,7723.59,7.64,6.68
1701,中化,,29.44,4.04,2551.81,6.23,5.44
1702,南僑投控,,32.13,9.52,6331.51,9.41,5.93
1707,葡萄王,,87.80,20.29,2746.88,22.22,18.44
1708,東鹼,,21.91,10.49,2022.82,15.22,11.58
1709,和益化工,,9.57,3.65,6128.22,4.22,2.91
1710,東聯,,12.35,8.25,7166.39,6.47,5.28
1711,永光化學,,23.27,6.85,4252.98,7.20,5.62
1712,興農,,25.03,3.67,7548.58,3.58,2.75
1713,國化,,14.54,5.85,327.95,11.27,10.07
1714,和桐化學,,4.89,1.35,24608.66,1.09,0.79
1717,長興材料,,16.93,4.78,17833.02,5.80,4.27
1720,生達化學,,43.60,12.04,1541.14,16.47,13.78
1721,三晃,,8.92,-0.60,861.38,0.85,0.85
1722,台肥,,22.72,14.93,9157.63,27.98,24.91
1723,中碳,,30.78,26.74,4478.38,28.64,24.53
1724,台硝,,20.73,10.07,954.08,14.53,12.10
1725,元禎,,3.26,1.11,4842.59,1.10,0.90
1726,永記造漆,,25.80,13.98,4000.65,16.21,12.55
1727,中華化學,,14.87,5.62,1036.11,5.07,4.17
1730,花仙子,,44.60,6.45,718.71,7.69,5.72
1731,美吾華,,29.11,2.72,950.92,2.98,3.02
1732,毛寶,,39.04,-0.18,304.43,0.13,-0.19
1733,五鼎,,33.41,22.76,1020.53,31.53,28.31
1734,杏輝藥品,,35.89,3.13,1109.10,21.36,19.08
1735,日勝化,,10.94,1.52,2256.35,1.83,1.05
1736,喬山健康,,43.88,-0.84,6241.58,-0.54,-1.15
1737,臺鹽,,35.45,4.27,1175.75,5.33,4.44
1760,寶齡富錦,,57.17,2.01,371.85,2.00,0.16
1762,中化合成,,39.61,15.25,570.12,17.81,15.29
1773,勝一化工,,16.50,8.38,3216.93,10.33,8.44
1776,展宇,,17.44,3.73,1099.57,4.37,3.11
1783,和康生技,,45.22,-2.73,113.90,0.54,0.13
1786,科妍,,54.07,13.54,95.11,15.21,17.03
1789,台灣神隆,,54.64,33.48,2524.14,34.68,29.96
1802,台玻,,5.20,-8.60,16323.06,-11.79,-11.67
1805,寶徠,,24.44,-23.42,101.46,-21.81,-22.78
1806,冠軍,,30.31,4.56,3241.56,2.79,1.94
1808,潤隆,,63.33,7.21,166.06,4.16,-3.97
1809,中釉,,18.00,2.61,1639.26,3.28,2.26
1810,和成,,24.67,-1.40,2699.52,1.03,1.07
1817,凱撒衛浴,,29.40,11.91,776.81,12.06,9.58
1902,台紙,,10.30,1.12,3417.09,2.52,1.58
1903,士紙,,7.63,-5.21,1081.85,-4.84,-4.84
1904,正隆,,16.86,4.42,20750.52,4.23,3.13
1905,華紙,,4.62,-2.57,9790.72,-2.17,-2.16
1906,寶隆,,14.13,-0.36,305.20,8.89,8.89
1907,永豐餘,,14.38,0.74,27679.24,1.37,0.53
1909,榮成,,15.45,6.52,10679.77,6.29,4.58
2002,中鋼,,10.99,7.22,173155.80,7.05,5.91
2006,東和鋼鐵,,10.12,5.86,17842.00,6.73,5.64
2007,燁興公司,,-6.12,-9.83,3212.71,-13.04,-13.31
2008,高興昌,,-27.09,-37.37,585.12,962.84,950.33
2009,第一伸銅,,-2.60,-4.42,1870.34,-3.53,-2.80
2010,春源鋼鐵,,4.51,0.04,9725.93,2.19,1.79
2012,春雨,,15.97,2.88,4129.17,4.20,2.74
2013,中鋼構,,3.99,1.97,9988.43,2.63,2.37
2014,中鴻,,4.02,0.75,20462.54,0.36,0.34
2015,豐興鋼鐵,,7.36,5.12,14895.66,5.47,4.59
2017,官田鋼,,4.83,-1.33,3039.04,-1.72,-2.19
2020,美亞鋼管,,11.48,5.82,2508.47,6.13,4.89
2022,聚亨,,4.31,-0.98,5521.82,-2.36,0.81
2023,燁輝,,6.55,2.16,27256.43,1.25,1.07
2024,志聯工業,,11.00,4.79,979.91,3.29,3.29
2025,千興,,-7.52,-9.69,1945.96,-10.91,-10.91
2027,大成鋼,,10.89,0.89,18953.93,1.23,0.31
2028,威致鋼鐵,,0.64,-1.83,5298.68,-2.80,-2.80
2029,盛餘,,11.42,6.00,7231.56,5.86,4.76
2030,彰源,,7.42,1.49,6684.49,0.73,0.48
2031,新光鋼,,7.45,6.69,4399.74,4.75,4.00
2032,新鋼工業,,2.69,-0.16,1772.16,0.47,0.40
2033,佳大世界,,7.91,-2.49,445.26,-1.48,-1.32
2034,允強,,6.85,2.98,11711.23,3.41,3.05
2038,海光企業,,0.90,-0.83,5579.86,-1.29,-1.11
2049,上銀科技,,36.52,14.52,5176.88,16.38,11.30
2059,川湖,,50.44,37.45,1840.22,47.21,38.06
2062,橋椿,,26.72,16.17,2846.08,18.82,15.35
2101,南港輪胎,,12.17,3.23,6651.61,1.27,0.70
2102,泰豐輪胎,,22.97,11.57,4345.91,11.96,9.01
2103,台橡,,14.58,8.79,19277.63,9.02,7.22
2104,國際中橡,,16.03,8.60,11113.41,7.03,1.99
2105,正新,,24.88,15.50,65425.44,17.61,13.66
2106,建大,,25.47,14.10,14669.13,14.66,11.30
2107,厚生,,60.35,50.04,2214.78,54.19,50.14
2108,南帝化工,,14.65,5.47,4635.49,6.20,5.24
2109,華豐橡膠,,17.94,6.36,3778.61,6.56,5.11
2114,鑫永銓,,34.04,26.01,897.14,28.27,23.75
2201,裕隆汽車,,17.52,2.09,41435.67,6.96,5.52
2204,中華汽車,,15.24,3.11,18618.86,7.99,7.12
2206,三陽工業,,15.06,-0.54,16669.79,1.06,0.71
2207,和泰汽車,,12.19,5.12,72652.00,7.26,5.80
2208,台船公司,,4.58,2.76,12288.33,3.19,2.71
2227,裕隆日產,,16.95,5.07,14445.28,25.53,21.18
2228,劍麟,,28.23,13.51,1479.32,15.70,11.07
2231,為升,,42.87,25.71,696.93,28.35,24.59
2301,光寶科技,,14.77,4.53,96777.68,5.37,4.25
2302,麗正,,21.38,-5.07,304.53,0.76,0.54
2303,聯電,,17.87,2.42,59686.12,15.62,13.66
2305,全友電腦,,38.43,-17.21,346.47,-5.97,-8.09
2308,台達電,,25.39,10.77,82274.70,12.39,10.83
2312,金寶電子,,7.30,4.04,24592.03,4.01,2.07
2313,華通,,13.72,7.57,13624.33,6.94,4.51
2314,台揚科技,,8.86,-11.82,3403.81,-10.44,-10.77
2316,楠梓電,,7.46,-0.65,2813.68,4.61,3.44
2317,鴻海,,5.74,1.91,1704629.45,2.82,1.95
2321,東訊,,8.75,0.26,3645.75,0.66,0.66
2323,中環,,0.73,-12.99,8161.07,-13.67,-13.78
2324,仁寶電腦,,4.03,1.31,334434.93,1.15,0.85
2327,國巨,,22.04,10.79,12394.23,7.09,4.58
2328,廣宇,,10.15,2.15,6518.56,4.35,2.46
2329,華泰電子,,7.34,-3.32,4487.52,-4.09,-6.31
2330,台積電,,47.53,35.36,288641.32,36.64,31.63
2331,精英,,8.65,1.95,29692.66,2.62,1.90
2332,友訊科技,,26.34,-0.08,14447.03,0.41,0.19
2337,旺宏,,0.42,-41.10,9635.80,-40.86,-40.88
2338,光罩,,15.60,0.60,903.64,2.51,2.05
2340,光磊,,20.02,6.08,3242.24,7.40,6.19
2342,茂矽,,-52.26,-70.37,826.36,-87.14,-87.91
2344,華邦電,,20.06,1.57,16520.93,1.35,0.48
2345,智邦科技,,16.33,1.69,10979.03,2.98,2.41
2347,聯強國際,,3.46,1.04,152416.60,2.03,1.72
2348,海悅,,55.94,37.86,176.10,37.96,37.96
2349,錸德科技,,-2.56,-15.69,7518.41,-17.34,-18.15
2351,順德,,14.04,6.37,4603.48,6.86,5.43
2352,佳世達,,10.20,0.50,56824.65,0.37,0.04
2353,宏碁,,8.44,-0.32,181350.74,-0.05,0.09
2354,鴻準,,14.92,9.21,37737.25,10.68,7.99
2355,敬鵬,,15.95,9.47,9359.63,12.52,9.60
2356,英業達,,4.95,1.43,203992.06,2.24,1.56
2357,華碩,,13.36,4.33,213772.77,6.14,5.08
2358,廷鑫,,-0.13,-4.78,776.70,-4.83,-4.83
2359,所羅門,,14.30,3.44,3029.66,3.84,1.84
2360,致茂電子,,38.93,13.06,5054.98,15.08,12.69
2362,藍天,,32.46,10.71,8710.31,29.59,25.08
2363,矽統科技,,16.25,-93.89,227.95,-93.53,-93.54
2364,倫飛電腦,,18.09,-30.24,404.65,-24.87,-24.91
2365,昆盈企業,,18.28,1.51,4211.11,2.39,1.83
2367,燿華,,10.56,-0.26,6387.08,3.09,3.08
2368,金像電,,4.23,-5.99,8193.34,-6.08,-6.83
2369,菱生,,15.12,6.69,3034.74,7.49,6.57
2371,大同,,8.12,-5.75,54084.35,-8.54,-9.06
2373,震旦行,,44.91,7.36,5140.40,13.93,12.62
2374,佳能,,8.35,1.39,13679.87,1.68,1.20
2375,智寶,,16.21,3.13,912.14,12.56,11.62
2376,技嘉,,18.47,3.42,23944.90,5.31,4.44
2377,微星科技,,12.89,3.03,32683.75,3.59,2.60
2379,瑞昱,,43.85,9.76,13699.85,12.17,11.02
2380,虹光精密,,22.37,-17.59,1272.93,-15.78,-14.52
2382,廣達,,4.36,1.37,388519.55,2.99,2.25
2383,台光電子,,15.47,6.33,8260.66,6.12,4.63
2385,群光電子,,14.70,5.52,35177.49,6.89,5.60
2387,精元電腦,,12.31,3.87,5628.23,2.71,1.78
2388,威盛電子,,33.92,-58.38,2458.01,-40.84,-42.20
2390,云辰,,28.33,-13.73,444.98,11.84,8.64
2392,正崴,,10.17,1.43,47189.19,2.31,1.68
2393,億光電子,,24.60,8.36,10959.09,7.97,5.71
2395,研華,,41.29,15.65,14438.22,17.24,13.80
2397,友通資訊,,30.07,10.54,1097.67,14.13,11.61
2399,映泰,,10.10,2.12,2311.24,4.97,3.67
2401,凌陽科技,,39.84,-1.55,4116.49,2.65,2.53
2402,毅嘉科技,,14.14,4.42,4279.18,4.81,3.69
2404,漢唐,,13.84,9.36,6298.38,10.42,8.53
2405,浩鑫,,13.05,3.21,7118.72,3.10,2.77
2406,國碩科技,,7.51,0.71,4095.12,0.18,-0.63
2408,南亞科,,17.49,10.30,23080.75,9.55,9.52
2409,友達,,7.78,1.86,206579.01,0.45,0.32
2412,中華電,,35.33,21.25,112454.95,21.88,18.23
2413,環科,,12.21,-2.05,2048.92,0.68,0.07
2414,精技電腦,,9.03,1.07,6625.07,1.18,0.96
2415,錩新,,20.24,5.23,873.11,4.86,2.92
2417,圓剛,,40.61,-17.75,537.12,-12.98,-15.80
2419,仲琦,,23.44,4.83,3506.58,5.94,4.38
2420,新巨,,32.29,13.08,1722.79,16.54,13.46
2421,建準電機,,21.17,3.01,3789.30,3.94,2.77
2423,固緯,,45.52,4.70,992.43,10.60,9.51
2424,隴華電子,,33.99,22.18,124.38,22.85,22.85
2425,承啟,,7.44,5.81,2570.65,6.61,6.54
2426,鼎元,,-7.09,-29.00,1654.70,-13.84,-13.84
2427,三商電腦,,25.63,-0.71,1087.60,0.31,-0.24
2428,興勤電子,,23.12,13.02,2016.19,13.79,9.57
2429,銘旺科,,5.75,-3.87,325.72,-4.85,-4.85
2430,燦坤實業,,15.12,2.71,12653.12,2.82,2.09
2431,聯昌電子,,9.81,-1.79,1087.59,0.67,0.30
2433,互盛電,,46.25,16.60,959.76,61.00,56.96
2434,統懋,,-1.48,-17.72,257.87,-13.07,-15.69
2436,偉詮電,,21.71,1.40,850.05,7.89,6.46
2438,翔耀實業,,-20.12,-124.31,18.19,-169.86,-147.09
2439,美律,,19.32,7.62,4504.57,7.24,5.68
2440,太空梭,,4.18,-7.46,1007.58,-7.17,-7.39
2441,超豐電子,,21.16,16.94,4397.96,17.85,15.73
2442,新美齊,,21.95,-1.53,352.78,19.23,16.11
2443,新利虹,,18.88,-23.19,253.21,-20.56,-20.59
2444,兆勁,,13.40,-1.01,742.22,0.65,0.65
2448,晶電,,11.88,0.78,10392.67,1.38,1.09
2449,京元電子,,26.86,15.10,7157.91,15.98,12.98
2450,神腦,,14.84,4.15,21481.36,4.86,3.97
2451,創見資訊,,20.61,14.44,13018.93,16.56,14.39
2453,凌群,,20.86,2.27,2203.27,3.23,2.66
2454,聯發科,,42.75,15.68,57250.25,19.33,18.26
2455,全新,,34.40,27.64,1256.30,29.92,25.37
2456,奇力新,,21.41,9.75,1869.63,10.57,7.48
2457,飛宏科技,,15.75,0.27,5631.90,2.26,0.95
2458,義隆,,47.59,23.92,4026.84,25.08,20.99
2459,敦吉,,9.18,4.21,6071.89,5.00,3.37
2460,建通精密,,8.00,-2.38,1887.21,-3.95,-2.71
2461,光群雷射,,25.51,6.88,2004.91,10.33,9.19
2462,良得電,,13.49,4.17,2130.59,4.96,3.27
2464,盟立,,17.37,6.97,3200.18,7.42,6.58
2465,麗臺科技,,13.23,-9.27,909.39,-8.08,-8.09
2466,冠西電,,13.63,-10.12,483.28,-0.58,0.33
2467,志聖工業,,33.27,4.56,1706.03,13.92,10.82
2468,華經,,11.43,-1.00,674.96,0.60,0.44
2471,資通,,34.06,10.50,326.96,12.33,10.04
2472,立隆電子,,18.37,6.68,2791.49,11.44,7.61
2474,可成科技,,43.19,33.30,19692.05,48.33,38.43
2475,華映,,7.80,-5.78,27717.68,-18.30,-19.25
2476,鉅祥,,24.76,6.97,2139.96,11.06,8.59
2477,美隆電,,14.16,-2.66,1801.49,-1.51,-1.56
2478,大毅,,13.92,3.27,1808.44,3.48,3.08
2480,敦陽科技,,33.15,9.65,1796.38,10.29,8.47
2481,強茂,,10.03,-5.00,6210.93,-7.01,-6.26
2482,連宇,,35.36,-1.01,357.21,1.98,1.02
2483,百容,,20.89,3.68,784.86,7.73,5.97
2484,希華,,20.06,5.48,1169.36,7.55,5.61
2485,兆赫電子,,18.81,7.68,3766.07,11.97,10.63
2486,一詮精密,,10.52,1.76,3385.59,3.02,2.16
2488,漢平,,23.59,9.09,926.90,11.27,9.23
2489,瑞軒,,8.99,0.72,13196.68,4.73,3.98
2491,吉祥全,,3.56,-42.86,509.27,-65.14,-65.17
2492,華新科,,8.20,-4.98,6289.08,-5.34,-5.62
2493,揚博科技,,26.52,13.98,1146.24,16.92,14.08
2495,普安,,43.18,-2.61,829.31,4.02,2.36
2496,卓越成功,,28.89,-1.85,83.66,-1.31,-1.31
2497,怡利電子,,29.16,8.56,1352.77,9.96,7.62
2498,宏達電,,22.09,0.96,113455.43,1.43,1.18
2499,東貝光電,,18.82,4.91,3803.11,5.63,5.26
2501,國建,,32.89,23.90,5545.96,24.16,23.03
2504,國產,,5.67,-1.29,14180.79,0.48,0.35
2505,國揚實業,,15.05,9.78,4995.27,9.52,7.98
2506,太設,,38.81,7.09,2131.37,9.92,7.03
2509,全坤建,,42.12,-13.58,213.52,-31.14,-37.85
2511,太子,,31.35,3.73,5327.60,2.14,2.17
2515,中工,,7.37,1.49,6000.72,0.82,0.47
2516,新建,,-2.29,-4.09,4405.49,-3.85,-4.22
2520,冠德,,29.22,-2.98,1729.12,20.08,14.19
2524,京城,,45.19,37.23,2291.84,36.57,28.82
2527,宏璟,,30.57,-53.79,116.62,-91.63,-104.45
2528,皇普建設,,28.02,-839.56,2.63,-994.46,-996.13
2530,華建,,32.61,17.55,567.71,14.34,12.19
2534,宏盛,,55.53,-1021.01,35.93,-1196.63,-1217.76
2535,達工,,10.11,6.08,7681.23,6.29,5.07
2536,宏普建設,,38.40,14.14,873.24,5.15,-1.21
2537,聯上開發,,34.57,24.47,1625.24,23.69,23.15
2538,基泰建設,,9.04,-6.02,309.49,34.49,30.20
2539,櫻花建設,,34.94,26.90,956.70,26.99,25.30
2540,愛山林,,38.03,-3035.92,0.28,-3780.63,-3780.63
2542,興富發,,37.88,29.50,19149.09,29.26,23.29
2543,皇昌營造,,4.19,-0.14,1554.05,0.11,0.11
2545,皇翔,,58.32,45.71,3661.35,44.01,38.10
2546,根基,,5.02,2.76,2631.34,4.37,3.81
2547,日勝,,68.47,-23.96,892.14,-63.79,-66.36
2548,華固建設,,39.95,36.41,8420.52,36.74,35.84
2597,潤弘精密,,12.44,8.31,6667.73,8.12,6.90
2601,益航,,76.51,12.87,3927.02,4.21,-3.71
2603,長榮海運,,-0.08,-3.95,69877.43,-3.47,-3.62
2605,新興,,42.62,41.63,2579.32,38.68,34.54
2606,裕民,,4.57,0.60,3297.08,14.35,13.28
2607,榮運,,12.99,9.36,3038.47,10.59,8.76
2608,嘉里大榮,,18.81,12.69,3561.53,14.78,11.70
2609,陽明海運,,-4.22,-9.17,57388.21,-10.61,-9.23
2610,華航,,7.18,-0.71,67263.54,-1.59,-1.74
2611,志信,,19.54,-2.13,766.25,0.95,-5.59
2612,中航,,24.40,15.79,1631.17,13.14,11.82
2613,中櫃,,7.45,3.28,1251.54,2.63,2.28
2614,東森,,27.45,-3.92,5960.41,-0.86,-1.47
2615,萬海,,7.11,1.46,28646.12,2.41,1.93
2616,山隆通運,,6.27,1.31,9501.12,1.61,1.20
2617,台航,,12.60,7.41,1359.17,32.80,29.82
2618,長榮航空,,8.93,1.19,59375.84,-0.95,-1.42
2633,台灣高鐵,,35.23,32.88,17643.19,9.78,11.58
2634,漢翔公司,,10.74,7.82,11630.69,8.44,8.44
2636,台驊投控,,16.31,1.80,4006.72,1.86,1.22
2637,慧洋-KY,,21.70,19.89,4039.31,22.46,22.46
2642,宅配通,,22.87,8.87,1307.52,9.61,8.01
2701,萬企,,46.42,38.54,177.21,62.50,53.11
2702,華園,,76.66,17.04,320.79,11.61,6.60
2704,國賓,,45.59,13.94,1567.82,12.39,9.31
2705,六福,,36.29,-7.66,1222.64,-9.32,-9.32
2706,第一店,,66.08,57.90,178.79,88.65,74.49
2707,晶華酒店,,40.30,23.29,2817.89,23.55,19.59
2712,遠雄來,,31.54,4.65,208.06,2.25,1.36
2722,夏都,,56.96,23.53,294.76,24.31,19.30
2723,美食-KY,,56.26,7.28,7177.31,7.26,4.68
2727,王品,,53.94,11.69,7038.73,11.91,9.24
2731,雄獅旅遊,,15.36,2.37,7192.39,2.75,2.27
2816,旺旺保險,,34.85,8.37,2353.61,9.80,9.79
2823,中壽,,6.33,4.18,72149.07,4.22,3.76
2832,台產,,43.33,20.95,1924.60,21.39,18.22
2841,台灣土地,,98.24,44.49,438.51,35.80,32.44
2850,新產,,32.48,9.67,4864.59,9.68,8.12
2851,中再保,,6.69,4.11,7444.26,4.11,2.88
