公司代號,公司名稱,合計：共 847 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1326,台化,,13.97,9.23,75799.50,12.00,10.32
1337,再生-KY,,23.69,13.45,1234.33,13.12,9.21
1338,廣華-KY,,28.43,13.10,1881.13,12.47,9.57
1339,昭輝,,28.78,16.58,581.58,10.36,8.78
1340,勝悅-KY,,33.09,29.52,666.83,30.86,25.97
1402,遠東新,,24.67,7.41,51595.91,6.91,4.97
1410,南染,,39.55,25.65,149.85,25.76,21.30
1413,宏洲纖維,,2.00,-0.27,465.68,-0.71,-0.71
1414,東和,,5.82,-2.69,197.07,-2.96,-2.15
1416,廣豐,,28.92,15.53,2021.47,13.88,19.05
1417,嘉裕,,15.59,-14.03,893.04,-13.56,-13.60
1418,東華,,5.07,-4.22,499.28,-5.03,-5.23
1419,新紡,,25.55,0.51,304.24,-5.49,-5.27
1423,利華羊毛,,8.40,2.42,162.04,1.70,3.02
1432,大魯閣實業,,65.53,-59.11,136.44,65.44,65.44
1434,福懋興業,,16.17,9.42,10429.60,9.11,7.00
1435,中福國際,,88.12,-66.75,5.51,-111.79,-111.79
1436,華友聯,,28.02,0.38,75.96,-25.65,-29.38
1437,勤益投控,,76.11,54.88,166.40,45.15,37.06
1438,裕豐,,-42.86,-4577.55,0.05,-2902.04,-2902.04
1439,中和羊毛,,3.94,-3.22,105.61,-3.56,-3.15
1440,南紡,,11.20,-0.37,4202.15,0.63,0.26
1441,大東紡織,,3.73,-7.15,424.74,-6.18,-6.18
1442,名軒,,25.54,5.30,191.14,7.22,4.30
1443,立益紡織,,-5.91,-17.48,266.86,-49.12,-49.12
1444,力麗,,9.05,3.79,2407.51,0.08,-0.27
1445,大宇紡織,,13.19,5.02,394.59,4.18,3.37
1446,宏和,,20.20,1.60,224.24,2.19,1.22
1447,力鵬,,1.03,-3.70,3195.26,-7.29,-5.97
1449,佳和實業,,-0.70,-15.15,647.45,-17.68,-17.12
1451,年興紡織,,14.80,8.55,3071.09,9.19,7.60
1452,宏益,,16.27,10.90,499.51,11.44,7.70
1453,大將,,-14.98,-81.99,10.64,54.19,51.31
1454,台富,,10.51,2.95,416.46,2.51,1.92
1455,集盛,,4.39,0.66,2991.83,0.66,0.52
1456,怡華,,14.02,-9.64,109.24,-24.12,-24.12
1457,宜進,,7.75,2.14,1186.63,3.68,3.42
1459,聯發紡織,,6.71,1.49,769.05,-2.45,-2.71
1460,宏遠,,22.51,7.96,2126.26,6.19,5.52
1463,強盛染整,,21.69,5.39,129.08,24.61,24.68
1464,得力實業,,18.26,3.14,1853.72,2.49,5.86
1465,偉全實業,,18.94,7.24,439.19,5.99,5.76
1466,聚隆,,2.58,-4.35,867.98,-5.79,-5.36
1467,南緯實業,,18.41,1.71,1671.55,-1.03,-1.71
1468,昶和纖維,,25.87,5.88,151.96,-0.83,-0.83
1470,大統新創,,25.24,11.17,183.27,10.72,8.90
1471,首利,,-4.14,-27.72,285.30,-30.82,-31.08
1472,三洋紡,,-16.93,72.33,137.86,70.07,60.48
1473,台南企業,,23.84,8.11,2849.15,8.03,5.80
1474,弘裕,,13.15,4.63,848.20,4.52,3.76
1475,本盟光電,,-0.88,-27.73,46.58,-5.31,-5.29
1476,儒鴻,,26.71,16.71,5590.47,14.33,11.68
1477,聚陽實業,,23.10,12.35,6309.43,12.42,10.19
1503,士電,,21.79,8.71,4926.40,10.02,7.82
1504,東元電機,,27.15,8.85,11678.42,9.09,6.77
1506,正道,,19.48,4.00,413.60,2.57,1.82
1507,永大機電,,27.57,11.81,5082.55,12.38,9.62
1512,瑞利,,13.69,1.97,1051.76,0.36,-1.86
1513,中興電,,16.14,5.81,3419.63,6.01,4.30
1514,亞力電機,,16.99,7.73,1134.44,8.17,7.50
1515,力山,,24.04,1.10,762.05,0.54,0.49
1516,川飛,,3.37,1.06,164.57,10.13,10.10
1517,利奇機械,,12.75,-1.19,702.11,1.31,0.61
1519,華城電機,,18.17,-0.18,1035.94,-3.60,-3.39
1521,大億,,18.89,9.34,1432.52,12.02,10.91
1522,堤維西,,23.15,7.62,4065.65,8.40,6.45
1524,耿鼎企業,,24.68,13.99,614.64,9.74,8.07
1525,江申工業,,10.34,1.58,261.81,50.42,50.14
1526,日馳,,27.70,12.64,194.78,5.45,5.69
1527,鑽全,,32.58,24.54,970.11,21.23,17.62
1528,恩德,,33.84,2.82,787.19,3.03,3.21
1529,樂士,,22.87,14.62,94.96,18.53,18.53
1530,亞崴機電,,21.10,5.52,744.12,3.94,3.10
1531,高林股,,19.05,3.58,657.96,1.88,1.14
1532,勤美,,26.79,13.14,3517.32,11.89,9.74
1533,車王電,,35.24,8.25,581.76,6.17,4.69
1535,中宇,,9.45,4.38,2409.63,5.26,2.97
1536,和大工業,,38.50,25.82,1428.27,22.47,18.13
1537,廣隆光電,,23.74,16.82,1601.71,16.02,12.00
1538,正峰新,,21.47,-9.53,163.31,-6.95,-6.95
1539,巨庭機械,,17.42,12.95,728.96,9.74,7.94
1540,喬福機械,,24.23,13.63,143.01,10.79,8.93
1541,錩泰,,24.93,15.14,862.88,12.65,10.35
1558,伸興,,26.77,13.99,1225.53,10.09,7.43
1560,中砂,,27.21,12.68,934.51,12.51,10.38
1568,倉佑,,17.89,10.27,632.53,9.75,7.50
1582,信錦,,24.64,11.34,2047.31,10.88,7.46
1583,程泰,,26.84,9.52,1352.32,6.05,5.17
1589,永冠-KY,,34.19,20.39,1912.87,21.13,15.62
1590,亞德客-KY,,50.04,22.81,2270.01,26.94,19.39
1592,英瑞-KY,,33.78,11.75,1524.34,10.23,7.98
1598,岱宇國際,,31.03,11.06,1152.16,8.97,6.40
1603,華電,,6.83,-0.39,571.01,15.31,13.38
1604,聲寶,,25.60,4.01,2647.11,10.44,9.95
1605,華新,,6.71,3.68,31928.92,4.00,3.00
1608,華榮,,4.13,1.56,1709.39,-0.52,-0.79
1609,大亞電線,,4.87,-1.70,3198.42,-4.98,-4.77
1611,中電,,23.01,1.19,695.90,-0.51,-0.60
1612,宏泰,,6.78,1.21,729.96,1.24,0.48
1614,三洋電,,18.38,5.94,1484.71,5.86,4.82
1615,大山,,5.05,-1.70,518.39,-1.87,-1.87
1616,億泰,,5.27,-2.13,685.30,-1.40,-1.40
1617,榮星電線,,12.27,3.10,599.90,0.33,0.21
1618,合機公司,,2.17,-2.78,408.86,-2.89,-2.76
1626,艾美特-KY,,20.07,2.28,2853.84,1.76,1.17
1701,中化,,29.74,6.71,1504.57,8.50,7.14
1702,南僑投控,,37.08,12.10,3715.77,11.40,7.48
1707,葡萄王,,88.28,23.90,2008.97,24.74,20.53
1708,東鹼,,27.35,14.17,1010.21,12.53,10.42
1709,和益化工,,20.91,12.84,2420.81,10.26,8.37
1710,東聯,,6.53,1.28,3435.60,-4.64,-3.96
1711,永光化學,,25.68,8.42,2294.26,8.66,7.00
1712,興農,,27.21,4.29,4200.83,4.05,3.90
1713,國化,,17.48,8.14,135.85,14.42,12.86
1714,和桐化學,,10.33,3.02,6968.84,3.20,2.50
1717,長興材料,,24.31,8.62,8564.46,7.75,6.47
1720,生達化學,,42.97,11.19,859.02,11.94,9.89
1721,三晃,,20.22,13.75,1046.01,12.12,10.53
1722,台肥,,14.20,5.45,3192.18,2.76,2.57
1723,中碳,,26.76,21.15,1225.97,22.74,19.09
1724,台硝,,21.94,12.05,474.16,11.04,9.53
1725,元禎,,4.70,1.75,2045.89,1.17,0.93
1726,永記造漆,,29.10,15.07,1789.92,15.50,13.58
1727,中華化學,,13.69,4.71,500.56,4.22,3.38
1730,花仙子,,46.52,10.30,533.08,10.47,8.32
1731,美吾華,,44.87,8.13,349.35,5.26,3.96
1732,毛寶,,41.75,1.65,130.55,0.04,-0.44
1733,五鼎,,31.56,20.43,482.05,17.04,13.96
1734,杏輝藥品,,36.63,-8.25,501.37,-7.86,-8.35
1735,日勝化,,19.59,3.57,637.96,3.75,2.48
1736,喬山健康,,43.97,-3.90,4412.64,-1.71,-1.33
1737,臺鹽,,38.89,13.30,629.10,13.21,10.91
1762,中化合成,,39.74,8.98,266.49,7.94,6.57
1773,勝一化工,,26.54,14.23,1471.51,13.80,11.44
1776,展宇,,26.58,7.66,444.97,7.81,5.96
1783,和康生技,,41.55,-14.84,63.34,-17.37,-17.64
1786,科妍,,53.35,3.65,45.86,-1.15,-1.15
1789,台灣神隆,,42.21,19.12,1021.76,18.70,16.83
1802,台玻,,11.72,-1.80,9582.82,-3.92,-4.56
1805,寶徠,,-323.53,-1341.48,3.18,-1228.63,-1228.63
1806,冠軍,,21.89,-14.17,976.23,-9.49,-11.29
1808,潤隆,,0.33,-136.46,39.01,-106.76,-108.17
1809,中釉,,23.86,5.57,632.56,6.26,4.38
1810,和成,,21.69,-3.24,1329.96,-2.40,-3.04
1817,凱撒衛浴,,31.13,12.08,505.73,12.45,9.23
1902,台紙,,13.39,3.46,1010.18,5.97,4.73
1903,士紙,,2.08,-314.35,16.62,-339.79,-339.79
1904,正隆,,16.41,2.87,9526.38,1.75,1.19
1905,華紙,,9.10,2.19,5266.31,1.51,1.51
1906,寶隆,,12.15,0.67,205.58,-13.39,-13.39
1907,永豐餘,,16.32,1.65,15013.39,0.59,-0.11
1909,榮成,,18.92,7.48,7296.45,4.91,3.59
2002,中鋼,,6.42,1.45,64958.54,1.28,1.12
2006,東和鋼鐵,,10.30,4.45,6029.43,3.98,3.43
2007,燁興公司,,4.14,1.03,1818.72,-1.98,-1.98
2008,高興昌,,4.51,-6.61,275.38,-11.90,-11.90
2009,第一伸銅,,1.39,-0.74,641.72,-2.28,-2.14
2010,春源鋼鐵,,9.23,4.15,4075.03,4.47,3.67
2012,春雨,,18.58,4.74,1973.10,1.13,0.64
2013,中鋼構,,0.36,-2.20,3719.15,1.24,0.60
2014,中鴻,,4.65,0.71,7706.94,0.04,0.04
2015,豐興鋼鐵,,16.16,12.08,4533.95,12.44,10.37
2017,官田鋼,,8.64,-0.34,1030.97,-1.20,-1.57
2020,美亞鋼管,,15.56,9.38,1022.21,9.54,8.16
2022,聚亨,,9.17,1.63,1807.83,0.17,-0.56
2023,燁輝,,11.79,5.67,11114.65,2.91,1.85
2024,志聯工業,,9.22,3.48,317.48,2.65,2.65
2025,千興,,-4.47,-6.46,734.23,-4.06,-4.06
2027,大成鋼,,10.44,-0.10,12467.69,-1.40,-0.80
2028,威致鋼鐵,,-1.36,-3.68,1261.22,-4.56,-4.56
2029,盛餘,,15.87,10.69,2948.86,9.45,7.71
2030,彰源,,10.91,4.57,2558.07,2.85,2.25
2031,新光鋼,,15.48,9.92,1396.30,20.85,17.74
2032,新鋼工業,,5.80,1.44,672.12,1.79,1.53
2033,佳大世界,,15.62,4.64,193.66,4.15,3.42
2034,允強,,9.36,5.23,3911.34,4.21,3.65
2038,海光企業,,2.39,-0.72,1086.38,0.24,0.21
2049,上銀科技,,34.01,5.00,2984.41,3.47,2.39
2059,川湖,,58.53,44.50,980.43,31.50,28.08
2062,橋椿,,25.35,13.44,1644.10,16.22,13.06
2069,運錩,,7.99,2.37,1524.77,1.20,0.64
2101,南港輪胎,,20.02,7.90,2270.37,10.96,7.55
2102,泰豐輪胎,,25.66,9.96,1618.78,8.57,6.93
2103,台橡,,15.46,7.21,6117.40,5.58,4.01
2104,國際中橡,,28.04,17.59,3728.20,17.39,7.77
2105,正新,,32.07,18.38,29345.19,18.02,13.78
2106,建大,,27.62,11.65,7192.24,10.36,8.88
2107,厚生,,34.42,16.66,363.24,8.56,6.88
2108,南帝化工,,26.51,14.20,2251.31,12.57,10.30
2109,華豐橡膠,,26.93,12.12,1570.44,10.80,7.61
2114,鑫永銓,,38.93,29.36,373.42,25.37,21.10
2115,六暉-KY,,25.14,14.08,617.42,14.27,10.61
2201,裕隆汽車,,16.41,2.23,29461.75,3.85,2.67
2204,中華汽車,,18.77,8.07,10838.42,12.13,10.73
2206,三陽工業,,16.33,-0.62,7121.61,1.23,0.43
2207,和泰汽車,,13.66,6.08,40176.91,8.68,7.42
2208,台船公司,,3.08,0.44,4550.41,1.10,0.90
2227,裕隆日產,,15.20,4.03,9502.88,13.88,11.50
2228,劍麟,,33.01,21.05,1098.94,21.59,16.40
2231,為升,,55.65,43.17,827.32,38.19,32.69
2236,百達-KY,,27.15,12.92,496.78,12.93,9.33
2239,英利-KY,,23.76,14.23,3069.70,13.83,10.80
2301,光寶科技,,13.22,4.09,49842.06,4.47,3.33
2302,麗正,,27.00,-11.84,126.87,7.09,6.95
2303,聯電,,14.63,-0.05,34404.08,0.09,0.23
2305,全友電腦,,36.67,-18.77,163.15,8.39,4.95
2308,台達電,,26.94,8.13,47607.22,11.00,8.50
2312,金寶電子,,6.11,0.53,28289.23,3.13,2.03
2313,華通,,11.63,6.21,9389.38,3.33,2.79
2314,台揚科技,,17.86,3.82,2025.61,3.55,2.57
2316,楠梓電,,8.02,-1.29,1112.33,-4.83,-3.79
2317,鴻海,,7.05,3.69,958009.22,3.79,2.88
2321,東訊,,11.38,0.57,1002.01,0.80,0.80
2323,中環,,4.35,-11.36,2799.17,-13.18,-13.69
2324,仁寶電腦,,4.24,1.57,176649.81,1.30,0.99
2327,國巨,,24.64,14.32,7312.43,13.04,11.24
2328,廣宇,,10.45,2.32,3329.09,1.54,0.65
2329,華泰電子,,15.69,8.57,4056.85,6.82,5.63
2330,台積電,,44.88,34.63,203495.36,35.51,31.84
2331,精英,,12.68,1.91,6950.88,2.56,2.11
2332,友訊科技,,26.63,-3.17,5939.07,-2.95,-3.54
2337,旺宏,,15.54,-15.83,5086.29,-17.50,-17.51
2338,光罩,,6.43,-12.98,297.75,-20.25,-19.26
2340,光磊,,29.51,11.45,1356.21,10.40,8.56
2342,茂矽,,9.48,-5.16,331.09,-31.37,-30.03
2344,華邦電,,30.12,9.97,10086.94,9.90,8.01
2345,智邦科技,,23.17,9.10,5927.81,8.15,6.72
2347,聯強國際,,3.73,1.42,77493.11,1.91,1.64
2348,海悅,,39.80,9.21,94.93,5.67,5.67
2349,錸德科技,,3.29,-13.27,2739.58,-16.99,-18.24
2351,順德,,19.39,10.36,2061.22,10.00,8.11
2352,佳世達,,12.19,3.42,31764.18,1.62,1.34
2353,宏碁,,11.85,1.54,56315.63,0.14,0.08
2354,鴻準,,20.97,17.49,17402.82,17.20,14.05
2355,敬鵬,,18.07,13.00,6118.39,13.76,10.34
2356,英業達,,5.92,1.96,95363.59,1.98,1.43
2357,華碩,,13.63,4.22,119253.00,4.54,3.55
2358,廷鑫,,-22.04,-28.11,258.18,-25.40,-21.68
2359,所羅門,,22.30,5.64,914.43,5.39,3.63
2360,致茂電子,,44.20,14.72,2610.12,14.26,11.72
2362,藍天,,33.47,13.02,4767.95,3.90,1.47
2363,矽統科技,,54.36,-155.36,45.64,-115.19,-115.19
2364,倫飛電腦,,24.23,-6.40,271.37,-9.08,-9.17
2365,昆盈企業,,21.36,-2.59,882.47,-3.68,-3.47
2367,燿華,,4.88,-8.24,2835.40,-9.70,-9.65
2368,金像電,,9.00,-2.90,3954.39,-5.48,-4.46
2369,菱生,,11.06,1.28,1331.50,1.56,0.70
2371,大同,,9.70,-6.66,22029.51,-11.26,-12.01
2373,震旦行,,39.28,6.35,3360.49,11.49,9.52
2374,佳能,,12.16,-0.87,2774.38,-0.27,-0.61
2375,智寶,,15.16,2.76,356.70,-10.88,-11.30
2376,技嘉,,18.71,4.31,13091.17,6.13,4.14
2377,微星科技,,15.48,5.88,23509.31,6.14,4.91
2379,瑞昱,,43.96,9.17,8987.18,7.13,6.57
2380,虹光精密,,31.43,-19.78,478.44,-19.24,-21.97
2382,廣達,,4.98,1.78,197362.83,2.20,1.85
2383,台光電子,,24.79,16.59,4821.17,15.68,11.57
2385,群光電子,,15.00,3.82,16628.81,4.91,3.78
2387,精元電腦,,14.50,6.49,3270.31,6.82,5.12
2388,威盛電子,,26.30,-31.91,1189.15,5.31,4.99
2390,云辰,,18.79,-19.72,230.99,13.42,13.47
2392,正崴,,8.70,-3.33,18363.48,0.65,0.13
2393,億光電子,,25.03,7.13,6951.06,7.95,6.45
2395,研華,,41.07,14.72,10073.40,16.22,13.07
2397,友通資訊,,37.38,21.42,964.05,19.61,15.42
2399,映泰,,11.58,-2.42,777.58,-2.82,-2.69
2401,凌陽科技,,43.14,4.20,1802.17,2.82,2.02
2402,毅嘉科技,,3.84,-4.25,1338.19,-5.98,-4.08
2404,漢唐,,15.73,11.29,4045.27,10.51,8.25
2405,浩鑫,,18.27,-8.26,887.52,-7.23,-6.71
2406,國碩科技,,17.96,13.44,5554.69,12.06,9.22
2408,南亞科,,32.69,25.32,10397.56,17.74,17.74
2409,友達,,0.55,-7.17,71135.23,-7.43,-7.84
2412,中華電,,38.35,24.21,56944.16,25.08,20.95
2413,環科,,17.67,3.27,1082.87,1.96,1.47
2414,精技電腦,,10.54,2.16,3659.98,2.17,1.88
2415,錩新,,26.62,6.44,520.19,5.85,3.30
2417,圓剛,,48.38,-9.54,543.13,-8.37,-8.69
2419,仲琦,,24.05,7.05,2043.64,6.56,4.97
2420,新巨,,39.74,21.60,817.73,19.47,16.28
2421,建準電機,,20.47,2.67,2279.64,2.89,2.26
2423,固緯,,50.16,8.48,496.44,13.08,11.59
2424,隴華電子,,17.63,-354.31,1.54,-878.35,-818.41
2425,承啟,,3.98,1.79,1508.72,0.92,0.91
2426,鼎元,,23.44,10.93,721.14,4.06,3.48
2427,三商電腦,,30.11,0.41,544.44,1.71,1.37
2428,興勤電子,,28.90,14.97,1162.35,15.16,10.64
2429,銘旺科,,4.16,-2.01,229.91,2.42,2.42
2430,燦坤實業,,15.69,4.25,6290.38,3.22,2.49
2431,聯昌電子,,13.26,1.81,824.85,1.34,1.25
2433,互盛電,,37.97,16.34,805.98,13.13,10.72
2434,統懋,,-46.92,-83.95,51.28,-98.16,-104.00
2436,偉詮電,,26.81,5.21,442.02,4.90,3.99
2438,翔耀實業,,32.48,17.27,115.01,16.74,10.94
2439,美律,,15.96,0.32,2290.55,0.66,1.68
2440,太空梭,,5.54,-3.11,476.94,-3.31,-3.59
2441,超豐電子,,29.03,24.62,2473.03,24.62,21.47
2442,新美齊,,20.62,-1.51,402.79,-17.57,-17.89
2443,新利虹,,-5.92,-42.26,128.04,-36.69,-36.71
2444,兆勁,,22.42,9.02,357.68,7.42,7.42
2448,晶電,,-7.34,-23.73,6057.61,-32.14,-27.48
2449,京元電子,,27.24,14.97,4358.36,16.76,13.84
2450,神腦,,13.53,2.59,8504.68,3.44,2.96
2451,創見資訊,,22.23,14.84,5648.01,12.15,11.04
2453,凌群,,24.18,0.27,812.41,0.28,0.09
2454,聯發科,,38.11,7.88,55905.49,9.44,8.00
2455,全新,,39.24,30.88,663.27,29.16,24.18
2456,奇力新,,25.96,14.61,1205.89,14.52,12.33
2457,飛宏科技,,8.63,-7.96,2580.13,-7.79,-7.70
2458,義隆,,40.45,8.48,1399.79,8.02,6.44
2459,敦吉,,9.30,3.27,2514.69,4.06,3.31
2460,建通精密,,10.74,-1.25,761.55,-1.95,-2.10
2461,光群雷射,,26.09,8.68,1157.31,5.39,3.42
2462,良得電,,10.79,1.42,862.51,0.13,0.08
2464,盟立,,17.57,7.55,2237.81,6.26,4.98
2465,麗臺科技,,14.02,-5.74,621.02,-6.67,-6.68
2466,冠西電,,11.16,-11.98,270.56,-14.39,-14.11
2467,志聖工業,,32.05,6.89,904.36,5.36,4.87
2468,華經,,14.52,2.48,311.56,2.82,2.28
2471,資通,,31.61,6.14,188.43,7.52,6.56
2472,立隆電子,,24.93,11.29,1407.35,14.36,12.10
2474,可成科技,,42.81,34.46,16843.40,33.76,24.73
2475,華映,,1.93,-17.20,9465.79,-28.21,-29.47
2476,鉅祥,,28.79,11.21,1073.50,11.90,8.22
2477,美隆電,,23.40,8.16,742.43,11.44,9.03
2478,大毅,,21.53,9.65,869.83,8.40,6.95
2480,敦陽科技,,26.14,7.40,976.18,7.82,6.76
2481,強茂,,22.76,7.57,3165.79,9.76,7.14
2482,連宇,,50.36,6.34,207.97,5.28,4.35
2483,百容,,29.73,10.69,371.86,12.33,9.94
2484,希華,,18.76,7.12,708.69,3.51,1.38
2485,兆赫電子,,14.39,8.68,4143.58,6.38,5.32
2486,一詮精密,,9.44,-2.47,1200.14,-4.15,-2.90
2488,漢平,,28.16,16.47,666.70,16.76,13.49
2489,瑞軒,,6.68,-11.34,3895.73,33.69,26.78
2491,吉祥全,,18.10,-23.46,80.57,-20.26,-20.26
2492,華新科,,22.66,11.49,4226.44,11.58,10.22
2493,揚博科技,,30.85,18.36,630.13,19.78,16.42
2495,普安,,48.63,5.82,391.89,9.34,7.74
2496,卓越成功,,32.22,10.01,55.65,8.88,8.88
2497,怡利電子,,24.28,2.55,641.49,3.92,1.00
2498,宏達電,,9.36,-32.41,14820.98,-16.84,-17.65
2499,東貝光電,,20.88,2.79,2001.76,0.06,0.16
2501,國建,,24.54,12.83,2160.57,11.07,10.61
2504,國產,,-1.43,-10.25,7016.26,-6.54,-4.67
2505,國揚實業,,29.18,-72.30,69.86,-76.05,-76.05
2506,太設,,69.88,12.73,350.44,14.48,9.98
2509,全坤建,,39.50,14.34,189.11,10.45,8.79
2511,太子,,34.65,4.63,1811.91,6.43,5.78
2515,中工,,8.53,1.65,2660.81,2.25,1.59
2516,新建,,5.42,0.53,1172.55,0.26,2.18
2520,冠德,,29.49,12.44,2350.60,9.99,5.34
2524,京城,,40.10,23.01,380.27,14.36,12.43
2527,宏璟,,19.31,4.24,324.61,4.42,3.80
2528,皇普建設,,100.00,-12592.42,0.07,-15542.42,-15542.42
2530,華建,,31.58,25.94,2256.63,25.54,24.51
2534,宏盛,,62.51,33.98,204.18,16.49,4.88
2535,達工,,7.52,4.29,3021.01,5.75,4.79
2536,宏普建設,,29.59,28.77,3484.84,28.69,27.85
2537,聯上開發,,39.13,33.43,804.96,34.58,32.76
2538,基泰建設,,44.08,34.23,335.10,33.78,33.55
2539,櫻花建設,,36.53,26.73,471.08,26.40,23.94
2540,愛山林,,76.23,31.94,107.95,10.53,5.29
2542,興富發,,40.02,30.76,9130.63,31.47,30.60
2543,皇昌營造,,5.33,2.99,1212.27,3.59,3.26
2545,皇翔,,25.47,20.63,2612.63,17.47,15.56
2546,根基,,5.83,3.27,1913.21,3.14,2.49
2547,日勝,,60.15,-18.24,714.87,-31.06,-34.36
2548,華固建設,,31.01,-6.11,252.66,-4.62,-13.88
2597,潤弘精密,,13.66,5.00,1879.85,4.87,4.31
2601,益航,,71.19,12.74,2186.96,-17.96,-23.66
2603,長榮海運,,-9.31,-14.38,28604.21,-16.68,-16.04
2605,新興,,38.45,34.46,1189.89,35.73,32.59
2606,裕民,,-14.36,-19.04,1464.86,-43.95,-44.23
2607,榮運,,18.42,15.25,1782.36,13.31,11.01
2608,嘉里大榮,,21.03,16.37,2277.40,18.40,15.01
2609,陽明海運,,-7.76,-13.17,27120.87,-14.01,-13.50
2610,華航,,16.43,6.78,34999.02,5.33,4.31
2611,志信,,31.10,4.60,306.72,2.73,1.87
2612,中航,,28.11,16.94,813.35,11.42,9.69
2613,中櫃,,5.53,0.97,601.06,0.66,0.42
2614,東森,,25.02,-9.17,2744.08,-10.06,-10.65
2615,萬海,,8.78,1.46,14053.24,0.19,0.11
2616,山隆通運,,10.42,2.08,3312.21,2.31,1.88
2617,台航,,1.42,-2.81,566.59,1.56,1.59
2618,長榮航空,,14.53,6.18,34906.09,4.37,3.44
2633,台灣高鐵,,38.04,35.79,9983.12,13.39,11.16
2634,漢翔公司,,15.43,11.46,6329.02,9.05,7.64
2636,台驊投控,,18.74,0.36,2213.86,1.00,0.29
2637,慧洋-KY,,19.54,18.15,2750.12,30.89,30.84
2642,宅配通,,19.27,5.33,672.36,8.28,7.14
2701,萬企,,49.17,41.59,95.23,103.49,87.36
2702,華園,,76.34,15.08,328.74,11.41,6.32
2704,國賓,,39.76,14.93,965.64,14.78,11.94
2705,六福,,26.45,-7.27,768.87,-8.97,-8.96
2706,第一店,,76.16,67.04,86.70,172.62,145.89
2707,晶華酒店,,33.50,18.37,1724.56,17.97,14.64
2712,遠雄來,,37.98,11.83,114.17,12.70,10.54
2722,夏都,,48.26,13.75,144.98,13.94,11.56
2723,美食-KY,,56.14,9.02,5468.80,9.27,6.94
2727,王品,,48.90,4.54,4199.41,3.94,2.92
2731,雄獅旅遊,,14.04,1.30,4584.81,1.98,1.65
2739,寒舍餐旅,,40.00,9.48,1141.51,10.34,8.61
2748,雲品,,35.57,22.90,355.60,22.09,18.33
2816,旺旺保險,,30.40,3.09,1507.64,3.59,3.60
2823,中壽,,8.85,6.68,49195.15,6.71,5.47
