公司代號,公司名稱,合計：共 862 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1324,地球工業,,16.14,2.67,1447.40,3.60,2.97
1325,恒大,,9.01,2.41,1205.43,5.91,4.70
1326,台化,,4.43,1.01,401453.74,3.91,3.49
1337,再生-KY,,34.60,26.33,5381.77,28.44,21.06
1338,廣華-KY,,22.79,10.79,8404.24,10.58,7.54
1339,昭輝,,35.94,23.97,1439.88,26.28,20.93
1340,勝悅-KY,,37.46,33.25,3094.51,35.82,30.19
1402,遠東新,,20.32,5.04,235506.64,9.17,7.30
1410,南染,,31.39,19.46,637.51,21.23,17.51
1413,宏洲纖維,,-3.53,-6.45,3511.56,-7.00,-7.04
1414,東和,,5.34,0.41,1312.55,3.48,3.49
1416,廣豐,,22.30,-1.41,1161.92,45.81,41.36
1417,嘉裕,,28.27,-5.77,3286.77,0.61,0.89
1418,東華,,-0.79,-9.22,2008.92,-7.83,-7.97
1419,新紡,,24.54,-1.96,1176.18,9.18,8.87
1423,利華羊毛,,-1.86,-7.35,689.87,-7.40,-10.82
1432,大魯閣實業,,47.37,-126.77,131.83,-46.77,-110.60
1434,福懋興業,,11.91,6.01,48191.11,8.66,7.93
1435,中福國際,,88.07,-26.92,26.91,-6.15,-6.15
1436,華友聯,,29.53,20.91,1581.33,20.89,20.30
1437,勤益投控,,21.12,8.75,1091.67,21.72,19.80
1438,裕豐,,76.46,9.98,12.42,35.50,29.36
1439,中和羊毛,,3.72,-3.45,423.79,0.22,0.18
1440,南紡,,8.41,1.03,20764.98,2.56,1.82
1441,大東紡織,,-2.38,-13.86,1662.34,-11.79,-11.70
1442,名軒,,43.19,31.90,1455.97,33.28,28.51
1443,立益紡織,,-3.21,-14.75,1746.39,-13.59,-13.66
1444,力麗,,4.16,-0.47,11532.92,2.48,2.01
1445,大宇紡織,,7.08,0.49,1908.68,1.57,1.52
1446,宏和,,19.60,0.41,840.03,2.57,1.58
1447,力鵬,,3.34,0.21,22363.19,1.85,1.55
1449,佳和實業,,0.41,-10.66,3455.80,0.74,-0.18
1451,年興紡織,,8.03,2.22,13213.13,6.75,5.24
1452,宏益,,11.41,7.12,2119.91,9.33,8.20
1453,大將,,-8.51,-24.99,233.41,-19.07,-20.08
1454,台富,,8.43,2.35,2108.20,3.51,3.25
1455,集盛,,2.29,-0.16,18172.17,0.47,0.32
1456,怡華,,1.22,-10.55,908.53,-123.45,-123.20
1457,宜進,,6.95,2.89,4418.06,2.45,2.32
1459,聯發紡織,,4.35,0.10,4068.02,5.11,4.35
1460,宏遠,,17.77,3.95,8158.22,5.39,4.58
1463,強盛染整,,20.05,4.78,534.74,11.80,16.72
1464,得力實業,,14.19,0.00,5684.57,15.81,15.68
1465,偉全實業,,12.02,3.40,2697.56,6.38,5.80
1466,聚隆,,7.22,0.31,5011.57,1.29,1.08
1467,南緯實業,,19.26,1.82,7185.60,1.73,0.89
1468,昶和纖維,,7.83,-13.66,588.34,-11.29,-11.29
1470,大統新創,,21.41,9.78,744.31,10.77,8.92
1471,首利,,2.54,-4.54,3857.16,-1.79,-2.04
1472,三洋紡,,0.50,-6.08,981.56,-6.51,-6.59
1473,台南企業,,18.05,-5.57,9137.37,-0.37,-1.52
1474,弘裕,,7.89,0.88,3533.65,2.09,1.61
1475,本盟光電,,-10.49,-32.69,221.13,-33.15,-33.12
1476,儒鴻,,26.25,16.83,20842.75,17.94,14.41
1477,聚陽實業,,21.67,9.99,20888.80,10.03,8.16
1503,士電,,20.36,6.37,19802.93,8.37,6.73
1504,東元電機,,24.86,8.17,53820.60,10.60,8.19
1506,正道,,15.54,1.97,1566.41,0.58,0.48
1507,永大機電,,25.89,11.26,23875.78,12.02,8.61
1512,瑞利,,10.53,-4.13,3936.33,-4.45,-5.83
1513,中興電,,17.86,5.79,11320.76,7.57,5.97
1514,亞力電機,,13.50,1.80,3403.12,3.40,3.26
1515,力山,,19.80,3.34,3606.27,4.81,4.05
1516,川飛,,8.46,2.59,209.10,12.03,15.62
1517,利奇機械,,15.15,6.20,3882.82,9.39,6.83
1519,華城電機,,19.10,6.39,5123.37,6.36,5.10
1521,大億,,17.96,7.84,4962.42,9.14,7.53
1522,堤維西,,20.04,3.90,18762.44,5.35,4.09
1524,耿鼎企業,,14.26,0.64,2474.25,0.35,0.27
1525,江申工業,,11.24,1.91,1185.71,30.05,26.95
1526,日馳,,23.07,7.48,756.00,8.07,7.18
1527,鑽全,,28.40,19.04,3143.23,37.16,30.79
1528,恩德,,23.53,-0.95,3268.62,1.30,0.49
1529,樂士,,-6.22,-43.25,105.63,-26.63,-62.48
1530,亞崴機電,,21.92,7.88,3913.31,9.25,7.15
1531,高林股,,17.28,3.63,2777.86,7.64,7.27
1532,勤美,,22.61,11.11,16933.76,10.33,6.97
1533,車王電,,36.09,11.56,2657.65,11.79,8.58
1535,中宇,,9.94,5.17,10351.52,8.28,6.58
1536,和大工業,,30.54,17.97,4236.50,20.43,16.80
1537,廣隆光電,,19.19,12.43,6765.83,13.27,10.00
1538,正峰新,,13.85,-10.33,865.70,-6.15,-6.15
1539,巨庭機械,,10.38,5.23,2503.52,6.77,5.25
1540,喬福機械,,26.50,14.20,1129.63,20.55,17.58
1541,錩泰,,15.27,5.19,2688.03,7.27,6.04
1558,伸興,,24.21,15.10,6246.37,17.24,13.40
1560,中砂,,32.98,19.66,4354.82,18.89,15.00
1568,倉佑,,15.47,6.49,2238.88,6.59,5.02
1582,信錦,,22.84,11.92,10062.57,12.36,8.51
1583,程泰,,26.57,11.49,7817.22,14.04,10.89
1587,吉茂,,25.50,7.04,1337.86,6.83,5.19
1589,永冠-KY,,31.33,18.72,7206.29,18.33,13.90
1590,亞德客-KY,,54.94,28.51,8378.96,28.51,21.32
1592,英瑞-KY,,30.25,6.83,4798.74,5.25,3.50
1598,岱宇國際,,25.05,5.90,4764.37,7.28,5.74
1603,華電,,10.97,5.45,2627.35,11.10,9.54
1604,聲寶,,21.62,1.71,10331.14,6.48,6.23
1605,華新,,4.64,2.15,162987.38,2.25,1.56
1608,華榮,,0.60,-1.39,9917.44,0.98,0.81
1609,大亞電線,,3.99,-1.48,16014.76,0.42,0.36
1611,中電,,22.78,2.23,2857.49,-10.42,-9.68
1612,宏泰,,4.50,-0.64,3805.71,7.20,6.85
1614,三洋電,,18.58,5.95,5290.25,5.21,4.25
1615,大山,,5.25,1.39,2728.04,3.33,3.05
1616,億泰,,1.77,-4.19,3834.75,-5.95,-4.94
1617,榮星電線,,8.40,1.80,3610.15,2.00,1.27
1618,合機公司,,0.93,-5.46,1807.62,-1.57,-0.75
1626,艾美特-KY,,18.16,-1.79,12117.83,-2.71,-2.74
1701,中化,,30.63,5.26,5297.43,8.17,6.62
1702,南僑投控,,33.16,10.64,14831.85,10.64,6.80
1707,葡萄王,,88.51,25.46,6282.86,26.89,22.07
1708,東鹼,,31.08,18.97,4188.34,19.93,15.60
1709,和益化工,,8.39,1.90,11074.65,2.30,1.83
1710,東聯,,8.25,2.73,14126.33,0.30,0.45
1711,永光化學,,22.71,6.84,9899.88,7.56,5.94
1712,興農,,25.35,4.25,17287.68,3.82,2.96
1713,國化,,16.74,8.40,748.78,14.17,12.29
1714,和桐化學,,4.08,0.31,56677.33,-1.80,-2.05
1717,長興材料,,19.28,7.00,40343.33,7.45,5.73
1720,生達化學,,43.93,11.45,3295.66,13.92,11.64
1721,三晃,,8.29,-2.09,1578.26,0.48,0.48
1722,台肥,,16.63,9.48,17510.27,16.26,17.52
1723,中碳,,31.74,26.74,8904.30,28.84,24.58
1724,台硝,,13.28,3.69,1350.16,3.72,3.03
1725,元禎,,3.95,1.70,10472.67,1.95,1.64
1726,永記造漆,,28.25,15.72,8302.61,14.95,12.47
1727,中華化學,,14.22,5.92,2226.22,5.98,5.02
1730,花仙子,,46.00,7.95,1595.88,9.42,7.47
1731,美吾華,,45.72,6.18,1232.87,7.77,6.53
1732,毛寶,,39.36,-2.22,579.21,-1.98,-1.77
1733,五鼎,,29.33,16.18,1788.93,17.83,15.04
1734,杏輝藥品,,41.01,5.46,2642.15,7.85,3.75
1735,日勝化,,12.99,2.36,4492.85,1.97,1.26
1736,喬山健康,,46.19,8.11,16551.04,19.80,15.94
1737,臺鹽,,35.30,6.35,2597.18,9.46,8.26
1760,寶齡富錦,,60.04,6.35,1014.41,7.35,4.68
1762,中化合成,,31.35,2.47,946.70,4.00,1.58
1773,勝一化工,,16.16,7.26,7283.32,8.56,7.20
1776,展宇,,17.86,4.87,2469.91,5.60,4.28
1783,和康生技,,39.10,-11.64,245.69,-7.69,-7.75
1786,科妍,,50.22,-22.34,158.28,-13.99,-13.99
1789,台灣神隆,,39.06,13.65,4097.84,14.70,11.81
1802,台玻,,6.70,-6.01,41570.02,-0.40,-0.78
1805,寶徠,,14.25,0.75,1031.79,0.87,0.87
1806,冠軍,,30.00,4.47,6963.35,-4.48,-7.19
1808,潤隆,,23.30,15.54,4596.68,14.72,14.54
1809,中釉,,21.86,5.56,3578.57,6.21,4.88
1810,和成,,27.02,2.38,5984.33,4.10,3.13
1817,凱撒衛浴,,30.06,12.28,1948.05,12.34,9.35
1902,台紙,,13.90,4.70,6764.18,1.68,0.56
1903,士紙,,5.27,-15.35,1552.11,-28.69,-28.69
1904,正隆,,16.01,2.91,44870.32,1.33,0.55
1905,華紙,,6.59,-0.58,21144.93,0.06,0.06
1906,寶隆,,17.99,-0.38,434.05,46.78,44.31
1907,永豐餘,,15.42,1.05,60896.40,2.06,1.43
1909,榮成,,19.24,7.40,27487.94,4.35,3.19
2002,中鋼,,11.97,8.13,366510.70,7.80,6.60
2006,東和鋼鐵,,8.05,3.79,35892.19,3.59,2.94
2007,燁興公司,,-2.71,-6.27,7231.69,-8.67,-8.61
2008,高興昌,,-6.75,-16.31,1489.23,-17.05,-24.80
2009,第一伸銅,,0.85,-0.90,4087.76,3.60,3.28
2010,春源鋼鐵,,6.33,1.94,20431.33,2.61,2.09
2012,春雨,,15.31,2.83,9176.59,2.89,2.05
2013,中鋼構,,2.96,0.79,17282.77,1.71,1.48
2014,中鴻,,3.49,0.72,37132.67,0.57,0.56
2015,豐興鋼鐵,,8.50,5.99,30171.47,6.56,5.53
2017,官田鋼,,6.22,-0.12,5900.41,-0.30,-0.70
2020,美亞鋼管,,11.42,5.88,5678.69,5.67,4.70
2022,聚亨,,6.41,0.49,9006.82,0.58,0.18
2023,燁輝,,7.32,2.38,60567.32,2.25,1.55
2024,志聯工業,,11.56,5.80,1726.35,5.65,7.70
2025,千興,,0.85,-1.28,5147.83,-1.65,-1.65
2027,大成鋼,,17.51,6.70,50811.76,5.74,4.19
2028,威致鋼鐵,,-2.54,-5.24,10009.16,-6.13,-6.13
2029,盛餘,,11.14,5.39,16182.61,3.73,2.61
2030,彰源,,10.86,4.35,13958.64,3.37,2.80
2031,新光鋼,,5.76,5.60,8653.50,3.09,2.57
2032,新鋼工業,,4.90,1.72,3482.72,2.18,1.65
2033,佳大世界,,9.95,0.18,805.56,-2.01,-1.98
2034,允強,,8.58,4.23,25424.37,4.45,3.87
2038,海光企業,,0.19,-1.43,10940.11,-1.61,-1.35
2049,上銀科技,,38.38,18.88,15087.34,19.29,15.03
2059,川湖,,54.86,42.01,4282.20,50.46,42.24
2062,橋椿,,22.36,11.06,6169.79,12.78,10.08
2101,南港輪胎,,17.11,5.40,12356.78,4.45,2.70
2102,泰豐輪胎,,21.30,6.89,7664.61,7.39,5.52
2103,台橡,,12.44,6.09,31868.57,4.86,3.90
2104,國際中橡,,16.89,8.90,22004.57,17.34,11.48
2105,正新,,27.83,16.42,129014.06,16.49,12.49
2106,建大,,26.45,12.91,33292.51,13.75,11.05
2107,厚生,,66.78,60.42,5543.68,63.32,58.96
2108,南帝化工,,13.52,3.08,8199.17,4.09,3.14
2109,華豐橡膠,,22.46,7.72,6861.03,16.26,13.41
2114,鑫永銓,,33.77,26.05,2155.19,27.90,22.99
2115,六暉-KY,,21.02,11.10,2633.76,11.30,8.75
2201,裕隆汽車,,14.39,0.34,120610.52,2.99,2.33
2204,中華汽車,,16.86,5.48,35951.43,9.01,7.85
2206,三陽工業,,12.70,-2.31,36457.25,-0.40,-0.96
2207,和泰汽車,,12.67,5.63,160214.14,7.63,6.42
2208,台船公司,,3.99,1.99,25497.65,2.08,1.78
2227,裕隆日產,,13.03,2.37,33176.84,24.19,19.66
2228,劍麟,,30.91,16.24,3506.99,17.80,13.87
2231,為升,,50.43,38.09,2155.18,40.86,34.59
2236,百達-KY,,30.19,11.56,1655.76,9.56,7.55
2239,英利-KY,,17.47,10.34,13420.41,11.52,8.51
2301,光寶科技,,12.25,3.09,230631.97,3.36,2.46
2302,麗正,,24.75,11.96,614.31,20.20,19.47
2303,聯電,,22.75,7.20,140012.08,9.65,8.20
2305,全友電腦,,39.75,-6.77,798.73,20.35,18.84
2308,台達電,,27.01,11.97,190635.12,13.91,11.70
2312,金寶電子,,5.93,2.17,55627.89,4.36,4.12
2313,華通,,14.24,8.42,33849.51,7.93,5.87
2314,台揚科技,,10.80,-6.73,6263.05,-8.32,-8.63
2316,楠梓電,,12.35,4.58,7330.24,5.72,4.97
2317,鴻海,,6.93,3.40,4213172.32,4.13,3.14
2321,東訊,,8.98,-0.21,6164.73,-0.55,-0.59
2323,中環,,2.56,-9.61,16136.59,-10.15,-10.72
2324,仁寶電腦,,3.83,1.38,845700.75,1.15,0.89
2327,國巨,,26.08,14.90,27026.98,17.87,14.40
2328,廣宇,,8.43,1.75,17181.49,3.43,2.20
2329,華泰電子,,14.44,7.16,13831.27,7.40,4.93
2330,台積電,,49.52,38.79,762806.47,39.60,34.58
2331,精英,,9.97,2.89,55895.31,3.64,2.33
2332,友訊科技,,27.30,1.01,30305.80,0.47,0.37
2337,旺宏,,12.31,-28.21,22414.21,-28.86,-28.92
2338,光罩,,18.78,2.05,1766.62,4.71,3.21
2340,光磊,,26.47,11.82,6317.38,10.57,8.89
2342,茂矽,,-31.96,-49.40,1642.00,-24.81,-25.41
2344,華邦電,,28.40,9.63,37989.66,10.37,8.45
2345,智邦科技,,15.26,1.13,22847.90,3.08,2.82
2347,聯強國際,,3.48,1.34,331532.59,1.88,1.59
2348,海悅,,31.56,19.75,1850.79,19.04,19.04
2349,錸德科技,,-8.93,-25.24,12354.00,-27.96,-30.25
2351,順德,,17.84,9.55,9797.86,10.09,7.97
2352,佳世達,,11.28,2.19,133510.92,2.76,2.50
2353,宏碁,,8.78,0.82,329684.27,0.79,0.54
2354,鴻準,,18.19,11.57,83895.14,13.07,11.18
2355,敬鵬,,13.56,7.82,21303.66,11.01,8.18
2356,英業達,,5.36,1.63,435599.97,2.22,1.53
2357,華碩,,13.70,4.55,477408.05,5.32,4.13
2358,廷鑫,,1.97,-1.86,1826.29,-2.32,-1.99
2359,所羅門,,19.81,7.70,5162.25,9.95,7.61
2360,致茂電子,,39.25,11.83,10307.09,14.76,12.56
2362,藍天,,35.57,13.66,19054.12,17.77,12.24
2363,矽統科技,,34.04,-66.19,432.32,-26.60,-27.13
2364,倫飛電腦,,17.91,-26.44,852.63,-21.11,-23.27
2365,昆盈企業,,18.51,1.54,7598.84,2.19,1.67
2367,燿華,,13.36,1.89,13875.99,3.79,3.70
2368,金像電,,14.86,5.10,20084.21,4.28,3.13
2369,菱生,,12.47,3.66,5935.93,4.18,3.15
2371,大同,,14.11,-0.65,112609.28,-2.14,-2.65
2373,震旦行,,44.04,7.43,11055.09,11.95,10.51
2374,佳能,,8.80,0.44,24180.17,0.89,0.71
2375,智寶,,16.89,4.98,1632.31,9.86,7.52
2376,技嘉,,17.36,3.31,54541.69,5.40,4.40
2377,微星科技,,13.56,4.23,84901.77,4.21,3.55
2379,瑞昱,,43.67,9.01,31263.30,13.71,12.45
2380,虹光精密,,27.20,-4.72,2792.41,-2.23,-3.04
2382,廣達,,4.51,1.51,926321.31,2.63,2.08
2383,台光電子,,18.17,9.70,18884.75,9.73,8.16
2385,群光電子,,15.66,5.84,80110.69,7.00,5.81
2387,精元電腦,,13.31,6.45,16300.82,6.05,4.44
2388,威盛電子,,26.80,-16.79,6511.11,-23.20,-24.57
2390,云辰,,29.03,-2.39,1245.12,-4.01,-6.10
2392,正崴,,11.71,1.91,91068.48,3.12,2.08
2393,億光電子,,24.77,8.64,30569.45,9.00,7.13
2395,研華,,40.28,15.42,35731.70,16.95,13.80
2397,友通資訊,,32.77,13.63,2627.07,16.00,12.84
2399,映泰,,8.68,-0.59,4150.65,-0.95,-1.59
2401,凌陽科技,,40.71,2.52,8709.94,7.01,6.36
2402,毅嘉科技,,16.96,9.93,11226.32,11.88,9.53
2404,漢唐,,18.03,9.38,6949.51,15.61,11.10
2405,浩鑫,,13.45,-2.00,6767.80,-3.85,-3.78
2406,國碩科技,,11.07,4.04,13287.08,6.89,5.05
2408,南亞科,,45.14,38.29,49107.62,64.62,57.41
2409,友達,,11.88,5.43,408178.75,4.90,4.43
2412,中華電,,34.52,19.77,226608.69,20.55,17.28
2413,環科,,18.14,3.21,4324.85,1.62,1.22
2414,精技電腦,,9.13,2.01,15431.11,2.07,1.72
2415,錩新,,23.50,7.85,2133.86,13.78,8.65
2417,圓剛,,40.20,-24.01,812.59,-18.44,-18.25
2419,仲琦,,25.22,4.24,6122.61,5.06,3.82
2420,新巨,,36.32,16.62,3406.47,20.64,17.35
2421,建準電機,,20.49,4.38,9533.35,5.51,4.05
2423,固緯,,46.54,6.81,2166.79,9.89,8.08
2424,隴華電子,,40.06,-13.03,51.41,23.69,-12.24
2425,承啟,,5.95,3.92,5864.54,4.87,4.63
2426,鼎元,,15.71,6.98,4802.08,7.58,7.57
2427,三商電腦,,31.51,-0.22,1926.60,1.53,1.14
2428,興勤電子,,27.07,15.66,4555.97,18.30,13.95
2429,銘旺科,,-3.97,-10.71,823.48,-11.14,-12.12
2430,燦坤實業,,15.80,2.12,23384.14,2.11,-0.18
2431,聯昌電子,,12.44,1.84,4307.92,3.40,3.30
2433,互盛電,,43.77,16.94,2373.25,24.32,20.94
2434,統懋,,-13.32,-58.98,256.36,107.43,105.71
2436,偉詮電,,22.40,-0.94,1877.07,11.41,11.13
2438,翔耀實業,,41.00,21.15,351.64,23.75,14.59
2439,美律,,24.13,11.68,12316.00,12.66,10.38
2440,太空梭,,7.56,-1.05,2535.81,-0.02,-0.44
2441,超豐電子,,27.79,23.88,10332.74,24.84,21.88
2442,新美齊,,24.31,3.59,964.51,16.01,14.07
2443,新利虹,,15.15,-39.55,347.36,-3.74,-36.86
2444,兆勁,,14.67,1.84,1632.70,2.97,2.97
2448,晶電,,19.04,8.62,27713.16,7.92,6.51
2449,京元電子,,29.99,18.01,16277.77,19.16,15.73
2450,神腦,,12.70,0.67,41351.76,1.55,1.33
2451,創見資訊,,20.36,13.77,27219.50,16.17,13.72
2453,凌群,,22.00,1.74,4629.30,2.51,2.12
2454,聯發科,,48.75,22.17,213062.92,24.57,21.78
2455,全新,,34.77,25.30,2073.37,27.23,22.59
2456,奇力新,,23.40,11.72,3949.31,12.00,9.19
2457,飛宏科技,,13.92,0.14,12435.98,2.39,1.19
2458,義隆,,45.85,18.63,7686.32,21.94,18.25
2459,敦吉,,11.75,5.56,10633.69,6.44,4.79
2460,建通精密,,13.37,3.70,3945.08,3.55,2.23
2461,光群雷射,,26.62,6.46,4215.58,5.44,4.57
2462,良得電,,11.43,2.56,4496.15,4.40,3.36
2464,盟立,,17.68,5.61,6863.94,6.50,5.55
2465,麗臺科技,,14.89,-5.99,2129.48,-6.62,-6.64
2466,冠西電,,12.20,-6.31,1272.68,-8.79,-9.78
2467,志聖工業,,33.43,5.69,3740.40,7.57,6.11
2468,華經,,11.99,2.02,1531.41,3.41,2.75
2471,資通,,32.68,7.68,647.67,11.00,9.50
2472,立隆電子,,23.03,11.07,6071.95,13.91,10.56
2474,可成科技,,47.22,36.23,55277.37,42.59,32.36
2475,華映,,11.31,-3.74,56391.38,-5.88,-6.48
2476,鉅祥,,27.57,11.14,4741.80,13.98,9.81
2477,美隆電,,8.64,-5.21,3753.71,-5.94,-5.81
2478,大毅,,14.98,3.31,4038.19,5.50,4.47
2480,敦陽科技,,26.02,7.33,4413.23,7.43,6.07
2481,強茂,,18.22,5.41,17330.55,1.51,-0.06
2482,連宇,,35.50,-5.15,733.11,-1.91,-1.52
2483,百容,,24.65,6.87,1634.36,12.03,11.20
2484,希華,,21.03,9.01,2728.48,11.90,10.75
2485,兆赫電子,,16.49,3.95,7687.77,9.33,7.41
2486,一詮精密,,11.15,2.98,7081.25,3.66,2.85
2488,漢平,,22.01,8.58,2017.13,11.57,9.03
2489,瑞軒,,11.83,0.33,17835.36,5.46,4.81
2491,吉祥全,,8.07,-23.55,640.05,23.60,23.48
2492,華新科,,14.94,2.87,14483.33,4.83,4.42
2493,揚博科技,,29.93,16.77,2359.32,18.42,15.89
2495,普安,,45.56,6.78,1720.01,13.16,10.95
2496,卓越成功,,-35.88,-87.39,108.21,-83.76,-83.98
2497,怡利電子,,31.55,15.46,3590.49,18.19,14.94
2498,宏達電,,21.69,0.36,187911.20,1.06,0.79
2499,東貝光電,,20.56,7.04,9027.65,4.85,4.13
2501,國建,,43.69,30.31,9892.38,31.83,28.93
2504,國產,,9.65,2.54,35077.51,3.68,3.05
2505,國揚實業,,31.88,6.14,1556.66,2.58,3.23
2506,太設,,43.31,14.21,3875.12,15.59,10.33
2509,全坤建,,45.79,-529.01,36.59,-563.09,-564.14
2511,太子,,26.81,12.69,19424.47,13.09,12.25
2515,中工,,8.53,2.92,13898.65,2.56,3.84
2516,新建,,2.87,1.29,11772.86,1.52,1.27
2520,冠德,,37.76,26.32,13165.66,25.35,23.03
2524,京城,,48.19,39.07,3248.33,36.75,30.03
2527,宏璟,,21.97,16.99,4977.11,19.17,17.48
2528,皇普建設,,32.65,14.83,348.91,18.71,16.09
2530,華建,,55.77,-1295.91,9.85,-1877.43,-1879.21
2534,宏盛,,36.30,-4.71,973.14,-16.70,-24.37
2535,達工,,8.83,5.07,11381.48,5.08,4.55
2536,宏普建設,,39.06,30.18,4499.98,27.48,25.30
2537,聯上開發,,38.03,29.34,1083.91,26.77,26.12
2538,基泰建設,,67.72,53.60,2305.41,60.05,56.45
2539,櫻花建設,,39.32,32.39,3706.38,32.34,29.85
2540,愛山林,,28.50,8.32,1150.49,6.76,6.70
2542,興富發,,37.86,30.05,37515.17,29.78,28.65
2543,皇昌營造,,7.34,5.30,5474.79,6.39,5.59
2545,皇翔,,59.28,43.60,4653.85,41.16,39.44
2546,根基,,6.83,3.54,5524.86,4.07,3.22
2547,日勝,,46.96,0.25,3785.42,-5.98,-10.87
2548,華固建設,,36.87,26.33,6441.83,26.61,22.34
2597,潤弘精密,,13.11,8.43,14205.73,10.24,9.28
2601,益航,,75.86,18.04,8768.63,11.92,5.54
2603,長榮海運,,5.09,2.62,144284.37,2.25,1.42
2605,新興,,36.61,32.30,4468.38,28.33,28.87
2606,裕民,,19.76,16.11,9140.95,25.95,22.79
2607,榮運,,14.37,10.20,6730.46,13.05,10.03
2608,嘉里大榮,,20.09,14.42,8207.93,14.87,12.21
2609,陽明海運,,4.26,2.07,134777.86,0.76,0.39
2610,華航,,9.05,1.67,150581.74,0.24,-0.40
2611,志信,,23.25,0.01,1438.38,4.89,4.31
2612,中航,,25.90,16.03,3491.28,11.36,9.53
2613,中櫃,,9.98,5.55,2650.06,5.17,4.24
2614,東森,,8.03,-21.41,12813.38,-28.05,-28.94
2615,萬海,,13.65,8.07,66974.24,9.82,7.94
2616,山隆通運,,5.99,1.13,20289.82,1.50,1.17
2617,台航,,12.62,8.09,2897.52,14.58,10.54
2618,長榮航空,,9.20,1.98,133090.01,0.04,-0.59
2633,台灣高鐵,,33.24,30.84,38508.78,6.90,14.33
2634,漢翔公司,,11.09,5.84,24924.04,7.38,7.51
2636,台驊投控,,17.05,2.30,9729.51,2.81,2.11
2637,慧洋-KY,,20.66,19.10,9056.88,19.92,19.91
2642,宅配通,,20.21,5.78,2567.27,7.15,6.08
2701,萬企,,48.44,39.99,372.17,89.02,75.33
2702,華園,,77.02,15.18,704.27,13.76,8.92
2704,國賓,,40.22,11.86,3479.53,14.34,11.79
2705,六福,,33.12,0.48,2861.55,2.23,2.24
2706,第一店,,68.12,58.40,369.02,127.64,107.37
2707,晶華酒店,,37.71,20.89,6332.39,21.68,17.97
2712,遠雄來,,40.15,19.47,603.04,19.49,16.30
2722,夏都,,58.35,29.27,714.03,29.49,24.11
2723,美食-KY,,56.27,4.73,17921.24,5.09,3.03
2727,王品,,51.08,7.15,16916.54,7.05,5.25
2731,雄獅旅遊,,13.86,1.96,17689.51,2.66,2.17
2739,寒舍餐旅,,40.77,7.25,4454.83,8.18,6.38
