公司代號,公司名稱,合計：共 877 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1340,勝悅-KY,,34.45,31.41,1583.06,33.45,28.16
1402,遠東新,,24.43,7.59,106563.58,7.31,5.70
1410,南染,,39.24,26.00,312.85,26.55,21.85
1413,宏洲纖維,,0.96,-1.41,991.38,-1.87,-1.87
1414,東和,,6.20,-1.24,470.75,-1.12,-1.25
1416,廣豐,,28.96,13.13,3356.98,34.52,33.86
1417,嘉裕,,19.36,-13.32,1576.91,-4.32,-1.70
1418,東華,,4.73,-5.06,889.85,-6.08,-6.32
1419,新紡,,23.56,-2.14,613.98,-5.08,-4.43
1423,利華羊毛,,7.60,2.04,329.54,2.39,2.82
1432,大魯閣實業,,76.35,-45.10,385.91,-9.94,8.01
1434,福懋興業,,15.56,8.65,20792.74,7.91,5.96
1435,中福國際,,90.07,-38.41,12.91,-50.67,-50.67
1436,華友聯,,23.64,12.19,495.01,4.43,3.33
1437,勤益投控,,66.45,45.68,307.82,114.11,107.72
1438,裕豐,,-31.58,-7266.67,0.06,-4401.75,-4401.75
1439,中和羊毛,,3.44,-4.25,186.57,-3.31,-3.01
1440,南紡,,11.07,0.15,8992.36,2.77,2.01
1441,大東紡織,,-0.98,-11.81,832.79,-11.32,-11.32
1442,名軒,,23.20,15.33,1303.45,10.81,9.79
1443,立益紡織,,-1.01,-11.38,557.96,-32.42,-32.51
1444,力麗,,8.41,2.97,4849.65,1.55,1.19
1445,大宇紡織,,13.99,5.40,836.03,5.80,4.78
1446,宏和,,23.41,4.03,472.51,5.21,3.51
1447,力鵬,,4.23,-0.35,6840.56,-1.89,-1.82
1449,佳和實業,,2.96,-10.54,1414.14,-11.64,-11.46
1451,年興紡織,,13.80,7.62,6622.62,8.08,6.68
1452,宏益,,15.91,10.32,966.69,10.88,8.12
1453,大將,,-7.07,-61.57,26.03,5.44,-0.41
1454,台富,,13.40,5.56,930.02,5.43,3.87
1455,集盛,,5.37,1.69,6286.92,1.39,1.04
1456,怡華,,16.27,-1.70,220.70,-13.51,-13.51
1457,宜進,,7.57,1.58,2321.60,4.55,3.29
1459,聯發紡織,,5.07,-0.48,1427.78,-2.17,-2.42
1460,宏遠,,21.85,6.22,4145.57,5.78,4.86
1463,強盛染整,,21.11,5.07,261.87,24.69,24.80
1464,得力實業,,18.14,5.26,3562.83,3.96,5.30
1465,偉全實業,,16.57,4.90,934.28,5.25,5.11
1466,聚隆,,4.25,-3.06,1800.40,-4.14,-3.85
1467,南緯實業,,18.29,1.21,3360.00,-0.23,-1.09
1468,昶和纖維,,29.25,9.85,331.35,2.51,2.51
1470,大統新創,,23.61,9.68,349.48,9.95,8.17
1471,首利,,-5.83,-28.98,574.31,-27.93,-27.78
1472,三洋紡,,-9.67,23.93,311.55,23.72,19.13
1473,台南企業,,19.11,4.85,4920.62,4.69,3.24
1474,弘裕,,13.48,5.36,1658.54,4.81,3.88
1475,本盟光電,,-5.72,-27.32,101.18,-24.75,-24.77
1476,儒鴻,,27.39,17.46,11418.10,16.58,12.74
1477,聚陽實業,,21.35,10.56,10901.51,10.51,8.55
1503,士電,,21.24,7.80,10255.74,9.11,6.83
1504,東元電機,,27.05,9.06,24492.50,10.25,8.07
1506,正道,,19.18,3.63,826.78,2.17,1.44
1507,永大機電,,28.93,11.92,10085.17,12.32,8.60
1512,瑞利,,13.84,0.95,1898.39,-2.39,-4.16
1513,中興電,,17.39,5.69,5864.59,6.18,4.88
1514,亞力電機,,13.45,3.60,2079.72,5.29,4.77
1515,力山,,23.35,1.81,1753.27,1.64,1.34
1516,川飛,,4.13,1.92,324.57,6.20,6.19
1517,利奇機械,,13.34,-0.15,1450.25,1.99,1.28
1519,華城電機,,18.52,6.56,2975.54,5.16,4.42
1521,大億,,18.37,8.79,2759.63,11.20,9.82
1522,堤維西,,22.94,7.46,8011.84,9.00,6.82
1524,耿鼎企業,,24.22,13.56,1252.45,10.28,8.52
1525,江申工業,,10.83,2.85,590.66,48.07,43.64
1526,日馳,,28.68,15.90,459.11,12.75,10.83
1527,鑽全,,33.17,24.98,2116.75,28.41,24.78
1528,恩德,,32.06,2.85,1771.08,3.23,2.91
1529,樂士,,11.70,1.67,134.21,3.19,3.17
1530,亞崴機電,,21.68,7.99,1710.73,6.80,3.88
1531,高林股,,19.96,4.73,1200.23,4.18,3.72
1532,勤美,,25.05,11.30,6906.02,11.60,8.79
1533,車王電,,36.84,9.22,1169.74,5.73,3.26
1535,中宇,,9.37,3.99,4350.74,4.87,3.16
1536,和大工業,,38.83,26.28,2878.81,24.66,19.60
1537,廣隆光電,,24.53,17.71,3347.82,17.66,13.11
1538,正峰新,,17.53,-12.04,334.56,-7.96,-7.96
1539,巨庭機械,,16.02,11.76,1466.78,9.30,6.82
1540,喬福機械,,27.44,15.47,285.21,11.44,6.84
1541,錩泰,,23.71,13.98,1673.05,12.94,10.56
1558,伸興,,27.74,16.98,2822.74,17.10,12.39
1560,中砂,,27.83,13.83,1938.72,14.00,11.62
1568,倉佑,,18.01,10.27,1262.78,9.47,6.83
1582,信錦,,22.77,10.97,4359.50,12.25,8.19
1583,程泰,,26.44,10.15,3012.26,8.56,4.64
1587,吉茂,,25.19,6.16,757.45,6.63,6.18
1589,永冠-KY,,34.68,19.47,3911.47,21.83,15.93
1590,亞德客-KY,,50.65,25.27,5196.02,27.55,20.12
1592,英瑞-KY,,34.34,12.12,2959.82,11.13,8.42
1598,岱宇國際,,29.80,8.37,2104.44,7.49,4.98
1603,華電,,11.85,6.06,1317.13,15.05,11.33
1604,聲寶,,27.75,3.92,5926.60,10.91,10.50
1605,華新,,7.01,3.98,67742.81,4.13,3.03
1608,華榮,,3.49,1.00,3460.99,-1.99,-2.43
1609,大亞電線,,6.16,0.10,6857.60,-1.25,-1.58
1611,中電,,23.10,0.70,1343.61,-2.98,-3.33
1612,宏泰,,6.97,1.60,1540.18,1.61,1.11
1614,三洋電,,19.64,7.70,3111.87,7.72,6.63
1615,大山,,9.45,2.69,1061.57,2.53,2.01
1616,億泰,,7.00,0.68,1475.00,1.57,1.30
1617,榮星電線,,12.12,2.69,1219.34,1.98,0.77
1618,合機公司,,7.74,3.25,1052.30,4.72,4.09
1626,艾美特-KY,,21.19,5.68,6774.86,4.85,3.98
1701,中化,,29.67,6.78,2968.56,8.85,7.37
1702,南僑投控,,37.76,13.31,7862.06,12.33,8.06
1707,葡萄王,,88.58,23.70,4359.64,24.49,19.30
1708,東鹼,,28.26,14.44,2016.81,13.53,9.93
1709,和益化工,,22.28,13.67,4748.18,12.31,10.08
1710,東聯,,2.65,-2.35,7361.19,-7.56,-6.45
1711,永光化學,,24.78,8.00,4799.95,7.56,6.21
1712,興農,,27.40,4.15,8331.76,4.43,3.71
1713,國化,,19.54,10.15,290.93,18.19,16.31
1714,和桐化學,,10.25,2.90,14770.45,3.57,2.86
1717,長興材料,,24.21,9.74,18495.78,9.60,7.73
1720,生達化學,,43.20,11.23,1799.26,12.40,9.17
1721,三晃,,19.93,10.06,1939.19,10.04,9.36
1722,台肥,,14.74,5.35,6038.42,6.23,5.64
1723,中碳,,26.33,20.30,2566.70,22.19,18.58
1724,台硝,,20.37,10.34,1025.51,10.94,8.74
1725,元禎,,5.11,2.32,4184.37,2.17,1.68
1726,永記造漆,,29.70,16.62,3721.51,17.11,13.90
1727,中華化學,,14.55,5.23,992.15,5.27,4.09
1730,花仙子,,46.47,9.84,1021.41,12.07,9.25
1731,美吾華,,43.98,7.70,692.57,5.04,4.05
1732,毛寶,,41.68,-1.79,270.19,-2.47,-2.50
1733,五鼎,,29.92,17.88,991.07,16.35,13.34
1734,杏輝藥品,,37.14,-8.62,1007.38,-6.73,-7.57
1735,日勝化,,19.46,6.19,1398.90,4.82,3.06
1736,喬山健康,,45.38,-1.91,8692.71,0.65,-0.17
1737,臺鹽,,41.06,14.25,1358.51,15.87,13.60
1760,寶齡富錦,,53.75,3.63,461.73,3.06,1.96
1762,中化合成,,35.69,7.66,563.16,7.40,3.13
1773,勝一化工,,27.19,14.98,2982.84,15.27,12.44
1776,展宇,,24.20,6.93,916.27,8.50,6.87
1783,和康生技,,42.26,-7.32,143.91,-9.84,-9.99
1786,科妍,,52.61,4.00,95.03,0.11,0.14
1789,台灣神隆,,43.99,20.85,2036.81,19.20,17.00
1802,台玻,,12.27,-0.35,20362.05,-4.99,-5.60
1805,寶徠,,-127.74,-643.18,11.47,-568.84,-568.83
1806,冠軍,,33.20,1.51,2377.48,2.06,0.86
1808,潤隆,,36.93,20.23,850.93,21.96,21.39
1809,中釉,,24.52,5.82,1352.81,7.34,5.58
1810,和成,,24.61,-0.41,2754.19,-0.38,-0.89
1817,凱撒衛浴,,30.88,13.26,1051.81,13.57,9.64
1902,台紙,,13.77,3.72,2124.17,4.77,2.78
1903,士紙,,-7.74,-327.20,34.14,-371.23,-371.23
1904,正隆,,17.66,4.34,19156.83,3.58,2.69
1905,華紙,,8.50,1.76,10845.02,1.53,1.47
1906,寶隆,,12.71,0.80,461.06,30.38,28.97
1907,永豐餘,,16.56,2.17,30843.69,0.67,-0.05
1909,榮成,,19.25,8.49,15521.34,7.45,5.74
2002,中鋼,,11.57,6.70,137291.25,5.72,5.16
2006,東和鋼鐵,,12.53,7.12,13196.54,7.62,6.79
2007,燁興公司,,3.70,0.71,3660.11,-2.06,-2.06
2008,高興昌,,2.46,-8.68,573.27,-12.66,-12.66
2009,第一伸銅,,-2.77,-5.17,1137.02,-6.60,-6.60
2010,春源鋼鐵,,9.99,4.92,8601.55,5.56,4.32
2012,春雨,,17.88,5.40,4155.68,2.83,1.93
2013,中鋼構,,1.80,-0.55,7732.24,1.14,0.62
2014,中鴻,,9.11,5.27,15939.83,4.63,4.63
2015,豐興鋼鐵,,15.75,11.83,9923.87,11.95,9.68
2017,官田鋼,,16.33,7.74,2278.62,7.55,6.82
2020,美亞鋼管,,17.91,11.47,2139.47,12.12,10.07
2022,聚亨,,10.35,3.14,3685.81,1.61,1.08
2023,燁輝,,14.42,8.27,24127.97,7.14,5.11
2024,志聯工業,,12.43,6.41,677.12,5.12,5.12
2025,千興,,-0.28,-2.03,1604.72,-1.42,-1.42
2027,大成鋼,,13.26,2.49,24850.82,0.64,0.56
2028,威致鋼鐵,,1.74,-0.63,3048.25,-1.53,-1.53
2029,盛餘,,17.98,12.78,5946.40,11.53,9.42
2030,彰源,,9.17,3.14,5279.81,1.44,1.18
2031,新光鋼,,14.24,9.54,2934.53,13.58,11.96
2032,新鋼工業,,6.84,2.45,1343.03,3.04,2.60
2033,佳大世界,,15.40,4.14,402.36,3.99,3.10
2034,允強,,9.75,5.41,8281.70,4.94,4.20
2038,海光企業,,2.98,-0.05,2329.95,0.26,0.15
2049,上銀科技,,34.11,9.30,7336.79,7.45,5.31
2059,川湖,,57.15,44.40,2075.64,39.95,27.93
2062,橋椿,,24.66,12.40,3098.92,14.63,10.65
2069,運錩,,9.17,3.81,3328.40,2.85,2.31
2101,南港輪胎,,22.43,10.70,5297.84,18.24,12.56
2102,泰豐輪胎,,22.56,6.29,3022.10,6.20,3.82
2103,台橡,,16.59,8.62,13191.56,8.22,5.86
2104,國際中橡,,26.40,16.26,7698.46,14.03,6.73
2105,正新,,32.51,18.38,60366.55,17.75,13.37
2106,建大,,28.17,12.34,15137.66,12.70,9.94
2107,厚生,,33.82,17.39,737.78,15.29,9.21
2108,南帝化工,,25.26,13.83,4603.06,13.71,11.33
2109,華豐橡膠,,28.51,8.80,3121.96,6.96,4.74
2114,鑫永銓,,39.36,29.89,766.58,28.24,22.61
2115,六暉-KY,,25.42,15.15,1281.65,15.82,11.70
2201,裕隆汽車,,16.52,2.09,56522.38,3.74,2.39
2204,中華汽車,,19.00,7.70,21525.09,11.61,10.31
2206,三陽工業,,17.04,1.24,15818.24,2.47,0.61
2207,和泰汽車,,13.14,5.98,87470.61,8.72,7.19
2208,台船公司,,2.38,-0.18,9097.08,0.44,0.31
2227,裕隆日產,,15.00,3.98,19091.74,15.20,12.61
2228,劍麟,,32.10,20.37,2229.25,21.65,15.85
2231,為升,,55.91,41.38,1698.90,39.29,32.35
2236,百達-KY,,27.76,13.38,969.93,13.37,9.55
2239,英利-KY,,23.92,14.50,7145.62,13.88,10.71
2301,光寶科技,,12.94,4.26,103631.48,4.61,3.49
2302,麗正,,29.80,-5.88,264.42,7.32,6.99
2303,聯電,,18.65,3.41,71400.60,2.56,2.32
2305,全友電腦,,38.36,-13.09,358.79,4.37,0.57
2308,台達電,,27.52,9.05,100273.26,11.05,8.39
2312,金寶電子,,6.02,0.96,61221.49,2.69,1.85
2313,華通,,11.73,6.03,18709.23,2.42,1.53
2314,台揚科技,,16.88,3.17,3836.12,3.13,2.15
2316,楠梓電,,8.78,-0.01,2302.00,-2.46,-1.82
2317,鴻海,,6.55,2.99,1880146.14,3.59,2.43
2321,東訊,,11.87,1.24,2045.17,2.09,1.83
2323,中環,,5.82,-9.28,5801.71,-10.22,-10.98
2324,仁寶電腦,,4.32,1.49,349584.56,1.49,1.09
2327,國巨,,24.43,14.17,14800.43,15.54,11.85
2328,廣宇,,8.46,0.39,7727.05,12.85,11.73
2329,華泰電子,,14.64,7.84,8236.17,6.26,5.17
2330,台積電,,48.36,38.04,425305.21,38.95,32.29
2331,精英,,13.11,-18.39,13709.58,-17.29,-11.94
2332,友訊科技,,25.28,-6.03,11523.35,-5.48,-5.89
2337,旺宏,,14.58,-16.08,10267.46,-16.80,-15.40
2338,光罩,,7.68,-10.07,616.73,-13.56,-13.08
2340,光磊,,29.45,10.43,2756.82,16.10,14.12
2342,茂矽,,12.11,-2.41,681.57,-18.62,-18.04
2344,華邦電,,29.16,9.19,20583.83,9.17,7.54
2345,智邦科技,,21.05,8.28,13348.29,8.48,6.57
2347,聯強國際,,3.54,1.22,161083.81,1.63,1.51
2348,海悅,,39.98,11.79,201.22,7.94,3.87
2349,錸德科技,,4.20,-12.76,5519.19,-15.44,-16.58
2351,順德,,20.28,11.53,4255.72,11.01,8.55
2352,佳世達,,12.68,3.89,63285.14,2.35,1.84
2353,宏碁,,10.73,0.52,112477.84,0.76,0.52
2354,鴻準,,20.99,17.99,36638.40,18.38,13.69
2355,敬鵬,,17.88,12.63,11972.79,14.17,10.22
2356,英業達,,5.72,1.94,203694.63,1.82,1.31
2357,華碩,,13.82,4.05,222596.30,4.87,3.79
2358,廷鑫,,-6.78,-11.26,701.33,-10.27,-9.88
2359,所羅門,,20.78,6.02,2078.79,6.92,3.76
2360,致茂電子,,46.81,16.88,5292.34,17.31,14.05
2362,藍天,,32.72,11.56,9089.98,6.27,3.54
2363,矽統科技,,54.44,-153.45,93.45,-135.39,-135.52
2364,倫飛電腦,,23.07,-10.27,506.62,-11.79,-12.01
2365,昆盈企業,,20.94,-2.79,1837.91,-2.44,-2.72
2367,燿華,,0.57,-13.04,5441.20,-15.90,-16.07
2368,金像電,,12.00,1.41,8693.44,-1.40,-1.27
2369,菱生,,11.24,1.60,2721.01,2.08,1.22
2371,大同,,10.62,-4.96,43884.84,-3.10,-5.24
2373,震旦行,,40.80,7.14,6967.43,10.80,9.11
2374,佳能,,12.92,0.45,5758.57,1.47,0.84
2375,智寶,,11.28,-7.23,957.94,-15.73,-16.76
2376,技嘉,,18.13,3.69,25112.29,5.14,3.86
2377,微星科技,,14.49,5.14,46103.86,5.53,4.52
2379,瑞昱,,44.31,10.11,18833.99,9.30,8.54
2380,虹光精密,,30.52,-14.58,1082.69,-13.11,-14.91
2382,廣達,,5.12,1.89,405037.66,2.31,1.78
2383,台光電子,,25.45,17.23,10089.17,16.69,11.44
2385,群光電子,,15.55,4.63,34887.83,5.64,4.61
2387,精元電腦,,13.48,5.66,6679.58,6.72,4.02
2388,威盛電子,,27.06,-27.87,2406.78,5.77,5.45
2390,云辰,,17.78,-21.36,429.99,1.02,0.90
2392,正崴,,9.70,-2.17,36798.09,0.54,-0.02
2393,億光電子,,25.07,7.50,14092.41,8.04,6.43
2395,研華,,40.62,15.20,20785.91,16.65,13.40
2397,友通資訊,,34.25,18.82,1981.99,17.99,14.38
2399,映泰,,13.23,0.81,1494.55,0.83,0.36
2401,凌陽科技,,43.31,4.23,3885.91,4.59,3.26
2402,毅嘉科技,,3.21,-4.78,2813.88,-4.41,-3.61
2404,漢唐,,14.67,10.81,8272.45,10.83,8.83
2405,浩鑫,,19.31,-4.11,1943.58,-3.67,-3.56
2406,國碩科技,,17.29,12.39,10705.34,10.85,7.34
2408,南亞科,,30.71,22.16,19330.65,14.99,11.64
2409,友達,,3.94,-3.29,151226.14,-3.65,-4.22
2412,中華電,,37.81,23.56,113139.59,24.55,20.56
2413,環科,,17.26,1.99,2108.17,3.48,2.25
2414,精技電腦,,10.08,2.01,7492.63,2.06,1.69
2415,錩新,,30.25,12.13,1120.72,11.14,5.81
2417,圓剛,,50.26,-3.89,1205.21,-2.78,-3.94
2419,仲琦,,24.62,7.61,4067.96,6.21,4.76
2420,新巨,,39.84,20.44,1575.87,20.27,16.59
2421,建準電機,,21.72,4.62,4781.88,5.27,4.04
2423,固緯,,50.94,9.28,998.14,15.06,12.72
2424,隴華電子,,-79.45,-607.18,2.24,-963.98,-922.74
2425,承啟,,3.57,1.55,3309.11,1.50,0.87
2426,鼎元,,23.51,11.60,1507.50,5.47,4.50
2427,三商電腦,,30.32,0.02,1068.36,2.20,1.94
2428,興勤電子,,30.41,18.25,2542.58,19.74,13.44
2429,銘旺科,,10.36,2.09,511.05,4.14,4.14
2430,燦坤實業,,15.68,3.75,11605.80,3.12,2.43
2431,聯昌電子,,13.12,1.22,1495.16,2.19,2.23
2433,互盛電,,33.82,11.93,1659.23,11.69,9.54
2434,統懋,,-25.49,-83.92,104.90,-94.86,-97.70
2436,偉詮電,,25.54,4.30,932.01,5.15,4.87
2438,翔耀實業,,31.05,12.80,210.98,11.48,6.74
2439,美律,,18.39,5.28,5965.55,6.46,6.00
2440,太空梭,,7.71,0.04,1041.74,-1.24,-1.58
2441,超豐電子,,28.50,24.17,4969.01,24.24,21.38
2442,新美齊,,20.21,-2.03,872.21,-5.02,-5.43
2443,新利虹,,-10.94,-46.94,261.77,-43.11,-43.14
2444,兆勁,,21.38,7.40,759.91,7.02,7.02
2448,晶電,,-1.20,-14.83,12612.69,-27.52,-28.08
2449,京元電子,,29.06,17.56,9415.75,18.67,15.40
2450,神腦,,13.63,2.44,16297.58,3.42,2.89
2451,創見資訊,,21.70,13.96,10980.18,13.87,12.63
2453,凌群,,24.88,1.18,1674.06,1.71,1.58
2454,聯發科,,36.49,8.93,128432.80,10.15,8.61
2455,全新,,39.07,30.37,1288.53,30.01,24.80
2456,奇力新,,26.32,14.72,2462.99,15.00,12.40
2457,飛宏科技,,9.39,-7.72,5060.02,-7.55,-7.61
2458,義隆,,40.58,9.17,2951.58,8.87,7.13
2459,敦吉,,8.81,3.11,5843.27,3.86,3.12
2460,建通精密,,13.36,1.88,1681.86,2.05,0.32
2461,光群雷射,,26.72,8.36,2157.54,5.55,3.49
2462,良得電,,11.68,2.58,1856.50,2.05,0.96
2464,盟立,,17.26,6.36,4430.21,6.03,5.52
2465,麗臺科技,,13.15,-5.60,1337.94,-6.89,-6.90
2466,冠西電,,15.03,-1.56,776.30,-2.05,-2.96
2467,志聖工業,,30.49,6.31,1855.32,4.52,4.66
2468,華經,,15.06,3.95,668.02,4.23,3.39
2471,資通,,30.95,-1.29,316.27,1.76,1.48
2472,立隆電子,,24.68,11.75,2937.72,11.17,8.70
2474,可成科技,,39.39,31.16,34367.03,36.37,23.39
2475,華映,,4.41,-13.64,19121.43,-5.16,-9.56
2476,鉅祥,,29.44,12.76,2303.95,14.41,10.35
2477,美隆電,,22.01,7.51,1522.31,11.53,9.08
2478,大毅,,20.36,8.38,1820.43,8.85,6.32
2480,敦陽科技,,27.92,8.09,1886.02,8.74,7.25
2481,強茂,,20.62,6.13,6551.49,7.93,5.91
2482,連宇,,46.82,2.68,425.95,3.65,3.01
2483,百容,,29.61,11.06,794.03,13.04,9.69
2484,希華,,21.36,9.60,1431.62,8.91,6.89
2485,兆赫電子,,13.09,7.02,7791.55,5.66,4.22
2486,一詮精密,,9.60,-1.88,2466.01,-3.32,-2.49
2488,漢平,,27.54,16.64,1478.77,17.06,13.39
2489,瑞軒,,9.15,-3.19,10619.05,16.77,13.30
2491,吉祥全,,17.49,-24.37,166.92,-20.75,-20.75
2492,華新科,,23.58,12.39,8850.83,13.13,11.04
2493,揚博科技,,29.30,15.97,1184.42,17.45,14.49
2495,普安,,47.23,6.69,844.64,12.79,10.28
2496,卓越成功,,21.69,-8.35,92.63,-8.48,-8.48
2497,怡利電子,,23.58,3.16,1422.02,4.16,1.56
2498,宏達電,,10.50,-26.85,33683.11,-16.17,-16.85
2499,東貝光電,,20.45,2.61,4143.46,0.98,0.75
2501,國建,,28.28,21.27,7681.80,20.44,15.57
2504,國產,,-2.78,-10.82,14246.22,-9.40,-8.18
2505,國揚實業,,20.38,-9.56,566.14,-6.24,-6.82
2506,太設,,68.49,21.43,979.65,19.48,12.27
2509,全坤建,,41.86,11.84,313.51,2.77,-11.13
2511,太子,,35.79,6.72,4109.53,8.56,7.55
2515,中工,,9.12,1.62,5106.45,1.53,0.60
2516,新建,,4.59,0.72,2249.83,1.07,0.93
2520,冠德,,27.24,15.42,6421.89,8.67,6.06
2524,京城,,36.86,14.81,748.58,6.11,1.56
2527,宏璟,,19.96,1.05,510.60,1.00,-6.18
2528,皇普建設,,19.09,-3.65,82.60,-7.66,-7.66
2530,華建,,31.65,24.64,2258.88,23.74,21.84
2534,宏盛,,52.90,39.88,1209.96,28.21,21.50
2535,達工,,7.23,4.94,6775.00,5.54,4.34
2536,宏普建設,,29.32,28.23,4145.00,31.39,29.98
2537,聯上開發,,39.56,33.34,1142.89,36.08,32.59
2538,基泰建設,,40.58,27.42,574.13,15.04,2.19
2539,櫻花建設,,36.83,22.70,538.07,22.25,19.43
2540,愛山林,,77.57,44.54,293.01,26.62,15.62
2542,興富發,,38.08,26.87,13630.20,27.71,26.33
2543,皇昌營造,,4.43,2.05,2303.92,3.90,3.16
2545,皇翔,,25.34,21.98,12085.16,20.60,17.80
2546,根基,,4.97,2.83,4143.97,2.79,2.24
2547,日勝,,55.73,-247.94,1492.82,-234.60,-237.84
2548,華固建設,,28.67,8.39,1055.23,6.13,-6.90
2597,潤弘精密,,13.42,5.38,3946.43,5.37,4.51
2601,益航,,71.33,8.81,4003.77,-6.43,-12.30
2603,長榮海運,,-6.52,-8.99,58338.42,-10.38,-10.05
2605,新興,,35.00,32.86,2247.59,32.35,26.65
2606,裕民,,-12.06,-16.61,2960.50,-37.61,-38.06
2607,榮運,,18.22,15.01,3662.65,15.37,11.85
2608,嘉里大榮,,21.50,17.42,4596.38,20.05,16.42
2609,陽明海運,,-9.71,-14.93,54892.24,-16.12,-15.39
2610,華航,,13.99,4.35,68833.99,2.69,2.05
2611,志信,,30.47,4.01,620.69,4.88,4.03
2612,中航,,27.33,16.39,1635.43,10.16,6.91
2613,中櫃,,8.51,3.59,1257.39,2.99,2.72
2614,東森,,30.61,-4.11,5257.67,1.39,0.18
2615,萬海,,9.47,2.38,28392.42,1.63,1.01
2616,山隆通運,,9.99,2.51,7301.79,2.77,2.22
2617,台航,,2.48,-1.61,1157.20,0.66,0.19
2618,長榮航空,,14.23,6.04,69374.56,4.77,3.74
2630,亞洲航空,,16.91,10.09,1318.93,9.08,7.45
2633,台灣高鐵,,37.75,35.47,20045.99,13.29,11.08
2634,漢翔公司,,15.38,11.23,13808.65,9.76,7.71
2636,台驊投控,,19.14,1.48,4554.14,2.16,1.18
2637,慧洋-KY,,17.60,16.18,5365.94,15.78,15.74
2642,宅配通,,18.47,4.02,1312.96,6.25,5.19
2701,萬企,,50.92,43.16,187.55,118.43,99.01
2702,華園,,77.15,16.42,661.14,12.79,6.68
2704,國賓,,38.52,11.59,1812.72,11.57,8.86
2705,六福,,23.09,-11.30,1503.81,-13.16,-13.14
2706,第一店,,75.39,66.34,168.93,192.69,160.20
2707,晶華酒店,,33.25,17.88,3355.04,16.58,13.52
2712,遠雄來,,36.90,11.44,235.40,12.32,10.25
2722,夏都,,53.73,22.09,345.42,22.62,17.96
2723,美食-KY,,57.30,9.48,10899.26,9.55,6.97
2727,王品,,49.06,4.84,8146.57,4.25,3.03
