公司代號,公司名稱,合計：共 889 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
1603,華電,,12.93,7.12,1245.16,12.31,9.57
1604,聲寶,,27.71,1.93,4556.76,6.06,5.92
1605,華新,,4.91,2.41,75787.00,2.76,2.01
1608,華榮,,7.85,5.68,4304.51,6.77,5.77
1609,大亞電線,,8.30,3.27,7739.87,2.46,2.13
1611,中電,,20.64,-1.07,1299.36,-4.53,-4.10
1612,宏泰,,8.29,3.39,1804.81,7.94,7.46
1614,三洋電,,17.83,3.99,2482.88,4.26,3.86
1615,大山,,9.43,4.72,1216.11,4.76,4.35
1616,億泰,,5.02,-0.69,1313.32,-0.02,-0.02
1617,榮星電線,,14.42,6.71,1507.00,3.54,2.49
1618,合機公司,,10.58,5.83,1092.17,6.92,5.54
1626,艾美特-KY,,18.90,3.45,6164.76,3.34,2.68
1701,中化,,29.22,4.95,3035.61,6.08,5.09
1702,南僑投控,,33.48,8.84,8021.70,9.07,6.10
1707,葡萄王,,85.37,21.82,4357.34,24.44,18.85
1708,東鹼,,28.56,14.00,1923.77,15.94,12.22
1709,和益化工,,19.98,11.40,4519.00,10.85,8.64
1710,東聯,,13.53,10.64,13748.74,7.20,5.76
1711,永光化學,,21.29,4.23,4595.06,4.36,3.20
1712,興農,,27.31,5.19,8445.98,4.74,3.92
1713,國化,,18.05,9.35,312.01,16.69,15.22
1714,和桐化學,,7.84,2.19,15499.13,1.60,1.20
1717,長興材料,,17.90,3.81,19056.64,4.73,3.98
1720,生達化學,,44.50,13.62,1886.11,13.49,10.01
1721,三晃,,9.91,1.80,1631.02,-0.18,-0.02
1722,台肥,,21.84,11.13,6064.26,19.41,16.12
1723,中碳,,23.39,18.33,3201.69,19.66,17.29
1724,台硝,,13.70,6.24,1099.62,3.56,2.69
1725,元禎,,4.52,2.09,4976.08,1.65,1.28
1726,永記造漆,,27.47,14.53,3661.21,14.49,11.45
1727,中華化學,,11.87,3.58,1138.89,3.13,2.60
1730,花仙子,,45.63,11.13,960.95,12.73,9.66
1731,美吾華,,43.49,9.88,773.98,7.22,5.27
1732,毛寶,,39.75,-0.82,300.44,-0.73,-0.77
1733,五鼎,,19.51,6.66,844.79,2.57,2.16
1734,杏輝藥品,,36.76,-4.87,1032.08,-4.81,-6.30
1735,日勝化,,12.94,2.06,1537.66,1.43,0.55
1736,喬山健康,,46.12,-5.15,8486.24,-3.73,-3.28
1737,臺鹽,,42.91,16.77,1350.17,15.96,13.29
1760,寶齡富錦,,59.34,13.45,552.17,13.32,9.03
1762,中化合成,,31.44,-2.66,464.60,-5.42,-5.18
1773,勝一化工,,27.23,14.52,3329.30,15.24,12.45
1776,展宇,,15.44,2.00,967.69,8.39,5.26
1783,和康生技,,37.74,3.68,210.53,2.20,2.18
1786,科妍,,55.96,4.61,117.43,-1.02,-1.02
1789,台灣神隆,,44.91,17.36,1772.64,15.32,14.36
1802,台玻,,15.83,4.54,20379.00,2.39,1.86
1805,寶徠,,-49.08,-699.94,6.99,-578.10,-578.10
1806,冠軍,,24.94,-4.05,2209.41,-6.43,-7.03
1808,潤隆,,18.39,5.13,1227.71,4.05,3.38
1809,中釉,,20.84,-6.30,1106.84,6.42,2.01
1810,和成,,26.00,1.67,2705.76,3.38,1.62
1817,凱撒衛浴,,33.36,14.20,1060.74,14.60,10.55
1902,台紙,,20.33,8.02,1461.89,9.23,6.87
1903,士紙,,14.75,-172.28,52.84,-188.28,-188.28
1904,正隆,,17.76,5.35,20810.03,4.39,3.51
1905,華紙,,10.18,3.53,10873.22,3.50,3.11
1906,寶隆,,8.68,-0.24,690.76,52.85,40.38
1907,永豐餘,,18.45,4.66,31340.43,3.25,2.31
1909,榮成,,22.72,12.47,19413.06,13.44,9.77
2002,中鋼,,11.16,6.93,167849.27,5.85,5.17
2006,東和鋼鐵,,13.19,7.16,14540.38,7.08,6.23
2007,燁興公司,,2.80,-0.20,3977.82,-2.67,-2.69
2008,高興昌,,-6.76,-16.70,529.92,-19.47,-19.47
2009,第一伸銅,,7.93,6.02,1466.10,7.02,5.98
2010,春源鋼鐵,,7.53,2.75,8547.20,3.42,2.33
2012,春雨,,17.79,6.84,4350.55,4.07,3.28
2013,中鋼構,,2.67,0.66,8370.60,0.43,0.33
2014,中鴻,,8.54,5.31,19487.00,5.18,5.17
2015,豐興鋼鐵,,15.11,12.06,12392.46,12.51,10.46
2017,官田鋼,,18.05,8.03,2015.86,10.44,9.68
2020,美亞鋼管,,17.78,11.72,2360.84,13.09,9.91
2022,聚亨,,7.79,0.10,3463.77,-2.06,-2.93
2023,燁輝,,9.96,4.15,34451.78,4.51,3.34
2024,志聯工業,,16.19,10.39,662.77,8.48,6.91
2025,千興,,-2.57,-4.16,1607.63,-4.59,-4.59
2027,大成鋼,,17.73,7.05,29042.64,4.24,2.75
2028,威致鋼鐵,,8.69,7.21,4371.79,6.56,6.46
2029,盛餘,,16.51,10.79,6820.22,10.37,8.15
2030,彰源,,13.61,7.58,6234.33,6.08,4.60
2031,新光鋼,,15.01,13.23,4438.79,14.37,11.87
2032,新鋼工業,,1.51,-2.41,1268.68,-2.37,-2.05
2033,佳大世界,,14.22,3.80,382.53,2.96,2.19
2034,允強,,10.11,5.71,10159.09,5.00,4.18
2038,海光企業,,1.44,-2.67,2125.39,-1.88,-3.26
2049,上銀科技,,33.34,12.43,9402.53,11.77,8.81
2059,川湖,,54.56,41.82,2010.57,23.35,12.66
2062,橋椿,,21.53,9.20,3055.00,9.76,6.13
2069,運錩,,7.96,3.13,4312.40,1.95,1.63
2101,南港輪胎,,19.12,8.54,5822.99,9.24,7.05
2102,泰豐輪胎,,14.57,-6.25,2772.61,-20.09,-19.98
2103,台橡,,9.03,3.01,17121.50,2.03,1.07
2104,國際中橡,,28.45,20.03,9834.44,20.26,13.40
2105,正新,,24.19,9.38,57010.13,9.24,6.46
2106,建大,,20.00,4.57,15105.69,2.79,1.39
2107,厚生,,29.15,16.76,839.81,4.96,4.65
2108,南帝化工,,17.09,8.01,5552.95,7.09,5.74
2109,華豐橡膠,,20.15,3.97,2933.65,5.06,3.27
2114,鑫永銓,,32.75,23.50,716.67,17.24,14.31
2115,六暉-KY,,27.16,16.58,1342.65,16.25,11.96
2201,裕隆汽車,,21.21,3.01,47904.07,4.20,2.72
2204,中華汽車,,17.95,7.33,22055.12,12.54,11.30
2206,三陽工業,,18.91,3.34,16102.84,3.59,3.06
2208,台船公司,,-31.64,-34.37,8716.92,-35.84,-30.47
2227,裕隆日產,,17.76,7.18,18718.26,21.06,17.48
2228,劍麟,,29.31,15.55,2183.66,15.61,9.62
2231,為升,,52.49,36.06,1720.19,30.06,26.11
2236,百達-KY,,28.51,9.83,1039.39,10.25,7.18
2239,英利-KY,,20.30,11.21,8667.19,9.78,7.64
2243,宏旭-KY,,16.92,8.82,982.24,8.06,5.81
2301,光寶科技,,13.08,4.09,104412.60,4.79,3.58
2302,麗正,,33.67,-9.84,206.91,-11.95,-11.93
2303,聯電,,18.90,4.05,74955.83,4.25,3.97
2305,全友電腦,,34.49,-22.56,301.65,-3.23,-5.62
2308,台達電,,27.34,8.33,102397.99,10.16,8.08
2312,金寶電子,,6.68,1.57,57096.85,1.61,1.18
2313,華通,,13.00,8.22,22079.42,6.36,4.22
2314,台揚科技,,17.65,3.97,3599.67,3.93,3.25
2316,楠梓電,,7.30,-0.41,2710.71,-3.12,-2.96
2317,鴻海,,7.09,3.24,1897456.32,3.27,2.33
2321,東訊,,11.46,-1.82,1549.71,-1.86,-1.86
2323,中環,,-0.58,-16.54,4462.39,-11.02,-11.81
2324,仁寶電腦,,3.90,0.96,401207.95,0.64,0.38
2327,國巨,,27.17,17.33,15280.74,16.10,13.47
2328,廣宇,,8.22,3.35,11350.23,3.86,2.78
2329,華泰電子,,0.96,-5.75,6772.82,-5.79,-4.72
2330,台積電,,51.41,39.89,447769.61,41.08,34.37
2331,精英,,12.71,2.31,13470.94,3.43,2.50
2332,友訊科技,,25.38,-4.35,9408.36,-3.81,-3.61
2337,旺宏,,30.60,7.58,13172.96,6.27,6.22
2338,光罩,,20.12,4.25,603.94,-1.73,-3.18
2340,光磊,,30.66,15.01,2962.08,14.32,11.90
2342,茂矽,,16.14,3.53,815.83,-5.26,-5.26
2344,華邦電,,30.70,10.64,21836.24,10.68,8.29
2345,智邦科技,,20.15,9.28,17387.31,9.78,7.38
2347,聯強國際,,3.72,1.24,156983.91,1.99,1.66
2348,海悅,,38.14,23.67,309.61,22.87,22.56
2349,錸德科技,,6.04,-12.35,4686.72,-13.95,-15.44
2351,順德,,20.26,12.13,4694.45,10.38,7.93
2352,佳世達,,12.05,2.74,64584.33,4.90,4.21
2353,宏碁,,10.50,1.32,109656.86,0.22,0.28
2354,鴻準,,10.40,7.42,40643.56,8.23,6.59
2355,敬鵬,,14.82,9.45,11971.74,9.84,6.44
2356,英業達,,5.48,1.77,210874.92,1.51,0.99
2357,華碩,,13.06,2.88,205539.42,3.58,2.83
2358,廷鑫,,4.52,1.15,907.27,2.91,2.42
2359,所羅門,,19.75,5.97,2044.26,3.60,1.95
2360,致茂電子,,48.89,17.54,5760.03,17.04,13.75
2362,藍天,,30.17,8.25,8406.19,8.04,3.95
2363,矽統科技,,44.04,-157.99,99.49,-199.37,-199.58
2364,倫飛電腦,,23.45,-23.71,275.76,-30.46,-30.49
2365,昆盈企業,,19.84,-3.76,1242.06,-1.26,-1.47
2367,燿華,,8.60,-1.99,7587.96,-3.57,-2.83
2368,金像電,,10.25,-0.17,9098.95,-1.75,-1.47
2369,菱生,,11.44,2.12,2935.40,3.57,2.59
2371,大同,,17.30,-0.20,35751.72,7.63,5.91
2373,震旦行,,43.22,8.85,7065.53,12.64,10.32
2374,佳能,,12.85,1.34,5872.60,1.90,1.42
2375,智寶,,19.13,6.93,1421.07,15.19,12.55
2376,技嘉,,15.02,2.50,27292.72,3.65,2.93
2377,微星科技,,13.67,4.75,47804.24,5.25,4.25
2379,瑞昱,,43.00,8.39,19934.96,7.76,7.23
2380,虹光精密,,26.23,-26.30,854.42,-28.18,-28.28
2382,廣達,,4.63,1.87,463280.89,2.06,1.48
2383,台光電子,,25.39,18.08,11748.31,18.16,12.39
2385,群光電子,,17.04,5.30,35611.39,6.22,5.05
2387,精元電腦,,16.47,6.17,5726.35,5.90,3.36
2388,威盛電子,,27.56,-28.11,2289.33,1.40,1.12
2390,云辰,,13.26,-31.56,356.22,-43.79,-42.63
2392,正崴,,10.13,-0.08,36844.17,1.53,1.08
2393,億光電子,,23.38,7.71,13709.70,6.64,5.19
2395,研華,,39.47,15.21,21412.35,16.99,13.67
2397,友通資訊,,31.42,15.64,1914.32,13.97,10.67
2399,映泰,,12.93,2.96,1797.13,2.40,2.59
2401,凌陽科技,,39.82,-0.24,3308.21,13.28,12.15
2402,毅嘉科技,,2.18,-4.39,3222.44,-5.81,-5.53
2404,漢唐,,17.60,13.41,7043.27,11.03,8.38
2405,浩鑫,,10.83,-5.43,2365.57,-1.80,-1.39
2406,國碩科技,,1.14,-29.14,5706.53,-28.86,-29.64
2408,南亞科,,42.02,32.26,24856.08,45.41,39.34
2409,友達,,19.98,13.70,172969.22,13.64,10.63
2412,中華電,,36.76,21.64,110204.54,22.39,18.71
2413,環科,,15.67,0.05,1751.39,-2.25,-3.02
2414,精技電腦,,9.73,2.03,7824.91,2.03,1.70
2415,錩新,,27.01,9.39,1079.65,8.03,4.15
2417,圓剛,,50.97,-4.08,1158.73,-3.10,-4.01
2419,仲琦,,24.38,6.75,4145.43,5.65,3.70
2420,新巨,,38.55,20.41,1440.33,14.35,12.53
2421,建準電機,,22.49,7.02,5350.98,7.57,6.34
2423,固緯,,48.54,12.52,1140.05,18.52,15.80
2424,隴華電子,,27.14,-230.04,4.84,-676.12,-674.86
2425,承啟,,1.65,0.00,2577.92,-2.14,-2.20
2426,鼎元,,23.43,11.56,1537.40,1.29,1.29
2427,三商電腦,,32.16,2.65,1150.85,3.46,2.75
2428,興勤電子,,34.83,21.42,2820.70,30.49,20.79
2429,銘旺科,,12.65,2.25,533.84,0.94,-5.42
2430,燦坤實業,,15.34,2.37,9998.85,1.61,1.19
2431,聯昌電子,,14.14,2.76,1346.99,1.00,0.92
2433,互盛電,,31.58,11.56,1780.85,16.37,14.29
2434,統懋,,-18.04,-47.07,119.33,-56.56,-55.94
2436,偉詮電,,24.64,3.84,1055.13,6.68,5.24
2438,翔耀實業,,36.49,12.45,251.71,7.78,3.22
2439,美律,,19.31,11.01,9883.40,10.77,8.70
2440,太空梭,,8.05,2.26,1389.55,2.11,1.72
2441,超豐電子,,29.24,25.31,5717.07,24.83,20.76
2442,新美齊,,17.70,-6.91,664.94,-3.44,-2.18
2443,新利虹,,-6.13,-35.95,346.26,-35.88,-36.01
2444,兆勁,,14.55,2.39,749.27,0.56,0.56
2448,晶電,,20.35,8.39,12375.43,5.75,4.13
2449,京元電子,,30.89,19.50,9711.56,16.10,11.83
2450,神腦,,12.50,2.14,17583.35,2.68,2.28
2451,創見資訊,,27.36,20.12,10686.25,15.70,12.63
2453,凌群,,23.42,0.98,1938.15,1.92,1.58
2454,聯發科,,34.27,3.13,114161.51,9.53,7.75
2455,全新,,34.82,23.96,1056.40,21.80,18.22
2456,奇力新,,23.63,12.08,4794.75,12.92,10.28
2457,飛宏科技,,13.34,-0.33,5807.72,1.46,0.58
2458,義隆,,44.19,16.15,3456.09,14.58,11.71
2459,敦吉,,12.01,5.22,4896.40,5.74,4.57
2460,建通精密,,9.78,-0.54,1757.39,-1.75,-1.84
2461,光群雷射,,24.07,6.67,2303.88,3.38,1.47
2462,良得電,,10.08,1.24,1964.01,-0.49,-0.43
2464,盟立,,16.00,5.26,5365.79,2.79,2.26
2465,麗臺科技,,14.16,-1.97,1366.82,5.68,5.39
2466,冠西電,,11.10,-4.58,843.53,-5.45,-5.36
2467,志聖工業,,34.21,11.81,2362.50,9.58,7.77
2468,華經,,14.74,2.90,604.85,3.45,2.73
2471,資通,,32.21,2.20,302.73,1.57,-1.82
2472,立隆電子,,23.48,10.89,3254.00,9.91,7.02
2474,可成科技,,48.49,37.49,33080.09,30.38,18.74
2475,華映,,24.72,5.89,16616.27,21.02,18.20
2476,鉅祥,,28.66,13.56,2416.12,10.82,6.44
2477,美隆電,,26.87,12.65,1761.99,14.19,9.87
2478,大毅,,16.67,5.37,1844.04,4.73,3.78
2480,敦陽科技,,25.48,8.66,2031.90,8.83,7.51
2481,強茂,,21.80,7.24,5737.44,10.11,8.27
2482,連宇,,43.75,-6.98,398.80,-10.35,-10.48
2483,百容,,28.90,11.09,836.24,7.90,5.41
2484,希華,,16.30,6.25,1585.07,5.70,4.82
2485,兆赫電子,,11.76,2.61,4335.64,-1.63,-1.09
2486,一詮精密,,10.19,-1.35,2091.71,-3.75,-3.45
2488,漢平,,26.53,13.00,1008.46,11.57,8.79
2489,瑞軒,,2.94,-9.83,7878.00,-12.31,-10.37
2491,吉祥全,,23.45,-4.11,197.04,19.01,19.01
2492,華新科,,23.64,12.48,9777.39,13.02,9.51
2493,揚博科技,,30.94,14.93,1107.04,13.17,10.93
2495,普安,,41.21,2.63,823.29,2.14,1.11
2496,卓越成功,,52.15,23.45,352.67,24.93,23.30
2497,怡利電子,,18.57,-3.80,1214.41,-4.54,-4.43
2498,宏達電,,14.93,-14.85,30666.73,-13.05,-12.99
2499,東貝光電,,21.55,-1.23,2860.59,-5.68,-5.54
2501,國建,,19.95,12.06,7223.78,10.66,10.15
2504,國產,,7.98,0.90,7640.11,38.85,38.34
2505,國揚實業,,19.75,10.75,2623.80,10.33,10.30
2506,太設,,50.79,9.49,931.16,8.66,6.70
2509,全坤建,,22.20,3.29,423.04,-0.53,-3.45
2511,太子,,40.51,8.42,3765.71,9.63,9.34
2514,龍邦國際,,99.04,85.84,1101.88,83.35,71.70
2515,中工,,10.42,3.33,5039.84,3.39,3.12
2516,新建,,-4.85,-6.52,4452.30,-5.52,-5.89
2520,冠德,,29.61,9.76,4568.70,8.98,5.41
2524,京城,,35.21,18.58,1454.16,14.50,10.02
2527,宏璟,,61.27,-62.05,82.17,-73.07,-114.39
2528,皇普建設,,39.05,8.74,62.01,40.36,38.90
2530,華建,,25.33,-50.13,60.66,-73.28,-100.72
2534,宏盛,,48.26,42.19,3568.80,44.08,42.01
2535,達工,,9.68,6.07,5555.91,5.25,3.95
2536,宏普建設,,48.97,-5.72,126.36,117.29,95.55
2537,聯上開發,,27.18,4.48,181.15,5.03,-2.29
2538,基泰建設,,40.14,17.73,224.38,-13.20,-13.20
2539,櫻花建設,,40.80,31.47,1144.73,31.29,28.72
2540,愛山林,,59.07,33.53,441.40,23.71,13.48
2542,興富發,,24.80,10.39,6917.14,11.27,9.85
2543,皇昌營造,,4.32,1.29,2268.45,0.63,0.38
2545,皇翔,,32.32,9.87,1560.74,0.76,12.46
2546,根基,,7.87,4.63,3610.75,5.12,4.09
2547,日勝,,53.31,-33.51,2210.46,-38.99,-46.22
2548,華固建設,,36.45,19.03,1870.75,26.94,18.27
2597,潤弘精密,,15.70,7.04,3791.31,7.14,5.98
2601,益航,,71.21,14.09,3487.04,10.21,4.07
2603,長榮海運,,7.43,4.01,71542.93,4.71,4.29
2605,新興,,30.32,27.45,1733.78,28.81,24.82
2606,裕民,,7.56,3.91,3967.22,3.69,3.04
2607,榮運,,15.56,12.44,3750.53,11.89,9.41
2608,嘉里大榮,,17.20,12.77,4593.16,14.14,10.88
2609,陽明海運,,2.83,-1.65,63482.55,-1.75,-2.02
2610,華航,,11.93,3.29,73953.08,-2.26,-2.52
2611,志信,,29.12,-1.02,525.11,-9.08,-8.54
2612,中航,,15.33,4.38,1576.54,-5.89,-6.93
2613,中櫃,,6.50,1.80,1284.20,0.89,0.74
2614,東森,,34.01,-3.69,6291.33,-2.21,-2.67
2615,萬海,,10.02,3.50,29156.01,3.02,2.40
2616,山隆通運,,9.05,2.11,8297.78,5.98,5.17
2617,台航,,7.85,4.34,1298.35,4.76,3.69
2618,長榮航空,,10.93,3.02,78265.28,2.48,1.58
2630,亞洲航空,,19.77,11.02,1311.73,10.84,8.92
2633,台灣高鐵,,44.87,42.44,21412.32,16.58,13.60
2634,漢翔公司,,13.15,9.08,12364.61,6.03,4.38
2636,台驊投控,,18.02,3.69,5105.64,3.05,2.06
2637,慧洋-KY,,14.62,13.00,5227.36,-1.90,-1.91
2642,宅配通,,18.17,3.23,1428.86,7.48,6.69
2701,萬企,,51.14,43.85,191.54,116.11,98.43
2702,華園,,73.82,8.81,672.87,2.89,2.42
2704,國賓,,44.61,16.52,1577.31,15.94,12.28
2705,六福,,24.84,-11.25,1550.03,-13.15,-13.15
2706,第一店,,71.27,62.36,165.01,182.77,153.99
2707,晶華酒店,,33.31,17.85,3389.17,17.95,14.59
2712,遠雄來,,25.40,-5.91,192.03,-5.79,-5.87
2722,夏都,,48.95,12.49,308.47,13.24,9.78
