公司代號,公司名稱,合計：共 778 家,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
2305,全友電腦,,40.52,-22.29,156.63,-8.18,-10.41
2308,台達電,,25.61,10.92,38830.60,12.77,10.75
2312,金寶電子,,7.34,3.92,11604.56,3.29,2.46
2313,華通,,12.69,6.78,6698.62,6.51,4.16
2314,台揚科技,,6.88,-16.86,1462.74,-17.50,-17.63
2316,楠梓電,,5.39,-2.70,1359.39,2.86,3.42
2317,鴻海,,5.68,1.72,809011.95,2.79,2.02
2321,東訊,,8.39,-0.29,1754.26,-2.64,-2.64
2323,中環,,0.51,-12.97,4182.81,-12.93,-12.99
2324,仁寶電腦,,3.93,1.24,167555.91,1.06,0.83
2327,國巨,,19.91,9.13,5935.35,5.42,3.37
2328,廣宇,,12.46,4.06,2982.28,3.73,2.61
2329,華泰電子,,5.20,-5.27,2240.85,-5.80,-8.57
2330,台積電,,45.78,33.47,132755.00,34.46,29.78
2331,精英,,8.31,1.77,14046.40,2.22,1.56
2332,友訊科技,,27.20,1.88,7223.01,2.53,1.81
2337,旺宏,,-4.21,-47.59,4404.79,-47.32,-47.34
2338,光罩,,11.95,-2.35,448.26,0.40,-0.47
2340,光磊,,18.89,5.04,1534.85,7.70,6.15
2342,茂矽,,-53.14,-73.97,406.09,-48.17,-50.10
2344,華邦電,,16.27,-3.38,7675.11,-3.92,-4.40
2345,智邦科技,,16.18,0.42,4844.83,2.01,1.43
2347,聯強國際,,3.23,0.78,73636.81,1.56,1.42
2348,海悅,,0.55,-110.55,9.47,-109.34,-109.34
2349,錸德科技,,-1.73,-16.43,3656.86,-17.91,-18.61
2351,順德,,12.64,4.91,2110.06,5.61,4.58
2352,佳世達,,9.09,-0.53,27505.86,-2.50,-2.80
2353,宏碁,,8.52,0.03,91973.00,0.49,0.56
2354,鴻準,,14.16,8.46,22461.95,10.04,9.49
2355,敬鵬,,16.63,10.12,4552.42,12.42,9.71
2356,英業達,,4.91,1.37,100762.05,2.30,1.59
2357,華碩,,13.21,4.71,114039.78,6.34,5.31
2358,廷鑫,,4.47,-0.26,354.04,-0.40,-0.40
2359,所羅門,,12.91,0.62,1359.46,2.76,2.30
2360,致茂電子,,37.15,10.30,2166.87,12.03,10.15
2362,藍天,,31.59,8.89,4565.34,40.30,36.51
2363,矽統科技,,23.10,-107.23,111.73,-129.99,-130.01
2364,倫飛電腦,,17.58,-41.49,169.66,-30.75,-30.81
2365,昆盈企業,,18.16,0.48,1898.25,1.70,1.33
2367,燿華,,6.49,-4.62,2984.44,0.06,0.02
2368,金像電,,1.17,-9.08,3825.76,-9.54,-10.61
2369,菱生,,13.03,4.37,1431.35,5.02,4.22
2371,大同,,5.44,-8.05,25395.43,-10.85,-11.34
2373,震旦行,,45.39,7.67,2468.20,13.69,12.40
2374,佳能,,8.09,1.53,7072.51,1.49,1.06
2375,智寶,,16.06,2.65,417.75,6.97,6.94
2376,技嘉,,18.31,3.72,12393.60,5.47,4.90
2377,微星科技,,12.39,2.71,16179.71,3.59,2.65
2379,瑞昱,,44.86,10.00,6743.69,12.09,10.83
2380,虹光精密,,21.63,-19.94,605.96,-18.40,-15.47
2382,廣達,,4.05,1.30,197515.78,3.04,2.35
2383,台光電子,,15.15,5.56,4140.51,5.39,4.56
2385,群光電子,,14.99,5.54,17209.44,7.31,5.77
2387,精元電腦,,15.15,7.14,2840.39,6.23,5.00
2388,威盛電子,,32.66,-98.40,977.23,-126.04,-127.76
2390,云辰,,22.62,-25.21,187.50,20.90,18.11
2392,正崴,,10.25,1.86,26995.53,2.85,2.27
2393,億光電子,,22.49,6.70,5024.00,6.25,4.46
2395,研華,,41.72,14.56,6629.59,16.10,13.08
2397,友通資訊,,31.01,9.11,479.43,14.56,11.90
2399,映泰,,10.53,2.35,1159.33,5.83,4.88
2401,凌陽科技,,39.64,-4.94,1751.87,-2.27,-2.67
2402,毅嘉科技,,11.45,0.21,1809.78,1.08,1.06
2404,漢唐,,11.52,7.54,3075.04,8.54,6.97
2405,浩鑫,,11.94,1.03,3089.71,0.75,0.77
2406,國碩科技,,6.31,-0.75,1967.84,0.83,-0.28
2408,南亞科,,18.87,9.76,9245.77,5.51,5.47
2409,友達,,4.83,-1.44,94244.18,-3.40,-3.52
2412,中華電,,33.85,19.87,56616.99,20.42,16.98
2413,環科,,10.70,-3.77,1026.16,-2.18,-2.14
2414,精技電腦,,9.59,1.32,3271.81,1.44,1.09
2415,錩新,,19.81,4.92,403.29,4.43,2.79
2417,圓剛,,41.41,-12.31,280.66,-7.50,-10.32
2419,仲琦,,22.55,1.41,1348.46,3.32,2.14
2420,新巨,,32.20,14.66,858.87,17.88,15.03
2421,建準電機,,21.47,1.58,1671.90,2.83,1.84
2423,固緯,,47.42,5.36,461.67,9.00,8.00
2424,隴華電子,,25.47,-13.72,19.09,-6.25,-6.25
2425,承啟,,7.84,5.46,1134.98,6.94,6.94
2426,鼎元,,-1.06,-15.31,770.52,-15.73,-16.16
2427,三商電腦,,22.70,-0.65,615.83,0.23,-0.11
2428,興勤電子,,22.52,11.94,891.80,12.45,9.03
2429,銘旺科,,9.80,3.08,161.53,1.80,1.80
2430,燦坤實業,,15.72,3.55,6508.37,3.76,3.14
2431,聯昌電子,,7.21,-3.77,560.77,-0.36,-0.72
2433,互盛電,,46.26,17.06,467.96,39.12,35.68
2434,統懋,,-0.74,-19.60,125.98,-14.46,-12.88
2436,偉詮電,,22.95,2.51,391.38,13.20,11.02
2438,翔耀實業,,-68.15,-264.89,5.79,-367.46,-325.35
2439,美律,,21.61,10.26,2278.02,9.49,7.27
2440,太空梭,,-10.01,-23.95,411.00,-11.69,-11.86
2441,超豐電子,,18.43,14.40,2089.28,15.74,13.71
2442,新美齊,,22.92,-2.72,160.38,22.25,19.11
2443,新利虹,,12.73,-36.29,113.15,-40.68,-40.70
2444,兆勁,,12.97,-0.43,324.49,1.75,1.75
2448,晶電,,6.26,-7.07,4324.81,-6.12,-5.74
2449,京元電子,,24.52,12.62,3381.96,13.41,10.60
2450,神腦,,15.49,5.27,11104.61,5.86,4.91
2451,創見資訊,,18.49,13.07,7051.13,14.21,12.33
2453,凌群,,18.71,-0.04,976.78,1.39,1.01
2454,聯發科,,42.09,12.88,23974.21,16.36,15.58
2455,全新,,32.48,25.01,538.65,28.99,24.55
2456,奇力新,,21.39,9.62,904.48,9.93,7.20
2457,飛宏科技,,17.06,0.21,2608.59,2.24,1.43
2458,義隆,,47.72,22.09,1866.40,24.18,20.15
2459,敦吉,,10.07,4.48,2714.66,5.72,4.77
2460,建通精密,,11.10,1.05,900.54,-0.49,-0.60
2461,光群雷射,,25.74,8.38,1042.02,12.00,10.64
2462,良得電,,13.19,3.76,1048.30,5.90,4.91
2464,盟立,,18.23,8.09,1545.83,8.28,7.47
2465,麗臺科技,,14.70,-8.51,425.72,-8.49,-8.50
2466,冠西電,,14.90,-12.34,218.72,9.77,10.84
2467,志聖工業,,30.61,-5.15,605.62,21.00,16.60
2468,華經,,11.07,-3.03,313.14,0.11,0.04
2471,資通,,38.28,13.76,170.15,17.04,13.92
2472,立隆電子,,16.79,4.41,1232.22,11.15,7.84
2474,可成科技,,41.72,31.74,9232.43,50.37,42.52
2475,華映,,2.36,-10.48,12590.15,-15.03,-15.88
2476,鉅祥,,23.37,4.36,963.50,9.20,6.04
2477,美隆電,,15.67,-1.19,844.22,0.86,0.65
2478,大毅,,11.73,1.29,850.13,3.30,2.57
2480,敦陽科技,,33.95,10.09,870.07,10.62,8.73
2481,強茂,,8.71,-7.45,2719.76,-9.57,-7.95
2482,連宇,,39.32,-0.80,142.92,4.50,3.48
2483,百容,,19.96,2.06,355.71,6.92,6.31
2484,希華,,18.15,2.39,546.82,5.88,4.15
2485,兆赫電子,,17.65,5.48,1602.77,13.10,10.95
2486,一詮精密,,8.29,1.26,1499.44,3.19,2.81
2488,漢平,,23.59,6.57,374.49,10.58,8.48
2489,瑞軒,,9.25,0.94,6424.81,4.76,3.86
2491,吉祥全,,-0.53,-47.38,241.36,-51.63,-51.63
2492,華新科,,3.71,-10.50,2882.06,-11.44,-11.67
2493,揚博科技,,27.60,14.65,555.30,17.64,14.64
2495,普安,,45.89,0.25,435.43,9.32,6.92
2496,卓越成功,,30.25,3.28,47.11,3.52,3.52
2497,怡利電子,,29.89,5.98,557.62,8.55,6.90
2498,宏達電,,20.29,0.10,42788.52,0.24,0.20
2499,東貝光電,,15.72,1.65,1792.64,5.49,5.11
2501,國建,,34.78,23.89,1469.04,25.89,24.66
2504,國產,,5.25,-2.00,6752.47,-0.09,-0.11
2505,國揚實業,,21.48,14.20,2127.34,13.92,10.87
2506,太設,,46.07,-1.17,608.92,-6.29,-8.36
2509,全坤建,,42.87,-10.22,97.60,-15.26,-20.33
2511,太子,,33.63,5.67,2576.42,4.13,4.04
2515,中工,,5.89,0.87,3360.19,0.34,0.22
2516,新建,,4.47,2.50,1982.94,2.57,1.98
2520,冠德,,22.13,-5.13,998.23,36.49,33.76
2524,京城,,42.08,33.84,925.89,33.65,31.25
2527,宏璟,,12.89,-59.03,63.34,-79.71,-90.12
2528,皇普建設,,70.72,-1720.41,0.49,-2633.20,-2633.20
2530,華建,,38.16,26.72,415.59,25.24,23.59
2534,宏盛,,64.00,-527.48,7.66,-984.00,-1033.70
2535,達工,,13.60,9.31,4726.79,9.25,7.65
2536,宏普建設,,47.96,31.27,464.12,20.88,18.61
2537,聯上開發,,34.80,28.63,921.27,27.74,27.74
2538,基泰建設,,26.31,-106.27,16.87,231.25,231.25
2539,櫻花建設,,61.20,-2046.48,0.78,-1983.10,-1983.10
2540,愛山林,,46.34,-1936.59,0.16,-2565.24,-2565.24
2542,興富發,,37.35,30.89,14373.80,30.94,26.57
2543,皇昌營造,,4.19,0.37,797.79,0.06,0.06
2545,皇翔,,56.01,42.61,1448.67,40.24,39.52
2546,根基,,4.89,2.73,1362.55,4.33,3.63
2547,日勝,,69.70,-17.50,449.62,-55.47,-57.26
2548,華固建設,,40.17,38.36,8214.88,38.70,38.10
2597,潤弘精密,,13.36,8.90,2930.76,8.70,7.31
2601,益航,,77.70,15.36,2063.11,6.03,-2.68
2603,長榮海運,,-2.73,-6.67,33381.70,-5.92,-5.86
2605,新興,,45.78,42.20,1294.47,37.33,35.53
2606,裕民,,6.82,3.08,1692.20,11.80,11.67
2607,榮運,,12.98,9.27,1485.55,10.71,8.87
2608,嘉里大榮,,17.66,11.99,1759.81,12.32,10.31
2609,陽明海運,,-5.27,-10.37,27461.98,-12.51,-9.78
2610,華航,,5.87,-1.99,33075.92,-3.18,-3.33
2611,志信,,19.18,-2.34,338.54,1.62,0.77
2612,中航,,27.01,18.15,788.78,16.66,15.41
2613,中櫃,,4.86,0.83,608.40,0.26,0.16
2614,東森,,28.70,-1.06,3232.13,-8.81,-9.06
2615,萬海,,5.39,-0.65,13869.15,1.19,0.82
2616,山隆通運,,6.26,1.22,4748.73,1.54,1.25
2617,台航,,17.87,12.95,668.39,41.50,38.03
2618,長榮航空,,7.38,-0.18,29080.14,-2.37,-2.67
2636,台驊投控,,15.69,0.02,1812.71,0.43,0.23
2637,慧洋-KY,,22.62,21.06,1985.99,27.15,27.15
2642,宅配通,,23.62,9.89,676.80,10.12,9.26
2701,萬企,,46.25,38.36,87.19,40.00,33.39
2702,華園,,75.69,15.73,156.75,13.57,9.49
2704,國賓,,46.16,15.84,824.92,14.10,11.58
2705,六福,,33.54,-4.00,667.08,-6.35,-6.35
2706,第一店,,67.00,58.80,88.44,60.21,49.92
2707,晶華酒店,,41.71,25.65,1448.16,25.63,21.81
2722,夏都,,48.42,7.59,114.92,8.42,7.40
2723,美食-KY,,56.11,8.18,3584.73,8.38,5.28
2727,王品,,54.51,12.24,3455.47,12.49,10.05
2731,雄獅旅遊,,16.92,3.15,3198.28,3.41,2.78
2816,旺旺保險,,35.91,10.82,1183.04,11.04,11.02
2823,中壽,,8.08,6.07,39574.21,6.09,5.25
2832,台產,,43.55,20.32,996.94,20.29,18.03
2841,台灣土地,,25.07,-383.45,26.09,-456.62,-460.72
2850,新產,,32.44,9.30,2359.70,9.31,7.82
2851,中再保,,7.66,5.04,3748.85,5.04,4.09
2852,第一保,,46.70,27.77,1332.80,27.77,25.41
2867,三商美邦,,3.08,0.69,42187.31,0.66,1.12
2901,欣欣大眾,,84.85,16.72,33.83,23.22,19.27
2903,遠百,,48.83,6.50,11497.21,9.85,8.15
2904,匯僑,,41.89,28.63,130.17,44.43,37.75
2906,高林實,,18.89,-0.56,1456.86,0.46,0.66
2908,特力,,29.06,3.10,8868.90,3.12,2.80
2910,統領,,73.46,29.72,141.74,29.92,24.62
2911,麗嬰房,,48.81,2.54,2512.03,2.60,1.97
2912,統一超,,30.82,5.02,48374.21,5.79,4.69
2913,台灣農林,,32.74,8.07,349.55,88.42,87.35
2915,潤泰全球,,48.34,32.29,2590.17,55.55,53.78
2923,鼎固-KY,,41.02,31.92,1560.87,15.16,6.07
2929,淘帝-KY,,41.10,20.26,665.19,20.52,13.55
