證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4828127,"2,648",217505577,45.00,45.40,44.80,44.80,-,1.2,44.80,97,44.85,98,14.98,
亞泥,2983846,"1,704",114302059,38.10,38.65,38.05,38.20,-,0.8,38.20,349,38.25,46,15.22,
嘉泥,383366,190,5578385,14.50,14.70,14.40,14.55,-,0.15,14.40,27,14.55,1,7.70,
環泥,203582,150,5348061,26.40,26.40,26.05,26.40,,0.0,26.20,5,26.40,26,12.39,
幸福,746000,249,7133030,9.65,9.65,9.45,9.45,-,0.41,9.44,37,9.45,41,13.31,
信大,48000,32,670200,13.85,14.10,13.80,13.80,-,0.25,13.80,9,13.90,4,15.86,
東泥,193000,62,3053350,15.30,16.20,15.30,15.95,+,0.1,15.75,30,15.95,3,53.17,
味全,363557,170,10652216,29.30,29.30,29.30,29.30,-,2.2,--,0,29.30,"44,392",19.66,
味王,622660,204,14120348,22.65,23.10,22.50,22.70,-,0.85,22.70,16,22.75,1,21.21,
大成,4069999,"1,789",113924901,28.50,28.50,27.55,28.35,-,0.5,28.35,3,28.40,19,6.81,
大飲,126008,71,2359200,18.80,18.85,18.65,18.65,-,0.2,18.65,3,18.70,1,58.28,
卜蜂,1924520,790,47145026,24.50,25.00,23.95,24.15,-,1.6,24.15,21,24.20,22,7.48,
統一,29588933,"10,365",1441231446,47.55,50.40,47.55,48.35,-,2.75,48.35,173,48.40,148,18.45,
愛之味,2012347,709,16052988,8.36,8.36,7.83,7.86,-,0.5,7.85,1,7.86,3,0.00,
泰山,1567301,439,18163376,11.90,11.90,11.40,11.45,-,0.6,11.45,1,11.50,18,0.00,
福壽,557552,139,8322461,14.35,15.20,14.35,15.15,-,0.25,15.15,1,15.25,1,37.88,
台榮,119001,45,1183949,9.91,9.99,9.90,9.99,-,0.01,9.92,8,9.99,3,25.62,
福懋油,148304,25,2921585,19.70,19.70,19.70,19.70,-,1.45,--,0,19.70,"4,259",75.77,
佳格,1014991,812,69882570,70.30,70.90,68.00,68.00,-,3.4,68.00,31,68.20,5,26.46,
聯華,1561335,772,30939094,20.00,20.00,19.65,19.70,-,0.5,19.70,11,19.75,52,8.87,
聯華食,491442,395,15967790,33.80,33.80,31.95,32.80,-,1.4,32.10,10,32.80,3,19.29,
大統益,444642,328,31789902,72.90,72.90,70.50,70.70,-,2.6,70.60,6,70.70,3,15.11,
天仁,32865,36,1571820,47.95,48.05,47.50,47.50,-,0.6,47.25,1,47.50,5,17.59,
黑松,867100,347,30103327,34.90,34.95,34.55,34.65,-,0.5,34.65,21,34.70,5,16.42,
興泰,55016,22,1400156,25.45,25.45,25.45,25.45,-,1.9,--,0,25.45,"1,396",20.36,
宏亞,49921,35,1233875,24.80,25.15,24.60,24.60,-,0.5,24.55,7,24.60,24,13.09,
綠悅-KY,205649,138,33024638,164.00,164.00,155.00,163.00,-,1.0,160.50,1,163.50,4,19.45,
台塑,8537709,"3,379",596654028,70.00,70.20,69.50,69.50,-,1.5,69.50,344,69.60,82,19.15,
南亞,10057432,"3,791",639583448,64.50,64.60,63.00,63.70,-,1.3,63.70,"1,535",63.80,92,14.92,
台聚,1429148,611,21207490,14.95,15.00,14.60,14.60,-,0.5,14.60,53,14.65,6,22.46,
華夏,4340138,"1,488",46291104,11.10,11.15,10.55,10.55,-,0.75,10.55,90,10.60,33,11.72,
三芳,212255,127,6228965,29.40,29.50,29.10,29.10,-,0.4,29.10,7,29.30,23,11.32,
亞聚,966455,536,18880749,19.75,19.90,19.25,19.25,-,0.95,19.25,59,19.35,1,17.50,
台達化,613782,207,5417028,9.00,9.00,8.73,8.90,-,0.2,8.76,1,8.90,21,0.00,
台苯,2970438,974,38361148,13.10,13.20,12.75,12.80,-,0.65,12.75,21,12.80,16,5.54,
國喬,6119280,"1,400",81543732,13.80,13.85,13.20,13.25,-,0.9,13.25,16,13.30,74,8.66,
國喬特,50000,21,1018150,20.40,20.55,20.25,20.50,-,0.1,20.25,2,20.50,1,0.00,
聯成,1434486,407,15587945,11.00,11.05,10.70,10.75,-,0.4,10.75,61,10.80,60,38.39,
中石化,15025575,"3,678",138028726,9.40,9.40,9.00,9.03,-,0.58,9.03,82,9.04,34,0.00,
達新,68679,64,1938962,28.10,28.35,28.10,28.25,-,0.05,28.20,1,28.30,3,44.84,
上曜,99000,43,1189650,12.15,12.15,11.90,12.05,-,0.1,12.00,22,12.10,20,0.00,
東陽,1777597,655,56089751,31.60,32.00,31.35,31.50,-,0.85,31.45,2,31.50,262,14.52,
大洋,483325,228,17820759,37.85,37.95,36.30,36.45,-,1.6,36.45,4,36.50,8,0.00,
永裕,347500,200,11022049,32.35,32.35,31.15,31.25,-,1.25,31.25,14,31.30,30,11.49,
地球,240000,77,3332000,14.30,14.30,13.75,13.75,-,0.55,13.75,1,13.80,5,24.55,
恆大,10832442,"4,352",235275106,21.10,22.20,20.80,22.20,+,1.45,22.20,452,--,0,45.31,
台化,3932704,"1,987",268108031,68.10,68.70,67.80,68.00,-,0.7,67.90,1,68.00,68,18.23,
再生-KY,633351,349,25492363,40.25,40.25,40.25,40.25,-,3.0,--,0,40.25,"1,490",6.11,
廣華-KY,431002,254,45015708,104.00,105.50,102.00,103.50,-,3.5,103.00,8,103.50,5,13.20,
昭輝,207005,89,19329858,93.70,93.80,92.30,92.30,-,1.5,92.20,3,92.50,1,24.16,
勝悅-KY,471288,366,49088952,106.00,107.00,102.00,103.00,-,6.5,103.00,12,103.50,1,10.00,
遠東新,4527062,"1,848",140379747,31.00,31.30,30.75,30.75,-,0.55,30.75,5,30.80,1,16.44,
新纖,8119763,"1,914",88707281,11.15,11.15,10.70,10.70,-,0.7,10.70,320,10.75,68,12.44,
宏洲,429000,135,1691850,3.80,4.01,3.80,3.99,+,0.09,3.91,1,3.94,3,0.00,
