證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7074189,"1,594",326170394,46.90,46.90,45.95,45.95,-,0.75,45.95,106,46.00,295,18.16,
亞泥,3078071,"1,208",114926656,37.20,37.50,37.20,37.30,-,0.4,37.30,219,37.40,86,20.27,
嘉泥,571340,183,8629766,15.20,15.25,15.00,15.15,-,0.05,15.10,10,15.15,41,50.50,
環泥,1682606,339,48838087,28.90,29.10,28.75,29.10,+,0.2,29.00,437,29.10,30,20.07,
幸福,1783183,322,16476005,9.19,9.32,9.16,9.26,+,0.1,9.19,15,9.26,18,20.13,
信大,64300,28,763755,11.90,11.90,11.85,11.85,-,0.05,11.85,7,11.90,10,24.69,
東泥,57001,27,945316,16.60,16.70,16.55,16.55,-,0.15,16.55,16,16.60,2,103.44,
味全,1052620,626,49104817,47.50,47.55,46.00,46.85,-,0.65,46.80,10,46.85,3,25.60,
味王,179542,118,4325240,23.70,24.40,23.70,24.10,+,0.4,24.00,32,24.10,4,19.75,
大成,4191991,"1,520",116034124,27.40,27.90,27.35,27.75,+,0.45,27.75,41,27.80,207,23.32,
大飲,41000,33,893650,22.00,22.00,21.55,21.95,-,0.05,21.80,3,21.95,4,70.81,
卜蜂,2945574,"1,077",59344427,19.85,20.50,19.85,20.00,+,0.15,20.00,14,20.05,19,13.70,
統一,11330487,"3,820",569586782,50.40,50.40,50.20,50.20,-,0.2,50.20,135,50.30,"1,394",19.09,
愛之味,2659278,550,26000250,9.85,9.88,9.67,9.75,-,0.07,9.74,10,9.75,16,0.00,
泰山,1273972,391,17743658,14.00,14.00,13.85,13.90,,0.0,13.90,43,14.00,57,0.00,
福壽,485464,113,7304884,15.05,15.15,14.95,15.00,-,0.05,15.00,26,15.10,5,0.00,
台榮,345267,112,3624837,10.50,10.65,10.35,10.45,+,0.05,10.45,1,10.50,6,21.77,
福懋油,1369242,144,17244555,12.40,12.75,12.40,12.50,+,0.05,12.50,29,12.55,1,0.00,
佳格,1577090,"1,160",129708116,84.00,84.00,81.80,81.90,-,1.5,81.90,14,82.00,31,25.75,
聯華,709360,292,13575321,19.10,19.20,19.10,19.10,-,0.05,19.10,222,19.20,2,11.51,
聯華食,114853,92,4206881,36.70,36.95,36.50,36.60,,0.0,36.50,33,36.60,1,16.27,
大統益,152371,101,9983186,65.10,66.00,65.10,65.60,+,0.1,65.50,5,65.60,4,20.31,
天仁,48109,36,2307164,48.00,48.15,47.75,48.00,-,0.1,47.75,2,48.00,8,18.82,
黑松,316444,147,10336536,32.35,33.00,32.35,32.80,+,0.3,32.50,10,32.80,7,1.74,
興泰,452540,263,16365786,36.80,37.20,35.00,36.40,-,0.4,35.95,1,36.40,3,0.00,
宏亞,51316,57,1341774,26.40,26.40,26.00,26.20,,0.0,26.20,10,26.30,1,15.32,
綠悅-KY,661466,596,178263606,272.00,278.00,263.00,269.00,-,3.0,269.00,1,269.50,1,28.53,
台塑,8231889,"2,004",602472837,73.70,73.70,72.80,73.00,-,0.8,73.00,209,73.10,996,25.89,
南亞,6421317,"1,767",408191718,63.50,63.80,63.00,63.70,-,0.1,63.60,2,63.70,"1,003",25.08,
台聚,1737842,959,34589340,19.85,20.05,19.80,20.05,+,0.25,19.90,2,20.05,12,35.80,
華夏,3528649,"1,161",54580408,15.45,15.60,15.40,15.50,+,0.05,15.45,49,15.50,40,9.39,
三芳,130183,92,3835178,29.60,29.70,29.25,29.40,-,0.2,29.30,2,29.40,16,14.34,
亞聚,822528,355,19120989,23.40,23.40,23.10,23.30,-,0.05,23.20,20,23.30,150,27.74,
台達化,522912,166,5913852,11.40,11.40,11.25,11.30,-,0.1,11.30,19,11.35,17,35.31,
台苯,6785054,"2,076",121608199,18.10,18.30,17.70,17.95,-,0.15,17.95,93,18.00,301,12.82,
國喬,9676997,"3,029",176473189,18.50,18.60,18.10,18.10,-,0.35,18.10,"1,215",18.15,15,11.04,
國喬特,16000,8,367600,23.00,23.05,22.85,23.05,+,0.05,22.90,3,23.10,1,0.00,
聯成,1010962,273,13854576,13.70,13.80,13.60,13.80,+,0.15,13.70,35,13.80,65,28.75,
中石化,9585966,"2,136",120776588,12.60,12.70,12.55,12.55,-,0.05,12.50,"1,502",12.55,48,0.00,
達新,10103,9,289619,28.70,28.70,28.60,28.60,-,0.1,28.55,2,28.70,5,45.40,
上曜,415001,98,5495363,13.25,13.40,13.15,13.30,,0.0,13.25,1,13.30,43,0.00,
東陽,1598576,693,68875224,43.20,43.55,42.55,43.20,,0.0,43.10,5,43.20,9,21.18,
大洋,2494000,"1,274",109936650,42.75,44.85,42.75,44.05,+,1.3,44.00,5,44.05,2,0.00,
永裕,247300,158,9609650,39.40,39.40,38.60,38.65,-,0.2,38.65,6,38.80,2,14.53,
地球,1132000,498,19417300,16.60,17.70,16.60,17.10,+,0.25,16.95,3,17.10,4,25.15,
恆大,255545,119,4863808,19.30,19.30,18.95,19.05,-,0.25,19.00,38,19.05,1,26.10,
台化,7983408,"2,994",563526168,71.10,71.30,70.20,70.20,-,0.9,70.20,44,70.30,405,16.21,
再生-KY,1190362,798,101759132,86.30,86.70,84.50,85.30,-,0.7,85.30,22,85.40,8,13.25,
廣華-KY,423910,266,50519290,121.00,121.00,117.50,120.00,-,1.0,118.50,10,120.00,22,34.19,
昭輝,138000,62,6758800,49.00,49.70,48.75,48.80,+,0.2,48.80,5,48.85,2,15.74,
勝悅-KY,246100,207,40226249,166.00,167.00,161.00,162.50,-,3.5,162.50,2,163.00,1,22.38,
遠東新,6422742,"1,240",199504925,31.15,31.20,31.00,31.00,,0.0,31.00,625,31.05,157,23.31,
新纖,5282563,780,52651473,10.00,10.00,9.90,10.00,+,0.02,9.98,162,10.00,135,14.93,
南染,190340,85,4411768,23.25,23.45,23.05,23.15,-,0.1,23.15,20,23.25,5,21.05,
宏洲,210415,59,953554,4.55,4.58,4.50,4.50,-,0.04,4.49,5,4.53,30,0.00,
東和,569037,177,5578386,9.89,9.90,9.75,9.85,,0.0,9.79,2,9.85,13,15.63,
廣豐,385714,111,7373146,19.10,19.20,19.05,19.15,+,0.15,19.10,45,19.15,23,76.60,
嘉裕,837304,221,6951720,8.33,8.35,8.27,8.30,-,0.03,8.29,14,8.30,2,0.00,
東華,201004,49,1278084,6.40,6.40,6.30,6.38,+,0.06,6.37,10,6.38,7,0.00,
新紡,281960,179,11051890,39.10,39.50,38.95,39.00,-,0.1,38.95,3,39.10,1,63.93,
利華,294003,33,2355714,8.08,8.09,8.00,8.06,-,0.02,8.06,1,8.07,27,0.00,
大魯閣,823819,335,20731856,25.60,25.95,24.90,25.30,-,0.3,25.15,2,25.30,44,5.55,
福懋,5607119,"1,687",179308496,31.45,32.10,31.30,32.00,+,0.9,32.00,736,32.05,34,29.63,
中福,157824,60,1067917,6.76,6.80,6.73,6.75,-,0.01,6.75,8,6.80,13,0.00,
華友聯,0,0,0,--,--,--,--,,0.0,49.15,1,49.90,7,0.00,
勤益控,600035,246,12184157,20.60,20.65,20.05,20.20,-,0.45,20.20,2,20.25,3,0.00,
裕豐,927175,275,5690226,6.50,6.50,5.98,6.21,-,0.21,6.00,3,6.21,2,32.68,
中和,33002,20,485730,14.75,14.75,14.70,14.70,-,0.05,14.70,86,14.75,4,0.00,
南紡,17381467,"4,570",378639721,21.30,22.20,21.15,21.95,+,0.8,21.95,207,22.00,520,26.13,
大東,255556,103,2475733,9.75,9.75,9.64,9.70,-,0.05,9.66,3,9.70,1,40.42,
名軒,258454,123,8883958,34.50,34.75,34.10,34.50,-,0.05,34.40,1,34.50,14,5.47,
