證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7177142,"3,563",320653660,44.00,45.10,43.80,44.65,+,0.35,44.60,54,44.65,95,17.65,
亞泥,1229362,565,44980676,36.30,36.70,36.30,36.60,+,0.15,36.60,734,36.65,1,19.89,
嘉泥,490670,180,7628041,15.50,15.60,15.50,15.55,+,0.05,15.50,68,15.55,4,51.83,
環泥,692074,352,20124295,28.85,29.40,28.50,29.15,+,0.45,29.15,8,29.20,19,20.10,
幸福,698131,172,5702293,8.10,8.24,8.08,8.24,+,0.19,8.20,38,8.24,9,17.91,
信大,455695,88,5439454,11.65,12.10,11.65,12.00,+,0.35,12.00,3,12.05,2,25.00,
東泥,72000,52,1225650,16.95,17.10,16.90,17.05,+,0.05,16.90,3,17.05,3,106.56,
味全,451603,260,22358512,50.00,50.10,49.30,49.45,-,0.5,49.40,6,49.60,3,27.02,
味王,67584,54,1672900,24.90,24.90,24.70,24.75,-,0.1,24.75,2,24.90,26,20.29,
大成,381032,159,9848018,25.90,25.95,25.75,25.90,+,0.05,25.85,103,25.95,57,21.76,
大飲,80002,42,1808944,22.50,22.70,22.50,22.60,,0.0,22.55,25,22.60,35,72.90,
卜蜂,351115,128,5483250,15.65,15.70,15.55,15.60,-,0.15,15.55,80,15.60,34,10.68,
統一,7572950,"3,816",366848588,48.20,48.65,48.20,48.60,+,0.4,48.55,99,48.60,1,18.48,
愛之味,2575844,349,23451102,9.14,9.17,9.05,9.10,-,0.04,9.06,55,9.10,40,0.00,
泰山,582661,178,7646643,13.00,13.20,13.00,13.10,+,0.1,13.10,30,13.15,17,0.00,
福壽,216979,54,3132997,14.45,14.50,14.35,14.45,+,0.05,14.40,26,14.45,12,0.00,
台榮,33005,19,328660,9.96,9.96,9.95,9.96,-,0.01,9.94,2,9.96,1,20.75,
福懋油,150236,73,1727560,11.60,11.60,11.40,11.55,-,0.05,11.50,4,11.55,53,0.00,
佳格,1458174,"1,148",129807396,87.80,90.00,87.00,89.70,+,2.8,89.70,5,89.80,11,28.21,
聯華,304691,180,5820202,19.05,19.20,19.05,19.05,,0.0,19.05,12,19.10,1,11.48,
聯華食,264548,112,9797976,37.00,37.10,36.90,37.10,,0.0,37.10,1,37.15,1,16.49,
大統益,79900,68,4857300,61.30,61.30,60.60,60.70,-,0.2,60.70,11,60.90,22,18.79,
天仁,59500,45,2824349,47.40,47.55,47.40,47.45,+,0.05,47.40,9,47.50,2,20.19,
黑松,173525,145,5563637,32.00,32.30,31.60,31.80,-,0.1,31.80,5,31.90,1,1.69,
興泰,45027,12,1134625,25.00,25.25,25.00,25.10,+,0.2,25.00,1,25.25,2,0.00,
宏亞,43481,32,1153843,26.20,26.70,26.20,26.50,+,0.1,26.40,5,26.65,9,15.50,
綠悅-KY,377115,294,64845951,171.00,174.50,169.50,172.50,+,3.5,172.00,11,172.50,1,21.70,
台塑,3597330,"1,603",272403680,75.30,76.30,74.80,76.30,+,0.7,76.20,3,76.30,20,27.06,
南亞,4454658,"1,355",282492495,63.60,63.60,63.10,63.50,-,0.1,63.50,154,63.60,439,25.00,
台聚,1142829,511,23975193,21.20,21.25,20.85,20.95,,0.0,20.95,19,21.00,12,37.41,
華夏,4484450,"1,823",67625517,15.15,15.20,15.00,15.10,+,0.05,15.10,86,15.15,56,9.15,
三芳,171649,96,5035171,29.50,29.50,29.25,29.30,-,0.2,29.30,2,29.40,15,14.29,
亞聚,595429,361,15170167,25.65,25.65,25.35,25.35,-,0.2,25.35,43,25.40,2,30.18,
台達化,236951,109,2736234,11.55,11.60,11.50,11.55,,0.0,11.55,16,11.60,56,36.09,
台苯,7688243,"2,456",156077199,20.50,20.55,20.15,20.20,-,0.35,20.20,129,20.25,119,14.43,
國喬,5272199,"1,699",109776797,20.85,21.10,20.65,20.75,-,0.1,20.75,52,20.85,6,12.65,
國喬特,12000,8,284750,23.60,24.00,23.60,23.95,+,0.1,23.70,1,23.95,1,0.00,
聯成,1187382,537,16531708,14.00,14.00,13.85,13.95,,0.0,13.90,170,13.95,11,29.06,
中石化,4270003,"1,270",56358801,13.25,13.30,13.10,13.10,-,0.1,13.10,"1,960",13.15,51,0.00,
達新,101085,53,2891188,28.55,28.80,28.50,28.60,-,0.2,28.60,5,28.70,1,45.40,
上曜,275150,104,3503090,12.75,12.80,12.65,12.75,,0.0,12.70,21,12.75,3,0.00,
東陽,3277392,"1,525",140601153,43.20,43.50,42.40,42.50,-,0.3,42.50,88,42.60,3,20.83,
大洋,492000,246,18000400,37.10,37.10,36.40,36.40,-,0.4,36.35,10,36.55,7,0.00,
永裕,503542,319,20371130,40.90,41.00,40.10,40.25,-,0.15,40.25,14,40.30,5,15.13,
地球,36000,17,546300,14.95,15.30,14.95,15.30,+,0.25,15.10,7,15.30,2,22.50,
恆大,145140,88,3033596,21.00,21.00,20.80,21.00,+,0.2,20.95,10,21.00,38,28.77,
台化,2790072,"1,663",214195937,75.80,77.30,75.70,77.20,+,1.4,76.90,2,77.20,116,17.83,
再生-KY,1041117,759,92277124,87.90,89.20,87.90,88.30,+,0.4,88.30,36,88.50,1,12.61,
廣華-KY,1095456,613,128850264,118.00,119.00,116.00,119.00,+,2.0,119.00,129,119.50,32,33.90,
昭輝,186500,140,9281399,50.00,50.40,49.40,49.50,-,0.35,49.50,1,49.55,3,15.97,
勝悅-KY,689035,516,88476690,128.50,130.50,127.50,129.50,-,7.5,129.00,25,129.50,20,17.84,
遠東新,4219571,"1,834",132043577,31.30,31.40,31.20,31.20,-,0.1,31.20,466,31.25,2,23.46,
新纖,1902601,"1,503",19019614,9.95,10.05,9.95,10.00,+,0.03,9.99,13,10.00,7,14.93,
南染,95323,66,2187027,22.85,23.10,22.85,22.90,,0.0,22.90,7,23.00,7,20.82,
宏洲,159855,32,798805,5.05,5.05,4.95,5.02,+,0.06,4.98,1,5.02,25,0.00,
