證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6887280,"2,720",326500156,48.40,48.40,47.00,47.10,-,1.4,47.10,41,47.20,5,15.75,
亞泥,5529905,"2,334",225091762,41.40,41.40,40.50,40.60,-,0.55,40.60,108,40.65,85,16.18,
嘉泥,196755,122,3031547,15.45,15.45,15.35,15.40,-,0.05,15.35,19,15.40,43,8.15,
環泥,431299,197,12507871,29.15,29.20,28.80,28.90,-,0.3,28.90,22,29.00,5,13.57,
幸福,13375677,"2,704",142559616,10.35,10.75,10.30,10.70,+,0.65,10.65,51,10.70,115,15.07,
信大,59100,43,837920,14.30,14.30,14.10,14.10,-,0.15,14.05,2,14.20,10,16.21,
東泥,79000,59,1302350,16.35,16.65,16.20,16.50,+,0.15,16.40,22,16.50,2,55.00,
味全,554649,387,24023086,43.75,43.75,43.10,43.25,-,0.45,43.25,23,43.35,1,29.03,
味王,187304,104,4547640,24.35,24.40,24.20,24.20,-,0.1,24.20,15,24.25,27,22.62,
大成,4736772,"2,193",141641292,30.00,30.20,29.65,29.85,-,0.35,29.80,245,29.85,1,7.18,
大飲,28013,23,554358,20.10,20.10,19.50,19.85,-,0.2,19.75,1,19.85,1,62.03,
卜蜂,1481394,528,40084113,27.20,27.30,26.90,26.90,-,0.4,26.90,188,26.95,3,8.33,
統一,5343635,"2,002",289094036,54.60,54.60,53.80,53.80,-,1.0,53.80,75,54.00,11,20.53,
愛之味,1083779,376,9719042,9.00,9.02,8.92,8.97,-,0.03,8.96,25,8.97,1,0.00,
泰山,825896,319,10859798,13.20,13.25,13.05,13.10,-,0.05,13.05,64,13.15,2,0.00,
福壽,50740,32,843832,16.70,16.70,16.55,16.70,-,0.1,16.70,4,16.75,6,41.75,
台榮,82010,27,828401,10.05,10.15,10.05,10.15,,0.0,10.05,74,10.15,25,26.03,
