證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5216504,"2,152",238201120,46.15,46.20,45.40,45.80,-,0.25,45.65,5,45.80,27,18.10,
亞泥,2162026,"1,155",81403918,37.70,37.80,37.40,37.80,+,0.1,37.70,315,37.80,131,20.54,
嘉泥,266619,138,4174150,15.70,15.70,15.55,15.70,,0.0,15.65,15,15.70,34,52.33,
環泥,1647981,761,51312862,31.50,32.00,30.55,30.75,-,0.75,30.70,12,30.80,4,21.21,
幸福,537900,155,4674555,8.72,8.76,8.66,8.66,-,0.06,8.66,61,8.68,1,18.83,
信大,60187,39,730800,12.10,12.20,12.10,12.20,+,0.1,12.15,5,12.20,22,25.42,
東泥,162300,91,2663800,16.45,16.55,16.30,16.50,+,0.1,16.35,64,16.50,1,103.13,
味全,593402,231,29779472,50.50,50.90,49.80,50.00,-,0.5,50.00,89,50.20,4,27.32,
味王,86407,60,2126310,24.50,24.80,24.50,24.70,+,0.2,24.65,1,24.70,17,20.25,
大成,660154,434,17147854,26.00,26.10,25.85,26.05,+,0.15,25.90,66,26.05,31,21.89,
大飲,56000,30,1257000,22.60,22.60,22.30,22.55,-,0.05,22.45,1,22.55,27,72.74,
卜蜂,599972,177,9552798,15.95,16.00,15.85,15.95,+,0.1,15.90,56,15.95,20,10.92,
統一,11472909,"5,391",571532550,50.10,50.10,49.55,50.00,,0.0,49.90,7,50.00,823,19.01,
愛之味,874858,232,7937161,9.10,9.13,9.04,9.05,-,0.04,9.05,48,9.06,59,0.00,
泰山,478519,175,6186359,13.00,13.00,12.90,12.90,,0.0,12.90,56,12.95,14,0.00,
福壽,226972,51,3285843,14.50,14.50,14.40,14.50,,0.0,14.45,6,14.50,51,0.00,
台榮,132000,57,1327360,10.00,10.20,9.96,10.10,+,0.1,10.00,9,10.10,9,21.04,
福懋油,181381,60,2050687,11.30,11.40,11.25,11.30,,0.0,11.30,26,11.35,42,0.00,
佳格,618490,503,54075420,87.80,88.00,87.10,87.80,,0.0,87.70,3,87.90,12,27.61,
