證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,10007259,"3,350",451443037,45.50,45.60,44.80,44.80,-,0.15,44.80,277,44.90,3,15.50,
亞泥,6039563,"1,963",237925359,39.20,39.55,39.00,39.40,+,0.25,39.35,138,39.40,64,14.33,
嘉泥,199039,88,2778836,13.95,14.00,13.95,14.00,,0.0,13.95,5,14.00,64,7.61,
環泥,684486,249,18297124,26.70,26.90,26.50,26.50,-,0.2,26.50,24,26.75,64,11.62,
幸福,351011,118,3540461,10.05,10.20,10.00,10.15,+,0.15,10.15,8,10.20,52,13.01,
信大,35100,30,471699,13.60,13.60,13.30,13.40,-,0.2,13.40,2,13.45,3,14.89,
東泥,59012,39,941489,16.10,16.10,15.80,16.00,,0.0,15.85,2,16.00,4,72.73,
味全,6450551,"2,578",185826479,28.80,29.40,28.55,28.65,-,0.35,28.65,87,28.70,27,34.94,
味王,12395,18,279464,22.60,22.60,22.45,22.60,+,0.15,22.55,1,22.60,6,26.90,
大成,1047485,556,28288222,27.00,27.15,26.90,26.90,+,0.05,26.90,5,26.95,1,7.82,
大飲,66000,37,1322700,20.05,20.10,20.00,20.10,+,0.05,20.05,1,20.10,9,100.50,
卜蜂,715262,322,18227381,25.30,25.60,25.30,25.50,,0.0,25.50,32,25.55,14,8.23,
統一,15228886,"5,464",748624014,49.00,49.60,48.85,48.95,+,0.15,48.90,56,48.95,87,24.35,
愛之味,352333,144,2836368,8.05,8.08,8.02,8.02,-,0.03,8.02,4,8.05,1,0.00,
泰山,299909,78,3531828,11.80,11.90,11.75,11.80,,0.0,11.80,18,11.85,17,0.00,
福壽,104247,52,1603752,15.40,15.50,15.30,15.40,-,0.1,15.40,12,15.50,34,40.53,
台榮,28011,14,282960,10.10,10.15,10.10,10.10,,0.0,10.05,7,10.10,18,33.67,
福懋油,915934,334,22465529,24.10,25.00,24.10,24.55,+,0.5,24.55,8,24.60,1,"2,455.00",
佳格,2072233,"1,264",146847643,69.30,71.50,69.00,71.10,+,1.6,71.10,11,71.20,15,25.58,
聯華,350484,159,6955678,19.90,19.90,19.80,19.80,-,0.1,19.75,88,19.80,4,8.84,
聯華食,72810,79,2290669,31.20,31.95,31.15,31.15,-,0.05,31.15,2,31.25,5,21.19,
大統益,48010,34,3463925,71.90,72.50,71.90,71.90,-,0.4,71.90,10,72.50,14,14.50,
天仁,180100,29,8339550,46.30,46.60,46.10,46.40,+,0.1,46.35,2,46.40,2,18.27,
黑松,325500,149,12663668,38.85,39.05,38.80,38.95,+,0.1,38.95,32,39.00,4,19.48,
興泰,595000,254,16962500,28.85,28.90,28.30,28.30,-,0.55,28.30,38,28.40,2,11.84,
宏亞,44204,20,1060366,23.75,24.50,23.75,24.35,+,0.6,24.00,10,24.40,2,12.42,
綠悅-KY,222812,165,27107469,118.50,123.50,118.50,121.50,+,3.0,121.00,3,122.00,14,13.28,
台塑,6741592,"2,416",469978827,69.30,70.00,68.70,69.80,+,0.7,69.60,5,69.80,1,18.42,
