證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8081600,"2,668",362361195,45.00,45.15,44.70,44.80,-,0.2,44.80,331,44.85,47,15.83,
亞泥,7144162,"2,244",286734329,40.00,40.30,39.90,40.00,-,0.1,40.00,7,40.10,27,18.78,
嘉泥,996871,245,15905593,16.05,16.10,15.90,15.95,-,0.05,15.95,39,16.00,22,8.96,
環泥,78400,56,2259306,28.70,29.00,28.70,28.75,-,0.35,28.75,72,28.80,2,14.82,
幸福,294230,99,2678882,9.13,9.15,9.08,9.12,-,0.04,9.11,10,9.12,42,20.27,
信大,163257,73,2377126,14.45,14.65,14.45,14.60,+,0.15,14.50,33,14.60,6,18.96,
東泥,106050,43,1656130,15.85,15.85,15.50,15.55,-,0.3,15.50,8,15.55,2,57.59,
味全,319213,139,14404789,45.10,45.40,45.05,45.05,-,0.05,45.05,3,45.10,5,27.30,
味王,155883,60,3458549,22.30,22.30,22.00,22.20,-,0.1,22.10,14,22.20,4,19.82,
大成,3295892,"1,404",116521270,35.00,35.50,35.00,35.25,+,0.1,35.20,28,35.25,13,9.68,
大飲,170000,107,3651300,21.30,21.70,21.15,21.50,+,0.35,21.45,1,21.55,3,97.73,
卜蜂,9635656,"2,842",255610813,26.35,26.85,26.10,26.40,+,0.65,26.40,116,26.45,7,10.48,
統一,4686543,"1,053",249022988,53.20,53.30,53.00,53.00,-,0.2,53.00,465,53.10,28,20.54,
愛之味,1952819,522,18150375,9.37,9.39,9.25,9.26,-,0.11,9.26,5,9.27,12,0.00,
泰山,2841039,963,38274264,13.45,13.60,13.25,13.45,+,0.05,13.45,24,13.50,67,0.00,
福壽,63105,47,975101,15.50,15.55,15.40,15.40,-,0.15,15.40,4,15.50,15,46.67,
台榮,77906,24,792400,10.20,10.25,10.15,10.20,,0.0,10.20,12,10.25,23,31.88,
福懋油,2523144,601,38585351,15.00,15.55,14.95,15.15,+,0.3,15.10,22,15.15,16,42.08,
佳格,639575,528,52565414,82.50,82.60,81.70,82.60,+,0.7,82.10,2,82.60,13,31.89,
聯華,1912125,716,40754289,21.20,21.45,21.15,21.20,+,0.1,21.20,168,21.25,11,10.24,
聯華食,261490,154,10775086,41.50,41.50,41.10,41.20,-,0.1,41.20,20,41.25,3,21.24,
大統益,113350,88,9340265,83.00,83.00,81.90,81.90,-,0.6,81.90,5,82.00,1,16.68,
天仁,375713,226,19480373,50.50,53.90,49.95,53.70,+,3.2,53.30,2,53.70,14,19.82,
黑松,311700,209,10181977,32.75,32.75,32.50,32.75,,0.0,32.65,4,32.75,17,48.16,
興泰,2634575,"1,258",115675458,43.00,44.90,42.25,44.90,+,2.1,44.90,18,45.00,108,144.84,
宏亞,49104,45,1279848,26.30,26.30,25.90,26.20,-,0.15,26.05,1,26.20,6,29.44,
綠悅-KY,338110,154,71946650,211.00,214.50,211.00,213.00,+,2.0,212.50,75,213.00,11,25.42,
台塑,5636796,"2,009",444004322,79.30,79.40,78.50,78.50,-,0.8,78.50,"1,495",78.60,2,22.30,
南亞,4283630,"1,697",296845710,69.90,70.00,68.90,69.20,-,0.7,69.20,6,69.30,130,19.89,
台聚,997870,434,19330241,19.45,19.50,19.30,19.30,-,0.15,19.30,173,19.40,95,29.69,
華夏,1279984,540,21219332,16.65,16.70,16.50,16.55,-,0.05,16.55,44,16.60,185,12.83,
三芳,97474,47,2998603,30.90,30.90,30.55,30.55,-,0.25,30.55,10,30.60,6,13.17,
亞聚,617668,267,15301062,24.80,24.95,24.60,24.80,+,0.1,24.75,7,24.80,50,22.75,
