證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7042923,"2,185",336640518,47.60,48.10,47.25,47.85,+,0.25,47.80,911,47.85,23,17.59,
亞泥,5116431,"2,188",201423114,39.25,39.75,39.00,39.70,+,0.5,39.40,164,39.70,138,19.18,
嘉泥,253692,105,4041546,15.90,16.00,15.85,16.00,+,0.15,15.90,35,16.00,19,8.12,
環泥,436494,189,12655926,29.00,29.15,28.85,28.90,+,0.25,28.90,25,28.95,1,15.71,
幸福,517000,155,4498560,8.61,8.78,8.61,8.75,+,0.14,8.74,5,8.75,10,19.89,
信大,273000,109,3833250,14.00,14.15,13.95,14.10,+,0.1,14.05,10,14.10,37,21.69,
東泥,81685,24,1326383,16.00,16.50,16.00,16.50,+,0.4,16.20,1,16.50,8,63.46,
味全,1322310,641,59829800,45.70,45.85,44.85,45.00,+,0.15,45.00,31,45.05,2,26.16,
味王,35016,34,806059,22.90,23.10,22.90,23.10,+,0.25,23.00,11,23.10,9,20.81,
大成,4633619,"1,858",142725835,30.40,31.10,30.20,30.85,+,0.95,30.85,17,30.90,20,9.05,
大飲,43011,32,941787,21.60,22.15,21.60,21.80,+,0.05,21.70,3,21.80,15,68.13,
卜蜂,14212667,"4,498",351407866,23.70,24.95,23.70,24.95,+,1.6,24.95,77,--,0,12.79,
統一,3883214,"1,597",200086973,51.90,51.90,51.30,51.50,+,0.1,51.40,214,51.50,3,20.77,
愛之味,1897552,405,18027099,9.44,9.55,9.44,9.51,+,0.07,9.51,8,9.53,3,0.00,
泰山,1304660,581,16776208,12.80,13.00,12.70,13.00,+,0.2,13.00,8,13.05,82,0.00,
福壽,52304,31,799697,15.20,15.45,15.20,15.45,+,0.25,15.45,9,15.50,2,171.67,
台榮,32968,25,334325,10.15,10.20,10.05,10.15,,0.0,10.15,1,10.20,49,31.72,
福懋油,616703,189,8261589,13.10,13.80,13.05,13.70,+,0.45,13.70,7,13.80,7,44.19,
佳格,1761265,368,145739682,82.60,83.00,82.50,83.00,+,0.4,82.90,1,83.00,6,29.33,
聯華,647256,214,12320744,19.05,19.15,19.00,19.00,,0.0,18.95,67,19.00,47,12.18,
聯華食,344529,267,13427523,38.95,39.10,38.85,38.90,+,0.05,38.90,45,38.95,6,15.02,
大統益,164798,108,11568658,69.10,71.00,69.10,71.00,+,1.9,70.50,1,71.00,7,16.06,
天仁,34160,27,1652958,48.05,48.50,48.05,48.50,,0.0,48.50,9,48.60,3,19.02,
黑松,132011,83,4187792,31.50,31.90,31.50,31.80,+,0.2,31.60,17,31.80,4,40.77,
興泰,380244,218,12387800,32.95,33.30,31.50,33.00,+,0.35,33.00,50,33.05,4,0.00,
宏亞,26355,24,682182,25.80,25.90,25.80,25.90,+,0.1,25.90,1,26.00,7,20.56,
綠悅-KY,404010,331,87472190,215.50,221.00,214.50,216.00,+,0.5,216.00,9,216.50,10,22.91,
台塑,3888330,"1,745",298914425,76.20,77.80,76.00,76.90,+,0.8,76.90,77,77.00,5,23.66,
南亞,4103245,"1,596",270642647,65.50,66.50,65.10,65.90,+,0.4,65.90,391,66.00,2,20.66,
台聚,837792,432,16281361,19.50,19.50,19.35,19.45,+,0.05,19.40,40,19.45,18,24.62,
華夏,1531659,515,23523179,15.25,15.45,15.20,15.40,+,0.15,15.40,55,15.45,94,9.22,
三芳,148115,94,4413574,29.60,29.95,29.60,29.75,+,0.25,29.75,3,29.80,1,13.58,
亞聚,1185441,691,27865588,23.35,23.65,23.30,23.60,+,0.25,23.55,18,23.60,9,20.70,
台達化,302495,146,3103695,10.20,10.35,10.20,10.20,+,0.1,10.20,30,10.25,9,204.00,
台苯,2815263,916,48402039,17.15,17.30,17.05,17.20,+,0.05,17.20,33,17.25,11,7.96,
國喬,5631898,"1,635",109930607,19.50,19.70,19.25,19.50,+,0.1,19.50,635,19.60,96,9.20,
國喬特,1000,1,23700,23.70,23.70,23.70,23.70,+,0.2,23.40,4,23.65,1,0.00,
聯成,683737,208,9216168,13.45,13.55,13.45,13.45,+,0.05,13.45,157,13.50,177,25.87,
中石化,11188123,"2,930",134876876,12.00,12.20,12.00,12.05,+,0.1,12.05,167,12.10,359,0.00,
達新,15252,30,436483,28.55,28.75,28.50,28.75,+,0.2,28.50,3,28.75,4,35.06,
上曜,139000,46,1758550,12.60,12.90,12.55,12.65,-,0.05,12.65,3,12.70,17,0.00,
