證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11834946,"3,583",500422692,42.50,42.60,41.90,42.30,+,0.3,42.25,195,42.30,12,14.64,
亞泥,3730867,"1,991",140846146,37.50,37.95,37.40,37.85,+,0.6,37.70,2,37.85,279,13.76,
嘉泥,196160,112,2732840,13.95,14.00,13.85,14.00,+,0.05,13.95,50,14.00,111,7.61,
環泥,710926,282,18237703,25.70,25.85,25.45,25.75,+,0.15,25.75,40,25.80,40,11.29,
幸福,197273,71,2009934,10.15,10.25,10.15,10.20,+,0.05,10.20,14,10.25,26,13.08,
信大,56000,14,753200,13.45,13.50,13.40,13.50,+,0.1,13.45,2,13.50,6,15.00,
東泥,165050,58,2750435,16.75,16.85,16.50,16.85,-,0.05,16.50,5,16.85,11,76.59,
味全,3742949,"1,539",91450254,24.90,25.05,24.20,24.20,-,0.55,24.20,126,24.25,4,29.51,
味王,326506,73,7503488,22.85,23.40,22.80,23.10,+,0.25,23.10,15,23.15,12,27.50,
大成,2505678,"1,145",66418258,26.60,26.65,26.40,26.40,-,0.1,26.40,99,26.45,20,7.67,
大飲,131001,66,2675420,20.30,20.55,20.30,20.45,+,0.05,20.40,3,20.45,10,102.25,
卜蜂,336863,244,8293890,24.60,24.80,24.45,24.50,,0.0,24.50,1,24.55,1,7.90,
統一,9367717,"3,624",447088929,47.60,48.20,47.30,47.95,+,0.55,47.80,5,47.95,292,23.86,
愛之味,868156,278,6905143,7.93,8.00,7.91,8.00,+,0.08,7.99,20,8.00,3,0.00,
泰山,542725,182,6489974,12.10,12.10,11.90,11.95,,0.0,11.90,31,11.95,5,0.00,
福壽,285796,44,4300807,15.00,15.10,14.95,14.95,-,0.05,14.95,1,15.00,2,39.34,
台榮,69241,28,712432,10.30,10.35,10.25,10.35,+,0.1,10.30,6,10.35,55,34.50,
福懋油,167536,98,3509743,21.20,21.40,20.65,20.95,-,0.2,20.75,1,20.95,6,"2,095.00",
佳格,763632,550,52391009,68.00,69.00,67.80,68.60,+,0.8,68.60,4,68.70,38,24.68,
聯華,503488,279,10101828,20.20,20.20,20.00,20.10,,0.0,20.05,2,20.10,2,8.97,
聯華食,300711,202,8985080,30.05,30.05,29.70,29.85,-,0.2,29.85,19,30.00,19,20.31,
大統益,46434,42,3260640,70.10,70.50,70.00,70.00,-,0.1,70.00,25,70.50,17,14.11,
天仁,18000,16,845900,47.00,47.30,46.85,46.90,-,0.1,46.90,1,47.20,1,18.46,
黑松,232301,202,8940596,38.00,38.80,38.00,38.45,+,0.4,38.20,23,38.45,1,19.23,
興泰,415003,171,11629534,28.50,28.50,27.15,28.00,-,0.4,28.00,33,28.10,7,11.72,
宏亞,10509,18,256265,24.50,24.50,24.20,24.45,+,0.15,24.15,1,24.45,1,12.47,
綠悅-KY,378881,313,55233221,153.00,153.00,141.00,141.00,-,8.5,141.00,9,142.00,1,15.41,
台塑,5733019,"2,493",383316249,67.00,67.40,66.30,66.70,+,0.7,66.70,120,66.80,5,17.60,
南亞,7322350,"2,950",441710649,60.70,60.90,60.10,60.10,+,0.1,60.10,602,60.20,1,13.57,
台聚,16699245,"4,699",261671198,15.20,15.85,15.20,15.70,+,0.85,15.70,62,15.75,75,22.43,
華夏,15428124,"3,443",192017099,12.35,12.75,12.10,12.25,+,0.1,12.25,32,12.30,167,18.01,
三芳,213621,146,6428980,30.10,30.25,29.95,29.95,+,0.05,29.95,16,30.15,1,11.61,
亞聚,7937196,"2,429",171353044,21.00,22.00,20.90,21.25,+,0.65,21.25,1,21.30,61,18.48,
台達化,4389369,"1,446",41177108,9.15,9.65,8.94,9.30,+,0.21,9.30,39,9.31,14,0.00,
台苯,11743169,"3,244",159131438,13.30,13.95,13.10,13.40,+,0.3,13.40,117,13.45,73,13.40,
國喬,15485804,"3,875",265601044,16.80,17.45,16.75,17.15,+,0.45,17.15,2,17.20,79,16.81,
國喬特,13000,12,277400,21.15,21.45,21.15,21.25,X,0.0,21.10,3,21.30,1,0.00,
聯成,3222518,894,35986462,10.95,11.30,10.95,11.10,+,0.2,11.10,60,11.15,22,65.29,
中石化,54231016,"9,717",532811662,9.79,9.98,9.70,9.71,-,0.01,9.71,974,9.72,150,0.00,
達新,53000,37,1497896,28.35,28.45,28.15,28.40,+,0.2,28.20,5,28.40,17,29.89,
上曜,493058,139,6226806,12.75,12.90,12.25,12.25,-,0.45,12.20,7,12.40,51,0.00,
東陽,4384305,"1,745",156743340,35.80,36.00,35.30,35.40,+,0.1,35.40,20,35.45,11,17.70,
大洋,201000,117,7305300,36.50,36.65,36.00,36.40,+,0.05,36.40,1,36.45,1,0.00,
永裕,160170,118,5373100,33.60,34.00,33.35,33.40,+,0.05,33.40,1,33.50,2,11.97,
地球,168588,102,2313429,13.70,14.00,13.50,13.50,-,0.1,13.45,2,13.50,3,22.50,
恆大,326637,110,6602344,20.25,20.40,20.15,20.40,+,0.2,20.30,31,20.40,6,40.80,
台化,4564403,"2,172",290364835,63.50,63.90,63.00,63.90,+,1.2,63.80,1,63.90,15,18.85,
再生-KY,1279967,825,43421388,34.30,34.50,33.30,33.50,-,0.4,33.50,43,33.55,23,7.30,
廣華-KY,298000,194,28338400,97.50,97.60,93.80,94.00,-,2.8,93.90,10,94.00,30,12.58,
昭輝,1778050,805,197322100,106.00,112.00,104.50,110.00,+,5.0,110.00,4,111.50,6,25.58,
