證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8138135,"3,016",362971915,44.15,44.95,44.15,44.50,+,0.15,44.50,300,44.55,73,15.72,
亞泥,5614602,"2,616",218429716,38.90,39.00,38.80,38.85,-,0.4,38.85,100,38.90,3,18.24,
嘉泥,868739,178,13828111,15.90,16.05,15.90,15.95,+,0.05,15.90,49,15.95,232,8.96,
環泥,595632,226,16973511,28.65,28.70,28.40,28.50,-,0.15,28.50,18,28.55,13,14.69,
幸福,4230244,963,40074151,9.47,9.60,9.23,9.26,-,0.2,9.26,9,9.28,10,20.58,
信大,141545,54,2030343,14.40,14.40,14.30,14.35,-,0.05,14.35,8,14.40,54,18.64,
東泥,59026,20,918003,15.50,15.65,15.45,15.65,+,0.05,15.45,48,15.65,8,57.96,
味全,1617849,660,74477019,45.55,46.50,45.10,46.50,+,0.95,46.10,3,46.50,13,28.18,
味王,218307,120,4774307,22.15,22.15,21.70,21.85,-,0.2,21.85,12,21.90,8,19.51,
大成,21741742,"7,074",699811787,30.90,32.80,30.85,32.80,+,2.1,32.80,406,--,0,9.01,
大飲,99000,54,2158750,21.95,22.15,21.60,21.60,-,0.4,21.60,1,21.90,1,98.18,
卜蜂,7501289,"2,679",188573847,24.60,25.55,24.40,25.40,+,1.0,25.40,11,25.45,36,10.08,
統一,5571250,"2,660",291643878,52.80,52.80,52.10,52.10,-,0.9,52.00,614,52.10,58,20.19,
愛之味,4338007,"1,016",39299029,9.10,9.12,9.01,9.04,-,0.09,9.04,78,9.08,3,0.00,
泰山,750548,263,9740466,13.00,13.00,12.90,12.95,,0.0,12.95,126,13.00,69,0.00,
福壽,82228,48,1244811,15.20,15.20,15.10,15.20,,0.0,15.15,3,15.20,"1,093",46.06,
台榮,147000,45,1475750,10.15,10.15,10.00,10.05,-,0.1,10.00,18,10.05,3,31.41,
