證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11137634,"4,308",539339150,49.55,49.55,48.10,48.30,-,1.25,48.25,62,48.30,130,16.15,
亞泥,3383338,"1,387",148683733,44.50,44.50,43.75,43.80,-,0.35,43.80,38,43.85,24,17.45,
嘉泥,406589,167,6177822,15.20,15.25,15.15,15.20,,0.0,15.15,46,15.20,260,8.04,
環泥,124731,110,3666678,29.50,29.50,29.30,29.40,+,0.1,29.35,23,29.45,12,13.80,
幸福,885092,263,8124680,9.17,9.22,9.10,9.21,+,0.04,9.21,14,9.22,13,12.97,
信大,73000,60,999250,13.60,13.75,13.60,13.75,+,0.15,13.75,15,13.80,16,15.80,
東泥,94000,83,1508350,15.80,16.25,15.80,16.20,+,0.25,16.05,22,16.20,44,54.00,
味全,293515,200,12924553,44.30,44.30,43.80,44.10,-,0.1,44.05,6,44.10,31,29.60,
味王,258629,128,6326958,24.40,24.55,24.35,24.50,+,0.1,24.45,9,24.50,3,22.90,
大成,9358222,"3,055",340584150,35.70,36.75,35.65,36.70,+,1.1,36.70,140,36.75,140,8.82,
大飲,131000,96,2643750,20.35,20.35,19.85,20.20,+,0.9,20.15,2,20.25,3,63.13,
卜蜂,1106030,515,29126748,26.20,26.55,26.05,26.30,+,0.1,26.30,10,26.35,1,8.14,
統一,4108978,"1,674",220553783,54.00,54.10,53.50,53.70,-,0.4,53.60,609,53.70,659,20.50,
愛之味,861862,303,7794584,9.04,9.08,9.00,9.05,+,0.05,9.03,13,9.05,2,0.00,
泰山,345884,177,4505827,13.10,13.10,12.95,13.10,+,0.1,13.05,17,13.10,42,0.00,
福壽,88224,51,1452400,16.50,16.55,16.40,16.40,-,0.1,16.40,9,16.50,1,41.00,
台榮,90000,42,909400,10.15,10.15,10.05,10.10,,0.0,10.10,6,10.15,32,25.90,
福懋油,1032979,300,21575608,20.00,21.45,20.00,20.95,+,0.85,20.90,18,20.95,2,80.58,
佳格,379400,319,28801094,75.90,76.20,75.40,76.10,+,0.2,76.10,7,76.20,4,29.61,
聯華,600342,335,12291887,20.50,20.55,20.40,20.50,,0.0,20.45,22,20.50,142,9.23,
聯華食,455023,233,18220193,40.15,40.15,39.95,40.15,-,0.05,40.10,9,40.15,36,23.62,
大統益,86000,60,6190700,72.20,72.30,71.50,72.10,+,0.7,72.10,6,72.20,15,15.41,
天仁,59002,41,2866447,48.60,48.70,48.50,48.60,,0.0,48.60,1,48.65,2,18.00,
黑松,516741,248,17179504,32.90,33.45,32.90,33.40,+,0.5,33.35,28,33.40,6,15.83,
興泰,6754010,"2,067",208564727,30.75,32.50,29.50,30.65,,0.0,30.60,4,30.65,224,24.52,
宏亞,49100,41,1252550,25.45,25.60,25.45,25.50,+,0.15,25.50,3,25.60,9,13.56,
綠悅-KY,176034,154,31600086,178.00,182.00,176.50,178.00,+,0.5,178.00,10,179.00,21,16.20,
台塑,1828924,901,142214682,78.00,78.10,77.10,78.00,-,0.1,77.80,77,78.00,217,21.49,
南亞,3201411,"1,325",229815403,71.90,72.00,71.50,72.00,,0.0,71.80,113,72.00,"1,571",16.86,
台聚,1340218,586,21484350,15.90,16.15,15.90,16.15,+,0.25,16.10,83,16.15,119,24.85,
華夏,1158263,451,14690619,12.50,12.75,12.50,12.75,+,0.25,12.70,91,12.75,59,14.17,
三芳,126632,85,3700515,29.20,29.25,29.05,29.25,+,0.2,29.25,9,29.30,8,11.38,
亞聚,425684,240,9111918,21.40,21.50,21.30,21.45,+,0.15,21.40,8,21.45,38,19.50,
台達化,323304,150,3021147,9.31,9.38,9.31,9.34,+,0.04,9.34,5,9.37,3,0.00,
台苯,3130202,833,49099663,15.60,15.75,15.60,15.75,+,0.15,15.75,32,15.80,731,6.82,
國喬,1848812,784,27936228,15.00,15.20,15.00,15.20,+,0.3,15.15,12,15.20,12,9.93,
國喬特,2000,2,42100,20.90,21.20,20.90,21.20,,0.0,21.00,1,21.25,1,0.00,
聯成,1436648,556,17275326,12.05,12.10,11.90,12.05,,0.0,12.05,36,12.10,123,43.04,
中石化,7899768,"1,840",83446643,10.55,10.65,10.50,10.50,-,0.05,10.50,"1,879",10.55,139,0.00,
達新,200218,82,5637263,28.15,28.40,28.00,28.20,-,0.15,28.15,8,28.20,6,44.76,
上曜,98000,54,1196300,12.30,12.30,12.15,12.25,,0.0,12.20,6,12.25,26,0.00,
東陽,1066979,623,40123612,37.70,37.80,37.45,37.50,-,0.4,37.50,32,37.60,6,17.28,
大洋,247000,115,9638500,39.55,39.55,38.50,39.25,+,0.05,39.15,19,39.25,16,0.00,
永裕,111900,101,3671669,32.50,33.00,32.50,32.85,X,0.0,32.80,8,32.85,1,12.08,
地球,575812,297,8897702,15.80,15.80,14.80,15.55,X,0.0,15.50,3,15.55,2,27.77,
恆大,142973,73,2642051,18.60,18.60,18.40,18.55,,0.0,18.55,5,18.60,30,37.86,
台化,2531668,"1,103",189504010,74.80,75.00,74.20,75.00,+,0.1,74.90,56,75.00,978,20.11,
再生-KY,1019703,677,46947361,45.80,46.40,45.70,45.85,+,0.25,45.85,5,45.95,1,6.96,
廣華-KY,915820,660,97497148,105.50,108.00,104.50,107.00,+,2.5,107.00,4,107.50,45,13.65,
昭輝,308000,183,29559700,95.90,98.00,94.00,96.80,+,0.9,96.60,3,96.80,5,25.34,
勝悅-KY,224430,175,25820024,115.00,116.00,114.00,115.50,+,3.0,115.00,5,115.50,10,11.21,
遠東新,5518892,"1,979",186082339,33.55,33.85,33.55,33.85,+,0.25,33.80,7,33.85,42,18.10,
新纖,3132243,787,35077189,11.25,11.25,11.15,11.20,,0.0,11.15,135,11.20,103,13.02,
南染,89020,45,2223688,24.95,25.05,24.80,24.90,+,0.1,24.90,3,24.95,2,24.90,
宏洲,208904,69,859406,4.09,4.13,4.09,4.12,+,0.03,4.11,7,4.12,9,0.00,
東和,86137,57,756528,8.75,8.82,8.75,8.79,+,0.04,8.79,5,8.80,4,24.42,
廣豐,626980,320,12152764,19.20,19.45,19.20,19.35,+,0.2,19.30,44,19.35,1,29.77,
嘉裕,348722,126,2864795,8.20,8.25,8.19,8.24,+,0.02,8.24,6,8.25,8,20.10,
東華,21124,17,148440,7.13,7.15,7.00,7.15,+,0.02,7.10,2,7.15,3,0.00,
新紡,98000,80,4003600,40.80,40.95,40.55,40.95,,0.0,40.95,7,41.00,4,107.76,
利華,106310,50,817368,7.73,7.74,7.62,7.71,-,0.01,7.70,7,7.71,1,0.00,
大魯閣,311417,146,7359590,23.20,23.70,23.20,23.70,+,0.3,23.60,1,23.70,12,0.00,
福懋,407046,267,12812042,31.40,31.70,31.20,31.45,-,0.1,31.45,21,31.50,45,23.65,
中福,249000,73,1546330,6.18,6.29,6.13,6.25,+,0.12,6.22,5,6.25,14,0.00,
華友聯,36115,17,1777196,48.25,49.80,48.25,48.30,+,0.1,48.40,1,48.90,1,13.31,
勤益控,468212,151,9755977,20.70,20.90,20.70,20.75,,0.0,20.70,25,20.75,33,0.00,
裕豐,21000,10,140830,6.71,6.71,6.70,6.71,-,0.27,6.71,4,6.87,1,61.00,
中和,31000,23,433400,13.95,14.00,13.90,14.00,,0.0,13.95,1,14.00,18,0.00,
南紡,645966,410,11786570,18.30,18.30,18.15,18.30,,0.0,18.30,38,18.35,156,39.78,
大東,165012,67,1506300,9.19,9.20,9.10,9.19,,0.0,9.15,1,9.19,2,0.00,
名軒,180000,100,5051550,28.00,28.20,27.85,28.15,+,0.15,27.95,8,28.15,3,11.35,
立益,160726,33,1170772,7.27,7.30,7.20,7.29,+,0.12,7.29,4,7.33,3,0.00,
力麗,487762,259,4518447,9.34,9.34,9.20,9.28,,0.0,9.25,37,9.28,4,21.09,
大宇,345934,62,3212815,9.22,9.35,9.21,9.35,+,0.07,9.29,5,9.35,10,29.22,
宏和,111000,57,3361900,30.30,30.40,30.10,30.35,+,0.05,30.30,1,30.35,2,0.00,
力鵬,1485071,609,15078172,10.25,10.30,10.05,10.15,-,0.05,10.10,359,10.15,89,11.94,
佳和,65318,14,97211,1.50,1.50,1.48,1.49,,0.0,1.48,18,1.49,10,0.00,
年興,180582,130,4742710,26.00,26.45,26.00,26.45,+,0.35,26.40,3,26.45,9,13.23,
宏益,237118,86,2792754,11.75,11.85,11.70,11.80,+,0.05,11.80,20,11.85,50,9.44,
大將,1718175,132,16421834,10.30,10.40,9.44,9.44,-,0.71,--,0,9.44,301,0.00,
台富,228161,64,1889388,8.30,8.32,8.26,8.29,+,0.03,8.29,5,8.31,3,29.61,
集盛,478608,255,4121514,8.50,8.65,8.50,8.65,+,0.09,8.65,1,8.66,6,34.60,
怡華,1000,1,8910,8.91,8.91,8.91,8.91,-,0.1,8.91,2,8.99,1,0.00,
宜進,352826,111,2934465,8.36,8.36,8.30,8.33,+,0.05,8.32,87,8.33,1,8.86,
聯發,486348,157,4900376,9.95,10.50,9.90,10.25,+,0.37,10.25,1,10.30,2,13.85,
宏遠,2617609,867,37166085,14.40,14.50,13.95,14.15,+,0.25,14.10,70,14.15,28,24.82,
強盛,260000,100,3826000,14.65,14.80,14.60,14.70,+,0.1,14.70,2,14.75,17,30.63,
得力,173296,81,1960044,11.35,11.40,11.20,11.40,+,0.3,11.35,15,11.40,21,0.00,
偉全,305000,130,6850900,22.50,22.65,22.40,22.45,+,0.2,22.45,1,22.50,20,16.75,
聚隆,141052,69,3158454,22.45,22.55,22.30,22.30,+,0.05,22.30,6,22.40,10,25.06,
南緯,192129,86,2566371,13.45,13.45,13.30,13.40,+,0.05,13.35,17,13.40,7,27.92,
