證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11674625,"4,366",447720584,38.30,38.50,38.00,38.45,+,0.15,38.40,1,38.45,167,21.01,
亞泥,6867231,"3,829",208682755,30.50,30.70,30.15,30.50,+,0.1,30.50,144,30.55,66,19.06,
嘉泥,1120599,338,15422876,13.65,13.90,13.60,13.75,+,0.15,13.75,80,13.80,1,85.94,
環泥,377077,171,8691560,23.00,23.10,22.95,23.00,,0.0,22.95,33,23.00,10,9.96,
幸福,8761624,106,73861486,8.40,8.47,8.40,8.43,+,0.05,8.42,9,8.45,3,52.69,
信大,133284,77,1836690,13.85,13.85,13.60,13.80,-,0.05,13.75,20,13.80,7,14.38,
東泥,75464,41,1065746,14.25,14.25,14.05,14.10,-,0.15,14.05,31,14.10,11,0.00,
味全,4759568,"1,829",109100553,22.80,23.35,22.40,22.75,-,0.05,22.70,18,22.75,70,0.00,
味王,51731,53,1326495,25.65,25.75,25.55,25.70,+,0.2,25.60,2,25.70,4,12.79,
大成,1797428,"1,104",61354982,34.15,34.40,33.90,34.20,+,0.15,34.15,17,34.20,16,11.71,
大飲,37114,34,588399,15.75,16.00,15.75,15.90,+,0.15,15.85,2,15.90,3,113.57,
卜蜂,923618,603,59552555,65.00,65.10,64.20,64.20,-,0.8,64.20,7,64.30,3,11.78,
統一,4103565,"1,692",275930488,67.50,67.60,67.00,67.60,,0.0,67.40,73,67.60,54,23.72,
愛之味,1042519,295,7941548,7.65,7.69,7.58,7.62,-,0.03,7.62,1,7.63,12,22.41,
泰山,655408,264,11232770,17.25,17.25,17.10,17.20,-,0.05,17.15,7,17.20,27,39.09,
福壽,77128,62,1355787,17.55,17.80,17.50,17.60,-,0.05,17.55,1,17.60,14,60.69,
台榮,108003,45,1134380,10.55,10.55,10.45,10.55,,0.0,10.45,39,10.55,35,18.19,
福懋油,217823,39,14596841,67.00,67.50,66.20,67.50,+,0.5,66.60,2,67.70,1,41.67,
佳格,850256,484,63627410,74.80,75.00,74.50,74.80,-,0.2,74.80,52,74.90,30,30.78,
