證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6017173,"2,135",215201803,35.60,36.20,35.30,35.95,+,0.35,35.90,1,35.95,7,19.64,
亞泥,4044450,"1,753",110220341,27.35,27.45,27.10,27.25,+,0.15,27.25,42,27.30,67,17.03,
嘉泥,437669,125,5390525,12.30,12.45,12.25,12.30,+,0.05,12.30,5,12.40,80,76.88,
環泥,494270,343,10850940,22.05,22.05,21.85,21.90,-,0.05,21.90,33,21.95,2,9.48,
幸福,146000,78,1178740,8.06,8.11,8.02,8.11,+,0.05,8.10,46,8.11,9,50.69,
信大,77760,47,1073199,13.70,14.00,13.60,13.85,+,0.35,13.85,37,13.90,11,14.43,
東泥,47000,24,655600,13.90,14.00,13.90,14.00,+,0.1,13.90,12,14.00,10,0.00,
味全,1578950,703,34294209,21.75,22.20,21.50,21.55,-,0.2,21.55,24,21.60,8,0.00,
味王,94202,66,2431003,26.00,26.00,25.70,25.75,-,0.15,25.75,4,25.85,1,12.81,
大成,882039,563,28529905,32.50,32.60,32.25,32.30,-,0.15,32.30,80,32.40,36,11.06,
大飲,14664,16,226825,15.45,15.60,15.30,15.50,+,0.25,15.30,13,15.50,6,110.71,
卜蜂,676078,458,43678270,65.20,65.20,64.10,64.20,-,0.8,64.20,22,64.30,31,11.78,
統一,7623134,"2,684",499056956,65.90,65.90,65.10,65.50,-,0.5,65.50,7,65.60,46,22.98,
愛之味,583793,261,4131857,7.11,7.11,7.04,7.06,+,0.01,7.06,116,7.09,4,20.76,
泰山,1580866,"1,088",25866198,16.40,16.50,16.20,16.20,-,0.15,16.20,92,16.25,6,36.82,
福壽,157005,37,2771335,17.95,17.95,17.30,17.60,+,0.2,17.55,2,17.60,17,60.69,
台榮,43059,30,450013,10.50,10.50,10.40,10.50,+,0.05,10.45,2,10.50,38,18.10,
福懋油,104559,29,7501055,68.60,72.70,68.60,71.70,,0.0,71.70,1,72.00,2,44.26,
佳格,1197159,930,82120852,68.80,69.20,68.30,68.30,-,0.5,68.30,109,68.60,4,28.11,
聯華,2448381,"1,293",93102034,38.00,38.20,37.70,38.10,+,0.2,38.05,4,38.10,27,13.00,
聯華食,147379,140,4989491,33.80,34.00,33.70,33.90,+,0.1,33.90,1,33.95,6,12.65,
大統益,56167,61,5064762,90.50,90.50,90.00,90.10,-,0.4,90.10,10,90.50,4,16.69,
天仁,83300,53,2877250,34.90,34.90,34.40,34.60,-,0.3,34.60,5,34.70,6,17.39,
黑松,74151,64,2270365,30.80,30.80,30.55,30.65,+,0.1,30.65,4,30.70,8,22.05,
興泰,59062,38,1948039,32.90,34.00,32.60,34.00,+,1.15,34.00,1,34.50,2,7.69,
宏亞,12119,16,208951,17.30,17.30,17.20,17.25,-,0.15,17.25,1,17.40,1,46.62,
鮮活果汁-KY,43333,42,6144453,141.50,143.00,140.50,141.00,+,0.5,141.50,1,142.00,2,15.51,
綠悅-KY,1227050,845,65124970,52.60,53.60,52.50,53.10,+,1.2,53.00,8,53.10,1,6.70,
台塑,11698080,"5,062",1180804200,99.00,102.50,98.90,101.00,+,3.2,101.00,33,101.50,116,13.24,
南亞,8715583,"3,151",667532363,76.00,77.10,76.00,76.20,+,0.2,76.20,105,76.30,55,9.56,
台聚,2023295,580,29426243,14.55,14.70,14.45,14.60,+,0.05,14.55,81,14.60,19,14.17,
華夏,2060227,"1,179",64889099,31.50,31.70,31.20,31.60,+,0.75,31.55,10,31.60,96,10.50,
三芳,77443,80,2510471,32.45,32.55,32.30,32.35,+,0.1,32.35,6,32.50,1,11.72,
亞聚,323202,155,5579187,17.25,17.35,17.20,17.25,+,0.05,17.25,7,17.30,41,12.87,
台達化,2496604,749,32026130,12.85,13.05,12.60,13.00,+,0.25,13.00,45,13.05,39,11.82,
台苯,2588942,983,51803980,20.25,20.25,19.90,19.90,-,0.1,19.90,165,19.95,38,8.16,
國喬,6332052,"2,717",169576735,27.30,27.30,26.60,26.65,-,0.45,26.60,305,26.65,21,7.84,
國喬特,6000,3,195750,32.60,32.75,32.60,32.60,,0.0,32.60,1,32.65,3,0.00,
聯成,2060854,835,36003403,17.50,17.65,17.35,17.45,+,0.05,17.45,28,17.50,122,8.73,
中石化,25140026,"4,419",351091074,14.15,14.15,13.85,13.90,+,0.05,13.90,"1,353",13.95,233,7.81,
達新,35001,15,915426,26.40,26.40,25.95,26.20,+,0.5,26.00,30,26.20,28,17.58,
上曜,1810775,693,34248617,18.00,19.25,18.00,19.25,+,1.75,19.25,308,--,0,6.66,
東陽,1237587,581,63813224,51.40,51.70,51.30,51.70,+,0.7,51.60,12,51.70,7,12.64,
大洋,140000,78,3861900,27.90,27.90,27.30,27.65,-,0.25,27.60,17,27.85,2,0.00,
永裕,173239,125,5718087,33.10,33.20,32.80,33.00,-,0.1,32.95,4,33.00,26,12.09,
地球,23198,22,279576,12.05,12.10,12.00,12.10,+,0.1,12.05,5,12.10,4,12.10,
恆大,153196,93,2908674,19.10,19.20,18.80,19.20,+,0.1,19.10,10,19.20,14,25.60,
台化,10433362,"3,264",1101931182,104.50,106.50,104.00,105.50,,0.0,105.00,468,105.50,178,13.07,
再生-KY,2588670,959,29653046,11.60,11.65,11.25,11.45,-,0.4,11.40,57,11.45,8,15.07,
廣華-KY,463211,422,47504710,101.00,104.00,101.00,102.00,+,1.5,102.00,41,102.50,4,11.26,
昭輝,64000,45,2564900,40.40,41.00,39.85,40.10,+,0.3,40.00,3,40.10,12,7.80,
勝悅-KY,466912,283,19729316,42.15,42.55,42.05,42.35,,0.0,42.30,63,42.35,16,6.66,
遠東新,8014120,"2,558",195279685,24.35,24.60,24.20,24.40,+,0.05,24.35,15,24.40,855,14.79,
新纖,1894625,770,17159756,9.10,9.10,9.01,9.05,+,0.08,9.05,8,9.06,24,15.88,
南染,85701,36,1941240,22.60,22.80,22.50,22.70,+,0.1,22.70,7,22.90,2,16.33,
宏洲,441333,154,3977500,9.15,9.15,8.87,9.09,-,0.07,9.05,3,9.09,3,29.32,
東和,492730,221,3573792,7.15,7.37,7.15,7.29,+,0.2,7.28,3,7.29,1,14.29,
廣豐,151989,111,2277330,15.20,15.20,14.90,15.10,+,0.1,15.10,2,15.15,6,215.71,
嘉裕,335357,98,1536589,4.58,4.61,4.55,4.60,+,0.03,4.59,131,4.60,15,0.00,
東華,38,38,342,--,--,--,--,,0.0,8.58,2,9.58,2,0.00,
新紡,2546000,24,109525900,43.85,44.50,43.40,44.50,+,1.5,44.50,1,44.70,1,108.54,
利華,403084,129,3222946,8.02,8.08,7.91,7.98,+,0.02,7.97,2,7.98,47,38.00,
大魯閣,115000,49,1317900,11.55,11.65,11.20,11.65,-,0.1,11.55,1,11.70,4,0.00,
福懋,1146600,739,34768359,30.30,30.50,30.25,30.30,,0.0,30.30,111,30.45,17,12.07,
中福,92006,27,491940,5.34,5.39,5.25,5.34,+,0.04,5.30,7,5.35,2,89.00,
華友聯,23000,4,920000,40.00,40.00,40.00,40.00,,0.0,39.70,1,40.00,10,19.80,
勤益控,195152,60,3340441,17.10,17.25,17.05,17.10,,0.0,17.10,2,17.15,4,11.32,
裕豐,20000,3,102150,5.10,5.13,5.10,5.13,,0.0,5.13,100,5.24,5,0.00,
中和,1968510,772,43347252,21.10,22.85,21.00,22.85,+,2.05,22.85,181,--,0,95.21,
南紡,1177872,363,15393567,13.20,13.20,13.00,13.10,+,0.05,13.10,16,13.15,221,29.11,
大東,50071,58,351037,7.06,7.08,6.92,7.06,,0.0,7.00,13,7.06,3,0.00,
名軒,291505,193,5269490,18.20,18.35,17.95,18.20,-,0.05,18.00,3,18.20,2,11.59,
立益,21001,17,108604,5.23,5.29,5.11,5.11,X,0.0,5.11,3,5.37,1,0.00,
