證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11059291,"4,273",447114898,40.90,40.90,40.10,40.30,-,0.2,40.25,3,40.30,7,22.51,
亞泥,10055831,"4,605",319704139,31.65,32.15,31.60,31.75,+,0.45,31.70,44,31.75,148,19.48,
嘉泥,361642,110,4321982,12.00,12.00,11.90,12.00,+,0.1,11.95,32,12.00,48,8.63,
環泥,103114,67,2262743,21.95,22.00,21.90,21.95,+,0.05,21.90,46,21.95,13,10.16,
幸福,265297,63,2015987,7.60,7.62,7.56,7.61,+,0.02,7.61,14,7.62,18,0.00,
信大,27160,16,371442,13.65,13.80,13.60,13.75,+,0.05,13.70,3,13.80,2,10.04,
東泥,20026,10,279111,13.95,13.95,13.90,13.95,,0.0,13.90,5,13.95,4,126.82,
味全,3905075,"2,091",88819329,23.40,23.45,22.30,23.15,-,0.05,23.15,8,23.20,25,17.67,
味王,21200,27,547500,25.85,25.95,25.70,25.75,-,0.1,25.75,6,25.85,4,13.84,
大成,4160418,"2,161",154035752,36.40,37.35,36.40,37.25,+,1.0,37.20,43,37.25,1,11.39,
大飲,11134,12,165702,14.95,15.00,14.75,14.85,-,0.1,14.85,1,14.90,2,371.25,
卜蜂,358003,282,22664180,63.20,63.50,63.20,63.20,,0.0,63.20,4,63.30,2,11.81,
統一,12040402,"3,672",844520537,70.10,70.50,69.90,70.30,-,0.5,70.20,2,70.30,11,10.03,
愛之味,921184,279,6841451,7.47,7.52,7.38,7.40,-,0.05,7.40,24,7.44,3,27.41,
泰山,555118,166,9443856,16.90,17.15,16.90,17.05,+,0.05,17.00,63,17.05,7,18.33,
福壽,22328,20,414734,18.30,18.65,18.30,18.50,+,0.05,18.45,2,18.65,48,42.05,
台榮,76012,35,896238,11.85,11.85,11.75,11.80,,0.0,11.80,8,11.85,18,26.82,
福懋油,21505,18,1559461,72.20,73.40,72.20,73.40,+,0.7,73.00,1,73.40,1,64.96,
佳格,952024,700,63415489,66.20,67.00,66.00,66.90,+,0.5,66.80,39,66.90,25,27.99,
聯華,916160,561,34426345,37.60,37.70,37.50,37.55,,0.0,37.55,155,37.60,1,12.07,
聯華食,85307,55,2960096,34.70,34.80,34.55,34.70,,0.0,34.70,15,34.80,6,13.66,
大統益,16180,19,1506747,93.00,93.30,93.00,93.30,+,0.3,93.20,2,93.30,2,18.26,
天仁,37328,16,1408498,37.75,37.80,37.65,37.65,-,0.15,37.65,10,37.80,6,19.41,
黑松,34259,26,1071565,31.30,31.30,31.20,31.20,+,0.05,31.20,30,31.25,2,23.11,
興泰,7672,10,269706,34.95,36.00,34.70,35.80,+,1.7,34.65,1,35.55,1,6.85,
宏亞,12008,11,210788,17.60,17.60,17.50,17.50,,0.0,17.50,5,17.55,12,350.00,
鮮活果汁-KY,65150,57,10474250,160.00,162.00,160.00,162.00,+,2.0,161.00,9,162.50,4,17.38,
綠悅-KY,600745,446,22143662,36.70,37.35,36.30,37.20,+,1.2,37.10,2,37.20,15,7.93,
台塑,4604564,"2,439",480757156,104.50,105.00,103.50,104.50,+,0.5,104.00,149,104.50,36,13.47,
南亞,5183090,"3,065",418394490,81.00,81.10,80.30,80.80,-,0.2,80.70,6,80.80,27,11.76,
台聚,585703,269,8406331,14.40,14.40,14.30,14.35,,0.0,14.30,300,14.35,6,13.54,
華夏,2796843,"1,331",89743983,32.10,32.35,31.85,32.20,,0.0,32.15,6,32.20,12,12.48,
三芳,33570,29,1080180,32.10,32.30,32.05,32.05,-,0.25,32.05,8,32.30,4,14.12,
亞聚,245317,129,4344688,17.65,17.80,17.65,17.70,+,0.05,17.65,29,17.70,12,16.24,
台達化,1795045,460,22097398,12.40,12.45,12.20,12.35,,0.0,12.30,21,12.35,52,8.07,
台苯,3350181,"1,206",71761620,21.50,21.70,21.30,21.45,+,0.05,21.45,7,21.50,15,10.73,
國喬,8207215,"3,385",273624395,33.85,33.95,32.90,33.55,-,0.05,33.50,5,33.55,108,9.40,
國喬特,13000,7,449100,33.75,34.75,33.75,34.75,-,0.1,34.60,2,34.80,2,0.00,
聯成,1894355,677,37423237,19.90,19.95,19.65,19.70,-,0.05,19.70,49,19.80,94,9.80,
中石化,10764939,"2,954",139950457,13.15,13.15,12.90,12.95,-,0.1,12.95,52,13.00,193,5.73,
達新,6082,6,160660,26.30,26.60,26.30,26.35,-,0.4,26.35,3,26.60,8,29.28,
上曜,262600,169,5745336,21.80,22.20,21.60,21.70,+,0.1,21.70,63,21.90,2,7.51,
東陽,1143630,680,61678255,53.80,54.40,53.50,54.10,+,0.3,54.10,7,54.20,8,13.66,
大洋,140000,44,3783150,27.05,27.10,26.95,27.10,+,0.1,27.05,4,27.10,4,0.00,
永裕,84100,55,2840770,33.60,34.25,33.60,34.10,+,0.65,33.70,1,34.10,13,12.22,
地球,43002,23,532424,12.50,12.55,12.35,12.35,-,0.05,12.35,1,12.40,1,15.44,
恆大,26217,22,473088,18.15,18.15,17.95,18.15,,0.0,18.05,7,18.15,16,35.59,
台化,5244151,"2,851",567525880,109.00,109.00,107.50,108.50,,0.0,108.00,123,108.50,316,11.63,
再生-KY,517450,253,5947628,11.65,11.70,11.40,11.45,-,0.1,11.45,10,11.50,5,16.84,
廣華-KY,274015,224,27902575,103.00,103.50,101.00,101.00,+,1.0,101.00,5,101.50,1,10.92,
昭輝,25300,24,977540,38.60,38.90,38.50,38.80,+,0.3,38.55,10,38.80,2,10.43,
勝悅-KY,342002,245,15280840,45.10,45.10,44.20,44.70,-,0.15,44.70,1,44.80,3,6.76,
遠東新,3472987,"1,535",94321935,27.05,27.25,27.00,27.20,+,0.1,27.15,139,27.20,34,18.01,
新纖,1287691,503,12984013,10.20,10.20,10.05,10.10,+,0.05,10.10,1,10.15,267,16.83,
南染,112005,17,2611965,23.70,23.70,23.30,23.50,+,0.2,23.30,13,23.50,1,18.36,
宏洲,843406,414,12155403,14.15,14.90,14.00,14.45,+,0.35,14.40,12,14.45,7,16.42,
東和,382277,152,2892269,7.56,7.65,7.54,7.56,+,0.15,7.56,7,7.57,2,16.80,
廣豐,47621,41,807570,17.05,17.05,16.85,17.00,-,0.05,16.95,11,17.05,9,14.17,
嘉裕,143511,56,652615,4.56,4.56,4.53,4.56,,0.0,4.55,5,4.56,16,0.00,
東華,45,5,334,--,--,--,--,,0.0,7.72,2,8.33,1,0.00,
新紡,22768,22,1080020,47.15,47.50,47.10,47.50,+,0.1,47.50,3,47.55,1,11.45,
利華,2354502,826,24461670,10.25,10.60,10.25,10.40,+,0.2,10.40,9,10.45,1,38.52,
大魯閣,69300,35,734845,10.65,10.70,10.55,10.65,-,0.05,10.60,4,10.65,3,0.00,
福懋,993898,645,32918964,33.00,33.25,32.90,33.25,+,0.15,33.20,8,33.25,14,13.09,
中福,180654,45,991596,5.50,5.52,5.46,5.49,,0.0,5.48,10,5.49,4,549.00,
華友聯,15458,15,606100,39.10,39.40,38.85,39.40,+,0.3,39.10,1,39.40,2,12.51,
勤益控,92962,63,1769270,19.30,19.30,18.75,19.00,-,0.1,18.95,8,19.00,7,11.88,
裕豐,208000,74,1385220,7.10,7.10,6.47,7.10,-,0.08,6.53,5,7.10,1,0.00,
中和,1376287,867,61425898,44.60,45.45,43.65,45.25,+,0.95,45.20,1,45.25,4,0.00,
南紡,333578,156,4350167,13.10,13.10,13.00,13.10,,0.0,13.05,18,13.10,76,29.11,
大東,320557,168,4688894,14.50,14.80,14.45,14.50,,0.0,14.45,2,14.50,1,0.00,
名軒,99513,51,1946053,19.65,19.65,19.45,19.55,-,0.05,19.50,20,19.60,16,10.45,
立益,61507,17,353388,5.79,5.79,5.60,5.79,+,0.09,5.42,1,5.77,8,0.00,
力麗,4652992,"1,114",51911358,11.35,11.40,11.05,11.10,-,0.15,11.10,253,11.15,13,0.00,
大宇,42001,25,350678,8.31,8.37,8.28,8.37,+,0.04,8.27,4,8.37,1,93.00,
宏和,23000,14,508200,22.20,22.25,22.00,22.15,-,0.05,22.00,6,22.20,8,0.00,
力鵬,842123,200,6833935,8.15,8.19,8.09,8.15,+,0.04,8.15,4,8.16,5,0.00,
佳和,361223,125,2309421,6.54,6.56,6.30,6.45,-,0.1,6.32,9,6.45,8,13.72,
年興,41374,31,1022986,24.75,24.75,24.65,24.70,-,0.05,24.70,1,24.75,2,17.39,
宏益,267121,106,5506466,20.65,20.65,20.55,20.60,,0.0,20.60,51,20.65,3,12.64,
