證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,19959825,"5,001",737353608,36.50,37.35,36.25,37.35,+,0.8,37.30,11,37.35,445,20.41,
亞泥,7117653,"2,307",201210179,28.30,28.40,28.10,28.40,+,0.2,28.35,3,28.40,25,17.75,
嘉泥,608907,217,8114960,13.45,13.45,13.25,13.30,-,0.15,13.30,29,13.35,23,83.13,
環泥,332954,147,7661292,23.00,23.05,22.90,23.00,,0.0,22.95,13,23.00,6,9.96,
幸福,288000,76,2412320,8.40,8.40,8.35,8.35,-,0.05,8.36,5,8.40,17,52.19,
信大,479120,236,6605330,13.50,14.15,13.30,13.80,+,0.35,13.80,6,13.85,4,14.38,
東泥,101060,45,1477676,14.65,14.70,14.50,14.55,-,0.1,14.50,1,14.55,14,0.00,
味全,1514846,488,31801589,21.05,21.30,20.85,20.85,-,0.2,20.85,23,20.90,3,0.00,
味王,135879,57,3449836,25.30,25.45,25.30,25.40,+,0.1,25.40,3,25.45,15,12.64,
大成,1508370,896,50410007,33.70,33.70,33.25,33.30,-,0.35,33.30,28,33.35,5,11.40,
大飲,47000,37,731148,15.55,15.65,15.50,15.55,,0.0,15.50,8,15.60,1,111.07,
卜蜂,1184949,936,76689583,64.90,65.20,64.20,64.50,-,0.2,64.30,17,64.50,15,11.83,
統一,8154266,"4,473",547058499,67.20,67.70,66.40,67.50,+,0.3,67.40,1,67.50,448,23.68,
愛之味,1341248,367,10136222,7.54,7.58,7.54,7.56,+,0.03,7.55,121,7.56,29,22.24,
泰山,1182521,319,20289273,17.15,17.20,17.10,17.10,+,0.05,17.10,144,17.15,7,38.86,
福壽,48189,33,854540,17.75,17.85,17.70,17.85,,0.0,17.80,3,17.85,13,61.55,
台榮,111399,55,1167799,10.50,10.50,10.45,10.50,+,0.05,10.45,27,10.50,8,18.10,
福懋油,110235,14,7407666,67.20,67.20,67.10,67.10,-,0.1,66.60,1,67.20,9,41.42,
佳格,515846,454,38488818,74.50,74.80,74.40,74.80,+,0.5,74.60,1,74.80,49,30.78,
聯華,6954775,"2,921",260404557,36.35,37.90,36.35,37.90,+,1.55,37.85,12,37.90,128,12.94,
聯華食,181479,124,6144530,34.00,34.00,33.75,33.90,,0.0,33.85,3,33.90,97,12.65,
大統益,37311,39,3389012,90.30,91.20,90.30,91.20,+,1.0,90.80,2,91.20,2,16.89,
天仁,20905,23,744077,35.75,35.75,35.40,35.70,,0.0,35.65,5,35.85,1,17.94,
黑松,78109,70,2447503,31.45,31.45,31.15,31.25,-,0.15,31.25,7,31.40,5,22.48,
興泰,40303,31,1500596,37.45,37.70,37.00,37.45,,0.0,37.45,15,37.60,1,8.47,
宏亞,121006,44,2155453,17.60,17.90,17.60,17.70,+,0.1,17.65,17,17.70,3,47.84,
鮮活果汁-KY,34296,34,4950975,144.50,144.50,144.00,144.00,-,0.5,144.00,3,145.00,10,15.84,
綠悅-KY,1558000,"1,024",101426800,65.30,65.80,64.50,65.10,-,0.1,64.90,1,65.10,2,8.22,
台塑,6459420,"4,058",633537060,98.10,98.50,97.70,98.50,+,0.4,98.20,24,98.50,64,12.91,
南亞,6683153,"3,277",520471682,77.20,78.20,77.00,78.20,+,1.2,78.10,28,78.20,231,9.81,
台聚,5048408,"1,498",82259098,16.55,16.55,16.20,16.30,-,0.2,16.25,33,16.30,119,15.83,
