證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,22660681,"7,513",858574153,37.40,38.30,37.20,38.20,+,0.9,38.20,11,38.25,309,20.87,
亞泥,12023731,"4,533",361838875,29.45,30.35,29.45,30.30,+,0.95,30.25,77,30.30,359,18.94,
嘉泥,5729879,"1,416",80342371,13.65,14.30,13.65,13.80,+,0.2,13.80,94,13.90,3,86.25,
環泥,599021,307,13877972,23.10,23.25,23.05,23.15,+,0.05,23.15,8,23.20,6,10.02,
幸福,453840,141,3807363,8.38,8.42,8.37,8.40,+,0.02,8.40,10,8.41,17,52.50,
信大,82934,37,1155333,13.95,14.05,13.85,13.95,,0.0,13.90,3,14.00,34,14.53,
東泥,47107,30,679730,14.40,14.50,14.35,14.35,-,0.05,14.30,4,14.35,9,0.00,
味全,4470112,"1,479",96921470,21.05,22.25,21.05,21.90,+,0.85,21.85,3,21.90,180,0.00,
味王,68417,61,1748727,25.65,25.65,25.50,25.55,-,0.05,25.50,111,25.60,1,12.71,
大成,2441310,"1,207",82707467,33.45,34.10,33.45,34.00,+,0.6,33.95,34,34.00,126,11.64,
大飲,12270,13,192860,15.65,15.85,15.65,15.70,+,0.05,15.70,3,15.80,3,112.14,
卜蜂,1591418,"1,007",103018170,63.80,65.30,63.80,65.00,+,1.3,64.90,4,65.00,63,11.93,
統一,5859656,"3,222",396079852,67.20,67.90,67.00,67.90,+,0.6,67.80,50,67.90,368,23.82,
愛之味,1533113,526,11665805,7.58,7.64,7.56,7.62,+,0.07,7.61,45,7.62,37,22.41,
泰山,1944542,680,33570830,17.30,17.35,17.10,17.15,,0.0,17.10,124,17.15,22,38.98,
福壽,56861,49,1002262,17.70,17.75,17.60,17.65,-,0.1,17.60,10,17.70,5,60.86,
台榮,154061,88,1609284,10.50,10.50,10.40,10.45,-,0.05,10.40,113,10.45,13,18.02,
福懋油,458895,17,29755183,67.70,67.70,67.20,67.20,-,0.5,67.10,1,67.50,2,41.48,
佳格,901055,691,67525299,74.90,75.00,74.60,75.00,+,0.1,74.90,61,75.10,62,30.86,
聯華,3816976,"2,070",150272907,39.15,39.90,38.70,39.55,+,0.4,39.50,5,39.55,26,13.50,
聯華食,1198094,700,42518651,35.00,36.00,35.00,35.35,+,0.35,35.35,9,35.55,6,13.19,
大統益,16993,31,1549655,91.50,91.50,91.00,91.10,-,0.4,91.10,11,91.60,1,16.87,
天仁,38032,27,1356547,35.50,35.90,35.50,35.65,-,0.15,35.60,1,35.65,1,17.91,
黑松,86864,81,2735513,31.50,31.60,31.45,31.45,-,0.05,31.45,7,31.55,15,22.63,
興泰,10162,11,374179,36.80,36.90,36.80,36.85,-,0.5,36.80,2,36.85,4,8.34,
宏亞,28170,21,500290,17.75,17.80,17.60,17.70,,0.0,17.60,1,17.65,7,47.84,
鮮活果汁-KY,51013,49,7255359,143.50,143.50,141.50,142.50,-,1.0,142.50,1,143.00,1,15.68,
綠悅-KY,2164660,"1,436",142189795,64.80,66.70,64.80,65.10,+,0.7,65.00,66,65.10,11,8.22,
台塑,11285468,"4,958",1116173732,98.50,99.50,98.40,99.50,+,1.1,99.40,47,99.50,46,13.04,
南亞,10449204,"6,374",826035081,78.10,79.50,78.10,79.50,+,1.5,79.40,10,79.50,84,9.97,
