證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6422180,"1,850",234915111,36.50,36.80,36.30,36.40,+,0.1,36.40,126,36.45,1,17.50,
亞泥,5447996,"1,597",194991945,36.00,36.20,35.50,35.50,-,0.3,35.50,60,35.75,30,19.83,
嘉泥,216222,141,3049758,14.10,14.20,14.00,14.05,,0.0,14.05,78,14.10,21,0.00,
環泥,566859,211,9501347,16.80,16.85,16.70,16.75,,0.0,16.75,4,16.80,16,13.51,
幸福,207373,64,1484282,7.13,7.23,7.13,7.22,+,0.09,7.19,2,7.22,25,23.29,
信大,17030,19,180115,10.65,10.65,10.55,10.55,,0.0,10.55,7,10.65,13,40.58,
東泥,136148,81,2108243,15.20,15.60,15.20,15.60,+,0.2,15.35,1,15.60,1,222.86,
味全,1685616,767,87261732,51.20,52.30,50.70,52.30,+,1.3,52.20,4,52.30,47,32.89,
味王,147175,76,3178527,21.60,21.80,21.50,21.80,+,0.25,21.65,5,21.80,2,25.95,
大成,164536,131,4235812,25.70,25.85,25.60,25.75,+,0.2,25.65,7,25.75,3,18.53,
大飲,49012,42,1103971,22.90,22.90,22.30,22.50,+,0.1,22.45,7,22.50,7,90.00,
卜蜂,1182733,478,19065398,16.00,16.20,16.00,16.15,+,0.25,16.15,11,16.20,188,10.09,
統一,7208053,"3,053",420852856,58.00,58.70,58.00,58.20,+,0.3,58.20,119,58.30,1,21.72,
愛之味,1843806,298,18391071,9.95,9.99,9.93,9.98,+,0.03,9.95,8,9.98,73,71.29,
泰山,2216947,711,31129243,14.35,14.40,13.75,14.05,-,0.3,14.05,33,14.15,15,0.00,
福壽,32420,22,485154,14.90,15.05,14.85,15.05,+,0.05,15.05,7,15.10,5,0.00,
台榮,63005,21,664453,10.50,10.60,10.45,10.60,,0.0,10.55,1,10.60,13,13.95,
福懋油,132806,38,1718684,12.95,13.00,12.90,12.95,,0.0,12.90,13,12.95,3,32.38,
佳格,1813826,"1,206",180606906,99.00,100.00,99.00,99.60,+,0.6,99.50,11,99.60,112,24.53,
聯華,342588,166,6691420,19.50,19.70,19.40,19.40,-,0.1,19.40,84,19.50,27,10.37,
聯華食,579555,284,25453409,43.90,44.20,43.60,44.10,+,0.4,44.00,3,44.10,35,13.49,
大統益,165181,107,9127736,54.50,55.50,54.50,55.10,+,0.7,55.00,16,55.10,2,16.50,
天仁,26250,25,1267048,48.30,48.35,48.15,48.15,+,0.05,48.15,2,48.30,6,18.66,
黑松,648100,316,24408130,37.50,38.00,37.40,37.85,+,0.55,37.80,18,37.85,18,2.49,
興泰,4001,4,99575,24.85,25.00,24.85,25.00,-,0.05,24.90,3,25.00,1,0.00,
宏亞,13884,18,341806,24.55,24.70,24.50,24.70,+,0.05,24.65,4,24.75,2,13.00,
台塑,4856443,"2,252",344594654,70.50,71.30,70.10,70.90,+,1.2,70.90,68,71.00,38,28.36,
南亞,7605848,"3,444",454057299,58.40,60.30,58.40,59.30,+,1.2,59.30,193,59.40,6,45.62,
台聚,4604170,"1,815",101209991,21.55,22.30,21.55,21.90,+,0.55,21.85,47,21.90,31,16.98,
華夏,14815857,"3,631",285925067,18.60,19.70,18.60,19.70,+,1.25,19.70,"2,460",--,0,10.31,
三芳,36760,39,987625,26.70,27.00,26.70,26.85,+,0.15,26.80,6,27.00,9,12.61,
亞聚,1966882,958,45882688,22.70,23.55,22.70,23.45,+,0.85,23.45,7,23.50,10,21.92,
台達化,4371777,"1,008",51970774,11.50,12.00,11.50,12.00,+,0.75,12.00,"22,143",--,0,0.00,
台苯,7401224,"1,544",107139707,14.75,14.75,14.35,14.40,-,0.15,14.40,93,14.45,23,0.00,
國喬,10000101,"3,086",183624912,18.05,18.60,18.05,18.50,+,0.6,18.45,43,18.50,200,9.69,
國喬特,2000,2,44500,22.20,22.30,22.20,22.30,+,0.3,22.00,1,22.30,6,0.00,
聯成,1451679,589,21951160,15.10,15.25,15.00,15.10,+,0.1,15.10,21,15.15,26,17.98,
中石化,16973516,"4,859",261085942,15.15,15.55,15.15,15.30,+,0.25,15.30,306,15.35,151,0.00,
達新,37010,27,1075890,28.75,29.55,28.75,28.95,+,0.2,28.85,3,29.00,5,39.12,
上曜,289440,110,3609956,12.70,12.70,12.30,12.50,-,0.05,12.50,2,12.55,2,0.00,
東陽,4245240,"2,130",160365358,37.00,38.00,37.00,37.90,+,1.15,37.85,12,37.90,20,25.44,
大洋,1307200,662,49349230,37.60,38.30,37.30,37.60,+,0.4,37.60,20,37.70,1,0.00,
永裕,1668603,843,48094715,29.50,29.60,28.15,28.70,-,0.4,28.70,13,28.75,3,12.26,
地球,103603,47,1388619,13.55,13.60,13.25,13.40,-,0.05,13.35,10,13.45,13,21.27,
恆大,129000,73,2272750,17.75,17.75,17.55,17.70,+,0.1,17.65,18,17.75,8,22.99,
台化,5238706,"2,550",373736126,70.50,71.80,70.50,71.20,+,1.0,71.20,24,71.30,13,34.07,
再生-KY,235051,148,18805159,79.30,80.60,79.30,80.00,+,0.7,80.00,2,80.10,3,9.91,
廣華-KY,142000,67,10706100,75.00,75.80,75.00,75.70,+,1.0,75.50,20,75.70,3,17.09,
昭輝,208100,109,8216865,38.70,40.00,38.70,39.80,+,1.1,39.80,9,39.90,1,13.05,
遠東新,5107102,"1,647",165277428,32.10,32.50,32.10,32.45,+,0.2,32.40,1,32.45,27,21.49,
新纖,2776294,849,26406063,9.45,9.59,9.45,9.48,+,0.09,9.48,54,9.49,15,19.35,
南染,321252,128,7022844,22.10,22.20,21.75,21.90,-,0.1,21.85,1,21.90,18,16.47,
宏洲,165530,60,659418,3.99,4.06,3.94,4.02,-,0.02,4.01,1,4.02,4,0.00,
東和,248023,84,2193178,8.85,8.87,8.82,8.84,+,0.02,8.84,6,8.85,3,20.09,
廣豐,376848,157,6154820,16.35,16.40,16.25,16.40,+,0.2,16.35,1,16.40,9,5.36,
嘉裕,751318,233,7121503,9.48,9.51,9.43,9.48,+,0.08,9.48,6,9.49,66,72.92,
東華,149732,37,840608,5.54,5.77,5.53,5.62,+,0.06,5.62,31,5.66,2,0.00,
新紡,715306,684,28422355,39.95,40.05,39.55,39.65,-,0.05,39.65,11,39.80,2,77.75,
利華,103246,30,730523,7.03,7.10,7.03,7.09,+,0.02,7.08,15,7.09,16,0.00,
大魯閣,490439,317,16790815,34.80,34.90,33.90,34.00,+,0.1,33.90,13,34.00,1,5.30,
福懋,818111,498,23084380,27.80,28.40,27.80,28.40,+,0.4,28.35,1,28.40,14,19.45,
中福,192319,72,1156337,6.00,6.11,5.88,5.95,+,0.09,5.92,2,5.98,3,595.00,
華友聯,11006,13,590914,55.90,55.90,53.30,53.50,-,0.7,53.50,1,53.90,3,0.00,
勤益控,231000,101,3543900,15.40,15.45,15.25,15.40,+,0.15,15.30,12,15.40,4,0.00,
裕豐,26333,8,133228,5.04,5.07,5.03,5.07,+,0.05,5.07,13,5.09,5,29.82,
中和,234301,102,3411534,14.30,14.70,14.30,14.70,X,0.0,14.65,2,14.70,13,0.00,
南紡,1187853,350,16804172,14.10,14.20,14.10,14.20,+,0.1,14.15,28,14.20,84,20.88,
大東,144228,51,1354508,9.34,9.45,9.33,9.45,+,0.17,9.45,1,9.47,1,27.00,
名軒,1000432,402,33318418,33.50,33.80,32.80,33.00,-,0.5,33.00,135,33.20,5,13.81,
立益,382790,129,2180186,5.63,5.81,5.57,5.72,+,0.1,5.72,11,5.78,1,0.00,
力麗,1224109,388,13232417,10.70,10.90,10.70,10.75,+,0.1,10.75,58,10.80,3,19.91,
大宇,129295,38,963423,7.44,7.47,7.43,7.46,+,0.02,7.46,1,7.47,56,32.43,
宏和,204000,76,5863000,28.65,28.90,28.60,28.80,+,0.15,28.75,2,28.80,21,0.00,
力鵬,1917935,697,24719411,12.90,13.00,12.80,12.90,+,0.15,12.85,22,12.90,107,56.09,
佳和,424411,25,781734,1.85,1.89,1.77,1.80,,0.0,1.77,30,1.80,63,0.00,
年興,2911157,"1,332",78137653,26.45,27.25,26.25,26.95,+,0.9,26.90,23,26.95,33,19.67,
宏益,346161,108,3511774,10.20,10.25,10.10,10.15,-,0.05,10.15,3,10.20,16,15.86,
大將,220189,68,2325875,10.65,10.70,10.50,10.50,-,0.05,10.50,43,10.60,36,6.07,
台富,79001,39,563197,7.10,7.18,7.10,7.12,,0.0,7.12,13,7.18,3,0.00,
集盛,4160242,936,39822016,9.36,9.65,9.36,9.61,+,0.3,9.60,114,9.61,2,0.00,
怡華,124595,23,501957,4.00,4.10,3.92,4.10,,0.0,4.05,16,4.10,17,0.00,
宜進,213326,71,1523321,7.15,7.20,7.12,7.13,+,0.01,7.13,5,7.14,1,0.00,
聯發,109155,44,896120,8.13,8.30,8.13,8.29,+,0.14,8.21,2,8.29,7,0.00,
宏遠,420524,121,3382982,8.04,8.10,8.02,8.02,-,0.01,8.02,15,8.03,43,30.85,
強盛,1582700,402,21578589,13.40,13.80,13.40,13.60,+,0.3,13.60,9,13.65,18,0.00,
得力,40077,24,391854,9.80,9.80,9.69,9.73,,0.0,9.73,6,9.78,1,33.55,
偉全,184426,65,2599441,14.10,14.20,14.00,14.20,+,0.15,14.10,13,14.20,84,16.14,
聚隆,111858,57,2001227,18.00,18.00,17.80,17.85,,0.0,17.85,9,17.95,11,17.67,
南緯,397715,103,4876423,12.20,12.35,12.15,12.30,+,0.1,12.25,2,12.30,1,10.88,
昶和,29000,13,279110,9.40,9.87,9.40,9.66,-,0.02,9.63,1,9.64,19,0.00,
理隆,16000,10,151780,9.43,9.60,9.43,9.55,-,0.11,9.48,3,9.57,2,36.73,
大統新創,2000,2,28350,14.00,14.35,14.00,14.35,+,0.2,14.15,1,14.35,2,95.67,
首利,200546,98,1948951,9.70,9.78,9.66,9.70,+,0.12,9.69,1,9.70,6,0.00,
三洋紡,308280,90,4680848,15.15,15.45,15.05,15.45,+,0.45,15.40,7,15.45,7,0.00,
台南,1261021,485,41557964,32.60,33.40,32.45,33.00,+,0.6,32.95,1,33.00,333,17.74,
弘裕,46000,14,334320,7.25,7.29,7.25,7.29,+,0.08,7.22,3,7.29,1,0.00,
本盟,0,0,0,--,--,--,--,,0.0,--,0,5.72,1,0.00,
儒鴻,2307104,"1,883",569550896,245.00,250.00,241.00,249.00,+,11.0,248.50,1,249.00,2,30.67,
聚陽,4076459,"2,300",691593173,166.00,172.50,164.50,172.50,+,11.0,172.50,484,--,0,23.96,
士電,142839,64,5007222,35.15,35.15,34.90,35.10,-,0.1,35.10,13,35.15,15,20.06,
東元,3739450,"1,619",113292100,30.10,30.60,29.80,30.00,+,0.05,30.00,16,30.05,62,17.24,
正道,1206110,453,16698631,13.30,14.20,13.10,14.05,+,0.75,14.05,5,14.10,12,0.00,
永大,4236285,"2,245",273135540,62.90,65.50,62.40,64.00,+,1.0,64.00,47,64.20,34,16.16,
瑞利,377001,77,2683847,7.05,7.21,7.05,7.15,+,0.13,7.15,1,7.16,16,27.50,
中興電,631863,163,10603009,16.70,16.85,16.70,16.75,+,0.05,16.75,2,16.80,24,15.09,
亞力,283011,88,2795676,9.87,9.90,9.77,9.83,-,0.05,9.83,7,9.89,2,18.20,
力山,207007,52,1827691,8.82,8.84,8.80,8.84,+,0.02,8.83,6,8.84,4,22.10,
川飛,12143,14,154220,12.20,13.00,12.20,13.00,+,0.8,12.80,1,13.05,3,0.00,
利奇,300607,150,4265508,14.20,14.30,14.10,14.10,-,0.05,14.10,65,14.15,5,11.19,
華城,127073,72,1723035,13.50,13.65,13.50,13.55,+,0.05,13.55,9,13.60,20,24.20,
大億,245020,185,10873230,44.80,45.20,44.00,44.00,X,0.0,44.00,20,44.05,1,12.83,
堤維西,874272,329,11195166,12.90,12.95,12.60,12.85,,0.0,12.80,1,12.85,62,0.00,
耿鼎,899115,369,7064188,7.95,8.10,7.71,7.82,-,0.08,7.82,13,7.88,20,0.00,
江申,55000,36,2115600,38.20,39.00,38.00,38.85,+,0.75,38.60,1,38.85,5,9.91,
日馳,29000,13,221560,7.60,7.74,7.58,7.72,+,0.22,7.68,1,7.72,1,16.78,
鑽全,933700,455,23519834,25.05,25.50,25.00,25.20,+,0.2,25.20,7,25.25,1,11.45,
恩德,189999,97,2793182,14.75,14.85,14.55,14.55,-,0.15,14.55,14,14.65,8,19.66,
樂士,230000,17,563960,2.37,2.50,2.37,2.40,+,0.03,2.40,11,2.45,55,0.00,
亞崴,7330,7,224615,30.90,30.90,30.45,30.70,+,0.25,30.55,1,30.75,2,10.44,
高林股,428263,183,9570013,22.35,22.45,22.20,22.45,+,0.2,22.40,12,22.45,35,12.27,
勤美,1428398,756,52547329,37.15,37.60,36.05,36.40,-,0.7,36.40,26,36.60,5,18.86,
車王電,96000,52,1601000,16.70,16.80,16.60,16.65,+,0.2,16.60,2,16.70,2,16.49,
中宇,461990,293,38418069,82.70,83.80,82.60,82.90,+,0.6,82.80,3,82.90,2,15.55,
和大,6292629,"2,470",171292820,26.95,27.50,26.90,27.45,+,1.2,27.40,3,27.45,63,17.71,
廣隆,1325402,751,103865634,79.00,79.40,77.70,78.20,-,0.7,78.20,4,78.40,44,8.96,
正峰新,135053,81,1691712,12.60,12.60,12.45,12.50,,0.0,12.50,2,12.60,7,0.00,
巨庭,30000,13,299250,9.90,10.15,9.90,10.10,+,0.2,9.95,1,10.10,13,21.96,
喬福,49136,26,871791,17.65,17.90,17.60,17.80,+,0.15,17.80,6,17.85,7,16.04,
錩泰,130097,83,1435057,10.80,11.20,10.80,10.90,+,0.3,10.80,2,10.95,1,0.00,
中砂,264364,172,13004407,49.30,49.45,49.05,49.45,+,0.55,49.40,5,49.45,2,14.89,
信錦,376100,182,19474860,51.70,52.10,51.30,51.60,+,0.4,51.60,19,51.70,2,10.96,
程泰,34368,29,1380820,40.30,40.30,40.05,40.05,-,0.2,40.05,1,40.10,3,9.91,
永冠-KY,260364,145,10229673,39.15,39.80,39.00,39.80,+,0.65,39.60,4,39.80,11,10.96,
亞德客-KY,231900,206,33696950,141.00,147.00,141.00,146.50,+,5.5,146.00,1,146.50,4,19.43,
華電,249486,83,3162073,12.65,12.80,12.60,12.65,,0.0,12.60,80,12.70,42,11.00,
聲寶,741171,253,7562188,10.20,10.25,10.15,10.25,+,0.05,10.20,152,10.25,210,12.35,
華新,7934567,"1,869",68418844,8.60,8.68,8.57,8.57,+,0.06,8.57,200,8.60,1,0.00,
華榮,1968846,257,22822126,11.55,11.65,11.50,11.60,+,0.1,11.55,130,11.60,4,9.83,
大亞,301111,122,2082227,6.92,6.95,6.90,6.91,,0.0,6.91,3,6.93,13,98.71,
中電,126438,105,1884076,14.80,15.00,14.80,14.95,+,0.15,14.90,5,15.00,16,149.50,
宏泰,132735,67,1262509,9.50,9.56,9.50,9.54,+,0.04,9.53,2,9.54,31,0.00,
台一,523000,121,2589460,4.97,5.01,4.92,4.96,,0.0,4.95,22,4.96,2,0.00,
三洋電,4158000,188,134912250,34.00,34.50,33.60,34.10,+,0.15,34.00,10,34.10,2,44.29,
大山,14260,11,148178,10.40,10.40,10.30,10.40,+,0.1,10.30,2,10.40,8,18.57,
億泰,116064,35,653949,5.65,5.68,5.60,5.64,-,0.01,5.63,3,5.64,15,18.80,
榮星,32000,17,305840,9.50,9.67,9.44,9.52,+,0.09,9.46,2,9.52,2,0.00,
合機,96519,47,1038051,10.75,10.80,10.70,10.80,+,0.05,10.75,3,10.80,6,8.71,
艾美特-KY,100000,37,6982200,70.00,70.00,69.50,69.50,,0.0,69.50,9,69.70,2,17.16,
中化,388523,217,7810303,20.10,20.20,20.05,20.05,+,0.05,20.05,49,20.10,2,22.78,
南僑,3654529,"1,696",143080117,39.50,39.90,38.55,39.15,-,0.15,39.10,14,39.15,2,18.73,
榮化,1008960,596,37790534,37.00,37.75,37.00,37.75,+,0.95,37.55,2,37.75,13,43.39,
葡萄王,857764,628,98801736,116.00,116.00,113.50,115.50,+,0.5,115.50,38,116.00,87,23.48,
東鹼,165310,121,5326993,32.10,32.35,32.10,32.30,+,0.25,32.20,1,32.30,21,11.18,
和益,283150,98,3998862,14.10,14.20,14.05,14.10,,0.0,14.10,46,14.20,19,15.67,
東聯,2424299,"1,148",67227544,27.40,28.15,27.40,27.60,+,0.3,27.60,17,27.65,20,27.60,
永光,585030,236,12244062,20.80,21.05,20.80,20.80,+,0.05,20.80,28,20.90,15,19.08,
興農,635626,247,9603967,15.05,15.15,15.05,15.05,,0.0,15.05,91,15.10,3,11.32,
國化,249003,115,3886145,15.60,15.70,15.55,15.55,-,0.05,15.55,15,15.60,13,28.80,
和桐,866226,250,11265055,12.90,13.15,12.90,13.00,+,0.15,12.95,7,13.00,8,23.64,
萬洲,739500,197,10967423,14.90,14.95,14.70,14.85,,0.0,14.80,17,14.85,41,16.14,
長興,919432,475,23017550,25.05,25.35,24.85,25.05,+,0.05,25.00,3,25.05,3,19.12,
中纖,20899295,"3,410",250026092,11.45,12.05,11.45,12.05,+,0.75,12.05,"1,654",--,0,19.13,
生達,1476771,719,51957984,35.00,35.55,34.95,35.55,+,0.75,35.50,1,35.55,15,19.86,
三晃,52775,25,421490,7.95,8.08,7.95,8.03,+,0.11,7.99,8,8.03,3,0.00,
台肥,2813227,"1,652",203783489,71.90,72.90,71.60,72.10,+,1.0,72.10,31,72.30,2,13.92,
中碳,582558,430,88570374,151.00,153.00,151.00,153.00,+,2.0,152.50,41,153.00,43,17.89,
台硝,137002,63,2507536,18.05,18.45,18.00,18.10,+,0.1,18.10,8,18.35,3,10.40,
元禎,36000,30,468650,12.90,13.40,12.70,13.40,+,0.45,13.10,1,13.35,3,0.00,
永記,263349,215,19738012,73.50,76.30,73.50,75.40,+,2.3,75.00,2,75.50,1,13.71,
中華化,189271,85,3465882,18.40,18.50,18.20,18.20,-,0.2,18.20,32,18.30,28,15.42,
必翔,284000,103,8420450,29.70,29.75,29.35,29.65,-,0.05,29.50,6,29.65,2,0.00,
花仙子,118238,64,2316063,19.50,19.65,19.50,19.60,+,0.1,19.50,26,19.60,24,12.25,
美吾華,646659,254,10135044,15.70,15.85,15.50,15.65,,0.0,15.65,9,15.70,11,34.78,
毛寶,147004,39,1750044,11.95,12.00,11.85,11.85,-,0.05,11.85,7,11.90,2,118.50,
五鼎,199772,134,14602708,72.80,73.40,72.70,73.10,+,0.4,73.00,7,73.20,7,14.31,
杏輝,803785,486,28079241,35.00,35.15,34.75,34.90,+,0.15,34.85,6,34.90,6,23.74,
日勝化,31400,17,374720,11.90,11.95,11.90,11.95,+,0.05,11.90,5,11.95,1,13.90,
喬山,88410,81,7233277,83.00,83.10,81.40,81.90,-,0.1,81.50,6,81.90,1,19.64,
臺鹽,538881,283,12626860,23.60,23.60,23.30,23.40,+,0.1,23.40,12,23.45,2,63.24,
中化生,146000,84,6665150,45.80,45.90,45.60,45.90,+,0.4,45.90,1,45.95,1,19.62,
勝一,66372,59,2807897,42.30,42.45,42.20,42.20,+,0.1,42.20,1,42.30,1,10.37,
神隆,786707,515,54937890,69.80,70.30,69.30,70.00,+,0.4,69.80,1,70.00,17,35.71,
台玻,1483167,806,40568903,26.70,27.75,26.50,27.75,+,1.05,27.50,15,27.75,15,0.00,
寶徠,294799,49,4192014,14.25,14.35,14.15,14.20,-,0.05,14.20,93,14.25,10,48.97,
冠軍,422956,174,4187341,9.90,9.97,9.85,9.90,+,0.05,9.85,31,9.90,10,0.00,
潤隆,383550,154,13307429,34.75,35.00,34.50,34.60,-,0.15,34.60,11,34.70,5,11.65,
中釉,257376,124,3353088,12.95,13.10,12.95,13.10,+,0.2,13.05,5,13.10,2,25.69,
和成,812065,268,8124634,10.00,10.10,9.95,9.99,+,0.03,9.99,5,10.00,46,55.50,
台紙,607633,138,6341494,10.35,10.50,10.35,10.45,+,0.1,10.40,30,10.45,41,0.00,
士紙,78002,57,3447638,44.55,44.80,43.95,44.05,+,0.05,44.00,10,44.30,2,0.00,
正隆,378066,197,5026609,13.35,13.35,13.25,13.30,+,0.05,13.30,3,13.35,133,10.64,
華紙,649790,211,5903269,9.06,9.13,9.06,9.07,+,0.01,9.07,34,9.09,9,0.00,
寶隆,21550,7,153330,7.10,7.17,7.10,7.15,,0.0,7.11,10,7.15,8,0.00,
永豐餘,1033660,420,14042402,13.55,13.65,13.50,13.55,+,0.05,13.55,163,13.60,77,21.51,
榮成,1173461,320,11848528,10.10,10.20,10.05,10.10,-,0.1,10.10,2,10.15,105,10.86,
