證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8099416,"2,969",312334068,38.35,38.90,38.15,38.85,+,0.8,38.80,6,38.85,37,17.9,
亞泥,5255814,"2,120",194438462,37.50,37.50,36.75,36.85,-,0.15,36.80,246,36.85,62,17.72,
嘉泥,532131,180,7394997,13.95,14.00,13.85,13.85,-,0.1,13.85,1,13.90,1,0.0,
環泥,1722420,530,31387864,18.00,18.45,17.90,18.25,+,0.35,18.20,21,18.25,45,15.21,
幸福,480001,123,3438177,7.20,7.23,7.11,7.14,-,0.03,7.14,7,7.18,7,16.23,
信大,80000,18,845550,10.50,10.60,10.50,10.50,+,0.05,10.50,24,10.55,10,50.0,
東泥,554331,204,7662434,13.35,14.05,13.35,14.05,+,0.7,14.00,2,14.05,46,66.9,
味全,6902982,"2,902",313349844,44.25,46.10,44.05,46.00,+,2.0,45.90,4,46.00,271,29.49,
味王,55432,63,1144138,20.60,20.70,20.50,20.70,+,0.2,20.65,1,20.70,10,517.5,
大成,1153081,530,30965998,26.90,26.95,26.75,26.80,,0.0,26.80,49,26.85,32,15.86,
大飲,141007,94,3182304,22.30,22.75,22.30,22.75,+,0.45,22.75,1,22.80,1,68.94,
卜蜂,521456,193,8076269,15.50,15.55,15.40,15.50,,0.0,15.45,45,15.50,16,14.09,
統一,13511749,"5,615",763686593,55.60,57.30,55.60,57.30,+,1.8,57.10,13,57.30,458,24.08,
愛之味,3607694,569,38451005,10.60,10.70,10.60,10.60,,0.0,10.60,280,10.65,13,106.0,
泰山,551485,206,8599680,15.65,15.70,15.55,15.60,+,0.1,15.60,40,15.70,134,65.0,
福壽,67730,36,1027855,15.15,15.25,15.15,15.25,+,0.1,15.20,8,15.25,8,0.0,
台榮,11194,28,119197,10.70,10.70,10.60,10.65,+,0.05,10.65,45,10.70,33,12.99,
福懋油,130843,75,1709344,13.10,13.20,13.05,13.05,,0.0,13.05,3,13.10,26,33.46,
佳格,1587529,"1,105",137126222,86.40,87.30,86.00,86.00,-,0.1,86.00,16,86.10,54,23.18,
聯華,365721,191,7096238,19.35,19.45,19.35,19.35,,0.0,19.35,29,19.40,12,11.25,
聯華食,212785,137,7816745,36.70,36.90,36.60,36.75,+,0.15,36.70,6,36.75,1,12.37,
大統益,59410,54,3167317,53.20,53.50,53.20,53.30,+,0.1,53.20,10,53.30,2,15.72,
天仁,103476,83,4919748,47.40,48.00,47.10,47.95,+,1.0,47.65,11,47.95,1,20.15,
黑松,710029,286,26924816,38.00,38.05,37.80,37.95,-,0.05,37.90,24,37.95,1,51.99,
興泰,20120,17,502505,25.00,25.30,24.80,25.10,-,0.2,24.95,1,25.10,3,80.97,
宏亞,28291,32,617254,21.80,21.90,21.75,21.75,+,0.05,21.75,3,21.85,1,21.32,
台塑,7514631,"4,025",572624943,75.30,76.80,75.30,76.80,+,1.8,76.60,17,76.80,213,37.28,
南亞,10085855,"4,702",578564167,57.80,58.40,56.70,57.50,+,0.6,57.40,3,57.50,321,638.89,
台聚,1578160,734,36938557,23.40,23.50,23.35,23.35,,0.0,23.35,101,23.40,18,12.55,
華夏,5997741,"1,697",92687832,15.75,15.75,15.30,15.50,-,0.2,15.45,13,15.50,89,13.14,
三芳,37916,50,928923,24.30,24.65,24.30,24.60,+,0.1,24.60,15,24.70,2,12.0,
亞聚,893800,478,22724846,25.30,25.60,25.30,25.35,+,0.05,25.35,22,25.45,20,14.4,
台達化,566177,203,5504731,9.61,9.80,9.61,9.77,-,0.01,9.76,11,9.77,16,0.0,
台苯,4007632,"1,031",33248365,8.30,8.30,8.09,8.30,+,0.54,8.30,"4,094",--,0,0.0,
國喬,3845627,829,59721843,15.50,15.70,15.40,15.45,,0.0,15.40,307,15.45,27,8.98,
國喬特,40000,9,813900,20.35,20.35,20.25,20.35,+,0.25,20.10,3,20.35,3,0.0,
聯成,426229,251,7088918,16.60,16.75,16.55,16.55,,0.0,16.55,99,16.60,4,17.61,
中石化,22107789,"5,130",412156974,18.45,18.80,18.40,18.55,+,0.2,18.55,137,18.60,854,15.59,
達新,74000,49,2211500,30.00,30.05,29.80,30.05,+,0.05,29.85,5,30.00,6,12.07,
上曜,1545095,391,17530683,10.85,11.40,10.80,11.40,+,0.7,11.40,"1,914",--,0,0.0,
東陽,1104551,519,29983245,27.30,27.50,26.95,27.10,-,0.2,27.05,20,27.10,56,17.15,
大洋,1067000,401,27324200,25.00,26.05,25.00,25.75,+,0.95,25.70,7,25.75,2,0.0,
永裕,234346,127,5287182,22.60,22.70,22.45,22.55,+,0.1,22.50,3,22.55,4,10.02,
地球,25010,16,281161,11.20,11.30,11.20,11.25,+,0.1,11.25,1,11.30,14,33.09,
恆大,111677,63,1924843,17.30,17.40,17.15,17.20,-,0.1,17.15,34,17.20,30,20.98,
台化,5175122,"2,944",393837958,76.20,77.20,75.50,76.10,+,0.5,76.00,52,76.10,68,304.4,
再生-KY,451788,339,38009692,84.00,84.70,83.70,83.80,,0.0,83.70,12,83.80,2,9.6,
廣華-KY,96000,68,8198700,85.10,86.00,84.60,84.70,-,0.3,84.70,6,85.20,1,11.34,
昭輝,60000,41,1800900,30.10,30.20,29.85,29.85,+,0.1,29.85,2,29.95,2,11.57,
遠東新,4332763,"1,971",143371677,33.00,33.30,32.90,33.25,+,0.35,33.25,39,33.30,48,20.52,
新纖,2879903,643,27383368,9.53,9.57,9.48,9.52,+,0.02,9.51,172,9.52,15,21.16,
南染,331374,173,7805114,23.50,23.65,23.35,23.60,+,0.4,23.55,22,23.60,1,18.88,
宏洲,46892,32,201251,4.23,4.33,4.23,4.28,,0.0,4.28,3,4.29,1,0.0,
東和,668258,170,6115375,9.15,9.20,9.12,9.13,+,0.01,9.13,18,9.17,13,48.05,
廣豐,2118833,605,37636029,17.60,18.20,17.40,17.75,+,0.45,17.75,82,17.80,30,7.49,
嘉裕,514720,177,4741961,9.25,9.28,9.18,9.21,+,0.01,9.20,11,9.21,18,15.1,
東華,48704,27,274561,5.63,5.66,5.63,5.66,-,0.04,5.64,11,5.66,3,0.0,
新紡,218805,103,8369740,38.05,38.60,38.05,38.15,+,0.05,38.10,30,38.25,7,61.53,
利華,392010,77,2752920,7.00,7.05,6.98,7.05,+,0.08,7.05,8,7.06,19,0.0,
大魯閣,330719,124,5594962,16.80,17.05,16.70,16.95,+,0.25,16.85,2,16.95,7,0.0,
福懋,1232180,579,35547863,28.75,29.25,28.50,28.85,+,0.1,28.70,2,28.85,53,17.81,
中福,191286,90,1233667,6.42,6.48,6.41,6.45,+,0.05,6.45,10,6.47,13,0.0,
華友聯,43999,25,2309748,53.40,53.40,52.00,52.10,-,0.4,52.10,18,52.40,5,2.68,
勤益控,920910,386,14805241,16.05,16.30,15.85,16.30,+,0.35,16.25,15,16.30,23,0.0,
裕豐,71095,7,296730,4.15,4.20,4.11,4.11,+,0.01,4.11,33,4.19,1,27.4,
中和,219001,79,3235215,14.70,14.95,14.60,14.90,+,0.2,14.80,41,14.90,10,0.0,
南紡,3449883,864,50627250,14.75,14.75,14.55,14.55,,0.0,14.55,146,14.60,111,30.96,
大東,221221,85,2045250,9.17,9.28,9.17,9.25,+,0.07,9.25,5,9.26,4,0.0,
名軒,906751,212,27410277,30.20,30.40,30.05,30.15,+,0.1,30.15,27,30.25,2,13.05,
立益,161820,36,866339,5.40,5.43,5.32,5.36,,0.0,5.36,11,5.39,8,0.0,
力麗,960955,393,10569546,11.10,11.15,10.95,10.95,-,0.15,10.95,11,11.00,13,28.82,
大宇,142026,74,1014623,7.08,7.20,7.08,7.15,+,0.11,7.15,3,7.16,17,26.48,
宏和,286399,111,5771848,20.30,20.45,19.95,19.95,-,0.2,19.95,5,20.00,2,0.0,
力鵬,1088053,228,11268993,10.35,10.40,10.30,10.30,-,0.05,10.30,415,10.35,19,0.0,
佳和,651,4,1209,--,--,--,--,,0.0,1.85,10,1.92,3,0.0,
年興,228615,131,4838574,21.25,21.30,21.10,21.20,,0.0,21.15,1,21.20,8,19.45,
宏益,742034,211,7288631,9.71,9.89,9.71,9.83,+,0.13,9.82,6,9.83,9,15.6,
大將,177049,48,1779090,10.05,10.20,10.00,10.05,-,0.05,10.05,10,10.10,11,14.15,
台富,1354026,266,10215186,7.05,7.60,7.05,7.43,+,0.32,7.43,10,7.47,5,0.0,
集盛,1078394,254,10783756,10.00,10.05,9.98,10.00,,0.0,9.99,243,10.00,70,0.0,
