證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5021639,"1,914",212318016,42.00,42.75,42.00,42.75,+,0.25,42.60,3,42.75,86,20.26,
亞泥,4250807,"1,771",166525568,39.10,39.50,39.00,39.50,+,0.5,39.40,40,39.50,26,21.82,
嘉泥,990214,290,15093523,15.05,15.35,15.05,15.20,+,0.05,15.20,21,15.30,31,0.00,
環泥,631562,341,17128197,27.40,27.40,27.00,27.15,+,0.1,27.05,11,27.15,5,20.11,
幸福,505000,107,4129810,8.20,8.21,8.15,8.15,+,0.01,8.14,14,8.15,3,22.03,
信大,170006,40,1892866,11.10,11.20,11.10,11.15,+,0.05,11.10,13,11.15,26,27.88,
東泥,143817,63,2468628,17.25,17.25,17.05,17.05,-,0.2,17.05,5,17.20,7,189.44,
味全,653176,283,37004659,56.50,57.20,56.20,56.60,-,0.5,56.60,18,56.80,5,32.53,
味王,2710981,"1,053",69716413,26.40,26.50,25.05,25.30,-,0.45,25.30,19,25.45,5,26.91,
大成,3871228,"1,463",103207284,27.20,27.20,26.40,26.50,-,0.7,26.50,2,26.55,49,20.87,
大飲,185000,59,3683000,20.10,20.10,19.70,19.95,+,0.15,19.85,1,20.00,32,83.13,
卜蜂,231410,123,3562061,15.45,15.50,15.30,15.35,-,0.1,15.35,26,15.40,1,10.23,
統一,5514064,"2,486",308283837,56.00,56.20,55.40,56.20,+,0.2,56.00,26,56.20,161,21.53,
愛之味,2585931,728,25121712,9.80,9.81,9.65,9.66,-,0.15,9.66,12,9.68,8,120.75,
泰山,12704889,"3,921",190473751,15.65,15.65,14.60,14.65,-,1.0,14.65,79,14.70,38,0.00,
福壽,8551098,"2,944",159587380,18.80,18.80,18.30,18.60,+,1.0,18.60,3,18.65,59,0.00,
台榮,1314100,411,13350739,9.99,10.50,9.95,10.20,+,0.23,10.20,70,10.25,28,16.19,
福懋油,8155903,"2,575",119638818,15.00,15.15,14.10,14.15,-,0.75,14.15,3,14.20,15,36.28,
佳格,4783074,"3,160",422848860,91.50,91.50,85.70,90.10,-,1.8,90.10,17,90.20,2,22.64,
聯華,380731,274,7231961,19.00,19.05,18.95,19.00,+,0.05,18.95,16,19.00,2,12.50,
聯華食,398326,285,15616541,39.40,39.40,39.10,39.25,-,0.25,39.25,4,39.30,1,13.58,
大統益,1078055,642,70381342,64.70,66.90,63.00,64.70,,0.0,64.60,12,64.70,2,18.92,
天仁,104214,56,4650637,45.05,45.05,44.50,44.50,-,0.2,44.50,18,44.95,2,18.39,
黑松,1507886,695,51165315,34.10,34.40,33.60,33.70,-,0.3,33.65,13,33.70,24,2.40,
興泰,152344,88,4254999,27.15,28.35,26.75,28.35,+,1.85,28.35,124,--,0,708.75,
宏亞,189224,82,5371847,28.45,28.50,28.30,28.45,,0.0,28.45,7,28.50,19,13.17,
台塑,3273230,"1,414",259469478,79.40,79.60,79.00,79.50,+,0.1,79.00,787,79.50,50,24.84,
南亞,4236457,"1,613",282239889,66.80,66.90,66.10,66.90,+,0.1,66.50,1,66.90,123,30.97,
台聚,3305943,"1,073",71968555,21.60,22.00,21.55,21.60,+,0.05,21.60,73,21.65,13,28.80,
