證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,14540360,"5,040",624092731,43.20,43.45,42.55,42.55,-,1.35,42.55,278,42.60,40,16.82,
亞泥,3550359,"1,254",135042142,38.25,38.30,38.00,38.00,-,0.25,38.00,354,38.05,1,20.65,
嘉泥,383518,125,5690987,14.90,14.90,14.80,14.85,+,0.1,14.80,23,14.85,46,49.50,
環泥,465877,165,12113764,26.00,26.05,25.95,25.95,-,0.05,25.95,36,26.00,1,17.90,
幸福,215000,66,1721440,8.00,8.03,7.93,8.03,+,0.03,7.97,3,8.04,13,17.46,
信大,38000,12,417350,11.00,11.00,10.95,11.00,+,0.1,10.95,10,11.00,17,22.92,
東泥,21950,8,362529,16.60,16.60,16.40,16.55,-,0.05,16.40,39,16.55,1,103.44,
味全,6227255,"1,617",290140000,48.40,48.70,47.10,47.15,-,1.6,47.15,18,47.20,61,25.77,
味王,441487,138,10850179,25.00,25.00,24.45,24.70,-,0.25,24.65,5,24.70,9,20.25,
大成,267428,174,6885399,25.70,25.95,25.65,25.75,,0.0,25.70,16,25.75,11,21.64,
大飲,38001,24,716668,18.80,19.10,18.80,18.80,,0.0,18.80,5,18.90,4,60.65,
卜蜂,336952,119,5174558,15.40,15.45,15.30,15.30,-,0.1,15.30,16,15.40,53,10.48,
統一,16359225,"7,748",859887489,53.00,53.30,52.00,52.20,-,0.8,52.20,267,52.40,193,19.85,
愛之味,686515,244,6159109,8.99,9.02,8.94,8.94,-,0.04,8.94,2,8.96,50,0.00,
泰山,1229789,432,16680317,13.60,13.65,13.50,13.50,+,0.05,13.50,132,13.55,18,0.00,
福壽,126982,82,1896324,14.95,15.00,14.85,14.95,,0.0,14.95,1,15.00,42,0.00,
台榮,59006,23,583258,9.93,9.93,9.82,9.93,,0.0,9.93,7,9.94,14,20.69,
福懋油,677558,217,7138414,10.65,10.70,10.40,10.70,+,0.05,10.60,1,10.70,15,0.00,
佳格,700371,741,61417323,88.20,88.20,87.30,87.80,-,0.4,87.50,2,87.80,32,27.61,
聯華,251621,161,4758583,18.90,19.00,18.85,18.90,-,0.05,18.85,20,18.90,8,11.39,
聯華食,266545,179,9597570,36.20,36.20,35.90,35.90,-,0.2,35.90,5,36.00,5,15.96,
大統益,62338,49,3848085,62.50,62.50,61.50,61.50,-,0.3,61.50,2,62.00,6,19.04,
天仁,56331,48,2570043,45.30,45.80,45.30,45.65,+,0.15,45.65,6,45.70,16,19.43,
黑松,391925,229,13873381,35.45,35.50,35.25,35.45,,0.0,35.40,10,35.45,11,1.88,
興泰,2182,3,55545,25.50,25.50,25.45,25.45,-,0.25,25.20,1,25.45,2,0.00,
宏亞,37646,22,1016658,27.00,27.35,27.00,27.00,,0.0,26.90,3,27.00,20,15.79,
台塑,3733579,"2,150",281531939,75.80,76.20,75.00,75.10,-,1.0,75.10,157,75.40,1,26.63,
南亞,2152737,"1,143",139828147,65.50,65.50,64.70,64.70,-,0.6,64.70,35,64.80,1,25.47,
台聚,1169474,535,23507412,20.20,20.20,20.05,20.10,,0.0,20.10,2,20.15,22,35.89,
華夏,1231362,619,21333991,17.30,17.45,17.25,17.25,-,0.05,17.25,62,17.30,4,10.45,
三芳,143662,93,3927086,27.30,27.70,27.15,27.40,-,0.35,27.40,5,27.50,7,13.37,
亞聚,1139088,468,27684228,24.60,24.70,24.10,24.15,-,0.45,24.15,1,24.20,6,28.75,
台達化,1284453,423,15224463,11.55,11.95,11.55,11.90,+,0.25,11.85,106,11.90,102,37.19,
台苯,5227117,"1,328",115473267,22.20,22.35,21.90,22.20,,0.0,22.20,89,22.25,35,15.86,
國喬,7513551,"3,023",162281455,21.45,21.90,21.40,21.90,+,0.45,21.85,2,21.90,142,13.35,
國喬特,2000,2,46800,23.40,23.40,23.40,23.40,-,0.15,23.00,1,23.40,1,0.00,
聯成,598354,195,8301360,13.95,13.95,13.80,13.90,,0.0,13.85,108,13.90,11,28.96,
中石化,10994734,"3,018",149928201,13.45,13.80,13.40,13.55,+,0.1,13.55,89,13.60,153,0.00,
