證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,10607797,"3,426",452075317,42.20,42.95,42.05,42.60,+,0.5,42.55,48,42.60,615,16.84,
亞泥,3382402,"1,236",127308842,37.90,37.90,37.55,37.60,-,0.3,37.60,260,37.65,10,20.43,
嘉泥,121970,56,1785412,14.55,14.75,14.55,14.55,-,0.15,14.55,79,14.70,11,48.50,
環泥,556034,256,14094057,25.45,25.60,25.00,25.50,+,0.05,25.40,5,25.50,1,17.59,
幸福,180348,39,1438641,7.95,8.02,7.95,8.00,-,0.02,7.98,7,8.00,11,17.39,
信大,52200,16,574009,11.00,11.05,10.95,11.05,,0.0,10.95,9,11.05,34,23.02,
東泥,54000,9,886600,16.50,16.50,16.40,16.40,-,0.1,16.30,13,16.45,11,102.50,
味全,1813194,993,85070626,46.80,47.50,46.50,46.50,-,0.7,46.50,18,46.55,10,25.41,
味王,379532,165,9417838,24.45,25.40,24.35,24.50,+,0.05,24.50,9,24.80,3,20.08,
大成,439389,206,11230743,25.75,25.75,25.50,25.60,-,0.05,25.60,9,25.65,15,21.51,
大飲,25000,20,468200,18.90,19.00,18.55,18.60,-,0.05,18.65,3,18.75,2,60.00,
卜蜂,227088,84,3488744,15.40,15.45,15.30,15.35,-,0.05,15.35,1,15.40,73,10.51,
統一,27616473,"8,483",1386942723,50.60,50.80,49.60,50.40,-,0.4,50.40,45,50.50,23,19.16,
愛之味,834375,190,7375474,8.85,8.88,8.82,8.82,,0.0,8.81,48,8.82,113,0.00,
泰山,1308936,429,17645438,13.60,13.60,13.40,13.40,-,0.2,13.40,145,13.45,6,0.00,
福壽,233915,104,3462040,14.95,14.95,14.70,14.95,,0.0,14.90,3,14.95,10,0.00,
台榮,39000,17,387720,9.94,9.98,9.90,9.94,+,0.01,9.90,1,9.95,6,20.71,
福懋油,354715,116,3818410,10.65,10.85,10.65,10.75,+,0.1,10.70,4,10.75,19,0.00,
佳格,403001,369,34662875,86.10,86.50,85.70,85.70,-,0.3,85.70,25,85.80,3,26.95,
聯華,212906,125,4013721,18.80,18.90,18.80,18.85,,0.0,18.80,41,18.85,14,11.36,
聯華食,215673,107,7732378,35.80,36.00,35.60,36.00,+,0.2,35.90,23,36.00,138,16.00,
大統益,136500,82,8360899,61.40,61.60,61.00,61.20,-,0.1,61.00,6,61.20,1,18.95,
天仁,23622,27,1077682,45.50,45.80,45.30,45.80,+,0.3,45.75,1,45.80,2,19.49,
黑松,225841,126,7947035,35.20,35.25,35.05,35.20,+,0.05,35.20,48,35.25,7,1.87,
興泰,136061,17,3487849,25.70,25.75,25.40,25.40,+,0.1,25.35,5,25.55,2,0.00,
宏亞,9469,18,253521,27.00,27.10,26.60,26.60,-,0.4,26.70,1,26.95,2,15.56,
