證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8374913,"2,957",326189624,39.05,39.10,38.60,38.80,-,0.15,38.80,28,38.85,10,18.39,
亞泥,2733864,"1,486",103788158,37.95,38.10,37.70,38.05,+,0.1,38.05,120,38.10,76,21.02,
嘉泥,344407,272,4768571,13.90,13.90,13.80,13.85,,0.0,13.85,20,13.90,67,0.00,
環泥,1776835,650,35309553,19.80,20.10,19.60,19.70,+,0.1,19.70,9,19.75,2,14.59,
幸福,145011,52,1135374,7.75,7.92,7.75,7.77,+,0.02,7.77,9,7.83,10,21.00,
信大,236000,77,2447100,10.45,10.50,10.30,10.35,-,0.1,10.35,2,10.40,11,25.88,
東泥,901518,92,13380542,15.00,15.00,14.70,14.95,,0.0,14.90,3,14.95,8,166.11,
味全,541192,293,30246710,55.80,56.30,55.40,55.70,-,0.1,55.70,59,55.80,50,32.01,
味王,213095,124,4969538,23.60,23.60,23.15,23.15,-,0.45,23.15,15,23.25,1,24.63,
大成,834434,219,22162452,26.60,26.65,26.40,26.55,-,0.05,26.55,8,26.60,2,20.91,
大飲,80001,47,1702771,21.50,21.50,21.20,21.30,-,0.2,21.20,98,21.30,18,88.75,
卜蜂,229073,112,3393979,14.80,14.95,14.75,14.80,,0.0,14.80,83,14.90,41,9.87,
統一,11154201,"4,439",585906680,53.00,53.00,52.10,52.50,-,0.5,52.50,"1,195",52.60,7,20.11,
愛之味,1548264,366,15526440,10.10,10.10,10.00,10.00,-,0.05,10.00,139,10.05,54,125.00,
泰山,584944,240,8477780,14.65,14.65,14.40,14.45,-,0.2,14.45,5,14.50,34,0.00,
福壽,47900,29,712250,14.80,15.00,14.80,15.00,+,0.05,14.90,16,15.00,39,0.00,
台榮,345001,94,3476660,10.30,10.30,10.00,10.05,-,0.25,10.00,13,10.05,21,15.95,
福懋油,94651,39,1236725,13.00,13.10,13.00,13.10,,0.0,13.05,20,13.10,20,33.59,
佳格,965150,686,84595964,88.00,88.50,87.00,87.70,+,0.1,87.70,13,87.90,2,22.04,
聯華,873403,285,16111061,18.40,18.55,18.40,18.40,,0.0,18.40,53,18.50,52,12.11,
聯華食,712130,422,32901141,46.00,46.60,45.85,45.90,-,0.1,45.90,8,46.00,13,15.88,
