證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11014344,"2,904",456030108,41.80,41.80,41.05,41.70,+,0.2,41.65,1,41.70,196,19.76,
亞泥,3817219,"1,148",144689970,37.75,38.00,37.75,37.90,,0.0,37.85,42,37.90,165,20.94,
嘉泥,649910,208,9341603,14.35,14.50,14.35,14.40,+,0.05,14.40,39,14.45,24,0.00,
環泥,2438353,"1,081",63777416,25.70,26.50,25.60,26.30,+,0.75,26.15,1,26.30,15,19.48,
幸福,282466,102,2244931,8.00,8.00,7.90,7.97,+,0.04,7.92,5,7.98,1,21.54,
信大,78674,21,830360,10.55,10.60,10.55,10.55,,0.0,10.50,94,10.55,15,26.38,
東泥,111999,76,1782532,16.00,16.00,15.75,16.00,,0.0,15.80,4,16.00,97,177.78,
味全,376782,201,21885606,58.40,58.50,57.80,58.50,+,0.1,58.40,5,58.50,19,33.62,
味王,67729,48,1516951,22.55,22.55,22.30,22.50,-,0.05,22.50,1,22.55,7,23.94,
大成,1082702,428,27779210,25.45,25.75,25.40,25.75,+,0.25,25.70,31,25.75,24,20.28,
大飲,91569,33,1782988,19.45,19.60,19.30,19.60,+,0.15,19.55,1,19.60,10,81.67,
卜蜂,278295,97,4167841,15.00,15.05,14.90,14.95,,0.0,14.95,2,15.00,28,9.97,
統一,11954106,"3,306",677346855,56.70,57.20,56.40,56.40,-,0.3,56.40,165,56.50,3,21.61,
愛之味,1464859,385,14235674,9.72,9.75,9.69,9.75,+,0.04,9.73,1,9.75,53,121.88,
泰山,299632,165,4149263,13.80,13.90,13.80,13.90,,0.0,13.85,19,13.90,39,0.00,
福壽,60496,35,897662,14.80,14.95,14.75,14.95,+,0.05,14.90,12,14.95,8,0.00,
台榮,82000,27,802460,9.80,9.80,9.72,9.79,-,0.01,9.76,5,9.79,2,15.54,
福懋油,123031,58,1572981,12.80,12.80,12.75,12.80,,0.0,12.75,32,12.80,32,32.82,
佳格,1238513,923,109899138,88.70,89.20,88.50,89.00,+,0.7,88.90,1,89.00,3,22.36,
聯華,407756,264,7688230,18.80,19.00,18.75,19.00,+,0.2,18.90,2,19.00,23,12.50,
聯華食,378640,239,14916112,38.90,39.55,38.90,39.40,+,0.5,39.40,12,39.45,2,13.63,
大統益,41000,30,2397100,58.30,58.70,58.30,58.30,,0.0,58.30,1,58.60,3,17.05,
天仁,31100,19,1428580,46.00,46.00,45.80,45.80,-,0.2,45.95,1,46.25,1,18.93,
黑松,483169,218,14641252,30.25,30.40,30.20,30.40,+,0.05,30.30,2,30.40,8,2.16,
興泰,1000,1,25200,25.20,25.20,25.20,25.20,+,0.05,24.90,3,25.25,3,630.00,
宏亞,131697,78,3483549,26.70,26.85,26.20,26.40,-,0.25,26.35,11,26.50,18,12.22,
台塑,4388212,"1,542",339262778,76.60,77.50,76.50,77.50,+,0.3,77.40,1,77.50,"1,329",24.22,
