證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8017680,"2,414",317969206,39.60,39.80,39.20,39.80,+,0.2,39.75,6,39.80,241,18.34,
亞泥,5875591,"2,071",217460560,37.00,37.15,36.85,37.00,+,0.25,37.00,348,37.05,506,17.79,
嘉泥,434191,199,6071447,13.90,14.05,13.90,14.00,+,0.15,14.00,2,14.05,38,0.0,
環泥,411520,196,6869530,16.60,16.90,16.45,16.90,+,0.3,16.85,20,16.90,39,14.08,
幸福,374000,115,2520210,6.80,6.80,6.71,6.72,-,0.03,6.72,1,6.78,12,15.27,
信大,60804,45,641542,10.55,10.60,10.50,10.55,+,0.1,10.50,29,10.55,4,50.24,
東泥,129999,82,1766586,13.50,13.70,13.45,13.70,+,0.25,13.65,4,13.70,2,65.24,
味全,1884201,676,78068766,41.60,41.65,41.30,41.40,-,0.15,41.40,34,41.45,34,26.54,
味王,67175,47,1373148,20.50,20.50,20.30,20.50,,0.0,20.45,1,20.60,3,512.5,
大成,681458,354,18456216,27.10,27.15,27.05,27.10,+,0.1,27.05,25,27.10,86,15.76,
大飲,50640,33,1057147,21.00,21.00,20.75,20.85,-,0.05,20.85,3,20.90,3,63.18,
卜蜂,257050,121,3898949,15.10,15.25,15.10,15.15,+,0.05,15.15,36,15.20,10,13.77,
統一,11802922,"3,661",613241632,52.00,52.20,51.60,51.70,-,0.5,51.70,89,51.80,1,21.72,
愛之味,2437226,505,24997352,10.15,10.35,10.15,10.25,+,0.05,10.20,281,10.25,6,102.5,
泰山,1489667,450,23740695,16.00,16.00,15.75,15.85,+,0.15,15.80,25,15.85,17,66.04,
福壽,50458,48,767260,15.10,15.30,15.10,15.30,+,0.1,15.25,5,15.30,18,0.0,
台榮,39002,25,409870,10.50,10.55,10.50,10.55,+,0.05,10.55,5,10.60,19,12.87,
福懋油,382827,84,4975721,13.00,13.05,12.95,12.95,-,0.05,12.95,2,13.00,47,33.21,
佳格,1778599,"1,265",145147039,81.50,82.30,81.20,82.30,+,1.1,82.10,54,82.30,3,22.18,
聯華,436273,247,8569640,19.60,19.70,19.55,19.70,+,0.1,19.65,15,19.70,74,11.45,
聯華食,83485,72,3019860,36.25,36.30,35.95,36.25,,0.0,36.10,3,36.25,9,12.21,
大統益,85050,61,4463228,52.10,52.60,52.10,52.60,+,0.5,52.50,1,52.60,15,15.52,
天仁,46090,39,2083318,45.20,45.60,45.10,45.50,+,0.3,45.25,1,45.50,2,19.12,
黑松,1397000,420,54191850,38.75,39.10,38.30,38.75,+,0.1,38.75,29,38.80,4,53.08,
興泰,255092,30,6410954,25.10,25.40,25.10,25.40,+,0.15,25.15,2,25.45,4,81.94,
宏亞,53352,38,1147593,21.60,21.60,21.45,21.50,+,0.05,21.45,5,21.50,5,21.08,
台塑,4805485,"2,395",381706388,79.30,80.00,78.80,80.00,+,1.0,79.60,80,80.00,297,38.83,
南亞,5735541,"2,375",339377441,58.80,59.40,58.50,59.40,+,0.8,59.20,43,59.40,271,660.0,
台聚,1933028,934,45398881,23.50,23.55,23.40,23.55,+,0.15,23.50,16,23.55,97,12.66,
華夏,2143585,633,33137827,15.65,15.65,15.35,15.45,-,0.15,15.40,52,15.45,201,13.09,
三芳,94177,77,2243065,23.80,23.95,23.70,23.95,+,0.15,23.85,1,23.95,6,11.68,
亞聚,1015641,510,27012630,26.80,26.80,26.45,26.50,+,0.1,26.50,37,26.55,9,15.06,
台達化,487912,189,4779612,9.78,9.86,9.77,9.86,+,0.07,9.80,13,9.86,2,0.0,
國喬,5878502,"1,023",90130875,15.45,15.50,15.25,15.35,-,0.1,15.35,97,15.40,129,8.92,
國喬特,1000,1,19750,19.75,19.75,19.75,19.75,-,0.25,19.75,2,19.90,2,0.0,
聯成,917231,310,15124636,16.45,16.55,16.40,16.55,+,0.1,16.50,21,16.55,44,17.61,
中石化,9646711,"3,176",177078380,18.50,18.50,18.30,18.35,-,0.05,18.35,358,18.40,281,15.42,
達新,136025,79,4124155,30.25,30.50,30.25,30.30,+,0.05,30.25,17,30.40,4,12.17,
上曜,719000,290,7656800,10.50,10.75,10.50,10.60,+,0.15,10.60,1,10.65,4,0.0,
東陽,593258,313,15611369,26.25,26.50,26.20,26.40,+,0.3,26.35,11,26.40,29,16.71,
大洋,473000,189,11746700,24.95,25.00,24.70,24.85,-,0.1,24.85,6,24.95,4,0.0,
永裕,138367,78,3005782,21.70,21.90,21.65,21.75,+,0.1,21.75,2,21.80,3,9.67,
地球,39000,28,434800,11.15,11.25,11.10,11.20,+,0.1,11.15,1,11.25,2,32.94,
恆大,222291,117,3875713,17.55,17.60,17.30,17.55,,0.0,17.50,24,17.60,9,21.4,
台化,5616598,"2,465",444102999,78.60,79.70,78.30,79.70,+,1.3,79.50,15,79.70,163,318.8,
再生-KY,1516384,856,132747508,86.80,88.30,86.80,87.20,+,0.6,87.10,13,87.20,96,9.99,
廣華-KY,52000,44,4068400,78.20,78.50,78.10,78.30,-,0.2,78.30,6,78.50,6,10.48,
昭輝,16000,16,460150,28.80,28.90,28.65,28.90,+,0.25,28.85,2,28.90,2,11.2,
遠東新,7003680,"2,248",238877208,34.05,34.30,33.85,34.10,+,0.15,34.10,240,34.15,26,21.05,
新纖,2238674,753,21422308,9.51,9.61,9.51,9.58,+,0.07,9.56,2,9.58,17,21.29,
南染,651742,276,15293074,23.45,23.60,23.25,23.45,+,0.35,23.40,1,23.45,12,18.76,
宏洲,34580,25,159663,4.62,4.65,4.56,4.65,+,0.02,4.65,5,4.66,3,0.0,
東和,643535,279,6015722,9.21,9.46,9.21,9.35,+,0.15,9.35,12,9.36,9,49.21,
廣豐,450157,166,7724088,17.25,17.25,17.00,17.25,+,0.1,17.25,1,17.30,124,7.28,
嘉裕,586422,216,5551771,9.45,9.50,9.45,9.47,+,0.04,9.47,6,9.48,2,15.52,
東華,63055,34,357241,5.69,5.72,5.63,5.66,-,0.02,5.66,1,5.69,11,0.0,
新紡,463589,307,18051272,39.00,39.00,38.90,38.95,+,0.05,38.90,6,38.95,135,62.82,
利華,75999,39,534643,7.00,7.07,7.00,7.05,-,0.01,7.05,1,7.06,4,0.0,
大魯閣,91065,32,1179685,12.90,13.00,12.85,13.00,+,0.1,12.95,7,13.00,7,0.0,
福懋,1013055,722,28563801,27.80,28.50,27.75,28.50,+,0.7,28.40,5,28.50,167,17.59,
中福,323661,100,2130375,6.58,6.61,6.53,6.58,+,0.03,6.57,31,6.58,3,0.0,
華友聯,14321,15,780736,54.70,54.70,54.20,54.50,+,0.3,54.10,1,54.60,1,2.8,
勤益控,306685,116,4698080,15.40,15.40,15.20,15.40,,0.0,15.35,20,15.40,20,0.0,
裕豐,14044,3,47664,3.38,3.42,3.38,3.42,+,0.02,3.39,5,3.50,5,22.8,
中和,60012,41,854818,14.20,14.45,14.10,14.20,,0.0,14.20,2,14.25,28,0.0,
南紡,908953,418,12785992,14.00,14.10,14.00,14.10,+,0.1,14.10,20,14.15,192,30.0,
大東,139235,60,1320497,9.60,9.60,9.45,9.52,+,0.02,9.50,6,9.52,2,0.0,
名軒,1207130,326,34828711,28.90,29.10,28.65,28.95,,0.0,28.80,1,28.95,6,12.53,
立益,149187,27,788663,5.26,5.31,5.22,5.31,+,0.02,5.22,18,5.31,4,0.0,
力麗,873360,348,9637910,11.10,11.10,11.00,11.05,,0.0,11.00,256,11.05,20,29.08,
大宇,120485,40,853253,7.03,7.14,7.03,7.10,+,0.04,7.09,1,7.12,10,26.3,
宏和,95721,48,1851878,19.20,19.45,19.20,19.40,+,0.25,19.30,2,19.45,5,0.0,
力鵬,1451663,367,14996655,10.30,10.40,10.25,10.30,+,0.05,10.30,30,10.35,47,0.0,
佳和,600,2,1103,--,--,--,--,,0.0,1.83,5,1.87,2,0.0,
年興,171086,130,3538262,20.60,20.80,20.60,20.80,+,0.1,20.70,10,20.80,32,19.08,
宏益,185764,54,1794229,9.67,9.72,9.62,9.66,-,0.01,9.64,3,9.66,2,15.33,
大將,181174,78,1880092,10.10,10.60,10.10,10.40,+,0.2,10.35,17,10.40,12,14.65,
台富,114806,51,821095,7.17,7.24,7.13,7.16,-,0.01,7.15,1,7.17,9,0.0,
集盛,2522045,869,24607175,9.70,9.89,9.67,9.75,+,0.11,9.75,111,9.79,7,0.0,
怡華,25689,10,64680,2.52,2.52,2.52,2.52,+,0.01,2.41,1,2.52,9,0.0,
宜進,324054,132,2427407,7.50,7.55,7.45,7.53,+,0.1,7.53,5,7.54,15,0.0,
聯發,69999,55,603859,8.60,8.68,8.56,8.68,+,0.08,8.64,2,8.68,6,0.0,
宏遠,398279,118,2835170,7.13,7.15,7.10,7.12,,0.0,7.12,1,7.14,5,4.94,
強盛,672016,191,7878388,11.60,11.90,11.50,11.90,+,0.3,11.80,5,11.90,123,238.0,
得力,33781,26,303005,9.05,9.05,8.91,9.00,,0.0,8.96,11,9.00,18,34.62,
偉全,24067,18,301344,12.60,12.60,12.45,12.60,+,0.15,12.45,4,12.60,18,21.72,
聚隆,241524,124,4610000,19.05,19.30,19.00,19.00,-,0.05,19.00,9,19.10,14,50.0,
南緯,510396,110,5160877,10.10,10.15,10.10,10.15,+,0.05,10.10,93,10.15,97,11.4,
昶和,34000,26,387600,11.00,11.90,10.85,11.90,+,0.5,11.85,3,11.90,14,21.25,
理隆,10000,10,91110,9.11,9.12,9.11,9.11,+,0.04,9.08,1,9.11,1,36.44,
大統新創,9769,8,124843,12.55,13.35,12.50,13.20,+,0.65,12.50,2,13.20,1,101.54,
首利,231153,118,2144169,9.34,9.34,9.22,9.22,-,0.12,9.22,15,9.31,1,0.0,
三洋紡,21012,19,346200,16.10,16.90,16.05,16.90,+,0.3,16.85,1,16.90,1,0.0,
台南,129000,81,4018000,30.90,31.40,30.85,31.30,+,0.4,31.15,3,31.30,3,26.53,
弘裕,67305,32,469192,6.96,6.99,6.95,6.99,,0.0,6.96,1,6.99,25,0.0,
本盟,42000,28,404220,9.40,9.80,9.16,9.72,+,0.48,9.26,2,9.72,1,0.0,
儒鴻,435357,329,52262340,119.50,121.00,119.00,121.00,+,1.5,120.50,15,121.00,71,19.3,
聚陽,264890,232,25475885,96.70,96.70,95.60,96.50,+,0.7,96.00,4,96.50,25,12.8,
士電,161186,128,5776257,35.80,36.00,35.70,36.00,+,0.2,35.90,5,36.00,30,20.93,
東元,9229066,"2,702",222758953,23.80,24.50,23.80,24.40,+,0.6,24.35,84,24.40,111,16.05,
正道,199816,41,4479596,22.50,22.50,22.20,22.50,,0.0,22.45,21,22.50,38,0.0,
永大,1438317,949,82700252,57.00,58.30,56.60,57.70,+,1.6,57.70,24,58.00,7,16.03,
瑞利,211251,60,1629412,7.67,7.75,7.67,7.74,+,0.08,7.72,1,7.74,11,15.18,
中興電,808149,283,12846960,15.90,15.95,15.85,15.90,,0.0,15.85,142,15.90,17,14.32,
亞力,82001,39,715368,8.75,8.75,8.68,8.75,+,0.03,8.75,10,8.78,10,12.5,
力山,355177,119,3363858,9.60,9.60,9.40,9.47,-,0.13,9.46,5,9.47,2,0.0,
川飛,7500,14,79647,10.50,10.80,10.50,10.55,-,0.65,10.55,7,10.75,1,0.0,
利奇,140453,80,1673793,11.90,12.00,11.85,11.95,+,0.05,11.90,28,11.95,72,13.43,
華城,144082,79,1712217,11.85,11.95,11.85,11.90,+,0.05,11.85,11,11.90,9,0.0,
大億,206100,136,10195650,49.80,49.80,49.25,49.40,-,0.4,49.35,9,49.45,2,12.38,
