證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3155822,"1,340",122927951,38.60,39.20,38.60,38.90,-,0.1,38.90,27,38.95,11,18.61,
亞泥,2744061,"1,748",102608494,37.45,37.50,37.20,37.20,-,0.25,37.20,34,37.30,22,19.27,
嘉泥,530080,112,6917590,13.10,13.20,13.00,13.05,-,0.1,13.05,9,13.10,12,0.00,
環泥,892889,220,15738154,17.50,17.75,17.50,17.60,+,0.2,17.60,83,17.65,13,14.92,
幸福,289001,112,2019166,6.96,7.04,6.96,7.00,+,0.05,6.97,3,7.00,1,16.28,
信大,28927,13,302390,10.45,10.50,10.45,10.45,,0.0,10.45,13,10.50,119,49.76,
東泥,136496,50,1959742,14.30,14.45,14.30,14.40,-,0.05,14.30,65,14.40,25,120.00,
味全,2982495,942,135947370,45.95,46.05,45.25,45.45,-,0.4,45.45,2,45.50,12,30.50,
味王,53359,44,1088984,20.45,20.65,20.40,20.40,,0.0,20.35,6,20.40,3,48.57,
大成,1684305,929,41708547,24.65,24.90,24.65,24.70,+,0.05,24.70,30,24.75,28,19.00,
大飲,94261,62,2259116,24.25,24.25,23.80,24.00,-,0.15,23.85,6,24.00,1,109.09,
卜蜂,1107401,383,16879244,15.15,15.45,15.05,15.20,+,0.1,15.15,38,15.20,2,11.43,
統一,7273368,"2,824",427318922,59.40,59.50,58.20,58.50,-,0.7,58.50,11,58.60,15,22.94,
愛之味,4693031,949,48990366,10.45,10.60,10.30,10.30,-,0.1,10.30,291,10.40,11,103.00,
泰山,404907,243,5951936,14.65,14.85,14.60,14.60,-,0.05,14.60,32,14.65,9,0.00,
福壽,66881,38,995224,14.95,15.00,14.80,15.00,+,0.1,14.95,3,15.00,13,0.00,
台榮,107002,34,1140670,10.75,10.75,10.60,10.65,-,0.1,10.65,3,10.70,11,13.15,
福懋油,43394,42,568607,13.10,13.20,13.05,13.20,,0.0,13.15,2,13.20,58,62.86,
佳格,3694658,"2,768",373287142,104.50,104.50,99.00,99.00,-,5.5,99.00,12,99.10,15,25.45,
聯華,1500597,617,30546830,20.30,20.55,20.25,20.35,+,0.05,20.35,10,20.40,48,11.00,
聯華食,434710,216,16943040,39.00,39.20,38.70,39.10,+,0.1,38.80,2,39.10,2,13.03,
大統益,12327284,48,648438208,53.00,53.40,53.00,53.00,-,0.1,53.00,11,53.40,17,19.13,
天仁,44327,26,2131565,48.00,48.45,48.00,48.25,-,0.25,48.20,3,48.50,13,18.85,
黑松,1191111,589,47261126,39.60,39.90,39.50,39.55,,0.0,39.55,9,39.60,27,2.61,
興泰,47272,19,1187094,24.80,25.20,24.80,25.15,,0.0,24.95,6,25.20,2,96.73,
宏亞,209315,92,4936916,23.50,23.70,23.50,23.55,+,0.05,23.55,1,23.60,1,18.40,
台塑,10095587,"3,639",728794364,71.50,72.70,71.50,72.20,,0.0,72.10,21,72.20,17,30.08,
南亞,13106003,"5,016",782948329,59.50,60.00,59.30,59.60,+,0.2,59.50,1,59.60,82,110.37,
台聚,1355412,680,28292816,20.90,21.05,20.75,20.80,-,0.1,20.75,37,20.80,6,14.34,
華夏,1055213,416,15665606,14.90,14.95,14.75,14.75,-,0.05,14.70,132,14.75,12,7.85,
三芳,110061,85,2953107,26.80,27.10,26.60,26.60,-,0.2,26.60,7,26.70,1,13.30,
亞聚,578089,293,13115852,22.60,22.80,22.60,22.65,+,0.05,22.65,11,22.70,2,17.16,
台達化,609799,216,5667408,9.28,9.35,9.22,9.23,-,0.06,9.22,35,9.26,24,0.00,
台苯,2047125,505,20599916,9.93,10.20,9.93,9.94,-,0.02,9.94,45,9.95,17,0.00,
國喬,1702463,795,25752909,15.10,15.25,15.05,15.10,,0.0,15.05,250,15.10,12,8.03,
國喬特,14000,5,290900,20.80,20.80,20.70,20.70,-,0.1,20.70,7,20.80,6,0.00,
聯成,1272267,416,19658453,15.35,15.50,15.35,15.50,+,0.15,15.45,58,15.50,50,14.49,
中石化,16496933,"4,571",260145299,15.60,15.95,15.60,15.70,+,0.15,15.70,486,15.75,53,25.74,
達新,137096,54,4061021,29.70,29.85,29.50,29.50,-,0.2,29.40,1,29.60,3,39.86,
上曜,1547001,594,19585412,12.95,13.00,12.25,12.40,+,0.15,12.35,26,12.45,6,0.00,
東陽,2240265,"1,030",70443791,31.20,31.95,30.85,30.85,-,0.2,30.80,24,30.85,3,22.04,
大洋,1782001,690,57872682,32.85,33.15,31.75,31.80,-,0.7,31.80,11,31.85,12,0.00,
永裕,2439081,"1,045",63935133,26.00,26.80,25.70,26.35,+,0.25,26.35,3,26.40,29,11.71,
地球,728815,291,10228142,14.00,14.50,13.70,13.70,-,0.2,13.70,23,13.90,23,27.40,
恆大,10858150,"4,323",253602679,23.55,23.55,22.80,23.45,+,1.4,23.40,66,23.45,8,31.69,
台化,5632905,"2,367",394750899,70.20,70.80,69.40,69.50,-,0.3,69.40,132,69.50,262,55.60,
再生-KY,358027,235,28899960,81.20,81.20,80.30,80.40,+,0.2,80.30,7,80.40,6,9.39,
廣華-KY,23000,15,1773600,76.60,78.00,76.60,77.50,+,1.5,77.00,1,77.50,4,17.49,
昭輝,289053,75,10437638,36.25,36.40,35.85,36.00,-,0.25,35.90,6,36.00,1,14.06,
遠東新,7840860,"2,118",248676891,31.60,31.85,31.50,31.50,-,0.1,31.50,108,31.55,3,18.21,
新纖,2300611,687,21387353,9.27,9.33,9.27,9.28,+,0.02,9.28,83,9.29,78,16.87,
南染,758344,239,18431056,23.80,24.50,23.80,24.15,+,0.35,24.15,18,24.20,7,18.87,
宏洲,154180,44,622585,4.03,4.05,4.02,4.03,+,0.01,4.02,1,4.04,10,0.00,
東和,306074,133,2719707,8.89,8.96,8.85,8.86,-,0.03,8.85,19,8.86,2,21.10,
廣豐,1389205,332,24810924,18.00,18.05,17.75,17.75,-,0.1,17.75,23,17.85,37,6.16,
嘉裕,1869666,443,17667808,9.35,9.52,9.35,9.39,+,0.07,9.39,6,9.40,8,20.87,
東華,127550,23,685689,5.38,5.40,5.33,5.36,-,0.01,5.36,1,5.39,1,0.00,
新紡,125332,90,4793446,38.15,38.40,38.15,38.15,,0.0,38.15,1,38.25,1,64.66,
利華,434280,79,3048190,6.95,7.07,6.95,7.04,+,0.07,7.02,7,7.04,20,0.00,
大魯閣,1317603,585,35819017,27.30,27.70,26.95,26.95,-,0.25,26.95,16,27.00,42,2.51,
福懋,841053,561,23031895,27.45,27.45,27.30,27.45,,0.0,27.35,45,27.45,29,19.20,
中福,363256,105,2093097,5.70,5.82,5.67,5.76,+,0.06,5.71,5,5.76,20,576.00,
華友聯,68325,39,3569700,52.30,52.90,52.10,52.90,+,0.8,52.20,20,52.90,2,0.00,
勤益控,456589,161,7252345,15.75,16.10,15.75,15.75,,0.0,15.75,6,15.95,10,262.50,
裕豐,8200,7,29676,3.46,3.70,3.46,3.69,X,0.0,3.56,4,3.69,4,30.75,
中和,127001,45,1762913,14.00,14.10,13.80,13.80,-,0.1,13.80,22,13.90,5,0.00,
南紡,3494998,930,51243515,14.50,14.85,14.50,14.60,+,0.15,14.60,65,14.65,136,33.95,
大東,321098,76,2891875,8.99,9.05,8.96,8.96,,0.0,8.94,10,8.96,21,99.56,
名軒,557794,263,16395226,29.45,29.70,29.20,29.20,-,0.25,29.20,76,29.40,8,18.96,
立益,143881,39,729311,5.09,5.15,5.02,5.05,+,0.04,5.04,50,5.09,6,0.00,
力麗,2148489,635,22961229,10.65,10.80,10.50,10.50,-,0.15,10.50,53,10.60,42,12.21,
大宇,90052,29,648920,7.21,7.25,7.14,7.14,-,0.07,7.14,10,7.18,10,42.00,
宏和,564807,249,15559289,27.35,28.00,27.20,27.20,-,0.05,27.20,9,27.25,3,0.00,
