證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8601843,"2,601",335834223,38.90,39.25,38.65,39.10,+,0.1,39.00,177,39.10,17,18.02,
亞泥,5107055,"1,432",185586335,36.45,36.55,36.20,36.45,,0.0,36.40,126,36.45,302,17.52,
嘉泥,230912,121,3189430,13.80,13.85,13.75,13.80,,0.0,13.80,42,13.85,87,0.0,
環泥,484646,187,8068553,16.80,16.80,16.50,16.70,,0.0,16.65,12,16.70,2,13.92,
幸福,128000,43,847370,6.62,6.64,6.60,6.62,,0.0,6.61,26,6.62,19,15.05,
信大,175000,39,1834000,10.50,10.60,10.45,10.50,,0.0,10.50,27,10.60,5,50.0,
東泥,186000,91,2496700,13.35,13.55,13.25,13.55,,0.0,13.45,1,13.55,22,64.52,
味全,2921747,"1,267",120443947,41.50,41.60,40.80,41.00,-,0.3,41.00,57,41.05,26,26.28,
味王,72609,58,1470548,20.40,20.40,20.20,20.25,-,0.15,20.20,17,20.25,14,506.25,
大成,799032,428,21565264,27.00,27.05,26.90,27.00,,0.0,27.00,8,27.05,42,15.7,
大飲,63002,40,1305840,21.20,21.20,20.65,20.65,+,0.05,20.60,41,20.70,7,62.58,
卜蜂,337160,144,5106813,15.15,15.20,15.10,15.10,,0.0,15.10,32,15.15,7,13.73,
統一,11741179,"4,483",603555507,51.60,51.80,51.00,51.60,-,0.5,51.50,37,51.60,7,21.68,
愛之味,2929432,515,29799209,10.15,10.25,10.10,10.15,,0.0,10.15,5,10.20,267,101.5,
泰山,742604,306,11645693,15.70,15.80,15.60,15.70,,0.0,15.70,12,15.75,14,65.42,
福壽,96049,49,1447838,15.15,15.15,15.00,15.15,,0.0,15.10,13,15.15,19,0.0,
台榮,91001,32,951010,10.45,10.50,10.40,10.45,,0.0,10.35,7,10.45,8,12.74,
