證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8682170,"3,011",338671929,39.40,39.45,38.60,39.00,+,0.15,38.90,3,39.00,649,17.97,
亞泥,3016732,"1,111",112535907,37.50,37.55,37.00,37.20,-,0.3,37.20,7,37.25,17,17.88,
嘉泥,593248,212,8249847,14.00,14.00,13.80,13.80,-,0.1,13.80,15,13.85,4,0.0,
環泥,2428698,610,40830994,16.35,17.20,16.35,16.65,+,0.3,16.65,42,16.75,2,13.88,
幸福,1718592,340,11906012,6.94,7.05,6.82,6.92,+,0.12,6.90,24,6.92,16,15.73,
信大,53000,26,563500,10.70,10.70,10.55,10.65,,0.0,10.65,6,10.70,13,50.71,
東泥,139166,76,1946606,14.00,14.15,13.80,13.80,-,0.25,13.80,1,13.90,2,65.71,
味全,4047527,"1,229",154990729,38.50,38.55,38.05,38.35,-,0.15,38.35,47,38.40,18,24.58,
味王,135113,62,2742970,20.35,20.35,20.25,20.25,-,0.15,20.20,16,20.35,10,506.25,
大成,1368306,826,36835018,26.90,27.00,26.85,26.90,+,0.1,26.90,53,26.95,103,15.64,
大飲,108225,66,2253383,21.10,21.10,20.70,20.80,-,0.15,20.75,7,20.80,1,63.03,
卜蜂,960300,383,14927058,15.60,15.65,15.45,15.55,+,0.05,15.50,47,15.55,43,14.14,
統一,10912160,"3,152",592306833,54.20,54.50,53.90,54.40,+,0.5,54.30,1,54.40,234,22.86,
愛之味,3787924,733,39240659,10.40,10.40,10.30,10.35,-,0.05,10.35,197,10.40,203,103.5,
泰山,1095801,378,17694247,16.15,16.25,16.05,16.05,-,0.05,16.05,117,16.10,14,66.88,
福壽,55351,32,849619,15.40,15.45,15.20,15.45,,0.0,15.35,1,15.45,12,0.0,
台榮,223050,81,2351771,10.80,10.80,10.35,10.35,-,0.45,10.35,5,10.50,23,12.62,
福懋油,108202,65,1401577,13.00,13.00,12.90,12.95,-,0.05,12.95,4,13.00,59,33.21,
佳格,2110548,"1,551",172787953,82.00,82.00,81.60,81.60,-,0.4,81.60,13,81.70,6,21.99,
聯華,1187925,403,22908900,19.30,19.30,19.20,19.30,,0.0,19.30,4,19.35,104,11.22,
聯華食,185884,148,6858991,37.00,37.00,36.85,37.00,-,0.2,36.85,5,37.00,26,12.46,
大統益,31410,28,1626782,51.90,52.00,51.60,51.60,-,0.3,51.60,5,52.00,17,15.22,
天仁,48047,37,2179524,45.10,45.90,45.10,45.50,+,0.5,45.50,6,45.75,2,19.12,
黑松,3602610,"1,197",141574210,38.50,39.90,38.50,39.15,+,0.65,39.15,53,39.20,7,53.63,
興泰,76286,24,1919607,25.30,25.40,24.50,25.40,-,0.15,25.15,1,25.30,1,81.94,
宏亞,47041,38,1019781,21.70,21.70,21.60,21.60,+,0.05,21.60,2,21.80,10,21.18,
台塑,8202936,"3,227",654516280,79.50,80.30,78.60,80.30,+,0.5,80.10,9,80.30,10,38.98,
南亞,16265265,"5,943",971638565,58.50,60.40,57.60,60.00,+,1.0,59.90,1,60.00,419,666.67,
台聚,9459006,"3,152",226228151,23.50,24.25,23.35,23.95,+,0.6,23.95,95,24.00,49,12.88,
華夏,14163051,"2,725",226513814,15.30,16.30,15.30,16.10,+,0.8,16.05,26,16.10,32,13.64,
三芳,167455,91,4040159,24.20,24.25,24.00,24.10,-,0.1,24.05,2,24.25,3,11.76,
亞聚,4369268,"1,735",115405639,25.90,26.70,25.70,26.50,+,0.9,26.45,4,26.50,231,15.06,
台達化,2146670,632,21265925,9.81,10.05,9.77,9.90,+,0.1,9.90,36,9.94,7,0.0,
台苯,3611792,"1,185",27811653,7.80,7.80,7.65,7.67,-,0.14,7.67,6,7.68,9,0.0,
國喬,13477051,"2,738",214545250,15.75,16.10,15.60,15.90,+,0.25,15.90,336,15.95,80,9.24,
國喬特,14000,9,278300,19.95,20.00,19.65,19.90,X,0.0,19.90,1,20.20,12,0.0,
