證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7967742,"3,922",312396740,39.30,39.50,38.85,39.50,+,0.3,39.45,140,39.50,834,18.72,
亞泥,3458572,"1,409",129871052,37.60,37.90,37.30,37.90,+,0.25,37.65,1,37.90,93,20.94,
嘉泥,208595,73,2909712,13.95,14.00,13.90,13.95,,0.0,13.95,3,14.00,49,0.00,
環泥,1489582,488,31452072,21.45,21.45,20.90,21.10,-,0.35,21.10,4,21.15,6,15.63,
幸福,54933,22,424893,7.82,7.82,7.71,7.75,-,0.08,7.73,10,7.75,39,20.95,
信大,265046,23,2756578,10.40,10.45,10.40,10.40,,0.0,10.40,48,10.45,35,26.00,
東泥,29382,15,454544,15.30,15.60,15.30,15.45,-,0.2,15.35,3,15.55,10,171.67,
味全,362753,224,20484989,56.60,56.80,56.10,56.70,-,0.1,56.70,11,56.80,9,32.59,
味王,130695,42,2924240,22.40,22.45,22.25,22.25,-,0.2,22.25,4,22.35,1,23.67,
大成,1146471,461,28829210,25.35,25.40,24.95,25.10,-,0.25,25.10,30,25.15,7,19.76,
大飲,213100,111,4136169,19.70,19.70,19.10,19.35,-,0.35,19.30,3,19.35,2,80.63,
卜蜂,214655,115,3172109,14.75,14.80,14.75,14.80,+,0.05,14.80,27,14.85,30,9.87,
統一,4636922,"2,167",252750000,54.60,54.80,54.20,54.80,+,0.2,54.70,61,54.80,87,21.00,
愛之味,1555266,245,15409573,9.91,9.95,9.87,9.87,-,0.04,9.87,54,9.90,9,123.38,
泰山,466331,198,6540557,14.10,14.15,14.00,14.00,-,0.05,14.00,14,14.10,17,0.00,
福壽,46918,32,695539,14.75,14.90,14.75,14.85,-,0.05,14.85,3,14.90,4,0.00,
台榮,169013,40,1671418,9.90,9.95,9.83,9.91,+,0.01,9.91,2,9.92,9,15.73,
福懋油,233647,124,3063634,13.15,13.15,13.05,13.15,,0.0,13.10,22,13.15,5,33.72,
佳格,512322,472,45218936,88.50,88.70,88.00,88.10,-,0.4,88.10,1,88.30,1,22.14,
聯華,711113,256,13263492,18.70,18.70,18.55,18.70,,0.0,18.65,41,18.70,160,12.30,
聯華食,323650,188,13181150,40.75,40.95,40.55,40.80,-,0.15,40.70,10,40.80,2,14.12,
大統益,81859,57,4783477,58.50,58.60,58.20,58.60,+,0.1,58.40,8,58.60,2,17.13,
天仁,63001,24,2863445,45.45,45.80,45.40,45.40,-,0.1,45.35,4,45.40,1,18.76,
黑松,317337,174,9709808,30.80,30.85,30.50,30.55,-,0.2,30.50,48,30.55,6,2.17,
興泰,11222,8,278876,24.85,25.05,24.80,25.05,+,0.2,24.90,2,25.05,6,626.25,
宏亞,97281,59,2687348,28.20,28.20,27.20,27.20,-,0.3,27.25,1,27.60,6,12.59,
台塑,5707833,"2,515",431700129,74.90,76.20,74.70,76.00,+,0.5,76.00,148,76.10,121,23.75,
南亞,7406710,"3,020",440200301,59.10,60.20,58.70,60.20,+,1.0,60.10,2,60.20,50,27.87,
台聚,977242,402,19744898,20.20,20.30,20.10,20.20,,0.0,20.20,25,20.25,38,26.93,
華夏,2792565,796,47751666,17.15,17.25,17.00,17.20,+,0.15,17.15,6,17.20,47,8.82,
三芳,114330,80,3046690,26.70,26.90,26.45,26.50,,0.0,26.50,4,26.60,4,12.68,
亞聚,557474,240,12807219,22.90,23.05,22.90,23.05,+,0.15,23.00,5,23.05,34,22.60,
台達化,1196164,343,13220404,11.00,11.15,11.00,11.05,+,0.05,11.05,56,11.10,88,19.05,
台苯,7409163,"1,851",140470031,18.50,19.30,18.45,19.30,+,0.8,19.25,24,19.30,177,49.49,
國喬,3792680,891,77114429,20.50,20.50,20.20,20.35,-,0.15,20.35,11,20.40,262,16.54,
國喬特,28000,12,614200,22.00,22.30,21.85,22.30,+,0.3,21.90,2,22.30,1,0.00,
聯成,621993,242,8694444,14.00,14.05,13.90,14.00,+,0.05,14.00,1,14.05,75,17.28,
中石化,15857713,"4,248",224048709,14.00,14.25,13.90,14.10,+,0.15,14.10,719,14.15,31,0.00,
達新,17629,19,500462,28.40,28.50,28.30,28.30,+,0.1,28.30,1,28.50,5,29.79,
上曜,259321,79,3025705,11.75,11.75,11.60,11.75,+,0.05,11.70,29,11.75,10,0.00,
東陽,3011829,"1,276",122483521,40.85,41.00,40.40,40.50,-,0.35,40.50,24,40.60,2,20.98,
大洋,521370,301,17834806,34.30,34.55,33.80,34.00,-,0.3,33.95,1,34.00,27,0.00,
永裕,3488726,"1,763",151076844,43.10,44.30,42.50,44.00,+,0.85,44.00,45,44.10,15,16.99,
地球,289455,148,4658611,16.20,16.25,15.95,15.95,-,0.15,15.95,8,16.05,5,20.45,
恆大,104350,74,1941026,18.60,18.65,18.55,18.60,-,0.05,18.60,3,18.65,20,22.68,
台化,4586152,"1,671",359083568,78.00,78.90,77.30,78.60,+,0.4,78.60,22,78.70,27,20.21,
