證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,8042480,"3,069",344295578,42.50,43.00,42.50,42.60,+,0.3,42.55,134,42.60,73,20.19,
亞泥,5289571,"2,779",200180579,37.60,38.00,37.50,38.00,+,0.6,37.95,40,38.00,272,20.99,
嘉泥,1492996,411,22100926,14.60,14.95,14.60,14.80,+,0.25,14.80,118,14.85,7,0.00,
環泥,1978036,559,51357513,25.85,26.20,25.80,25.90,+,0.1,25.90,38,25.95,72,19.19,
幸福,342292,109,2706099,7.90,7.96,7.83,7.96,+,0.05,7.91,12,7.96,6,21.51,
信大,126115,35,1342424,10.60,10.70,10.60,10.60,,0.0,10.60,7,10.65,26,26.50,
東泥,57118,24,895602,15.50,15.90,15.50,15.70,+,0.1,15.55,7,15.70,26,174.44,
味全,2755204,"1,135",163337200,58.00,60.10,58.00,59.00,+,1.1,59.00,88,59.10,1,33.91,
味王,555725,249,12906607,22.50,23.60,22.50,23.20,+,0.65,23.15,3,23.20,5,24.68,
大成,5428485,"1,895",146620292,26.00,27.30,26.00,27.30,+,1.75,27.30,"6,388",--,0,21.50,
大飲,405400,212,8049020,19.70,20.20,19.60,19.90,+,0.3,19.85,4,19.90,1,82.92,
卜蜂,4712527,"1,511",72904817,14.80,15.75,14.80,15.55,+,0.8,15.50,12,15.55,31,10.37,
統一,14963011,"6,970",851877914,54.60,57.90,54.60,57.50,+,2.8,57.40,68,57.50,301,22.03,
愛之味,4288777,854,41973710,9.64,9.83,9.64,9.80,+,0.16,9.80,52,9.81,8,122.50,
泰山,1482883,761,20742862,13.75,14.10,13.75,14.05,+,0.3,14.05,1,14.10,123,0.00,
福壽,151088,62,2254246,14.85,15.00,14.75,14.95,+,0.05,14.90,25,14.95,6,0.00,
台榮,84057,40,832039,9.90,9.95,9.85,9.88,+,0.03,9.88,5,9.92,2,15.68,
福懋油,260286,97,3337506,12.80,12.90,12.75,12.90,+,0.15,12.85,46,12.90,23,33.08,
佳格,2656280,"1,986",239285231,88.70,90.80,88.50,90.70,+,1.7,90.60,4,90.70,10,22.79,
聯華,1470730,616,28284747,18.95,19.35,18.95,19.30,+,0.35,19.25,29,19.30,20,12.70,
聯華食,1752605,"1,310",71037667,39.20,41.50,39.20,41.50,+,2.3,41.45,7,41.50,18,14.36,
大統益,89650,74,5245450,58.30,58.80,58.20,58.60,+,0.2,58.60,2,58.80,7,17.13,
天仁,119044,78,5420300,45.80,45.95,45.40,45.45,+,0.1,45.45,2,45.75,1,18.78,
黑松,677568,405,21253491,31.25,31.50,31.15,31.50,+,0.25,31.50,4,31.55,45,2.24,
興泰,9181,10,229584,24.85,25.20,24.85,25.20,+,0.15,25.05,1,25.30,4,630.00,
宏亞,80637,59,2101625,26.20,26.30,25.80,26.10,+,0.05,26.10,1,26.30,2,12.08,
台塑,18259898,"7,466",1445154642,77.50,80.20,77.40,79.60,+,2.0,79.60,36,79.70,223,24.88,
南亞,13304304,"6,181",867720182,63.90,66.00,63.90,65.90,+,2.0,65.80,116,65.90,99,30.51,
台聚,4611712,"1,541",98811790,21.30,21.80,21.05,21.60,+,0.4,21.55,3,21.60,117,28.80,
華夏,11466879,"2,984",214197514,18.45,18.95,18.30,18.75,+,0.55,18.75,4,18.80,151,9.62,
三芳,374409,195,10990593,29.20,29.60,29.20,29.25,+,0.05,29.25,6,29.30,2,14.00,
亞聚,3808079,"1,745",96839388,25.25,25.80,25.00,25.50,+,0.25,25.45,13,25.50,35,25.00,
台達化,6832130,"1,751",87870221,12.95,13.05,12.65,13.00,+,0.1,12.95,127,13.00,432,22.41,
台苯,27058477,"8,342",623372821,22.50,23.95,22.00,23.20,+,0.8,23.15,78,23.20,99,59.49,
國喬,30990287,"8,546",707553003,22.40,23.45,22.10,22.65,+,0.25,22.60,158,22.65,42,18.41,
國喬特,67000,40,1582650,23.40,23.80,23.40,23.45,+,0.15,23.55,2,23.70,2,0.00,
聯成,2624008,909,37725913,14.50,14.50,14.25,14.30,-,0.05,14.30,30,14.35,8,17.65,
中石化,36464478,"9,677",547087326,14.90,15.10,14.80,14.90,+,0.05,14.90,188,14.95,216,0.00,
達新,193309,69,5502105,28.35,28.70,28.30,28.65,+,0.35,28.50,5,28.65,1,30.16,
上曜,1521000,430,18413850,12.50,12.50,11.95,12.00,-,0.4,12.00,16,12.05,3,0.00,
東陽,3704730,"2,056",166327670,44.40,45.50,44.00,44.60,+,0.5,44.60,10,44.70,9,23.11,
大洋,1920000,756,69371050,36.30,36.65,35.55,35.70,-,0.45,35.70,31,35.80,15,0.00,
永裕,3343656,"2,026",146516012,41.60,44.50,41.60,44.50,+,2.9,44.50,642,--,0,17.18,
地球,183079,101,2860677,15.55,15.70,15.55,15.60,+,0.05,15.60,22,15.75,10,20.00,
恆大,186005,108,3505343,18.90,18.90,18.80,18.80,-,0.05,18.80,124,18.85,5,22.93,
台化,10611560,"4,370",882671839,82.50,84.00,82.20,83.40,+,1.0,83.20,145,83.40,214,21.44,
再生-KY,3452152,"1,910",289227173,83.00,84.80,82.90,83.00,+,0.6,83.00,42,83.10,2,10.67,
廣華-KY,1057197,681,90227945,86.70,86.70,84.30,85.10,-,1.6,85.10,4,85.20,1,25.03,
