證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4820853,"2,097",208393629,43.20,43.55,42.95,43.20,,0.0,43.15,3,43.20,189,20.47,
亞泥,2977809,"1,350",117499242,39.90,39.90,39.30,39.35,-,0.55,39.35,51,39.40,5,21.74,
嘉泥,669248,206,10204322,15.35,15.45,15.10,15.35,-,0.1,15.25,10,15.35,24,0.00,
環泥,820879,288,22185489,27.15,27.20,26.90,27.00,-,0.15,27.00,27,27.10,1,20.00,
幸福,214732,75,1708928,7.95,8.00,7.94,7.95,-,0.05,7.96,14,7.98,6,21.49,
信大,72081,61,780291,10.80,10.85,10.80,10.80,-,0.15,10.80,16,10.90,2,27.00,
東泥,199128,84,3333492,16.45,17.00,16.30,16.95,+,0.6,16.85,1,16.95,4,188.33,
味全,2742760,"1,454",152868860,57.10,57.10,54.60,56.30,-,0.9,56.30,3,56.40,10,32.36,
味王,276857,118,6622753,24.00,24.20,23.80,23.95,,0.0,23.95,7,24.00,46,25.48,
大成,1750149,549,47130339,27.00,27.30,26.70,26.70,-,0.35,26.70,34,26.75,10,21.02,
大飲,67000,32,1331500,20.10,20.10,19.70,19.70,-,0.35,19.70,19,19.90,5,82.08,
卜蜂,462184,144,7161281,15.50,15.60,15.45,15.55,-,0.05,15.45,85,15.55,43,10.37,
統一,8665048,"3,434",478724598,55.60,55.80,54.70,55.50,-,0.7,55.40,11,55.50,31,21.26,
愛之味,1179989,357,11420089,9.78,9.78,9.63,9.65,-,0.09,9.65,25,9.68,41,120.63,
泰山,2750768,"1,004",38761925,14.40,14.40,13.90,13.95,-,0.45,13.95,32,14.00,9,0.00,
福壽,435024,118,6632760,15.40,15.40,15.15,15.15,-,0.25,15.10,66,15.20,4,0.00,
台榮,130001,54,1289450,10.10,10.10,9.83,9.92,-,0.08,9.90,6,9.92,7,15.75,
福懋油,885818,998,11360509,13.10,13.10,12.75,12.85,-,0.25,12.80,23,12.85,40,32.95,
佳格,3292774,"2,298",296499400,91.80,91.80,89.00,89.10,-,2.8,89.10,14,89.20,5,22.39,
