證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4321948,"1,886",159601983,37.25,37.50,36.70,36.85,-,0.05,36.85,311,36.90,5,21.42,
亞泥,2727132,"1,111",83875673,30.75,31.00,30.55,30.65,-,0.1,30.65,8,30.70,141,26.20,
嘉泥,403122,175,4099078,10.15,10.30,10.10,10.20,+,0.05,10.20,5,10.25,9,255.00,
環泥,315948,158,8339773,26.65,26.65,26.30,26.35,-,0.3,26.35,14,26.40,2,9.83,
幸福,258100,113,2528522,9.85,9.89,9.77,9.82,-,0.08,9.81,3,9.82,3,12.59,
信大,33552,19,345585,10.30,10.30,10.30,10.30,+,0.05,10.25,29,10.30,24,24.52,
東泥,69500,23,1145224,16.40,16.55,16.25,16.55,+,0.1,16.30,5,16.50,41,87.11,
味全,744658,331,13079152,17.50,17.70,17.45,17.70,-,0.05,17.65,2,17.70,8,0.00,
味王,75270,94,1796882,23.85,24.00,23.80,23.90,,0.0,23.85,2,24.00,1,13.43,
大成,1486893,976,42955249,29.00,29.05,28.65,29.05,+,0.1,28.95,4,29.10,58,9.65,
大飲,29260,20,522328,18.00,18.00,17.80,17.90,-,0.1,17.85,2,17.90,46,66.30,
卜蜂,1475391,"1,125",81794847,55.30,56.20,55.00,55.40,+,0.6,55.30,5,55.40,54,11.76,
統一,8263867,"3,032",463241952,55.40,56.30,55.40,56.10,+,0.8,56.00,792,56.10,258,21.91,
愛之味,1096956,712,8292042,7.59,7.60,7.54,7.56,-,0.05,7.55,2,7.56,8,36.00,
泰山,463751,208,6931743,15.05,15.05,14.90,15.05,,0.0,14.95,1,15.05,3,41.81,
福壽,35300,98,579191,16.50,16.50,16.30,16.45,+,0.05,16.30,5,16.50,5,33.57,
台榮,303073,159,3338703,11.10,11.10,11.00,11.10,,0.0,11.05,4,11.10,14,11.94,
福懋油,4161,25,205867,49.45,49.50,49.45,49.50,-,0.05,49.65,1,50.30,1,28.13,
佳格,762068,541,56769851,74.60,74.90,74.40,74.50,-,0.1,74.40,217,74.50,6,25.00,
聯華,3073642,"1,351",82693148,26.95,27.00,26.80,26.90,-,0.1,26.85,48,26.90,271,11.35,
聯華食,255556,209,8877608,34.85,35.10,34.50,34.75,-,0.35,34.70,3,34.80,7,11.32,
大統益,49000,50,4503298,92.10,92.20,91.60,91.90,-,0.2,91.90,1,92.00,5,16.47,
天仁,17111,15,636707,37.20,37.50,37.15,37.50,+,0.15,37.20,8,37.50,3,20.05,
黑松,237260,168,7829480,33.05,33.05,32.95,32.95,-,0.1,32.95,4,33.00,14,11.98,
興泰,24000,22,657900,27.10,27.70,27.00,27.70,+,0.65,27.30,3,27.70,1,7.27,
宏亞,6745,92,121439,18.00,18.00,18.00,18.00,-,0.1,17.95,5,18.05,1,26.09,
鮮活果汁-KY,86001,84,11601638,138.50,138.50,132.00,132.50,-,6.0,132.50,1,135.50,1,15.87,
綠悅-KY,1040180,715,175606060,170.00,170.00,167.00,167.50,-,1.5,167.00,30,167.50,17,13.63,
台塑,7262781,"4,029",675284698,93.30,93.80,91.80,92.50,-,0.8,92.40,28,92.50,44,14.94,
