證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,2355242,"1,187",82362962,34.80,35.10,34.75,34.95,+,0.3,34.90,232,35.00,12,20.44,
亞泥,4796904,"2,368",125888512,26.30,26.35,26.20,26.20,-,0.1,26.20,309,26.30,1,31.57,
嘉泥,319865,126,2867866,8.92,9.00,8.92,9.00,+,0.08,9.00,12,9.01,6,11.54,
環泥,178520,136,4378837,24.60,24.60,24.45,24.55,-,0.05,24.50,32,24.70,11,9.23,
幸福,150075,34,1370562,9.12,9.19,9.10,9.18,+,0.05,9.13,3,9.18,8,11.06,
信大,24338,12,244596,10.05,10.05,10.05,10.05,,0.0,10.05,43,10.10,3,27.92,
東泥,4239,9,65903,15.55,15.60,15.55,15.60,-,0.05,15.50,4,15.60,14,60.00,
味全,617505,325,11341285,18.40,18.45,18.30,18.30,-,0.1,18.25,157,18.30,4,0.00,
味王,12026,21,277301,23.05,23.15,23.05,23.15,,0.0,23.05,1,23.10,1,22.05,
大成,1554344,561,44630553,28.70,28.90,28.55,28.80,+,0.1,28.80,16,28.85,202,12.41,
大飲,30825,22,521358,16.85,17.00,16.85,16.90,+,0.05,16.90,7,16.95,1,153.64,
卜蜂,5452705,"2,862",254367893,47.50,47.75,46.40,46.50,-,1.0,46.50,103,46.55,4,11.68,
統一,6231459,"2,113",338830742,54.60,54.60,54.10,54.30,-,0.3,54.30,"1,331",54.40,15,20.88,
愛之味,307374,123,2266971,7.36,7.41,7.32,7.40,,0.0,7.38,20,7.40,30,0.00,
泰山,431243,165,6465053,14.95,15.05,14.95,15.00,+,0.05,15.00,4,15.05,125,15.96,
福壽,12652,14,198733,15.70,15.75,15.70,15.75,-,0.1,15.70,3,15.80,45,28.64,
台榮,213002,59,2272420,10.75,10.75,10.60,10.70,-,0.05,10.60,37,10.70,8,11.76,
福懋油,19381,17,928019,47.65,48.00,47.65,48.00,+,0.35,47.70,2,48.00,5,14.24,
佳格,549644,403,41481516,75.70,75.70,75.30,75.40,-,0.5,75.40,34,75.70,26,26.36,
聯華,1147952,517,26170499,22.60,22.90,22.60,22.80,+,0.2,22.75,158,22.80,1,11.94,
聯華食,131075,77,4196800,32.00,32.10,32.00,32.05,-,0.2,32.00,22,32.05,27,11.53,
大統益,16467,21,1393827,85.20,85.20,84.40,84.50,-,0.2,84.50,5,85.20,5,15.85,
天仁,4050,5,150620,37.15,37.30,37.05,37.30,+,0.05,37.30,1,37.50,1,17.27,
黑松,41750,37,1347747,32.30,32.30,32.20,32.25,-,0.05,32.20,6,32.25,1,12.31,
興泰,76000,25,2278450,30.10,30.10,29.90,29.95,,0.0,29.90,1,30.00,2,6.06,
宏亞,28108,25,513933,18.20,18.35,18.20,18.25,+,0.05,18.25,3,18.40,2,38.02,
鮮活果汁-KY,18905,18,2381125,127.00,127.00,125.00,125.00,,0.0,125.00,5,126.00,1,15.64,
綠悅-KY,457760,322,70107020,153.50,154.00,152.50,152.50,-,0.5,152.00,41,152.50,4,13.33,
台塑,3331521,"1,681",294741029,88.00,88.80,87.80,88.50,+,0.5,88.50,5,88.60,43,16.99,
南亞,6321876,"2,910",459752310,72.30,73.60,72.30,72.40,,0.0,72.40,402,72.60,2,20.99,
台聚,1810229,784,28309597,15.55,15.70,15.55,15.60,,0.0,15.60,49,15.70,86,13.11,
華夏,1524120,973,36324495,23.80,24.10,23.60,23.90,+,0.1,23.85,3,23.90,1,10.04,
三芳,118564,84,4236986,35.80,35.95,35.50,35.90,+,0.1,35.85,4,35.90,1,11.89,
亞聚,243853,128,4678322,19.10,19.25,19.10,19.20,+,0.05,19.20,2,19.25,19,16.84,
台達化,15132478,"3,421",173848837,10.95,11.90,10.90,11.70,+,0.85,11.70,85,11.75,96,0.00,
台苯,4392189,"1,573",89945873,20.40,20.60,20.30,20.40,,0.0,20.40,69,20.45,30,9.67,
國喬,7110211,"2,767",145534014,20.50,20.60,20.30,20.35,+,0.25,20.35,13,20.40,10,11.37,
國喬特,25000,8,653750,26.20,26.45,26.00,26.00,,0.0,25.95,5,26.40,2,0.00,
聯成,3540237,986,46024346,12.90,13.15,12.85,12.95,+,0.1,12.95,179,13.00,41,143.89,
中石化,45669809,"6,017",469913650,10.05,10.40,10.05,10.35,+,0.3,10.30,345,10.35,"1,878",0.00,
達新,36700,13,929539,25.40,25.40,25.30,25.30,-,0.1,25.15,1,25.35,6,19.02,
東陽,3454064,"2,171",200000701,58.20,58.30,57.40,57.90,-,0.4,57.90,10,58.00,26,14.55,
大洋,105000,64,2632450,24.85,25.15,24.85,25.05,,0.0,25.05,9,25.10,13,313.13,
永裕,122151,72,4048662,33.20,33.25,32.95,33.20,,0.0,33.15,9,33.25,5,10.09,
地球,16003,16,209139,13.00,13.15,13.00,13.15,,0.0,13.00,4,13.15,12,15.29,
恆大,45034,43,943293,21.05,21.05,20.90,21.05,,0.0,21.00,10,21.05,10,20.24,
台化,4267079,"2,257",408006235,94.90,96.10,93.70,96.00,+,1.3,96.00,48,96.10,53,13.66,
再生-KY,1630002,790,28533773,17.65,17.80,17.35,17.40,-,0.25,17.40,30,17.45,31,7.98,
廣華-KY,311002,227,28019090,90.50,90.90,89.90,90.20,-,0.4,90.10,8,90.20,23,11.05,
昭輝,138055,76,5393472,39.25,39.25,39.00,39.15,-,0.25,39.15,1,39.25,3,12.67,
