證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,26124974,"3,002",873229549,34.40,34.75,34.35,34.55,+,0.05,34.55,173,34.60,149,18.88,
亞泥,1710432,980,45798113,26.85,26.90,26.70,26.80,-,0.1,26.75,40,26.80,34,16.75,
嘉泥,160711,77,1955648,12.15,12.20,12.10,12.20,+,0.05,12.15,37,12.20,2,76.25,
環泥,137455,90,3184356,23.20,23.20,23.15,23.20,,0.0,23.15,5,23.20,12,10.04,
幸福,59000,24,503810,8.52,8.58,8.52,8.58,+,0.03,8.57,24,8.58,7,53.63,
信大,28550,15,345454,12.15,12.15,12.05,12.10,-,0.05,12.05,1,12.15,12,12.60,
東泥,33001,13,466114,14.10,14.15,14.10,14.15,,0.0,14.10,2,14.15,31,0.00,
味全,760666,307,14932467,19.50,19.75,19.50,19.75,+,0.25,19.70,9,19.75,5,0.00,
味王,43143,34,1088002,25.30,25.30,25.15,25.25,,0.0,25.25,4,25.30,16,12.56,
大成,1038261,528,36100699,35.05,35.05,34.55,34.75,-,0.3,34.75,45,34.80,8,11.90,
大飲,125061,66,1996788,16.00,16.10,15.80,16.10,+,0.1,15.95,7,16.10,19,115.00,
卜蜂,1118955,700,70856241,62.80,64.30,62.70,63.20,+,0.4,63.20,31,63.40,8,11.60,
統一,3121815,"1,455",200166560,64.80,64.80,64.00,64.00,-,0.7,64.00,11,64.10,4,22.46,
愛之味,434380,144,3255635,7.49,7.51,7.48,7.51,+,0.02,7.50,22,7.51,13,22.09,
泰山,752962,222,13648553,18.15,18.20,18.05,18.15,,0.0,18.15,2,18.20,113,41.25,
福壽,294626,50,5225828,17.75,17.85,17.60,17.85,+,0.1,17.70,1,17.85,11,61.55,
台榮,216002,63,2230670,10.30,10.35,10.25,10.35,+,0.05,10.30,1,10.35,13,17.84,
福懋油,45028,21,2953924,65.60,65.70,65.50,65.70,+,0.1,65.50,4,65.70,2,40.56,
佳格,654807,410,48357527,73.80,74.20,73.70,73.80,-,0.3,73.70,55,73.80,69,30.37,
聯華,1706492,888,56876310,33.65,33.70,33.00,33.30,-,0.35,33.30,29,33.35,45,11.37,
聯華食,50712,63,1688751,33.35,33.35,33.25,33.30,-,0.05,33.25,6,33.30,2,12.43,
大統益,24065,22,2195798,91.00,91.50,91.00,91.50,-,0.1,91.10,2,91.50,7,16.94,
天仁,9006,10,311606,34.60,34.60,34.60,34.60,,0.0,34.60,2,34.80,10,17.39,
黑松,53500,37,1666574,31.20,31.20,31.10,31.15,-,0.05,31.10,48,31.15,4,22.41,
興泰,190824,58,7365951,38.80,38.80,38.20,38.30,-,0.3,38.30,9,38.70,8,8.67,
宏亞,16094,12,269378,16.75,16.80,16.70,16.80,+,0.05,16.70,4,16.85,2,45.41,
鮮活果汁-KY,40675,45,5920875,144.00,146.50,144.00,146.00,+,2.0,146.00,1,146.50,3,16.06,
綠悅-KY,390848,308,21905688,56.00,56.80,55.70,55.80,,0.0,55.80,25,56.00,4,7.05,
台塑,4811782,"1,942",447717014,93.60,93.60,92.50,92.50,-,0.9,92.50,73,92.60,2,12.12,
南亞,4250434,"1,461",321195564,75.70,75.70,75.50,75.50,,0.0,75.50,16,75.60,53,9.47,
台聚,1330087,755,20494326,15.50,15.50,15.35,15.40,-,0.05,15.40,73,15.45,30,14.95,
華夏,3050484,"1,613",90271746,29.95,30.05,29.35,29.35,-,0.45,29.35,78,29.50,11,9.75,
三芳,57917,54,2005561,34.55,34.80,34.45,34.80,+,0.15,34.65,17,34.80,16,12.61,
亞聚,902458,275,17081797,19.05,19.05,18.80,18.85,-,0.1,18.85,16,18.90,21,14.07,
台達化,1626998,483,19423121,12.15,12.15,11.80,12.00,+,0.05,11.95,61,12.00,168,10.91,
台苯,9030632,"2,867",194647763,21.90,21.95,21.40,21.40,-,0.35,21.40,553,21.50,18,8.77,
