證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4634274,"2,423",156310886,33.65,33.90,33.60,33.90,+,0.05,33.85,1,33.90,98,17.94,
亞泥,5813815,"2,228",148703524,25.60,25.75,25.50,25.60,-,0.15,25.60,83,25.65,13,21.69,
嘉泥,293325,132,3140658,10.70,10.80,10.60,10.75,+,0.05,10.70,30,10.75,3,67.19,
環泥,467248,316,11375518,24.20,24.50,24.20,24.35,+,0.55,24.30,11,24.35,3,9.40,
幸福,584565,86,5507560,9.41,9.49,9.36,9.37,-,0.04,9.37,5,9.42,10,16.44,
信大,15499,12,159539,10.30,10.40,10.25,10.35,,0.0,10.35,3,10.40,12,19.17,
東泥,17675,13,269941,15.35,15.35,15.20,15.20,X,0.0,15.20,5,15.25,1,506.67,
味全,600123,301,11269790,18.85,18.85,18.65,18.75,-,0.05,18.75,27,18.80,15,0.00,
味王,10250,21,254250,25.00,25.00,24.65,24.70,+,0.05,24.70,4,24.85,2,13.88,
大成,6957490,"2,805",227648460,32.15,33.10,32.15,32.20,+,0.05,32.20,50,32.25,22,10.66,
大飲,12003,13,204301,17.05,17.05,17.00,17.05,-,0.05,16.95,3,17.10,6,63.15,
卜蜂,5003267,"3,269",369385920,72.80,75.00,72.70,73.50,+,1.3,73.30,4,73.50,11,13.89,
統一,7811030,"4,198",456465227,58.80,58.80,58.30,58.50,-,0.1,58.40,172,58.50,350,22.67,
愛之味,478032,174,3622295,7.60,7.62,7.55,7.56,-,0.02,7.56,1,7.57,4,32.87,
泰山,1274147,418,21356145,17.00,17.00,16.65,16.75,-,0.05,16.75,41,16.80,91,79.76,
福壽,13152,20,219818,16.70,16.75,16.70,16.70,,0.0,16.65,2,16.75,2,34.79,
台榮,72047,16,771346,10.70,10.75,10.70,10.70,+,0.05,10.65,27,10.70,8,13.38,
福懋油,8852,16,459057,51.60,52.00,51.60,52.00,,0.0,51.10,1,52.10,2,30.59,
