證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5061425,"1,686",191783497,37.95,38.00,37.75,37.90,-,0.5,37.85,108,37.90,322,22.16,
亞泥,1808807,895,55969469,31.00,31.10,30.70,31.10,+,0.1,31.00,62,31.10,10,37.47,
嘉泥,427436,206,4817852,11.35,11.35,11.15,11.25,-,0.1,11.20,87,11.30,62,14.42,
環泥,503460,160,13405031,26.60,26.75,26.40,26.70,-,0.05,26.70,13,26.75,9,10.04,
幸福,282019,101,2831040,10.00,10.05,10.00,10.00,-,0.05,10.00,104,10.05,6,12.05,
信大,55080,16,571082,10.40,10.40,10.35,10.35,-,0.05,10.35,28,10.40,4,28.75,
東泥,31765,17,515843,16.20,16.35,16.20,16.30,+,0.1,16.20,2,16.30,7,62.69,
味全,322389,165,6048751,18.75,18.80,18.70,18.75,-,0.05,18.75,36,18.80,2,0.00,
味王,77250,75,1842498,23.80,24.15,23.70,23.85,+,0.05,23.80,3,24.00,1,22.71,
大成,1471865,575,43637484,29.65,29.80,29.45,29.75,,0.0,29.75,3,29.80,108,12.82,
大飲,22019,27,393642,17.90,17.95,17.75,17.95,,0.0,17.90,1,17.95,6,163.18,
卜蜂,917936,687,49297839,53.20,54.10,53.10,53.70,+,0.4,53.70,6,53.80,28,11.40,
統一,6551123,"2,770",372334511,57.30,57.30,56.20,57.20,-,0.4,57.10,4,57.20,383,22.00,
愛之味,356904,181,2683349,7.55,7.55,7.51,7.51,-,0.04,7.51,25,7.54,4,0.00,
泰山,547258,211,8263289,15.10,15.20,15.05,15.05,-,0.1,15.05,77,15.10,1,16.01,
福壽,41712,23,680480,16.35,16.35,16.20,16.30,-,0.1,16.25,10,16.40,7,29.64,
台榮,264015,83,2921565,11.15,11.20,11.00,11.10,-,0.1,11.05,29,11.10,37,12.20,
福懋油,20356,17,1025833,50.40,50.40,50.40,50.40,+,0.4,49.95,1,50.40,1,14.96,
佳格,3032649,"1,120",228863013,75.50,75.70,75.20,75.50,,0.0,75.50,98,75.70,3,26.40,
聯華,1251000,437,30104241,24.10,24.15,23.90,24.15,+,0.05,24.10,38,24.15,5,12.64,
聯華食,176543,122,5746061,32.40,32.80,32.15,32.60,+,0.2,32.50,4,32.60,5,11.73,
大統益,208424,173,19040041,90.30,92.40,90.10,92.40,+,2.4,92.30,3,92.50,2,16.56,
天仁,25131,28,944036,37.60,37.70,37.40,37.60,-,0.1,37.50,1,37.75,4,20.11,
黑松,190568,130,6477255,33.95,34.05,33.80,34.00,+,0.05,34.00,5,34.05,4,12.98,
興泰,83600,59,2523168,30.15,30.40,29.95,30.30,+,0.15,30.30,5,30.35,1,6.13,
宏亞,22693,90,412924,18.20,18.25,18.20,18.20,,0.0,18.20,8,18.25,5,26.38,
鮮活果汁-KY,156191,155,23787008,148.00,154.50,147.50,154.00,+,4.0,154.00,1,154.50,9,18.44,
綠悅-KY,538100,421,87008600,161.00,163.00,160.00,163.00,,0.0,162.00,5,163.00,36,14.25,
台塑,4532595,"2,571",416421329,92.70,92.70,91.40,92.20,-,0.8,92.00,2,92.20,14,17.70,
南亞,5015741,"2,463",357520810,71.50,71.60,70.80,71.60,-,0.4,71.50,1,71.60,3,20.75,
台聚,1701077,877,27052938,16.00,16.00,15.85,16.00,-,0.05,15.95,2,16.00,159,13.45,
華夏,2842407,"1,113",80772492,28.30,28.55,28.15,28.55,-,0.05,28.50,16,28.55,41,12.00,
三芳,280925,174,10711700,38.10,38.25,38.00,38.20,+,0.1,38.15,4,38.20,19,12.65,
亞聚,802500,426,14835278,18.60,18.60,18.45,18.45,-,0.2,18.45,106,18.50,16,16.18,
台達化,1772251,598,17814029,10.05,10.20,9.92,10.20,+,0.1,10.15,21,10.20,56,0.00,
台苯,12777939,"4,188",319304725,24.70,25.20,24.60,25.15,+,0.1,25.15,70,25.20,539,11.92,
國喬,8842907,"3,846",185064486,21.15,21.15,20.70,20.95,-,0.45,20.95,215,21.00,73,11.70,
國喬特,5000,4,134700,26.90,27.00,26.80,27.00,+,0.1,26.80,8,27.00,4,0.00,
聯成,1648762,613,22327265,13.60,13.65,13.40,13.65,-,0.1,13.60,22,13.65,10,14.22,
中石化,17865918,"3,082",213017055,11.95,12.00,11.80,11.90,-,0.15,11.85,"3,017",11.90,805,0.00,
達新,20955,18,545066,25.95,26.05,25.95,26.00,-,0.1,26.00,3,26.10,17,19.55,
上曜,1015312,544,24890872,24.45,24.85,24.00,24.55,+,0.05,24.55,5,24.65,3,0.00,
東陽,1721080,"1,301",99921740,58.30,58.50,57.80,58.00,-,0.6,58.00,1,58.10,21,14.57,
大洋,25000,18,662050,26.70,26.70,26.30,26.45,-,0.25,26.45,3,26.60,3,330.63,
永裕,188037,108,6332698,33.50,33.85,33.50,33.80,-,0.1,33.70,1,33.80,5,10.76,
地球,35000,16,461300,13.20,13.25,13.15,13.25,+,0.1,13.15,3,13.25,7,15.41,
恆大,23300,17,502030,21.50,21.60,21.50,21.60,,0.0,21.50,12,21.60,9,20.77,
台化,6081223,"2,435",578283694,95.20,95.50,94.40,95.50,,0.0,95.10,3,95.50,556,12.73,
再生-KY,1889003,908,30301032,16.20,16.20,15.95,16.10,-,0.1,16.05,79,16.10,92,10.52,
廣華-KY,649253,512,64070472,98.10,99.50,97.30,99.20,+,1.7,99.20,1,99.30,6,12.16,
