證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,2370225,935,80183514,33.90,33.90,33.75,33.90,+,0.05,33.85,6,33.90,279,17.56,
亞泥,1951448,785,52963696,27.15,27.30,27.00,27.10,-,0.05,27.10,161,27.20,81,20.69,
嘉泥,226661,71,2762760,12.15,12.25,12.15,12.25,+,0.05,12.15,92,12.25,30,43.75,
環泥,94064,78,2220043,23.55,23.80,23.55,23.55,,0.0,23.55,9,23.60,3,9.81,
幸福,94753,25,823375,8.69,8.70,8.68,8.68,-,0.01,8.68,33,8.69,4,23.46,
信大,116967,65,1478629,12.55,12.70,12.50,12.70,+,0.15,12.65,5,12.75,15,17.89,
東泥,35000,13,523250,14.95,14.95,14.95,14.95,+,0.05,14.90,10,14.95,8,0.00,
味全,710577,217,13687676,19.40,19.40,19.20,19.20,-,0.1,19.20,28,19.25,10,0.00,
味王,8076,11,194683,24.10,24.10,24.10,24.10,-,0.1,24.10,6,24.20,5,13.10,
大成,2859221,"1,510",98362910,34.90,34.95,33.90,34.35,-,0.55,34.35,33,34.40,6,12.27,
大飲,18000,12,274000,15.20,15.25,15.20,15.25,,0.0,15.20,2,15.30,18,305.00,
卜蜂,1935783,"1,205",126632759,66.40,66.40,64.10,64.10,-,2.3,64.10,25,64.20,2,11.89,
統一,12320783,"3,897",803307835,65.10,65.40,64.90,65.30,+,0.4,65.20,3,65.30,188,25.41,
愛之味,555904,206,4242950,7.65,7.69,7.60,7.63,-,0.02,7.63,5,7.64,36,28.26,
泰山,933222,305,16598314,17.85,18.00,17.65,17.70,-,0.15,17.65,90,17.70,8,0.00,
福壽,299586,33,5332853,17.80,17.90,17.80,17.90,,0.0,17.85,2,17.90,23,55.94,
台榮,39010,21,399802,10.25,10.30,10.20,10.25,,0.0,10.25,12,10.30,21,16.53,
福懋油,8712,18,591693,63.00,70.40,63.00,70.40,+,6.4,70.40,1,--,0,44.00,
佳格,2787760,369,205859990,74.00,74.00,73.70,73.90,-,0.1,73.80,1,73.90,45,30.41,
聯華,867930,493,25320719,29.30,29.35,29.05,29.25,-,0.2,29.20,72,29.25,165,11.61,
聯華食,50137,67,1650648,32.95,32.95,32.90,32.90,,0.0,32.90,14,32.95,7,12.23,
大統益,34587,40,3105321,89.80,90.00,89.50,90.00,+,0.2,89.80,1,90.00,3,17.54,
天仁,9001,9,309934,34.40,34.45,34.40,34.45,,0.0,34.40,6,34.45,1,19.25,
黑松,96700,53,3007968,31.05,31.20,31.05,31.20,,0.0,31.10,17,31.20,5,24.96,
興泰,25857,18,855287,33.30,33.60,32.95,33.60,+,0.3,33.30,1,33.65,2,10.50,
宏亞,36355,30,618136,17.10,17.10,16.90,17.00,-,0.1,16.95,4,17.10,2,43.59,
鮮活果汁-KY,60454,58,8314924,138.00,138.00,137.00,137.00,-,1.0,137.00,4,138.00,5,14.68,
綠悅-KY,440954,380,32714550,73.00,75.50,72.70,75.50,+,2.5,74.70,2,75.50,1,6.81,
台塑,5801207,"2,116",542137952,93.60,93.80,93.10,93.50,+,0.3,93.40,14,93.50,188,13.83,
南亞,4878270,"2,055",367575855,75.80,75.80,74.70,75.40,+,0.1,75.30,6,75.40,98,10.86,
台聚,827283,282,12392968,15.00,15.05,14.90,15.00,,0.0,14.90,214,15.00,78,15.63,
華夏,3357334,"1,695",99332476,29.80,29.90,29.35,29.40,-,0.3,29.35,79,29.40,7,9.39,
三芳,91999,87,3218210,34.90,35.10,34.90,35.05,-,0.05,35.00,1,35.05,2,11.68,
亞聚,811220,440,15635699,19.40,19.40,19.15,19.15,-,0.25,19.15,24,19.20,1,13.88,
台達化,1100052,360,12078663,11.20,11.20,10.90,10.95,-,0.15,10.90,103,10.95,43,42.12,
台苯,1690564,659,33937985,20.15,20.20,19.95,19.95,-,0.15,19.95,48,20.05,29,8.01,
國喬,3326258,"1,692",76103827,23.00,23.05,22.80,22.80,-,0.3,22.80,65,22.85,41,8.44,
國喬特,8000,4,230400,28.80,28.80,28.80,28.80,,0.0,28.80,1,29.45,3,0.00,
聯成,4394059,"1,693",73148891,16.65,16.85,16.40,16.40,-,0.2,16.40,126,16.45,32,14.26,
中石化,21421740,"4,489",297166442,14.05,14.10,13.80,13.80,-,0.3,13.80,876,13.85,284,8.41,
達新,3107,4,78707,25.40,25.40,25.30,25.30,-,0.1,25.20,2,25.40,1,18.07,
上曜,388001,174,10453476,27.15,27.15,26.70,26.70,-,0.35,26.70,21,26.90,6,0.00,
東陽,3574271,"2,055",229014406,64.50,64.80,63.50,63.80,-,0.2,63.80,16,63.90,31,15.87,
大洋,81000,46,2358150,29.10,29.25,29.05,29.05,-,0.15,29.05,4,29.25,3,0.00,
永裕,88200,79,2875350,32.80,32.85,32.50,32.50,-,0.2,32.50,29,32.60,2,11.44,
地球,183457,50,2342345,12.55,13.05,12.55,12.85,+,0.35,12.75,1,12.85,3,10.98,
恆大,43000,20,839250,19.55,19.60,19.45,19.60,,0.0,19.50,3,19.60,26,28.00,
台化,3562371,"1,668",336891774,94.80,95.00,94.30,94.40,-,0.4,94.30,76,94.40,31,12.54,
再生-KY,498712,192,6402874,12.80,12.95,12.80,12.85,+,0.05,12.80,48,12.85,6,12.24,
廣華-KY,193000,142,21977500,114.50,115.00,113.50,113.50,-,0.5,113.50,33,114.00,15,13.35,
昭輝,67003,47,2857977,42.95,42.95,42.50,42.55,-,0.25,42.55,2,42.60,1,10.64,
勝悅-KY,530710,395,25152761,47.70,47.75,47.20,47.25,-,0.6,47.20,28,47.25,1,7.01,
遠東新,3873600,"1,839",96187009,24.85,24.90,24.75,24.90,+,0.1,24.80,169,24.90,506,20.24,
新纖,10116195,"2,561",100538014,9.75,10.05,9.75,9.83,+,0.13,9.83,29,9.84,5,21.84,
南染,58001,30,1392874,24.10,24.15,23.95,23.95,-,0.05,23.95,12,24.05,1,17.11,
宏洲,270008,96,2111239,8.05,8.05,7.65,7.70,+,0.05,7.67,1,7.76,4,0.00,
東和,366096,68,2349394,6.44,6.45,6.39,6.42,-,0.01,6.39,13,6.43,1,214.00,
嘉裕,145460,56,717589,4.95,4.95,4.92,4.92,-,0.03,4.92,22,4.94,12,0.00,
東華,14612,7,62015,4.25,4.25,4.25,4.25,X,0.0,4.25,3,4.48,3,0.00,
新紡,10034,12,408632,40.40,40.95,40.30,40.95,X,0.0,40.30,2,40.95,2,105.00,
利華,135221,39,1025717,7.59,7.62,7.55,7.60,+,0.02,7.56,7,7.60,89,54.29,
大魯閣,51200,31,719259,14.05,14.05,14.00,14.05,+,0.05,14.05,9,14.10,10,0.00,
福懋,1411271,841,44487979,31.55,31.70,31.45,31.45,-,0.1,31.45,33,31.50,10,9.62,
中福,143125,43,774759,5.45,5.48,5.40,5.40,-,0.05,5.40,6,5.45,7,270.00,
華友聯,72015,41,2786720,38.80,38.90,38.50,38.70,-,0.2,38.70,1,38.80,4,25.63,
勤益控,146111,42,2503114,17.15,17.25,17.10,17.25,+,0.05,17.10,1,17.30,2,11.90,
裕豐,700510,22,3548405,5.06,5.20,5.06,5.10,+,0.05,5.10,24,5.22,4,0.00,
中和,76744,35,1536504,20.05,20.15,19.95,19.95,-,0.1,19.95,12,20.05,1,66.50,
