證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4358892,"1,076",148236418,33.90,34.10,33.90,33.95,-,0.05,33.95,327,34.00,230,17.59,
亞泥,1616491,780,43753867,27.05,27.20,27.00,27.05,-,0.2,27.05,122,27.10,30,20.65,
嘉泥,670087,168,8221116,12.00,12.40,12.00,12.40,+,0.3,12.35,8,12.40,83,44.29,
環泥,123966,92,2853862,22.90,23.15,22.90,23.05,+,0.05,23.00,9,23.05,44,9.60,
幸福,43001,30,375628,8.72,8.75,8.72,8.73,-,0.02,8.72,13,8.73,39,23.59,
信大,40010,11,473968,11.80,11.85,11.80,11.80,,0.0,11.80,17,11.85,1,16.62,
東泥,16183,12,242126,15.00,15.00,14.90,15.00,,0.0,14.95,2,15.00,58,0.00,
味全,701965,311,12942302,18.45,18.55,18.30,18.50,+,0.05,18.45,1,18.50,16,0.00,
味王,23846,20,567532,23.80,23.80,23.80,23.80,,0.0,23.80,4,23.90,3,12.93,
大成,1472311,940,46974663,32.15,32.25,31.60,31.90,-,0.1,31.90,12,32.00,12,11.39,
大飲,15610,16,237621,15.30,15.30,15.20,15.25,,0.0,15.20,11,15.25,2,305.00,
卜蜂,657969,466,42595897,65.20,65.60,64.30,64.30,-,0.2,64.30,20,64.40,5,11.93,
統一,9183433,"2,923",570537746,62.50,62.60,61.80,62.00,-,0.8,62.00,80,62.10,79,24.12,
愛之味,542373,182,4155271,7.66,7.69,7.65,7.65,,0.0,7.65,99,7.66,5,28.33,
泰山,1568877,650,28591271,18.30,18.45,18.05,18.10,-,0.15,18.10,51,18.15,4,0.00,
福壽,53305,18,959554,17.75,18.05,17.75,17.90,+,0.05,17.90,2,17.95,1,55.94,
台榮,89103,43,912155,10.25,10.30,10.20,10.30,+,0.05,10.25,2,10.30,36,16.61,
福懋油,241353,96,15274811,62.60,64.00,62.60,64.00,+,0.1,63.90,16,64.00,4,40.00,
佳格,667181,453,49705323,74.10,74.70,74.10,74.60,,0.0,74.50,3,74.60,13,30.70,
聯華,1709271,848,49361341,28.70,29.00,28.70,28.95,+,0.05,28.95,2,29.00,145,11.49,
聯華食,126266,88,4172002,33.00,33.40,32.95,32.95,-,0.05,32.95,3,33.05,4,12.25,
大統益,32130,27,2880539,89.60,89.80,89.60,89.80,+,0.2,89.80,2,89.90,1,17.50,
天仁,52150,30,1791760,34.50,34.50,34.20,34.45,-,0.05,34.40,4,34.45,2,19.25,
黑松,73012,54,2269218,31.10,31.20,31.05,31.10,,0.0,31.10,2,31.15,2,24.88,
興泰,10049,10,335731,33.30,33.75,33.25,33.60,,0.0,33.25,2,33.65,1,10.50,
宏亞,22351,9,379117,16.90,17.05,16.90,17.00,,0.0,17.00,7,17.05,1,43.59,
鮮活果汁-KY,107559,114,15122437,139.00,142.00,138.50,142.00,+,5.0,141.50,3,142.00,2,15.22,
綠悅-KY,1061520,797,72675772,66.50,70.50,66.50,68.80,+,2.9,68.80,1,68.90,1,6.20,
台塑,1814796,"1,104",168817914,93.00,93.60,92.70,92.70,-,0.1,92.70,125,92.80,1,13.71,
南亞,5634519,"1,673",424889456,75.50,75.90,75.10,75.10,-,0.4,75.10,32,75.30,10,10.82,
台聚,832594,310,12381486,14.85,14.95,14.80,14.85,+,0.05,14.80,272,14.85,22,15.47,
華夏,20322280,"6,621",676240658,31.60,34.75,31.40,31.90,+,0.3,31.90,45,31.95,11,10.19,
三芳,71715,62,2523189,35.20,35.30,35.10,35.15,+,0.05,35.15,1,35.20,1,11.72,
亞聚,598822,323,11404093,19.00,19.10,18.95,19.10,+,0.1,19.05,16,19.10,54,13.84,
台達化,1880038,538,20341906,10.65,11.00,10.55,10.80,+,0.25,10.80,2,10.85,71,41.54,
台苯,3345684,"1,342",66993754,19.80,20.35,19.75,19.90,+,0.25,19.90,28,19.95,6,7.99,
國喬,10216660,"3,801",240008889,23.10,24.00,23.05,23.55,+,0.8,23.50,4,23.55,87,8.72,
國喬特,28000,6,815300,29.35,29.35,29.10,29.10,+,0.1,29.05,32,29.15,2,0.00,
聯成,1547009,768,24813244,15.90,16.20,15.90,16.10,+,0.25,16.05,406,16.10,44,14.00,
中石化,27236791,"4,875",378576881,13.90,14.00,13.80,13.90,+,0.15,13.90,110,13.95,608,8.48,
達新,15101,9,382055,25.30,25.30,25.30,25.30,-,0.1,25.30,1,25.40,2,18.07,
上曜,1646751,765,45844486,28.15,28.20,27.40,27.50,-,0.55,27.50,59,27.70,13,0.00,
東陽,5705374,"2,989",354991431,62.00,63.20,61.20,62.60,+,1.5,62.50,38,62.60,124,15.57,
大洋,101000,48,2922650,28.95,29.05,28.85,28.90,,0.0,28.90,4,29.00,17,0.00,
永裕,65000,48,2074700,31.75,32.15,31.75,31.90,+,0.15,31.90,2,32.05,10,11.23,
地球,23880,11,299711,12.60,12.60,12.50,12.50,-,0.05,12.50,27,12.60,2,10.68,
恆大,10000,7,195050,19.45,19.60,19.40,19.60,,0.0,19.50,2,19.60,13,28.00,
台化,2229444,"1,293",206164948,92.90,93.10,92.00,92.00,-,0.6,92.00,169,92.30,1,12.22,
再生-KY,1057648,296,13491402,12.65,12.85,12.60,12.75,+,0.15,12.70,41,12.75,1,12.14,
廣華-KY,567125,407,63598625,112.00,113.50,110.50,112.00,+,1.0,112.00,27,112.50,7,13.18,
昭輝,217016,132,8411782,38.70,39.00,38.50,38.80,+,0.15,38.75,4,38.80,2,9.70,
勝悅-KY,478445,333,22337931,46.40,47.00,46.35,46.70,+,0.3,46.70,9,46.75,5,6.93,
遠東新,1796668,627,43584789,24.25,24.30,24.20,24.30,+,0.1,24.25,4,24.30,140,19.76,
新纖,1053048,303,9592083,9.10,9.14,9.08,9.10,+,0.01,9.10,45,9.11,7,20.22,
南染,41001,32,983173,24.20,24.20,23.80,24.05,+,0.15,23.80,13,24.05,1,17.18,
宏洲,186288,60,1422964,7.63,7.76,7.57,7.64,+,0.02,7.64,15,7.72,5,0.00,
東和,71877,31,453434,6.33,6.33,6.29,6.32,-,0.02,6.29,13,6.32,87,210.67,
廣豐,150822,77,3303166,21.85,22.00,21.85,21.90,+,0.05,21.85,14,21.90,2,23.05,
嘉裕,309320,51,1505958,4.85,4.90,4.85,4.88,+,0.03,4.87,13,4.88,7,0.00,
東華,1467,5,7193,5.00,5.00,5.00,5.00,+,0.14,4.66,3,5.03,1,0.00,
新紡,44003,34,1839523,41.80,41.85,41.60,41.80,,0.0,41.60,1,41.85,5,107.18,
利華,36420,12,269288,7.31,7.42,7.31,7.42,+,0.07,7.37,1,7.43,1,53.00,
大魯閣,86185,37,1217840,14.20,14.20,14.10,14.10,-,0.05,14.05,10,14.10,2,0.00,
福懋,915904,568,28202886,30.60,31.00,30.60,31.00,+,0.15,30.90,6,31.00,6,9.48,
中福,146659,53,797297,5.45,5.49,5.40,5.43,-,0.02,5.42,3,5.43,13,271.50,
華友聯,21144,10,800948,37.95,37.95,37.80,37.90,-,0.05,37.60,1,37.90,4,25.10,
勤益控,98462,48,1677430,17.05,17.20,17.00,17.00,-,0.05,17.05,1,17.10,11,11.72,
裕豐,15000,7,75520,5.02,5.05,5.02,5.05,+,0.03,5.05,20,5.15,7,0.00,
中和,185173,58,3700342,20.00,20.20,19.90,19.90,-,0.1,19.95,5,20.15,1,66.33,
南紡,280831,110,3774143,13.40,13.50,13.40,13.40,,0.0,13.40,62,13.50,76,30.45,
大東,40316,32,306072,7.69,7.69,7.55,7.55,-,0.05,7.55,2,7.60,3,0.00,
名軒,286897,157,5353323,18.80,18.80,18.50,18.65,-,0.25,18.60,4,18.70,4,6.06,
立益,28580,14,171074,5.95,6.04,5.87,6.01,+,0.03,5.88,1,6.02,2,0.00,
力麗,6356066,"1,678",66178974,10.20,10.60,10.15,10.40,+,0.25,10.35,56,10.40,48,0.00,
大宇,164194,63,1386189,8.41,8.49,8.40,8.40,-,0.01,8.40,9,8.42,7,60.00,
宏和,8000,4,170750,21.40,21.40,21.30,21.35,+,0.05,21.35,1,21.40,2,125.59,
力鵬,466975,234,3850873,8.24,8.31,8.19,8.25,+,0.03,8.24,1,8.25,1,0.00,
佳和,3154,5,16660,5.30,5.30,5.28,5.28,-,0.07,5.26,1,5.28,9,0.00,
年興,394291,179,9238771,23.50,23.60,23.30,23.45,-,0.05,23.40,3,23.45,52,25.49,
宏益,801400,466,18682499,23.15,23.50,23.05,23.40,+,0.35,23.30,5,23.40,9,13.22,
大將,67183,28,547136,8.19,8.19,8.10,8.18,-,0.06,8.11,12,8.19,13,0.00,
台富,26658,18,224097,8.49,8.49,8.36,8.45,+,0.05,8.40,3,8.45,1,36.74,
集盛,9589613,"1,838",96335770,9.99,10.15,9.94,10.00,+,0.16,9.99,117,10.00,5,40.00,
怡華,51790,24,546253,10.60,10.60,10.50,10.50,-,0.2,10.50,3,10.65,2,13.46,
宜進,494690,122,5389966,10.90,10.95,10.85,10.95,+,0.1,10.90,4,10.95,44,156.43,
聯發,132698,49,1084144,8.20,8.22,8.15,8.16,,0.0,8.16,20,8.19,2,0.00,
宏遠,251447,136,3796848,15.20,15.25,15.00,15.10,-,0.1,15.05,87,15.10,15,16.24,
強盛,732100,392,19028220,25.90,26.20,25.80,25.95,+,0.1,25.95,26,26.00,3,4.43,
得力,451213,283,11456231,25.25,25.55,25.10,25.55,+,0.35,25.50,2,25.55,25,18.25,
偉全,836100,378,14642680,17.80,17.90,17.10,17.35,-,0.25,17.35,78,17.40,3,26.29,
聚隆,58610,22,690008,11.70,11.80,11.70,11.80,+,0.05,11.80,3,11.85,6,0.00,
南緯,676318,203,7292418,10.75,10.95,10.70,10.80,-,0.1,10.75,89,10.80,10,0.00,
昶和,35685,13,361017,10.10,10.20,10.05,10.20,,0.0,10.10,1,10.20,1,0.00,
理隆,0,0,0,--,--,--,--,,0.0,13.70,1,13.80,1,0.00,
大統新創,5000,2,92000,18.40,18.40,18.40,18.40,X,0.0,17.25,1,18.40,2,40.00,
首利,503567,168,2633436,5.21,5.38,5.19,5.19,-,0.06,5.19,2,5.20,13,0.00,
三洋紡,947489,360,22791912,23.80,24.50,23.80,23.90,+,0.2,23.90,2,23.95,1,0.00,
台南,72160,63,1736714,24.00,24.15,24.00,24.10,-,0.05,24.10,5,24.15,5,45.47,
弘裕,302000,131,3486950,11.45,11.65,11.45,11.60,+,0.1,11.60,1,11.65,30,14.15,
本盟,116099,92,4667115,40.30,41.00,39.75,39.75,-,0.75,39.75,4,40.00,1,0.00,
儒鴻,733944,625,269777672,363.50,371.00,363.50,365.50,+,0.5,365.50,7,366.00,1,30.11,
聚陽,656858,449,86246114,131.00,133.00,130.50,131.00,-,0.5,131.00,37,131.50,2,24.39,
士電,32552,23,1339713,41.20,41.20,41.10,41.15,-,0.15,41.15,2,41.20,2,17.00,
東元,2073796,"1,081",57242802,27.40,27.80,27.35,27.80,+,0.05,27.60,1,27.80,179,16.26,
正道,98040,46,2097051,21.30,21.50,21.30,21.45,,0.0,21.30,2,21.45,5,82.50,
永大,421843,340,23983075,57.00,57.50,56.50,56.60,+,0.1,56.60,5,56.90,7,16.31,
瑞利,1876453,704,23770105,12.40,13.10,12.35,12.80,+,0.5,12.75,8,12.80,21,0.00,
中興電,3840906,"1,288",83542960,21.80,22.00,21.55,21.75,+,0.25,21.70,16,21.75,20,21.53,
亞力,548502,102,5555944,10.15,10.20,10.05,10.10,,0.0,10.05,251,10.10,12,53.16,
力山,4261201,"1,938",171343326,40.90,41.35,39.30,40.40,-,0.4,40.35,10,40.40,67,60.30,
川飛,19040,15,277330,14.55,14.65,14.55,14.65,+,0.15,14.55,10,14.65,4,27.64,
利奇,123792,65,1349232,10.85,11.00,10.85,10.95,+,0.1,10.85,27,10.95,2,0.00,
華城,1269469,519,25499325,20.10,20.35,19.95,20.25,+,0.1,20.20,22,20.25,39,25.00,
大億,34100,29,2768030,81.30,81.40,80.90,81.10,+,0.1,81.00,10,81.20,8,12.63,
堤維西,853020,434,28072705,32.80,33.20,32.60,32.90,+,0.3,32.90,3,32.95,1,10.68,
耿鼎,426105,177,4852346,11.40,11.55,11.30,11.40,,0.0,11.35,38,11.40,3,12.26,
江申,52181,51,5269781,100.50,102.00,100.50,101.00,+,0.5,100.50,6,101.50,2,13.65,
日馳,2706486,"1,674",96721046,34.60,36.80,34.40,35.80,+,1.9,35.80,10,36.00,1,23.87,
鑽全,242400,177,19981739,82.00,83.10,81.90,82.10,+,0.1,82.10,3,82.50,2,26.83,
恩德,397251,143,4416810,11.15,11.20,11.05,11.20,,0.0,11.15,10,11.20,53,27.32,
樂士,40101,12,137352,3.50,3.50,3.40,3.40,-,0.05,3.35,15,3.40,11,0.00,
亞崴,56200,45,1813299,32.10,32.45,32.10,32.20,+,0.25,32.20,7,32.30,5,28.00,
高林股,151100,75,3024595,19.80,20.25,19.80,19.95,-,0.05,19.95,1,20.05,7,28.50,
勤美,230600,99,6871129,29.80,30.05,29.60,29.75,-,0.05,29.70,5,29.80,2,11.31,
車王電,188709,164,7549887,39.90,40.30,39.80,39.95,+,0.65,39.90,1,39.95,1,50.57,
中宇,44000,35,1724950,39.40,39.40,39.00,39.40,,0.0,39.15,2,39.50,1,30.08,
和大,1292869,"1,033",177819980,138.00,138.50,136.50,137.50,+,1.0,137.50,30,138.00,25,30.35,
廣隆,66369,64,9866481,148.50,149.50,148.00,149.00,+,0.5,149.00,2,149.50,10,12.95,
正峰新,111150,58,643766,5.80,5.80,5.76,5.77,+,0.01,5.77,8,5.80,5,0.00,
巨庭,44188,31,926148,20.95,21.00,20.85,21.00,+,0.2,20.85,4,21.00,31,12.21,
喬福,31301,19,469725,15.05,15.05,14.95,15.05,,0.0,15.00,1,15.10,5,50.17,
錩泰,100000,72,4576600,46.10,46.30,45.55,45.55,-,0.55,45.50,5,45.90,6,17.25,
伸興,40928,46,5337068,130.00,131.00,130.00,131.00,+,1.0,130.50,1,131.00,21,11.80,
中砂,430210,328,32922022,76.20,77.40,75.60,76.50,+,0.3,76.40,3,76.50,1,16.45,
倉佑,762401,526,33315731,43.20,44.20,43.20,43.60,+,0.65,43.60,20,43.65,2,23.07,
信錦,339180,247,23386972,69.00,69.40,68.50,69.00,+,0.5,69.00,13,69.10,17,10.85,
