證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3364181,"1,147",116561756,34.70,34.75,34.55,34.70,-,0.1,34.65,5,34.70,122,17.98,
亞泥,3203620,"1,388",87648722,27.40,27.40,27.25,27.40,,0.0,27.35,124,27.40,237,20.92,
嘉泥,2125502,586,24876761,11.60,11.85,11.30,11.75,+,0.15,11.75,108,11.80,152,41.96,
環泥,123415,84,2791795,23.05,23.10,23.00,23.00,-,0.05,23.00,89,23.05,1,9.58,
幸福,171390,63,1476472,8.72,8.73,8.68,8.73,+,0.02,8.71,1,8.73,2,23.59,
信大,127700,44,1439660,11.40,11.40,11.30,11.35,-,0.05,11.30,2,11.35,1,15.99,
東泥,9001,6,135515,15.10,15.10,15.00,15.05,X,0.0,15.00,1,15.05,3,0.00,
味全,1104283,456,21356107,19.40,19.45,19.15,19.40,-,0.05,19.35,66,19.40,26,0.00,
味王,255495,91,6420670,25.25,25.30,25.00,25.15,-,0.05,25.05,12,25.15,3,13.67,
大成,3241190,"1,984",99676610,31.10,31.10,30.60,30.65,X,0.0,30.65,134,30.70,10,10.95,
大飲,44001,24,691815,16.10,16.10,15.70,15.70,-,0.2,15.65,4,15.70,3,314.00,
卜蜂,1552980,"1,066",101559181,66.00,66.10,64.80,65.30,-,1.1,65.30,14,65.40,10,12.12,
統一,10528849,"5,010",664165920,63.40,64.00,62.50,64.00,+,0.6,63.90,100,64.00,658,24.90,
愛之味,1107056,400,8786845,8.00,8.03,7.90,7.92,-,0.06,7.91,18,7.92,2,29.33,
泰山,1428902,474,26133611,18.70,18.70,18.20,18.30,-,0.35,18.30,5,18.35,9,0.00,
福壽,161568,37,2889392,17.80,18.50,17.60,18.20,+,0.4,17.75,4,18.20,5,56.88,
台榮,105200,35,1064678,10.30,10.30,10.20,10.25,-,0.05,10.20,2,10.25,7,16.53,
福懋油,97500,17,5399147,60.50,60.80,60.00,60.30,+,1.2,59.20,2,60.40,1,37.69,
