證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,2600079,"1,256",99233087,37.80,38.25,37.80,38.20,+,0.4,38.15,9,38.20,143,22.34,
亞泥,4084006,"2,243",126188764,30.50,31.00,30.50,30.95,+,0.2,30.90,15,30.95,90,37.29,
嘉泥,1854131,494,21444764,11.60,11.70,11.45,11.45,-,0.15,11.45,37,11.50,1,14.68,
環泥,118724,74,3091579,25.95,26.20,25.95,26.00,+,0.05,26.00,19,26.05,5,9.77,
幸福,399000,101,4012400,10.05,10.10,10.05,10.05,,0.0,10.00,393,10.05,32,12.11,
信大,44298,15,465099,10.50,10.50,10.50,10.50,,0.0,10.45,6,10.50,7,29.17,
東泥,21711,20,340220,15.60,15.75,15.60,15.65,,0.0,15.65,2,15.70,8,60.19,
味全,499556,320,9529824,19.00,19.25,18.95,18.95,-,0.05,18.95,58,19.00,4,0.00,
味王,96570,121,2337779,24.15,24.25,24.10,24.20,+,0.2,24.10,7,24.20,1,23.05,
大成,7885025,"3,624",239125000,30.00,30.70,29.90,30.10,+,0.25,30.10,50,30.20,36,12.97,
大飲,47000,29,845550,17.85,18.05,17.85,18.05,+,0.05,18.00,4,18.05,9,164.09,
卜蜂,5716563,"3,267",310729423,53.70,55.40,53.50,54.00,-,0.4,54.00,52,54.10,7,13.57,
統一,3958358,"1,916",224383761,56.80,56.90,56.40,56.80,+,0.1,56.70,275,56.80,250,21.85,
愛之味,1445737,432,11192090,7.78,7.79,7.70,7.72,-,0.02,7.72,5,7.73,31,0.00,
泰山,703022,261,10882407,15.50,15.55,15.40,15.45,,0.0,15.40,53,15.45,53,16.44,
福壽,38006,20,623196,16.40,16.40,16.35,16.40,-,0.05,16.40,14,16.45,6,29.82,
台榮,230001,78,2503210,10.90,10.95,10.85,10.90,-,0.05,10.85,28,10.90,8,11.98,
福懋油,29206,41,1446229,49.50,49.55,49.50,49.50,,0.0,49.50,25,49.90,7,14.69,
佳格,493485,444,37827676,76.90,76.90,76.50,76.60,-,0.3,76.60,11,76.70,55,26.78,
聯華,564570,307,13218322,23.40,23.45,23.35,23.45,+,0.05,23.40,102,23.50,39,12.28,
聯華食,122446,82,3879800,31.70,31.75,31.65,31.75,,0.0,31.70,15,31.75,22,11.42,
大統益,62383,42,5447255,87.00,87.50,87.00,87.50,+,0.5,87.30,1,87.50,14,16.42,
天仁,11300,10,428440,37.95,37.95,37.80,37.95,+,0.15,37.95,1,38.00,3,17.57,
黑松,128116,146,4284398,33.25,33.55,33.25,33.50,+,0.05,33.45,5,33.50,13,12.79,
興泰,27770,26,830846,29.90,30.00,29.80,29.90,,0.0,29.80,3,29.90,2,6.05,
宏亞,26559,138,490886,18.50,18.50,18.45,18.45,-,0.15,18.45,4,18.55,2,26.74,
鮮活果汁-KY,51200,53,7281200,144.00,144.50,140.50,142.00,-,1.0,142.00,1,143.00,5,17.77,
綠悅-KY,1800830,"1,131",304931590,165.50,170.50,165.50,169.50,+,5.5,169.50,36,170.00,183,14.82,
台塑,5571163,"3,285",504319837,90.20,91.00,89.60,90.90,+,1.3,90.90,100,91.00,412,17.45,
南亞,4561378,"2,490",328702061,71.40,72.40,71.40,72.40,+,1.3,72.30,129,72.40,88,20.99,
台聚,1167158,630,19273472,16.55,16.60,16.40,16.55,,0.0,16.50,38,16.55,71,13.91,
華夏,3824670,"2,146",99390216,26.05,26.20,25.85,25.95,-,0.3,25.95,8,26.00,113,10.90,
三芳,88483,71,3205828,36.00,36.40,36.00,36.25,-,0.15,36.25,6,36.30,2,12.00,
亞聚,468876,350,8725268,18.55,18.75,18.50,18.75,+,0.15,18.70,10,18.75,45,16.45,
台達化,2341874,714,25857942,11.05,11.15,10.95,11.05,-,0.1,11.00,83,11.05,9,0.00,
台苯,5675922,"1,767",127251332,22.40,22.60,22.10,22.40,-,0.1,22.40,56,22.45,114,10.62,
國喬,7204530,"2,617",157312403,22.00,22.00,21.65,21.85,-,0.15,21.80,154,21.85,86,12.21,
國喬特,4000,4,108400,27.10,27.10,27.10,27.10,+,0.1,27.00,2,27.10,1,0.00,
聯成,1968595,585,26855186,13.55,13.75,13.55,13.70,+,0.15,13.65,12,13.70,92,152.22,
中石化,118193862,"16,677",1494091558,12.00,12.85,12.00,12.65,+,0.7,12.65,412,12.70,412,0.00,
達新,15031,34,390056,25.95,25.95,25.95,25.95,+,0.05,25.95,1,26.10,3,19.51,
上曜,4147726,"1,957",115143666,26.20,28.80,25.70,28.80,+,2.6,28.80,861,--,0,0.00,
東陽,4570998,"3,145",263378276,58.00,58.70,56.90,57.60,-,0.8,57.60,64,57.70,6,14.47,
大洋,64000,37,1703700,26.40,26.85,26.40,26.65,+,0.15,26.60,30,26.75,2,333.13,
永裕,185607,116,6396126,34.40,34.55,34.40,34.45,+,0.05,34.40,16,34.45,26,10.97,
地球,22012,22,286706,13.00,13.10,13.00,13.05,,0.0,13.05,5,13.15,7,15.17,
恆大,44800,18,982920,21.95,22.00,21.90,21.90,-,0.1,21.90,101,21.95,1,21.06,
台化,5653779,"2,891",541196484,94.90,96.50,94.90,96.50,+,1.6,96.20,8,96.50,392,13.73,
再生-KY,524975,292,9106455,17.30,17.40,17.30,17.35,+,0.1,17.35,1,17.40,183,7.96,
廣華-KY,287106,268,28015894,97.70,98.20,97.00,97.00,-,0.5,97.00,8,97.30,1,11.89,
昭輝,18000,17,721250,40.00,40.20,40.00,40.20,+,0.15,40.00,4,40.25,1,13.01,
勝悅-KY,212200,180,12177700,57.60,57.80,57.10,57.50,-,0.1,57.50,8,57.60,10,7.18,
遠東新,1801639,763,48238310,26.80,26.80,26.65,26.80,,0.0,26.70,249,26.80,"2,221",29.78,
新纖,3594134,988,36793483,10.20,10.35,10.15,10.15,,0.0,10.15,126,10.20,155,31.72,
南染,174552,152,4562302,26.15,26.45,26.00,26.00,-,0.1,26.00,36,26.10,1,16.99,
宏洲,215557,64,1257831,5.72,5.88,5.72,5.84,+,0.12,5.81,10,5.84,3,0.00,
東和,303626,146,2030628,6.64,6.74,6.60,6.70,+,0.1,6.68,1,6.70,17,167.50,
廣豐,525875,313,14809481,28.20,28.40,28.00,28.00,-,0.15,28.00,111,28.10,17,4.75,
嘉裕,3875239,754,22661777,5.83,5.92,5.76,5.88,+,0.08,5.87,5,5.88,8,0.00,
東華,107152,53,669635,6.29,6.29,6.01,6.25,X,0.0,6.02,3,6.29,13,0.00,
新紡,5582,7,223661,40.10,40.10,40.10,40.10,,0.0,39.90,2,40.55,2,97.80,
利華,156042,82,1156986,7.40,7.49,7.40,7.49,+,0.02,7.43,2,7.49,18,0.00,
大魯閣,75298,42,1199727,15.95,16.05,15.90,15.90,-,0.05,15.90,15,16.00,4,0.00,
福懋,1519574,920,48562333,31.85,32.05,31.75,31.75,-,0.1,31.75,35,31.80,6,14.37,
中福,903618,264,5638400,6.10,6.40,6.10,6.20,+,0.11,6.20,28,6.21,10,0.00,
華友聯,23213,23,880723,38.20,38.20,37.75,37.95,-,0.05,37.70,10,37.80,3,71.60,
勤益控,238004,114,4612376,19.40,19.50,19.20,19.45,,0.0,19.35,5,19.45,9,10.29,
裕豐,20435,9,101551,5.13,5.13,4.86,4.88,-,0.1,4.90,10,5.07,1,0.00,
中和,388300,221,9887964,25.85,26.00,25.00,25.50,-,0.35,25.50,7,25.55,6,0.00,
南紡,6603749,"1,827",98208919,14.75,15.10,14.60,14.65,,0.0,14.65,26,14.70,331,36.63,
大東,37153,80,270661,7.39,7.39,7.28,7.29,-,0.15,7.29,1,7.33,7,0.00,
名軒,114635,57,2135776,18.60,18.70,18.60,18.65,+,0.05,18.60,4,18.70,43,7.55,
立益,61193,65,382083,6.39,6.39,6.20,6.25,-,0.02,6.25,18,6.30,5,0.00,
力麗,1563969,601,13593945,8.59,8.74,8.59,8.72,+,0.13,8.69,5,8.72,1,0.00,
大宇,285381,98,2678756,9.28,9.45,9.28,9.39,+,0.11,9.33,4,9.39,29,18.06,
宏和,2463028,"1,057",49157464,18.60,20.45,18.60,20.40,+,1.8,20.25,20,20.40,13,204.00,
力鵬,5233464,"1,293",47325716,8.89,9.14,8.87,9.00,+,0.15,9.00,62,9.02,11,0.00,
佳和,321075,86,1681663,5.00,5.44,5.00,5.44,+,0.49,5.44,460,--,0,0.00,
年興,227991,112,5494531,24.20,24.30,24.05,24.30,+,0.1,24.25,5,24.30,13,11.25,
宏益,1729334,876,38439018,22.45,22.45,22.00,22.05,-,0.05,22.05,46,22.10,4,14.70,
大將,41433,14,331159,7.99,8.00,7.96,7.96,+,0.01,7.96,4,8.00,1,0.00,
台富,221042,157,1960447,8.77,8.94,8.77,8.84,+,0.07,8.84,14,8.85,17,18.42,
集盛,20854698,"4,003",247533958,11.45,12.05,11.45,11.75,+,0.4,11.75,626,11.80,48,61.84,
怡華,78848,53,923666,11.90,11.90,11.55,11.55,-,0.25,11.55,6,11.80,49,7.70,
宜進,18477259,"4,831",231655883,12.40,12.85,12.35,12.45,+,0.3,12.45,177,12.50,205,40.16,
聯發,2950035,"1,020",27163116,9.05,9.40,8.91,9.22,+,0.41,9.22,88,9.25,20,0.00,
宏遠,511739,221,8767313,17.15,17.20,17.10,17.15,-,0.05,17.15,20,17.20,198,15.31,
強盛,1711250,656,39926725,23.50,23.55,23.20,23.25,-,0.4,23.25,8,23.30,2,28.35,
得力,899078,498,23453278,26.00,26.20,25.95,26.15,+,0.15,26.10,272,26.15,11,20.43,
偉全,577987,103,7565231,13.00,13.10,13.00,13.10,+,0.1,13.05,22,13.10,55,25.69,
聚隆,170441,131,2240383,13.00,13.40,13.00,13.05,+,0.05,13.10,2,13.20,3,0.00,
南緯,432100,168,4813709,11.10,11.20,11.05,11.15,+,0.05,11.10,38,11.15,9,65.59,
昶和,24000,7,250050,10.35,10.50,10.35,10.40,-,0.1,10.35,2,10.55,1,0.00,
理隆,0,0,0,--,--,--,--,,0.0,13.60,3,13.80,15,0.00,
大統新創,2000,2,39050,19.30,19.75,19.30,19.75,+,0.75,18.75,1,19.75,4,34.05,
首利,510877,193,2561005,5.00,5.07,4.97,5.04,+,0.04,4.98,1,5.04,29,0.00,
三洋紡,272680,116,3010561,11.20,11.25,11.00,11.15,-,0.05,11.00,24,11.15,1,21.44,
台南,91000,60,2706900,29.75,29.80,29.65,29.75,,0.0,29.75,6,29.80,16,15.66,
弘裕,190006,78,2162216,11.40,11.45,11.35,11.35,-,0.05,11.35,67,11.40,9,15.34,
本盟,350006,138,3277718,8.84,9.68,8.84,9.68,+,0.88,9.68,166,--,0,5.87,
儒鴻,383004,335,116040248,305.00,305.00,301.50,302.00,-,0.5,302.00,24,302.50,1,23.23,
聚陽,1014927,768,124689475,120.50,123.50,120.50,123.50,+,3.0,123.00,31,123.50,46,14.38,
士電,26533,30,1084342,40.80,41.00,40.80,41.00,,0.0,40.80,5,41.00,63,15.77,
東元,6632559,"2,653",192146011,28.60,29.20,28.55,29.15,+,0.6,29.10,18,29.15,5,18.11,
正道,6625494,"1,516",112014313,15.80,17.05,15.70,17.05,+,1.55,17.05,135,--,0,142.08,
永大,328023,319,16360993,49.65,50.10,49.65,50.10,+,0.45,50.00,1,50.10,15,12.25,
瑞利,2870210,"1,081",20251831,7.00,7.27,6.85,7.20,+,0.23,7.20,61,7.22,15,0.00,
中興電,885106,200,18347521,20.80,20.80,20.70,20.75,-,0.05,20.70,40,20.75,9,17.29,
亞力,212041,103,2121080,9.98,10.05,9.97,10.00,+,0.03,9.99,14,10.00,16,17.54,
力山,1810058,591,30447258,16.65,17.05,16.45,16.55,-,0.05,16.55,49,16.60,2,30.09,
川飛,12897,15,256640,19.95,20.00,19.50,19.90,,0.0,19.50,1,19.90,6,24.27,
