證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,12332096,"4,776",459061839,37.80,37.80,36.90,37.15,-,0.6,37.10,85,37.15,48,21.73,
亞泥,6392445,"2,515",195008601,30.45,30.65,30.30,30.65,+,0.45,30.55,8,30.65,284,36.93,
嘉泥,710794,271,7951168,11.40,11.40,11.00,11.15,-,0.15,11.15,13,11.20,12,14.29,
環泥,840082,292,22524722,26.65,26.95,26.65,26.65,+,0.15,26.55,56,26.70,5,10.02,
幸福,475995,157,4740629,10.00,10.05,9.80,9.97,-,0.03,9.95,4,9.97,40,12.78,
信大,212068,44,2195600,10.35,10.40,10.30,10.35,,0.0,10.35,4,10.40,30,28.75,
東泥,38000,19,622750,16.30,16.50,16.25,16.30,,0.0,16.25,2,16.30,6,62.69,
味全,1672702,678,30632236,18.65,18.70,17.95,18.15,-,0.5,18.15,3,18.20,12,0.00,
味王,158338,110,3795525,24.00,24.10,23.95,24.00,+,0.05,23.95,6,24.00,4,22.86,
大成,2467016,"1,123",71353514,29.20,29.30,28.65,28.95,-,0.1,28.90,50,28.95,4,12.48,
大飲,40849,27,731545,17.95,18.00,17.85,18.00,+,0.05,17.95,2,18.00,15,66.67,
卜蜂,1802001,901,96094937,53.50,54.00,53.00,53.50,+,0.4,53.50,5,53.60,25,11.36,
統一,10275842,"3,125",585582779,57.30,57.40,56.60,57.10,+,0.4,57.00,6,57.10,84,21.96,
愛之味,849622,310,6308959,7.47,7.48,7.39,7.39,-,0.06,7.39,4,7.42,7,0.00,
泰山,580744,247,8710045,15.05,15.10,14.85,14.95,-,0.1,14.95,15,15.00,200,15.90,
福壽,1929400,123,32771739,17.00,17.00,16.50,16.75,,0.0,16.60,3,16.75,27,30.45,
台榮,287212,101,3206662,11.25,11.30,11.05,11.20,-,0.05,11.10,3,11.20,12,12.04,
福懋油,46180,44,2323752,50.10,50.60,50.00,50.10,-,0.5,49.75,3,50.10,1,14.87,
佳格,1160290,680,88238804,76.00,76.50,75.60,76.20,+,0.2,76.20,1,76.30,28,26.64,
聯華,1960001,705,47202374,24.15,24.25,23.95,24.10,+,0.05,24.05,51,24.10,54,12.62,
聯華食,646646,450,22404609,35.05,35.15,34.05,34.50,-,0.3,34.40,5,34.50,9,11.24,
大統益,180695,170,16661091,93.60,93.60,90.70,92.00,-,1.4,92.00,17,92.20,2,16.49,
天仁,23053,23,865042,37.45,37.70,37.45,37.45,,0.0,37.35,1,37.45,1,20.03,
黑松,247836,138,8382219,34.00,34.10,33.50,33.70,-,0.3,33.65,1,33.70,6,12.86,
興泰,712103,404,20983612,31.00,31.00,29.00,29.00,-,3.2,--,0,29.00,14,5.87,
宏亞,18051,56,328379,18.20,18.25,18.15,18.15,-,0.1,18.15,16,18.25,9,26.30,
鮮活果汁-KY,90750,91,13753000,150.00,155.00,148.50,153.00,+,4.0,151.00,2,153.00,1,18.32,
綠悅-KY,2107401,"1,389",343358063,164.50,167.00,158.00,162.00,-,1.5,161.00,18,162.00,10,13.18,
台塑,6259668,"3,324",581083687,93.00,93.10,92.10,93.10,+,0.2,92.90,2,93.10,5,15.04,
南亞,8523567,"3,539",616793227,72.50,72.60,72.00,72.60,+,0.3,72.50,56,72.60,341,11.79,
台聚,2562660,963,40056834,15.80,15.80,15.50,15.60,-,0.2,15.55,108,15.60,4,13.11,
華夏,3308052,"1,954",94084286,28.10,28.80,28.00,28.70,+,0.65,28.60,4,28.70,65,12.06,
三芳,419320,277,15828075,38.00,38.40,36.70,37.60,-,0.4,37.55,2,37.70,1,12.01,
亞聚,842574,392,15446670,18.35,18.40,18.25,18.35,-,0.05,18.35,2,18.40,390,16.10,
台達化,2295039,792,22264456,9.95,10.00,9.37,9.57,-,0.38,9.57,9,9.58,10,0.00,
台苯,12411718,"4,381",298753370,24.25,24.50,23.80,24.05,-,0.15,24.05,44,24.10,20,9.01,
國喬,10800103,"3,841",214397574,20.30,20.45,19.55,19.70,-,0.5,19.70,131,19.75,6,11.01,
